"STABLE_ID","LABEL","DEFINITION","PARENT_STABLE_ID","PARENT_LABEL","CATEGORY"
http://purl.obolibrary.org/obo/EUPATH_0033047,"Cytomegalovirus, by multiplexed qPCR result",The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Cytomegalovirus in a pleural fluid specimen.,http://purl.obolibrary.org/obo/EUPATH_0032016,Raw virus data for pleural fluid,Sample
http://purl.obolibrary.org/obo/EUPATH_0032584,"Cytomegalovirus, by multiplexed qPCR result",The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Cytomegalovirus in an induced sputum specimen.,http://purl.obolibrary.org/obo/OBI_0003270,Raw virus data for induced sputum,Sample
http://purl.obolibrary.org/obo/EUPATH_0032691,"Cytomegalovirus, by multiplexed qPCR result",The threshold cycle that is the specified output of a multiplex real time polymerase chain reaction assay that has the objective of determining the number of Cytomegalovirus in an lung specimen.,http://purl.obolibrary.org/obo/OBI_0003274,Raw virus data for lung aspirate,Sample
http://purl.obolibrary.org/obo/EUPATH_0036257,"Cytomegalovirus, by qPCR result",Value >0 and <= 35 considered CMV positive. Assessed at 6 and 10 weeks.,http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0025063,DNA extraction performed,,http://purl.obolibrary.org/obo/EUPATH_0021130,Blood eukaryote testing,Sample
http://purl.obolibrary.org/obo/CLINEPIDB_00068,DNA tube,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0010224,Date stool or rectal swab placed in transport media,Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,Sample
http://purl.obolibrary.org/obo/EUPATH_0010215,Date stool passed,Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,Sample
http://purl.obolibrary.org/obo/EUPATH_0020067,Dead mosquitoes count,,http://purl.obolibrary.org/obo/EUPATH_0020239,Membrane feeding,Sample
http://purl.obolibrary.org/obo/EUPATH_0021125,"Dengue OD cutoff value, Panbio Dengue Early ELISA",,http://purl.obolibrary.org/obo/EUPATH_0021003,Raw virus data for blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0021122,"Dengue OD cutoff value, Panbio Dengue IgM capture ELISA",,http://purl.obolibrary.org/obo/EUPATH_0021003,Raw virus data for blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0021124,"Dengue OD value, by Panbio Dengue Early ELISA result",,http://purl.obolibrary.org/obo/EUPATH_0021003,Raw virus data for blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0021121,"Dengue OD value, by Panbio Dengue IgM capture ELISA result",,http://purl.obolibrary.org/obo/EUPATH_0021003,Raw virus data for blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0021123,"Dengue, by Panbio Dengue Early ELISA",,http://purl.obolibrary.org/obo/EUPATH_0021133,Dengue in blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0021120,"Dengue, by Panbio Dengue IgM capture ELISA",,http://purl.obolibrary.org/obo/EUPATH_0021133,Dengue in blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0021166,"Dengue, by any method",,http://purl.obolibrary.org/obo/EUPATH_0021133,Dengue in blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0025126,"Denominator for Plasmodium density calculation, by microscopy",Which WBC the thick smear microscopy results use as a denominator,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,Sample
http://purl.obolibrary.org/obo/EUPATH_0011223,Deworming treatments prior to blood draw,"Whether the participant received deworming treatments prior to blood draw. Relevant to assessment of antibody titers in blood samples collected at 7 and 15 months of age. Deworming history was assessed every 3 months from 3-12 months of age and from 24-36 months of age. For more information about the information source for dewormings, contact the provider.",http://purl.obolibrary.org/obo/EUPATH_0011482,Blood sample collection process,Sample
http://purl.obolibrary.org/obo/EUPATH_0011539,Diarrhea severity score,"Combination of Vesikari and Clark scales for diarrhea within -/+ 2 days of stool collection. Values can range from 1 (least severe) to 14 (most severe). Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. First monthly asymptomatic stool samples were collected every month from 0-24 months of age, with a possible extension to 36 months of age.",http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,Sample
http://purl.obolibrary.org/obo/EUPATH_0011339,Diarrheal stool,"Whether this stool sample was considered a diarrheal stool by the MAL-ED Gut Function Technical Subcommittee. Stools that were collected on a day that falls within a diarrheal episode or where the last diarrheal episode ended less than or equal to 7 days ago met this definition. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. First monthly asymptomatic stool samples were collected every month from 0-24 months of age, with a possible extension to 36 months of age.",http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,Sample
http://purl.obolibrary.org/obo/EUPATH_0010845,Diarrheal stool collection number,Assessed for diarrheal stool,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,Sample
http://purl.obolibrary.org/obo/EUPATH_0010845,Diarrheal stool collection number,"The Nth stool collected in a specific diarrheal episode, regardless of protocol Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Diarrheal stool samples were collected until 36 months of age.",http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,Sample
http://purl.obolibrary.org/obo/EUPATH_0060101,Diarrheal stool sample ID,Assessed for diarrheal stool,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,Sample
http://purl.obolibrary.org/obo/EUPATH_0036233,Dihomo-gamma-linolenic acid (%),Assessed at 6 weeks.,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036233,Dihomo-gamma-linolenic acid (%),Assessed once for breast milk collected within 30 days of delivery,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036386,"Diphtheria toxoid IgG titer, by MIA result",A multiplexed immuno assay was used. 0.01 IU/mL is protective. All values <0.001 IU/mL or below the standard curve were set to 0.001 IU/mL. Assessed at 53 weeks.,http://purl.obolibrary.org/obo/EUPATH_0011472,Raw antibody titer test result,Sample
http://purl.obolibrary.org/obo/EUPATH_0011396,"Diphtheria, pertussis, and tetanus (DPT) vaccine doses prior to blood draw","Number of diphtheria, pertussis, and tetanus (DPT) vaccine doses the participant received prior to blood draw. Relevant to assessment of antibody titers in blood samples collected at 7 and 15 months of age. Vaccination history was assessed every 3 months from 3-12 months of age and from 24-36 months of age. For more information about the information source for vaccinations, contact the provider.",http://purl.obolibrary.org/obo/EUPATH_0011482,Blood sample collection process,Sample
http://purl.obolibrary.org/obo/EUPATH_0036234,Docosahexaenoic acid (%),Assessed at 6 weeks.,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036234,Docosahexaenoic acid (%),Assessed once for breast milk collected within 30 days of delivery,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036235,Docosapentaenoic acid (5n3) (%),Assessed at 6 weeks.,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036235,Docosapentaenoic acid (5n3) (%),Assessed once for breast milk collected within 30 days of delivery,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036236,Docosapentaenoic acid (5n6) (%),Assessed at 6 weeks.,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036236,Docosapentaenoic acid (5n6) (%),Assessed once for breast milk collected within 30 days of delivery,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036237,Docosatetraenoic acid (%),Assessed at 6 weeks.,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0036237,Docosatetraenoic acid (%),Assessed once for breast milk collected within 30 days of delivery,http://purl.obolibrary.org/obo/EUPATH_0036020,Maternal breast milk test,Sample
http://purl.obolibrary.org/obo/EUPATH_0053041,Dried blood spot collected,DBS collected?,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0011235,Duration of urine collection,"Time (originally reported in hours) to collect Lactulose:Mannitol (L:M) urine. The protocol specified that urine should be collected for 5 hours after ingestion of the Lactulose:Mannitol (L:M) solution. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",http://purl.obolibrary.org/obo/EUPATH_0011473,Urine sample collection process,Sample
http://purl.obolibrary.org/obo/EUPATH_0011469,Duration of urine collection <4.5 hours,"Flag for Lactulose:Mannitol (L:M) urine samples that were collected for less than 4.5 hours.The protocol specified that urine should be collected for 5 hours after ingestion of the Lactulose:Mannitol (L:M) solution. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",http://purl.obolibrary.org/obo/EUPATH_0011473,Urine sample collection process,Sample
http://purl.obolibrary.org/obo/EUPATH_0011468,Duration of urine collection >5.5 hours,"Flag for Lactulose:Mannitol (L:M) urine samples that were collected for more than 5.5 hours. The protocol specified that urine should be collected for 5 hours after ingestion of the Lactulose:Mannitol (L:M) solution. The Lactulose:Mannitol dual sugar test for gut permeability was used for analysis of environmental enteropathy and was assessed in urine samples collected at 3, 6, 9, and 15 months of age.",http://purl.obolibrary.org/obo/EUPATH_0011473,Urine sample collection process,Sample
http://purl.obolibrary.org/obo/EUPATH_0060118,"EAEC (regardless of virulence genes), by TAC result",Only assessed for diarrheal stools for a subset of participants,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015346,"EAEC aaiC, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015346,"EAEC aaiC, by TAC result",Cycle threshold for this stool sample to become positive for Enteroaggregative Escherichia coli (EAEC) aaiC by TaqMan Array Card (TAC). Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015346,"EAEC aaiC, by TAC result","For diarrheal stool samples, but not week 6 or week 10 stool samples, Ct values >= 35 are displayed as 35. Ct values of >= 35 are considered negative. For week 6 and week 10 samples, values of >= 35 are displayed as 0 and considered negative.",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015346,"EAEC aaiC, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015284,"EAEC aaiC-pos aatA-neg, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010659,"EAEC aaiC-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010659,"EAEC aaiC-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010659,"EAEC aaiC-pos, by PCR result","Whether Enteroaggregative Escherichia coli (EAEC), as defined by the presence of aaiC (E. coli virulence gene), was detected by PCR for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015348,"EAEC aatA, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015348,"EAEC aatA, by TAC result",Cycle threshold for this stool sample to become positive for Enteroaggregative Escherichia coli (EAEC) aatA by TaqMan Array Card (TAC). Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015348,"EAEC aatA, by TAC result","For diarrheal stool samples, but not week 6 or week 10 stool samples, Ct values >= 35 are displayed as 35. Ct values of >= 35 are considered negative. For week 6 and week 10 samples, values of >= 35 are displayed as 0 and considered negative.",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015348,"EAEC aatA, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015283,"EAEC aatA-pos aaiC-neg, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010595,"EAEC aatA-pos and aaiC-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011994,"EAEC aatA-pos and aaiC-pos, by PCR result","Whether Enteroaggregative Escherichia coli (EAEC), as defined by the presence of both aaiC and aatA (E. coli virulence genes), was detected by PCR for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010655,"EAEC aatA-pos or aaiC-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010655,"EAEC aatA-pos or aaiC-pos, by PCR","Whether Enteroaggregative Escherichia coli (EAEC), as defined by the presence of aaiC or aatA (E. coli virulence genes), was detected by PCR, for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010663,"EAEC aatA-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010663,"EAEC aatA-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010663,"EAEC aatA-pos, by PCR result","Whether Enteroaggregative Escherichia coli (EAEC), as defined by the presence of aatA (E. coli virulence gene), was detected by PCR for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015349,"EAEC aggR, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015349,"EAEC aggR, by TAC result",Cycle threshold for this stool sample to become positive for Enteroaggregative Escherichia coli (EAEC) aggR by TaqMan Array Card (TAC). Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015349,"EAEC aggR, by TAC result","For diarrheal stool samples, Ct values >= 35 are displayed as 35. Ct values of >= 35 are considered negative.",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011892,"EAEC aggR-activated regulator (aar), by TAC result",Cycle threshold for this stool sample to become positive for Enteroaggregative Escherichia coli (EAEC) aggR-activated regulator (aar) by TaqMan Array Card (TAC). Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011892,"EAEC aggR-activated regulator (aar), by TAC result","For diarrheal stool samples, Ct values >= 35 are displayed as 35. Ct values of >= 35 are considered negative.",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015389,"EAEC, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015389,"EAEC, by TAC result","Cycle threshold for this stool sample to become positive for Enteroaggregative Escherichia coli (EAEC) by TaqMan Array Card (TAC). This variable presents the lower value of 'EAEC aaiC Ct value, by TAC result' and 'EAEC aatA Ct value, by TAC result.' Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0032048,EDTA-treated sample,"Collected at enrollment, delivery, and routine and non-routine visits during pregnancy",http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0032048,EDTA-treated sample,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0033177,EDTA-treated sample 2,Only collected from cases,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0027011,EDTA-treated sample ID,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0027014,EDTA-treated sample pellet volume,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0027012,EDTA-treated sample plasma volume,,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,Sample
http://purl.obolibrary.org/obo/EUPATH_0015298,"EHEC eae-pos and stx-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015314,"EHEC efa1-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015314,"EHEC efa1-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010699,"EIEC ipaH-pos, by PCR","Whether Enteroinvasive Escherichia coli (EIEC), as defined by the presence of ipaH (E. coli virulence gene), was detected by PCR, for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0060078,"EPEC (regardless of virulence genes), by TAC result",Only assessed for diarrheal stools for a subset of participants,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015408,EPEC bfpA PCR monoplex performed,Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011761,Stool bacteria testing,Sample
http://purl.obolibrary.org/obo/EUPATH_0015409,"EPEC bfpA, by PCR monoplex result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015353,"EPEC bfpA, by TAC result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015353,"EPEC bfpA, by TAC result",Cycle threshold for this stool sample to become positive for Enteropathogenic Escherichia coli (EPEC) bfpA by TaqMan Array Card (TAC). Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015353,"EPEC bfpA, by TAC result","For diarrheal stool samples, but not week 6 or week 10 stool samples, Ct values >= 35 are displayed as 35. Ct values of >= 35 are considered negative. For week 6 and week 10 samples, values of >= 35 are displayed as 0 and considered negative.",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015353,"EPEC bfpA, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015285,"EPEC bfpA-pos eae-neg, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010667,"EPEC bfpA-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015318,"EPEC bfpA-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015318,"EPEC bfpA-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015318,"EPEC bfpA-pos, by PCR result","Whether Enteropathogenic Escherichia coli (EPEC), as defined by the presence of bfpA (E. coli virulence gene), was detected by PCR for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015424,EPEC eae PCR performed,Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011761,Stool bacteria testing,Sample
http://purl.obolibrary.org/obo/EUPATH_0015425,"EPEC eae, by PCR duplex result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011857,"EPEC eae, by TAC result",Cycle threshold for this stool sample to become positive for Enteropathogenic Escherichia coli (EPEC) eae by TaqMan Array Card (TAC). Ct values of 35 were negative. Quantitative PCR for detection of enteric pathogens via TAC was performed on all available diarrheal and monthly asymptomatic stool samples collected from 0-24 months and at 60 months of age.,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011857,"EPEC eae, by TAC result","For diarrheal stool samples, but not week 6 or week 10 stool samples, Ct values >= 35 are displayed as 35. Ct values of >= 35 are considered negative. For week 6 and week 10 samples, values of >= 35 are displayed as 0 and considered negative.",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0011857,"EPEC eae, by TAC result",Only assessed for diarrheal stools for participants from the 3000 series in site 1. Ct value of 40 indicates the organism was not detected,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010707,"EPEC eae-pos and bfpA-pos, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010707,"EPEC eae-pos and bfpA-pos, by PCR","Whether Enteropathogenic Escherichia coli (EPEC), as defined by the presence of both eae and bfpA (E. coli virulence genes), was detected by PCR, for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0015286,"EPEC eae-pos bfpA-neg, by PCR",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010671,"EPEC eae-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data for stool,Sample
http://purl.obolibrary.org/obo/EUPATH_0010671,"EPEC eae-pos, by PCR result",Assessed at enrollment for cases and controls,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Sample
