colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
73,ext_lab_bv_tacd::rotag9,ext_lab_bv_tacd,,,,,,,Rotavirus G9,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
74,ext_lab_bv_tacd::rotag1,ext_lab_bv_tacd,,,,,,,Rotavirus G1,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
75,ext_lab_bv_tacd::rotag8,ext_lab_bv_tacd,,,,,,,Rotavirus G8,"35 = no detection,  >0 & < 35 =Positive,  -9 = NA",variable,see raw template
1,ext_lab_bv_vac_st::pid,ext_lab_bv_vac_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_vac_st::vstnum,ext_lab_bv_vac_st,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_vac_st::measl,ext_lab_bv_vac_st,,"Measles IgG titer (IU/mL), by MIA result",A multiplexed immuno assay was used. 0.12 IU/mL is protective. All values <0.001 IU/mL or below the standard curve were set to 0.001 IU/mL. Assessed at 53 weeks. ,Sample,Raw antibody titer test result,EUPATH_0011472,Measles (IU/ml),0.12 IU/ml is protective;   -9= not done / all values below 0.001 IU/ml or below the standard curve for Measles are set to 0.001 IU/ml,variable,
9,ext_lab_bv_vac_st::ptx,ext_lab_bv_vac_st,,"Pertussis toxin IgG titer (EU/mL), by MIA result",A multiplexed immuno assay was used. Values >62.5 EU/mL are indicative for infection in the past year. Values >125 EU/mL are indicitive for recent infection. Values below 1 EU/mL or below the standard curve were set to 1 EU/mL. Assessed at 53 weeks. ,Sample,Raw antibody titer test result,EUPATH_0011472,Vaccine response to B. Pertussis toxin (EU/ml),levels >62.5 LU/ml indicative for infection in the past year ; levels over 125 LU/ml for recent infection;   -9= not done / values below 1 EU/ml or below the standard curve are set to 1 EU/ml for all pertussis antigens,variable,
10,ext_lab_bv_vac_st::fha,ext_lab_bv_vac_st,,"Filamentous hemagglutinin IgG titer (EU/mL), by MIA result",A multiplexed immuno assay was used. Filamentous hemagglutinin (FHA) is included in pertussis vaccines. Values below 1 EU/mL or below the standard curve were set to 1 EU/mL. Assessed at 53 weeks. ,Sample,Raw antibody titer test result,EUPATH_0011472,Filamentous hemagglutinin (EU/ml),""" -9= not done""",variable,
11,ext_lab_bv_vac_st::prn,ext_lab_bv_vac_st,,"Pertactin IgG titer (EU/mL), by MIA result",A multiplexed immuno assay was used. Pertactin (PRN) is included in pertussis vaccines. Values below 1 EU/mL or below the standard curve were set to 1 EU/mL. Assessed at 53 weeks. ,Sample,Raw antibody titer test result,EUPATH_0011472,Pertactin (EU/ml),""" -9= not done""",variable,
12,ext_lab_bv_vac_st::dtxd,ext_lab_bv_vac_st,,"Diphtheria toxoid IgG titer (IU/mL), by MIA result",A multiplexed immuno assay was used. 0.01 IU/mL is protective. All values <0.001 IU/mL or below the standard curve were set to 0.001 IU/mL. Assessed at 53 weeks. ,Sample,Raw antibody titer test result,EUPATH_0011472,Diphtheria toxoid  (IU/ml),"0.01 IU/ml are considered protective / values below 0.001 IU/ml or below the standard curve for Dtxd or Ttx are set to 0.001 IU/ml, - 9 = missing",variable,
13,ext_lab_bv_vac_st::ttx,ext_lab_bv_vac_st,,"Tetanus toxoid IgG titer (IU/mL), by MIA result",A multiplexed immuno assay was used. 0.01 IU/mL is protective. All values <0.001 IU/mL or below the standard curve were set to 0.001 IU/mL. Assessed at 53 weeks. ,Sample,Raw antibody titer test result,EUPATH_0011472,Tetanus toxin (IU/ml),"0.01 IU/ml are considered protective;   -9= not done / values below 0.001 IU/ml or below the standard curve for Dtxd or Ttx are set to 0.001 IU/ml, - 9 = missing",variable,
14,ext_lab_bv_vac_st::hib,ext_lab_bv_vac_st,,"Haemophilus influenzae type B IgG titer (ng/mL), by MIA result",A multiplexed immuno assay was used. Values >1.0 ng/mL are considered protective. All values <0.01 ng/mL or below the standard curve were set to 0.01 ng/mL. Assessed at 53 weeks. ,Sample,Raw antibody titer test result,EUPATH_0011472,Haemophilus influenzae type B vaccine (ng/ml),">1.0 ng/ml is considered protective;   -9= not done / all values below 0.01 ng/ml or below the standard curve for Hib are set to 0.01 ng/ml, - 9 = missing",variable,
,ext_lab_bv_vac_st::specdt,ext_lab_bv_vac_st,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
1,ext_lab_bv_vitd::pid,ext_lab_bv_vitd,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_vitd::vstnum,ext_lab_bv_vitd,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_vitd::specdt,ext_lab_bv_vitd,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_vitd::vitd,ext_lab_bv_vitd,,,Assessed at 6 and 18 weeks.,,,,Vitamin D nmol/L,'-9= Missing,variable,see lab test template
1,ext_lab_bv_zn::pid,ext_lab_bv_zn,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_zn::vstnum,ext_lab_bv_zn,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_zn::specdt,ext_lab_bv_zn,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_zn::zn,ext_lab_bv_zn,,,Assessed at 6 and 18 weeks.,Sample,,,Zinc <U+00B5>g/L,'-9= Missing,variable,see lab test template
1,ext_mgmt_bv_danth::pid,ext_mgmt_bv_danth,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_bv_danth::vstdate,ext_mgmt_bv_danth,EUPATH_0004991,Observation date,,Observation,,,Visit Date,09/09/1999=not done,variable,
3,ext_mgmt_bv_danth::vstnum,ext_mgmt_bv_danth,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
5,ext_mgmt_bv_danth::ageday,ext_mgmt_bv_danth,EUPATH_0000579,Age (days),,Observation,,,Age in days since birth,,variable,
7,ext_mgmt_bv_danth::wtkg,ext_mgmt_bv_danth,EUPATH_0000732,Weight (kg),,Observation,,,Weight of the baby in Kg,,variable,
8,ext_mgmt_bv_danth::htcm,ext_mgmt_bv_danth,EUPATH_0010075,Height (cm),,Observation,,,8. Length of the baby in cm,,variable,
9,ext_mgmt_bv_danth::cumepisd,ext_mgmt_bv_danth,EUPATH_0010478,Cumulative diarrheal episode count,,Observation,,,Cummulative episode # up to that visit,-9 = Missing',variable,
10,ext_mgmt_bv_danth::daysenc,ext_mgmt_bv_danth,EUPATH_0000191,Days since enrollment,,Observation,,,Days since enrollment,,variable,
11,ext_mgmt_bv_danth::bmi,ext_mgmt_bv_danth,EUPATH_0000661,BMI (kg/m2),,Observation,,,BMI derived (Wt in Kg/Ht in meter 2,,variable,
12,ext_mgmt_bv_danth::waz,ext_mgmt_bv_danth,EUPATH_0000733,Weight-for-age z-score,,Observation,,,Weight for age assessed using MGRS application,,variable,
13,ext_mgmt_bv_danth::haz,ext_mgmt_bv_danth,EUPATH_0011894,Height-for-age z-score,,Observation,,,Height for age assessed using MGRS application,,variable,
14,ext_mgmt_bv_danth::whz,ext_mgmt_bv_danth,EUPATH_0011895,Weight-for-height z-score,,Observation,,,weight for height assessed using MGRS application,NA=Not Available/Not applicable,variable,
15,ext_mgmt_bv_danth::vstexlbf,ext_mgmt_bv_danth,EUPATH_0011014,Cumulative days exclusively breastfed,,Observation,,,Number of exclusive breastfeeding days at that visit,,variable,
1,ext_mgmt_bv_ddep_st::pid,ext_mgmt_bv_ddep_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_bv_ddep_st::epinum,ext_mgmt_bv_ddep_st,EUPATH_0010472,Diarrheal episode #,Assessed for each diarrheal episode.,,,,Diarrheal stool episode # assigned in sequence to each episode,"0 =Infant had no episode, 1= first episode, 2= second episode and so on",variable,
3,ext_mgmt_bv_ddep_st::epidate,ext_mgmt_bv_ddep_st,EUPATH_0031299,Date of onset of diarrhea,Assessed for each diarrheal episode.,,,,Date of onset of each diarrheal episode,,variable,
4,ext_mgmt_bv_ddep_st::daysenc,ext_mgmt_bv_ddep_st,EUPATH_0000191,Days since enrollment,,,,,Days since enrollment for each episode,,variable,
5,ext_mgmt_bv_ddep_st::srvydays,ext_mgmt_bv_ddep_st,EUPATH_0010502,Total illness surveillance days,Assessed for each diarrheal episode.,,,,Days of observation,,variable,
8,ext_mgmt_bv_ddep_st::specyes,ext_mgmt_bv_ddep_st,EUPATH_0041019,Stool collected,,,,,Whether stool specimen collected or not,"1=Yes, 2=No, -9=NA",variable,
9,ext_mgmt_bv_ddep_st::epidays,ext_mgmt_bv_ddep_st,EUPATH_0010238,Diarrheal episode duration (days),Assessed for each diarrheal episode.,,,,Duration of each diarrheal episode,,variable,
10,ext_mgmt_bv_ddep_st::episevrt,ext_mgmt_bv_ddep_st,EUPATH_0010240,Max loose stools per day,Assessed for each diarrheal episode.,,,,Severity of Diarrhea during each episode (# of diarrheal stool/24 hours),,variable,
12,ext_mgmt_bv_ddep_st::vomtdays,ext_mgmt_bv_ddep_st,EUPATH_0000165,Vomiting duration (days),Assessed for each diarrheal episode.,,,,Duration of vomiting during the Diarrheal episode,,variable,
13,ext_mgmt_bv_ddep_st::vomsevrt,ext_mgmt_bv_ddep_st,,Max vomiting frequency,Assessed for each diarrheal episode.,Observation,Signs and symptoms,EUPATH_0000309,Severity of vomiting (# of vomting/24 hours),,variable,
14,ext_mgmt_bv_ddep_st::temp,ext_mgmt_bv_ddep_st,EUPATH_0000110,Temperature (C),,Observation,,,Temperature recorded during that episode,99.9 = missing,variable,
15,ext_mgmt_bv_ddep_st::dehyd,ext_mgmt_bv_ddep_st,EUPATH_0031110,Dehydration severity,Assessed for each diarrheal episode.,,,,5.  Dehydration assessment (points for Ruuska score),"1 = None (0 points); 2 = Any one of the following symptoms (2 points): Skin tenting,Sunken eyes, Dry mucus membranes; 3 = More than one of the above symptoms (3 points), 9 = Missing",variable,
16,ext_mgmt_bv_ddep_st::rehyd,ext_mgmt_bv_ddep_st,EUPATH_0031101,IV or oral rehydration,Assessed for each diarrheal episode.,,,,Rehydration treatment prescribed during that episode,"1 = None (0 points); 2 = ORS (1 point); 3 =  I.V. fluid (2 points), NA=Not available",variable,
17,ext_mgmt_bv_ddep_st::diadursc,ext_mgmt_bv_ddep_st,EUPATH_0031114,Vesikari diarrhea duration,Assessed for each diarrheal episode.,,,,Score assigned to variable duration of diarrheal episode to derive RUUSKA: A,"1 = 1 -  4 days; 2 = 5 days ; 3 = >= 6 days
",variable,
18,ext_mgmt_bv_ddep_st::mxdrnosc,ext_mgmt_bv_ddep_st,EUPATH_0031319,Vesikari max loose stools,Assessed for each diarrheal episode.,,,,Score assigned to variable Severity of diarrhea to derive RUUSKA : B,"1 = 1-3 ; 2 = 4 - 5,3 = >=6 
",variable,
19,ext_mgmt_bv_ddep_st::vomdursc,ext_mgmt_bv_ddep_st,EUPATH_0031113,Vesikari days vomiting,Assessed for each diarrheal episode.,,,,Score assigned to variable Duration of vomiting to derive RUUSKA : C,"1 = 1 day; 2 = 2 days; 3 = >= 3 days
",variable,
20,ext_mgmt_bv_ddep_st::mxvomtsc,ext_mgmt_bv_ddep_st,EUPATH_0031115,Vesikari times vomiting,Assessed for each diarrheal episode.,,,,Score assigned to variable Severity of vomiting  to derive RUUSKA : D,"1 = 1; 2 = 2-4; 3 = >= 5
",variable,
21,ext_mgmt_bv_ddep_st::feversc,ext_mgmt_bv_ddep_st,EUPATH_0031079,Vesikari axillary temperature,Assessed for each diarrheal episode.,,,,Score assigned to variable Temp to derive RUUSKA: E . *If more than one clinical form is completed- used the maximum fever code for that episode,0 = <=37 C; 1 = 37.1-38.4 C; 2 = 38.5-38.9 C; 3 = >= 39 C,variable,
22,ext_mgmt_bv_ddep_st::dehydsc,ext_mgmt_bv_ddep_st,EUPATH_0031285,Vesikari dehydration severity,Assessed for each diarrheal episode.,,,,Score assigned to variable dehydration to derive RUUSKA : F,"1 = 0 points; 2 = (2 points);       
3 = 3 points; NA=Not available
",variable,
23,ext_mgmt_bv_ddep_st::rehydsc,ext_mgmt_bv_ddep_st,EUPATH_0031145,Vesikari treatment,Assessed for each diarrheal episode.,,,,Score assigned to variable rehydration prescribed during that episode to derive RUUSKA : G,1 = 0 points; 2 = 1 point; 3 =  2 points; NA=Not available,variable,
24,ext_mgmt_bv_ddep_st::ruuska,ext_mgmt_bv_ddep_st,EUPATH_0031286,Vesikari score integer,Assessed for each diarrheal episode.,,,,"Peak score (A+ B + C + D + E + F + G) per episode/ updated from 21 point to 20 point score; Ref: Scand J Infec Dis 22: 259-267, 1990",-9 = Missing',variable,
25,ext_mgmt_bv_ddep_st::epiexlbf,ext_mgmt_bv_ddep_st,EUPATH_0011014,Cumulative days exclusively breastfed,Assessed for each diarrheal episode.,,,,Number of exclusive breastfeeding days prior to the episode,,variable,
26,ext_mgmt_bv_ddep_st::daysbirth,ext_mgmt_bv_ddep_st,EUPATH_0000579,Age (days),,,,,days since birth to the episode,,variable,
28,ext_mgmt_bv_ddep_st::specdt,ext_mgmt_bv_ddep_st,EUPATH_0004991,Observation date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
29,ext_mgmt_bv_ddep_st::epistool,ext_mgmt_bv_ddep_st,EUPATH_0010581,Rotavirus ELISA performed,,Sample,,,Episode stool collected **Variable to indicate the stool collection from both clinical (bv_dir) and lab (lab_bv_rotads) data tables,"1= Yes, -9= Not applicable; NA=Not available",variable,
30,ext_mgmt_bv_ddep_st::rotads,ext_mgmt_bv_ddep_st,,,,Sample,,,Rotavirus in diarrheal stool by ELISA,"1= Positive, 2= Negative,  3= Inconclusive, -9 = Missing",variable,see non-raw template
,ext_mgmt_bv_ddep_st::vstnum,ext_mgmt_bv_ddep_st,BFO_0000015,Observation type,,Observation,,,,#NAME?,variable,
1,ext_mgmt_bv_dinf::pid,ext_mgmt_bv_dinf,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_bv_dinf::exlbf1,ext_mgmt_bv_dinf,EUPATH_0011049,Age last exclusively breastfed (days),,Participant,,,Maximum number of days of contiguous exclusive breastfeeding starting from day 1 (Calculated by using minimum date when baby was first introduced to Top feed or mixed feeding.),,variable,
3,ext_mgmt_bv_dinf::anybf,ext_mgmt_bv_dinf,,Breastfeeding duration (days),Number of days of breastfeeding with or without other food sources.,Participant,Breastfeeding summary,EUPATH_0011690,Number of days of any breast feeding (Includes exclusive BF as well),,variable,
1,ext_mgmt_bv_lmratio::pid,ext_mgmt_bv_lmratio,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_bv_lmratio::lmdoc,ext_mgmt_bv_lmratio,EUPATH_0033266,Urine collection date,,Observation,,,Date of visit,9/9/99 = missing,variable,
4,ext_mgmt_bv_lmratio::lmwk,ext_mgmt_bv_lmratio,BFO_0000015,Observation type,,Observation,,,Visit week,,variable,
6,ext_mgmt_bv_lmratio::lintake,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks. Participants were given a standard solution with 250 mg/mL lactulose and 50 mg/ml mannitol.",Sample,,,Intake of Lactulose mg/ml,,variable,see lab test template
7,ext_mgmt_bv_lmratio::mintake,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks. Participants were given a standard solution with 250 mg/mL lactulose and 50 mg/ml mannitol.",Sample,,,Intake of Mannitol mg/ml,,variable,see lab test template
9,ext_mgmt_bv_lmratio::lurin,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,Lactulose excreted mg/L. Pulled from LAB_BV_LM_Lactulose_Mannitol Lab ,#NAME?,variable,see lab test template
10,ext_mgmt_bv_lmratio::murin,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,Mannitol excreted mg/L. Pulled from LAB_BV_LM_Lactulose_Mannitol Lab ,,variable,see lab test template
11,ext_mgmt_bv_lmratio::lexcret,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,"Total Lactulose excreted. Lactulose result (LURIN) x 10 x total urine collected in L (URINML/1000) (Machine reads are  mg% or mg/100mL, converted to mg/L by multipling by 10)",,variable,see lab test template
12,ext_mgmt_bv_lmratio::mexcret,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,"Total Mannitol excreted. mannitol result (MURIN) x 10 x total urine collected in L  (URINML/1000) (Machine reads are  mg% or mg/100mL, converted to mg/L by multipling by 10)",,variable,see lab test template
13,ext_mgmt_bv_lmratio::ulrecv,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,Urinary Lactulose Recovery %. Lactulose excreted (mg) [LEXCRET] ÷ Lactulose intake [LINTAK],,variable,see lab test template
14,ext_mgmt_bv_lmratio::umrecv,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,Urinary Mannitol Recovery %. Mannitol excreted (mg) [MEXCRET] ÷ Mannitol  intake [MINTAK],,variable,see lab test template
15,ext_mgmt_bv_lmratio::lmratio,ext_mgmt_bv_lmratio,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,Urinary Lactulose:Mannitol ratio. Derived  Recovery of lactulose [LRECV] ÷ Recovery of Mannitol [MRECV],,variable,see lab test template
1,ext_mgmt_bv_mib_st::pid,ext_mgmt_bv_mib_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_bv_mib_st::rotaarm,ext_mgmt_bv_mib_st,,Rotarix vaccine randomization,,Participant,Administrative information,EUPATH_0010035,Randomized to receive rotarix vaccine,0=No; 1=Yes,variable,
3,ext_mgmt_bv_mib_st::dob,ext_mgmt_bv_mib_st,EFO_0004950,Birth date,,Participant,,,1. Date of Birth,9/9/99 = missing,variable,
4,ext_mgmt_bv_mib_st::endt,ext_mgmt_bv_mib_st,EUPATH_0000151,Enrollment date,,Participant,,,2. Date of enrollment,9/9/99 = missing,variable,
6,ext_mgmt_bv_mib_st::cage,ext_mgmt_bv_mib_st,,Age at enrollment (days),,Participant,Participant study details,EUPATH_0000307,Child Age,,variable,
7,ext_mgmt_bv_mib_st::sex,ext_mgmt_bv_mib_st,PATO_0000047,Sex,,Participant,,,Gender,1= Male; 2=Female,variable,
8,ext_mgmt_bv_mib_st::bpl,ext_mgmt_bv_mib_st,,Birth place,,Participant,Demographics,EUPATH_0010981,Place of Birth,1= Home; 2= Health facility,variable,
9,ext_mgmt_bv_mib_st::food,ext_mgmt_bv_mib_st,,Food since birth,,Participant,Feeding,EUPATH_0000678,Food since birth,1 = Breast Milk(BM); 2=Top Milk (TM); 3 = BM+ TM; 4 = Water/ Sugar or Water/ Honey,variable,
11,ext_mgmt_bv_mib_st::bcg,ext_mgmt_bv_mib_st,,Bacille Calmette-Guerin (BCG) at birth,,Participant,Clinical history,OGMS_0000015,BCG given at birth,1=Yes; 2=No,variable,
12,ext_mgmt_bv_mib_st::bsto,ext_mgmt_bv_mib_st,EUPATH_0041019,Stool collected,,,,,10. Baseline stool collected,1=Yes; 2=No,variable,
13,ext_mgmt_bv_mib_st::stdt,ext_mgmt_bv_mib_st,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of stool collection (within 96 hours of enrollment,,variable,
15,ext_mgmt_bv_mib_st::enrptclver,ext_mgmt_bv_mib_st,,Protocol version at enrollment,,Participant,Administrative information,EUPATH_0010035,Protocol version at Enrollment,,variable,
23,ext_mgmt_bv_mib_st::terdis,ext_mgmt_bv_mib_st,EUPATH_0020259,Withdrawal date,,Participant,,,3. Date of study discontinuation,,variable,
24,ext_mgmt_bv_mib_st::tereas,ext_mgmt_bv_mib_st,EUPATH_0000208,Reason for withdrawal,,Participant,,,4. Reason for discontinuation,,variable,
25,ext_mgmt_bv_mib_st::dropage,ext_mgmt_bv_mib_st,EUPATH_0011147,Age at last contact (days),,Participant,,,Termination age,,variable,
26,ext_mgmt_bv_mib_st::gadt,ext_mgmt_bv_mib_st,,Gestational age assessment date,,Participant,Gestational age assessment,,1. Date of assessment,,variable,
27,ext_mgmt_bv_mib_st::gapos,ext_mgmt_bv_mib_st,,Posture,,Participant,Gestational age assessment,,2. Posture,"1 = Arms and legs extended (0 points ); 2 = Slight or moderate flexion of hips and knees (1 point); 3 = Moderate to strong flexion of hips and knees (2 points); 4 = Legs flexed and abducted, arms slightly flexed (3 points); 5 = Full flexion of arms and legs (4 points);
9 = Missing",variable,
28,ext_mgmt_bv_mib_st::gasqrw,ext_mgmt_bv_mib_st,,Square window,,Participant,Gestational age assessment,,Square window,1 = >90 degrees (-1 point); 2 = 90 degrees (0 points); 3 = 60 degrees (1 point); 4 = 45 degrees (2 points); 5 = 30 degrees (3 points); 6 = 0 degrees (4 points); NA=Not Available/Not applicable,variable,
29,ext_mgmt_bv_mib_st::gaarm,ext_mgmt_bv_mib_st,,Arm recoil,,Participant,Gestational age assessment,,4. Arm recoil,"1 = Remains extended 180 degrees, or random movements (0 points); 2 = Minimal flexion, 140-180 degrees (1 point); 3 = Small amount of flexion, 110-140 degrees (2 points); 4 = Moderate flexion, 90-100 degrees (3 points); 5 = Brisk return to full flexion, <90 degrees (4 points);
9 = Missing",variable,
30,ext_mgmt_bv_mib_st::gapop,ext_mgmt_bv_mib_st,,Popliteal angle,,Participant,Gestational age assessment,,5. Popliteal angle,"1 = 180 degrees (-1 point); 2 = 160 degrees (0 points); 3 = 140 degrees (1 point); 4 = 120 degrees (2 points); 5 = 100 degrees (3 points); 6 = 90 degrees (4 points); 7 = <90 degrees (5 points);
9 = Missing",variable,
31,ext_mgmt_bv_mib_st::gascrf,ext_mgmt_bv_mib_st,,Scarf sign,,Participant,Gestational age assessment,,6. Scarf sign,1 = Elbow reaches or nears level of opposite shoulder (-1 point); 2 = Elbow crosses opposite anterior axillary line (0 points); 3 = Elbow reaches opposite anterior axillary line (1 point); 4 = Elbow at midline (2 points); 5 = Elbow does not reach midline (3 points); 6 = Elbow does not cross proximate axillary line (4 points); NA=Not Available/Not applicable,variable,
32,ext_mgmt_bv_mib_st::gaheel,ext_mgmt_bv_mib_st,,Heel to ear,,Participant,Gestational age assessment,,7. Heel to ear,"1= (-1 Point); 2=(0 points); 3=(1 points); 4=(2 points); 5=(3 points);  6=(4 points);;
9 = Missing",variable,
33,ext_mgmt_bv_mib_st::gaskin,ext_mgmt_bv_mib_st,,Skin,,Participant,Gestational age assessment,,8. Skin,"1 = Sticky, friable, transparent (-1 point); 2 = Gelatinous red, translucent (0 points); 3 = Smooth pink, visible veins (1 point); 4 = Superficial peeling and/or rash, few veins (2 points); 5 = Cracking, pale areas, rare veins (3 points); 6 = Parchment, deep cracking, no vessels (4 points); 7 = Leathery, cracked, wrinkled (5 points);
9 = Missing
",variable,
34,ext_mgmt_bv_mib_st::galanu,ext_mgmt_bv_mib_st,,Lanugo,,Participant,Gestational age assessment,,Lanugo,1 = None (-1 point); 2 = Sparse (0 points); 3 = Abundant (1 point); 4 = Thinning (2 points); 5 = Bald areas (3 points); 6 = Mostly bald (4 points); NA=Not Available/Not applicable,variable,
35,ext_mgmt_bv_mib_st::gaplan,ext_mgmt_bv_mib_st,,Plantar creases,,Participant,Gestational age assessment,,10. Plantar creases,"1 = Heel-toe <40 mm (-2 points); 2 = Heel-toe 40-50 mm (-1 point); 3 = Heel-toe >50 mm, no creases (0 points); 4 = Faint red marks (1 point); 5 = Anterior transverse crease only (2 points); 6 = Creases over anterior 2/3 (3 points); 7 = Creases over entire sole (4 points);
9 = Missing",variable,
36,ext_mgmt_bv_mib_st::gabrest,ext_mgmt_bv_mib_st,,Breast,,Participant,Gestational age assessment,,11. Breast,"1 = Imperceptible (-1 point); 2 = Barely perceptible (0 points); 3 = Flat areola, no bud (1 point); 4 = Stippled areola, 1-2 mm bud (2 points); 5 = Raised areola, 3-4 mm bud (3 points); 6 = Full areola, 5-10 mm bud (4 points);
9 = Missing",variable,
37,ext_mgmt_bv_mib_st::gaeye,ext_mgmt_bv_mib_st,,Eye and ear,,Participant,Gestational age assessment,,Eye to Ear,"1 = Lids fused, tightly (-2 points); 2 = Lids fused, loosely (-1 point); 3 = Lids open, pinna flat, stays folded (0 points); 4 = Slightly curved pinna, soft with slow recoil (1 point); 5 = Well-curved pinna, soft but ready recoil (2 points); 6 = Formed and firm, with instant recoil (3 points); 7 = Thick cartilage, ear stiff (4 points); NA=Not Available/Not applicable
",variable,
38,ext_mgmt_bv_mib_st::gagenm,ext_mgmt_bv_mib_st,,Male genitals,,Participant,Gestational age assessment,,"13. Genitals, Male","1 = Scrotum flat, smooth (-1 point); 2 = Scrotum empty, faint rugae (0 points); 3 = Testes in upper cannal, rare rugae (1 point); 4 = Testes descending, few rugae (2 points); 5 = Testes down, good rugae (3 points); 6 = Testes pendulous, deep rugae (4 points); 7 = NA, the child is female (0 points), 99 = missing",variable,
39,ext_mgmt_bv_mib_st::gagenf,ext_mgmt_bv_mib_st,,Female genitals,,Participant,Gestational age assessment,,"Genitals, Female","1 = Clitoris prominent, labia flat (-1 point); 2 = Prominent clitoris, small labia minora (0 points); 3 = Prominent clitoris, enlarging minora (1 point); 4 = Majora and minora equally prominent (2 points); 5 = Majora large, minora small (3 points); 6 = Majora cover clitoris and minora (4 points); 7 = NA, the child is male (0 points); NA=Not Available/Not applicable",variable,
40,ext_mgmt_bv_mib_st::gascor,ext_mgmt_bv_mib_st,,Gestational age score,Total score based on all gestational age categories.,Participant,Gestational age assessment,,15. TOTAL SCORE,,variable,
41,ext_mgmt_bv_mib_st::gaega,ext_mgmt_bv_mib_st,,Estimated gestational age (weeks),Based on the calculated gestational age score.,Participant,Gestational age assessment,,Estimated Gestational Age,,variable,
,,,,Gestational age assessment,,Participant,Clinical history,OGMS_0000015,,,category,
,ext_mgmt_bv_mib_st::vstnum,ext_mgmt_bv_mib_st,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
1,ext_mgmt_ppg::pid,ext_mgmt_ppg,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_ppg::pp,ext_mgmt_ppg,,Polio vaccination per protocol,"Whether strictly per protocol as described here. The participant (1) must have received all doses of vaccine as in protocol and according to assigned treatment arm, (2) received no extra vaccinations outside the protocol, (3) received all vaccinations as per vaccination window defined in the protocol, (4) should not have been terminated before the vaccination dose.",Participant,Administrative information,EUPATH_0010035,whether strictly per protocol as described below under PP set,0=No; 1=Yes,variable,
3,ext_mgmt_ppg::ppdose,ext_mgmt_ppg,,Polio vaccination dose per protocol,"Whether the participant received all intervention doses even if outside the visit window. The justification for relaxing the vaccination window requirement is partially based on the WHO recommendations which emphasize getting the required doses rather than exact ages for receiving the doses and the pragmatic concern of how far outside the window do we set the threshold. 						
						
						",Participant,Administrative information,EUPATH_0010035,Received all intervention doses even if outside the visit window,0=No; 1=Yes,variable,
4,ext_mgmt_ppg::exopv,ext_mgmt_ppg,,Received extra OPV,Whether the participant received extra opv doses outside the study during the Bangladesh immunization campaign.,Participant,Administrative information,EUPATH_0010035,Received extra opv doses outside the study during Bangladesh immunization campaign,0=No; 1=Yes,variable,
1,ext_mgmt_prn::pid,ext_mgmt_prn,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_mgmt_prn::polioarm,ext_mgmt_prn,,Poliovirus vaccine randomization,,Participant,Administrative information,EUPATH_0010035,Randomized to receive IPV vaccine,0=No; 1=Yes,variable,
