displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
,med6code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
,med7code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
,med3code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
,med2code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
,med8code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
,med4code,PRISM 2 expanded database through February 28th 2019.dta,http://purl.obolibrary.org/obo/EUPATH_0000059,Non-malaria medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"Medication 1 code, Medication 2 code, Medication 3 code, Medication 4 code, Medication 5 code, Medication 6 code, Medication 7 code, Medication 8 code",NA,variable
,tfaclty,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,,,variable
,otherfcy,Household level data FINAL.dta,http://purl.obolibrary.org/obo/EUPATH_0025107,Other human waste facilities,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,,,variable
,,,http://purl.obolibrary.org/obo/EUPATH_0000327,Entomological collections,,Entomology,,,,,category
,,,http://purl.obolibrary.org/obo/PCO_0000024,Household,,Household,,,,,category
,,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,Observation,,,,,category
,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,Participant,,,,,category
,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,Sample,,,,,category
