variable,dataFile,codebookDescription,suggested_IRI,suggested_label,parent_in_ontology,parent_IRI,score,,
sd_blood,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Blood in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000442,State of birth,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,16.732046,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,27.702694,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0020001,Cause of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,27.702694,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000523,Presence of parasite species,Laboratory findings,http://purl.obolibrary.org/obo/OGMS_0000018,25.725315,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,24.178188,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000602,Presence of pets or farm animals,Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000612,23.889187,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,23.875572,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015428,1st day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,20.972486,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015433,Last day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,20.972486,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000219,Timing of enrollment,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,20.915058,,
sd_dehydr,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Presence of dehydration. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000442,State of birth,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,20.915058,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0020001,Cause of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,20.414452,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,20.111835,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015428,1st day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,18.465275,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015433,Last day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,18.465275,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015065,Measured fever of at least 38C or parental perception,Symptoms since illness began,http://purl.obolibrary.org/obo/EUPATH_0010357,16.941713,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000219,Timing of enrollment,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,16.732046,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000442,State of birth,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,16.732046,,
sd_dk,gems1_huas_data.sas7bdat,C19.1: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Don't know. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000492,Courses of antibiotics,Clinical history,http://purl.obolibrary.org/obo/OGMS_0000015,16.732046,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0020001,Cause of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015065,Measured fever of at least 38C or parental perception,Symptoms since illness began,http://purl.obolibrary.org/obo/EUPATH_0010357,23.44003,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015428,1st day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,21.446714,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015433,Last day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,21.446714,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,20.414452,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,20.111835,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015250,Health facility for fever,Visited health facility,http://purl.obolibrary.org/obo/EUPATH_0010395,19.145737,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015247,Health facility for diarrhea,Visited health facility,http://purl.obolibrary.org/obo/EUPATH_0010395,18.34196,,
sd_fever,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Fever associated with diarrhea. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010519,"Diarrhea, ALRI, fever, or vomiting present",Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,18.042273,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000619,Number of treatments,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,28.211966,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,27.702694,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0020001,Cause of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,27.702694,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,24.178188,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,23.875572,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015428,1st day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,23.781479,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015433,Last day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,23.781479,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010518,Day of ALRI episode,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,23.035437,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015079,Lethargy or loss of consciousness,Symptoms at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010351,22.471924,,
sd_lrgperday,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  A large number or amount of stools per day. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015065,Measured fever of at least 38C or parental perception,Symptoms since illness began,http://purl.obolibrary.org/obo/EUPATH_0010357,21.415955,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000711,Mucus in stool,Stool characteristics,http://purl.obolibrary.org/obo/EUPATH_0010038,26.882208,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0020001,Cause of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015428,1st day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,20.551617,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015433,Last day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,20.551617,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,20.414452,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,20.111835,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015079,Lethargy or loss of consciousness,Symptoms at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010351,19.051071,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015065,Measured fever of at least 38C or parental perception,Symptoms since illness began,http://purl.obolibrary.org/obo/EUPATH_0010357,18.908743,,
sd_mucus,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Mucus/pus in stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015218,Pus in stool,Stool characteristics,http://purl.obolibrary.org/obo/EUPATH_0010038,18.630611,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0020001,Cause of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,20.414452,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,20.111835,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015428,1st day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,18.465275,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015433,Last day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,18.465275,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015065,Measured fever of at least 38C or parental perception,Symptoms since illness began,http://purl.obolibrary.org/obo/EUPATH_0010357,16.941713,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000219,Timing of enrollment,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,16.732046,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000442,State of birth,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,16.732046,,
sd_rice,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Rice watery stool. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000492,Courses of antibiotics,Clinical history,http://purl.obolibrary.org/obo/OGMS_0000015,16.732046,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0010067,Place of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0020001,Cause of death,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,23.519682,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015428,1st day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,21.446714,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015433,Last day of diarrhea in the past 2 weeks,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,21.446714,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000411,Type of existing illness,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,20.414452,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,20.111835,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015247,Health facility for diarrhea,Visited health facility,http://purl.obolibrary.org/obo/EUPATH_0010395,18.34196,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0015065,Measured fever of at least 38C or parental perception,Symptoms since illness began,http://purl.obolibrary.org/obo/EUPATH_0010357,16.941713,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000219,Timing of enrollment,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,16.732046,,
sd_vomit,gems1_huas_data.sas7bdat,C19: Parents perception of illness and use of health care facility. Multifilter: What are the types of diarrhea that can result in serious harm or even death of a child?  Diarrhea and vomiting. Select all that apply.,http://purl.obolibrary.org/obo/EUPATH_0000442,State of birth,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,16.732046,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,18.220291,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.384253,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,9.041754,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,6.0590515,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,6.0590515,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,6.0590515,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,5.451735,,
seek_ctr1,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015093,Pharmacy,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,5.2822275,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,18.220291,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010068,Health facility code,Death information,http://purl.obolibrary.org/obo/EUPATH_0000671,12.029686,,
seek_ctr1_code,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E31.12: Health care utilization.,http://purl.obolibrary.org/obo/EUPATH_0010157,1st choice facility code,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,10.955854,,
