"IRI","label","displayOrder","variable","dataFile","definition","category","parentLabel","parentIRI","codebookDescription","codebookValues","termType","replaces","unitLabel","unitIRI","is_featured","hidden"
"http://purl.obolibrary.org/obo/EUPATH_0015578","Bought remedy or medicine, consultation expenses","19","remdy_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.5: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation when buying remedies/drugs at the shop/market. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015579","Bought remedy or medicine, diagostic expenses","20","remdy_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.5: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics related to remedies/drugs bought at the shop/market. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015581","Bought remedy or medicine, drug expenses","21","remdy_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.5: Health care expenses. What are your or your household estimated out-of-pocket expenses for remedies/drugs bought at a shop/market. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010251","Bought remedy or medicine, medical expenses amount","22","remdy_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.5: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses related to buying remedies/drugs at a shop/market. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015580","Bought remedy or medicine, other expenses","24","remdy_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.5: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges related to buying remedies/drugs at the shop/market. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010252","Bought remedy or medicine, transport expenses amount","23","remdy_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.5: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from a shop/market to buy remedies/drugs. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015598","Caregiver income lost  for previously sought care","","","","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","","","category","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015574","Licensed doctor, consultation expenses","25","privdoc_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.4: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation with a licenced practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015575","Licensed doctor, diagnostic expenses","26","privdoc_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.4: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics from a licenced practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015576","Licensed doctor, drug expenses","27","privdoc_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.4: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs from a licensed practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010249","Licensed doctor, medical expenses amount","28","privdoc_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.4: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses from a licensed practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015577","Licensed doctor, other expenses","30","privdoc_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.4: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges from a licensed practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010250","Licensed doctor, transport expenses amount","29","privdoc_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.4: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from a licensed practitioner/private doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010379","Money source for expenses before visit","56","","","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","","","multifilter","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015594","Other consultation expenses","50","other_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015595","Other diagnostic expenses","51","other_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015596","Other drug expenses","52","other_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015597","Other expenses","54","other_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010261","Other transportation expenses amount","53","other_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.9: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from other sources of health care of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015561","Pharmacy, consultation expenses","31","pharm_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation with the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015562","Pharmacy, diagnostics expenses","32","pharm_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015563","Pharmacy, drug expenses","33","pharm_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses amount","34","pharm_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.1: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015564","Pharmacy, other expenses","36","pharm_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses amount","35","pharm_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010260","Other medical expenses amount","55","other_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.9: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses at other sources of health care. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015565","Traditional healer, consultation expenses","37","healer_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation with a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015566","Traditional healer, diagnostic expenses","38","healer_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015567","Traditional healer, drug expenses","39","healer_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015568","Traditional healer, other expenses","41","healer_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015569","Traditional healer, total expenses","42","healer_total","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.2: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses amount","40","healer_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015570","Unlicenced doctor, consultation expenses","43","doc_consult","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.3: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation with an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015571","Unlicenced doctor, diagnostic expenses","44","doc_diag","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.3: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics from an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015572","Unlicenced doctor, drug expenses","45","doc_drug","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.3: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs from an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015573","Unlicenced doctor, other expenses","47","doc_othr","gems1_huas_data.sas7bdat","","Observation","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.3: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges from an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010247","Unlicensed doctor, medical expenses amount","49","doc_total","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.3: Health care expenses. What was the TOTAL of your or your household estimated out-of-pocket expenses from an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency. Use the ""Total"" boxes only if the respondent cannot break down the expenses. DO NOT calculate ""total"" from all the columns.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0010248","Unlicensed doctor, transport expenses amount","48","doc_trnsprt","gems1_huas_data.sas7bdat","","Participant","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","F42.3: Health care expenses. What are your or your household estimated out-of-pocket expenses for transportation to/from an unlicenced practitioner/village doctor/bush doctor. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015647","Breastfeeding","1","prevways_brefeed","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Breastfeeding. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015648","Cannot be prevented","8","prevways_cnbeprev","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Cannot be prevented. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015649","Clean food or water","2","prevways_clean","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Clean food or water. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015650","Medications","3","prevways_med","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Medications. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015651","Nutrition","4","prevways_nutr","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Nutrition. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015652","Proper disposal of human waste","5","prevways_waste","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Proper disposal of human waste. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015653","Vaccines","6","prevways_vaccin","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Vaccines. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015654","Washing hands","7","prevways_wash","gems1_huas_data.sas7bdat","","Observation","Proposed way to prevent child from illness","http://purl.obolibrary.org/obo/EUPATH_0015646","H57: Attitudes about diarrheal illness. Multifilter: In your opinion, what are the best ways to prevent these illnessess Washing hands. Skip H57 if H54/H55/H56 are all ""No"". Select 3 or less, don't prompt caregiver.","0=No, 1=Yes","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015680","1st choice rank facility code","1","hospctr1","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31.03: Health care utilization. Code for hospital of 1st choice. Only complete for children who had diarrhea in the last 2 weeks","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015681","2nd choice rank facility code","2","hospctr2","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31.04: Health care utilization. Code for hospital of 2nd choice. Only complete for children who had diarrhea in the last 2 weeks","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015682","3rd choice rank facility code","3","hospctr3","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31.05: Health care utilization. Code for hospital of 3rd choice. Only complete for children who had diarrhea in the last 2 weeks","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015532","Bought a remedy/drug at the shop/market","7","rank_remdy","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Bought a remedy/drug at the shop/market. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015533","Friend or relative","8","rank_friend","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Friend/relative. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015534","Hospital/center of first choice","4","rank_ctr1","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Hospital/center of 1st choice. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015535","Hospital/center of second choice","5","rank_ctr2","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Hospital/center of 2nd choice. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015536","Hospital/center of third choice","6","rank_ctr3","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Hospital/center of 3nd choice. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015537","Licensed practitioner/private doctor","9","rank_privdoc","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Licensed practitioner/private doctor (not at hospital). Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015538","Other facility, rank","13","rank_othr","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Other, specify. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015539","Pharmacy","10","rank_pharm","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Pharmacy. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015540","Traditional healer","11","rank_healr","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Traditional healer. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015541","Unlicensed practitioner/village doctor/bush doctor/village health worker","12","rank_doc","gems1_huas_data.sas7bdat","","Observation","Rank order sought care","http://purl.obolibrary.org/obo/EUPATH_0015531","E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Unlicensed practitioner/village doctor/bush doctor/village health worker. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34","","variable","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015521","Child did not seem to need care","1","noseek_noneed","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Reason for not seeking care","http://purl.obolibrary.org/obo/EUPATH_0015520","E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Child did not seem to need care. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015522","Clinic too far from home","2","noseek_toofar","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Reason for not seeking care","http://purl.obolibrary.org/obo/EUPATH_0015520","E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Clinic too far from home. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015523","Cost for travel too high","3","noseek_trvlcost","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Reason for not seeking care","http://purl.obolibrary.org/obo/EUPATH_0015520","E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Cost for travel too high. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
"http://purl.obolibrary.org/obo/EUPATH_0015524","Cost for treatment too high","4","noseek_trtmtcost","gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","","Observation","Reason for not seeking care","http://purl.obolibrary.org/obo/EUPATH_0015520","E30: Health care utilization. Multifilter: If you did not seek care outside your home, what were the reasons? Cost for treatment too high. Skip if E29=""yes"". Only complete for children who had diarrhea in the last 2 weeks","0=No, 1=Yes, NA=NA","value","","","","",""
