Country,Case source is DataSet13,0,K
,,1,Checked
,,,
pnc_q69_inj___13,69. What factors contributed to your decision to use  InjectablesNi sababu zipi zilichangia maamuzi yako ya kutumia mbinu ya Sindano  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q65_impl,65. When did you begin using ImplantsUlianza kutumia lini mbinu ya Kipandikizi,{REDACTED},
,,,
pnc_q65months_impl,Number of months after birth of baby,,
,,,
pnc_q66_impl,66. When did you stop using ImplantsUliacha kutumia lini mbinu ya Kipandikizi,{REDACTED},
,,,
pnc_q66months_impl,Number of months after birth of baby,,
,,,
pnc_q67_impl___1,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Infrequent sex/husband or partner away - Mara chache ya shiriki ngono/mme/mwenzio yuko mbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___2,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Became pregnant while using - Nilipata ujauzito ningali nikitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___3,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Wanted to become pregnant - Nilitaka kupata mimba),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___4,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Husband/partner opposed -  Mme/mwenza alipinga ),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___5,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Others opposed - Wengine walipinga),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___6,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Wanted more effective method - Nilitaka mbinu iliyo na ufanisi zaidi),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___7,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Side effects/health concerns - Athari za matumizi/wasiwasi kuhusu Afya),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___8,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Lack of access/too far - Kutokupatikana kwa mbinu hiyo/umbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___9,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Costs too much - Ni ghali),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___10,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Inconvenient to use - Sio rahisi kuitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___11,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Up to God/fatalistic - Numwemwachia Mungu),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___12,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Difficult to get pregnant/menopausal - Vigumu kupata ujauzito/wamefika umri wa kumaliza kuzaa),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___13,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Marital dissolution/separation - Kutengana na mumewe/mwenza),0,Unchecked
,,1,Checked
,,,
pnc_q67_impl___14,67. Why did you stop using ImplantsKwa nini uliacha kutumia mbinu ya Kipandikizi (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q68_impl,68. From where did you obtain ImplantsNi wapi ulipata mbinu ya Kipandikizi,1,A different public sector health centre  doctor  or clinic from where you I antenatal care (ANC) - Kituo cha sekta ya um
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,7,The same facility where I received antenatal care (ANC)
,,,
pnc_q69_impl___1,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___2,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___3,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___4,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___5,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___6,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___7,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na matumizi),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___8,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara mengi),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___9,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___10,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___11,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___12,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PNC walichangia uchukuaji wa mbinu,0,Unchecked
,,1,Checked
,,,
pnc_q69_impl___13,69. What factors contributed to your decision to use  ImplantsNi sababu zipi zilichangia maamuzi yako ya kutumia Kipandikizi (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q65_iud,65. When did you begin using IUDUlianza kutumia lini mbinu ya IUD,{REDACTED},
,,,
pnc_q65months_iud,Number of months after birth of baby,,
,,,
pnc_q66_iud,66. When did you stop using IUDUliacha kutumia lini mbinu ya IUD,{REDACTED},
,,,
pnc_q66months_iud,Number of months after birth of baby,,
,,,
pnc_q67_iud___1,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Infrequent sex/husband or partner away - Mara chache ya shiriki ngono/mme/mwenzio yuko mbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___2,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Became pregnant while using - Nilipata ujauzito ningali nikitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___3,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Wanted to become pregnant - Nilitaka kupata mimba),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___4,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Husband/partner opposed -  Mme/mwenza alipinga ),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___5,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Others opposed - Wengine walipinga),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___6,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Wanted more effective method - Nilitaka mbinu iliyo na ufanisi zaidi),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___7,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Side effects/health concerns - Athari za matumizi/wasiwasi kuhusu Afya),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___8,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Lack of access/too far - Kutokupatikana kwa mbinu hiyo/umbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___9,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Costs too much - Ni ghali),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___10,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Inconvenient to use - Sio rahisi kuitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___11,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Up to God/fatalistic - Numwemwachia Mungu),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___12,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Difficult to get pregnant/menopausal - Vigumu kupata ujauzito/wamefika umri wa kumaliza kuzaa),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___13,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Marital dissolution/separation - Kutengana na mumewe/mwenza),0,Unchecked
,,1,Checked
,,,
pnc_q67_iud___14,67. Why did you stop using IUDKwa nini uliacha kutumia mbinu ya IUD (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q68_iud,68. From where did you obtain IUDNi wapi ulipata mbinu ya IUD,1,A different public sector health centre  doctor  or clinic from where you I antenatal care (ANC) - Kituo cha sekta ya um
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,7,The same facility where I received antenatal care (ANC)
,,,
pnc_q69_iud___1,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___2,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___3,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___4,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___5,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___6,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___7,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na matumizi),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___8,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara mengi),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___9,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___10,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___11,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___12,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PNC walichangia uchukuaji wa mbinu  ),0,Unchecked
,,1,Checked
,,,
pnc_q69_iud___13,69. What factors contributed to your decision to use  IUDNi sababu zipi zilichangia maamuzi yako ya kutumia IUD  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q65_ecp,65. When did you begin using Emergency pillUlianza kutumia lini mbinu ya Tembe ya dharura,{REDACTED},
,,,
pnc_q65months_ecp,Number of months after birth of baby,,
,,,
pnc_q66_ecp,66. When did you stop using Emergency pill Uliacha kutumia lini mbinu ya Tembe ya dharura,{REDACTED},
,,,
pnc_q66months_ecp,Number of months after birth of baby,,
,,,
pnc_q67_ecp___1,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Infrequent sex/husband or partner away - Mara chache ya shiriki ngono/mme/mwenzio yuko mbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___2,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Became pregnant while using - Nilipata ujauzito ningali nikitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___3,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Wanted to become pregnant - Nilitaka kupata mimba),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___4,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Husband/partner opposed -  Mme/mwenza alipinga ),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___5,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Others opposed - Wengine walipinga),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___6,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Wanted more effective method - Nilitaka mbinu iliyo na ufanisi zaidi),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___7,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Side effects/health concerns - Athari za matumizi/wasiwasi kuhusu Afya),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___8,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Lack of access/too far - Kutokupatikana kwa mbinu hiyo/umbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___9,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Costs too much - Ni ghali),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___10,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Inconvenient to use - Sio rahisi kuitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___11,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Up to God/fatalistic - Numwemwachia Mungu),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___12,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Difficult to get pregnant/menopausal - Vigumu kupata ujauzito/wamefika umri wa kumaliza kuzaa),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___13,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Marital dissolution/separation - Kutengana na mumewe/mwenza),0,Unchecked
,,1,Checked
,,,
pnc_q67_ecp___14,67. Why did you stop using Emergency pillKwa nini uliacha kutumia mbinu ya Tembe ya dharura (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q68_ecp,68. From where did you obtain  Emergency pillNi wapi ulipata mbinu ya Tembe ya dharura,1,A different public sector health centre  doctor  or clinic from where you I antenatal care (ANC) - Kituo cha sekta ya um
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,7,The same facility where I received antenatal care (ANC)
,,,
pnc_q69_ecp___1,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___2,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___3,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___4,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___5,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___6,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___7,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na matumizi),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___8,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara mengi),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___9,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___10,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___11,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___12,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PNC walichangia uchuku,0,Unchecked
,,1,Checked
,,,
pnc_q69_ecp___13,69. What factors contributed to your decision to use  Emergency pillNi sababu zipi zilichangia maamuzi yako ya kutumia Tembe ya dharura  (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q65_sterl,65. When did you begin using SterilisationUlianza kutumia lini mbinu ya Kufisha vidudu,{REDACTED},
,,,
pnc_q65months_sterl,Number of months after birth of baby,,
,,,
pnc_q68_sterl,68. From where did you obtain Sterilisation Ni wapi ulipata mbinu ya Kufisha vidudu,1,A different public sector health centre  doctor  or clinic from where you I antenatal care (ANC) - Kituo cha sekta ya um
,,2,Private or faith based sector health centre  doctor  or clinic - Sekta ya kibinafsi au vituo vya Imani  daktari au klini
,,3,Pharmacy - Duka la Dawa
,,4,PMS/Chemist - PMS/Kemia
,,5,Community health worker - Mhudumu wa Afya wa juimuiya
,,6,Other - Nyingine
,,7,The same facility where I received antenatal care (ANC)
,,,
pnc_q69_sterl___1,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Convenience of obtaining method - Urahisi wa kupata mbinu ya kupanga uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___2,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Easy/convenient to use - Rahisi/ Matumizi ya kufana),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___3,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Availability - Upatikanaji),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___4,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Cost is not too much/free - Sio ghali mno/ni bure),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___5,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Preferred method selected during pregnancy - Mbinu pendwa niliyoichagua wakati wa ujauzito),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___6,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Considered the most effective method - Inajulikana kama mbinu iliyo na ufanisi),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___7,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Unlikely to be bothered by side effects - Uwezekano mdogo wa kupata madhara kutokana na matumizi),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___8,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Felt method was safe/few health concerns - Nilihisi mbinu ilikuwa salama/haina madhara mengi),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___9,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Health provider influenced choice - Mhudumu wa Afya alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___10,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Friends/family influenced choice - Marafiki/familia walichangia uchukuaji wa mbinu ),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___11,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Husband influenced choice - Mume alichangia uchukuaji wa mbinu),0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___12,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Women in my ANC/PNC group influenced my choice - Wanawake katika kikundi changu  cha ANC/PNC walichangia uchukuaji,0,Unchecked
,,1,Checked
,,,
pnc_q69_sterl___13,69. What factors contributed to your decision to use  SterilisationNi sababu zipi zilichangia maamuzi yako ya kutumia Kufisha vidudu (choice=Other - Nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q65_othr,65. When did you begin using  [pnc_q64_other]  Ulianza kutumia lini mbinu ya [pnc_q64_other],{REDACTED},
,,,
pnc_q65months_othr,Number of months after birth of baby,,
,,,
pnc_q66_othr,66. When did you stop using  [pnc_q64_other] Uliacha kutumia lini mbinu ya [pnc_q64_other],{REDACTED},
,,,
pnc_q66months_othr,Number of months after birth of baby,,
,,,
pnc_q67_othr___1,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Infrequent sex/husband or partner away - Mara chache ya shiriki ngono/mme/mwenzio yuko mbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___2,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Became pregnant while using - Nilipata ujauzito ningali nikitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___3,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Wanted to become pregnant - Nilitaka kupata mimba),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___4,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Husband/partner opposed -  Mme/mwenza alipinga ),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___5,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Others opposed - Wengine walipinga),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___6,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Wanted more effective method - Nilitaka mbinu iliyo na ufanisi zaidi),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___7,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Side effects/health concerns - Athari za matumizi/wasiwasi kuhusu Afya),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___8,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Lack of access/too far - Kutokupatikana kwa mbinu hiyo/umbali),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___9,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Costs too much - Ni ghali),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___10,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Inconvenient to use - Sio rahisi kuitumia),0,Unchecked
,,1,Checked
,,,
pnc_q67_othr___11,67. Why did you stop using [pnc_q64_other] Kwa nini uliacha kutumia mbinu ya [pnc_q64_other]  (choice=Up to God/fatalistic - Numwemwachia Mungu),0,Unchecked
,,1,Checked
,,,
