"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","10.119681"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0011234","Total DPT vaccine doses","Aggregated vaccination data","http://purl.obolibrary.org/obo/EUPATH_0011471","7.1087008"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0015060","Vomiting 3 or more times per day","Symptoms since illness began","http://purl.obolibrary.org/obo/EUPATH_0010357","6.919457"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6269894"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0011396","DPT vaccine doses prior to blood draw","Blood sample collection process","http://purl.obolibrary.org/obo/EUPATH_0011482","5.4758973"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0015001","Bicycle or rickshaw","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","5.4033265"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0015016","Coal or lignite","Cooking fuel","http://purl.obolibrary.org/obo/EUPATH_0000023","5.4033265"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0015042","River or stream","Drinking water source","http://purl.obolibrary.org/obo/ENVO_00003064","5.4033265"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0015043","Pond or lake","Drinking water source","http://purl.obolibrary.org/obo/ENVO_00003064","5.4033265"
"f7_dpt3","vida_enrl.csv","DPT/Pentavalent 3","http://purl.obolibrary.org/obo/EUPATH_0015094","Friend or relative","Previously sought care","http://purl.obolibrary.org/obo/EUPATH_0010380","5.4033265"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","10.519935"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0000150","Death date","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0005007","Withdrawl date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0011213","Vaccination date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0011220","Deworming date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0015440","Registration date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","10.361106"
"f7_dpt3_date","vida_enrl.csv","DPT/Pentavalent 3 date","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","10.361106"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0010173","Other hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","13.343257"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0010155","1st choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","12.409308"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0010161","2nd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","12.409308"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0010167","3rd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","12.409308"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0010069","Health facility name","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","12.370656"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0024106","Health center","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","11.719681"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","11.141094"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0024071","Posters in Health Post or Health Center","Malaria knowledge source","http://purl.obolibrary.org/obo/EUPATH_0024081","11.13667"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0024116","Closest health center","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","10.426266"
"f7_dpt3_hc","vida_enrl.csv","DPT/Pentavalent 3 health center name","http://purl.obolibrary.org/obo/EUPATH_0010353","Outcome leaving hospital or health center","Hospitalization","http://purl.obolibrary.org/obo/EUPATH_0000308","10.330437"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0024102","Don't know","Antimalarial medications in past month","http://purl.obolibrary.org/obo/EUPATH_0024104","14.915531"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0024112","Don't know","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","14.915531"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0024139","Don't know","Reason for no household bednets","http://purl.obolibrary.org/obo/EUPATH_0024141","14.915531"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0024156","Don't know","Reason for not using a bednet","http://purl.obolibrary.org/obo/EUPATH_0024158","14.915531"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0024178","Don't know","Reason for refusing IRS","http://purl.obolibrary.org/obo/EUPATH_0024179","14.915531"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","10.119681"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0011234","Total DPT vaccine doses","Aggregated vaccination data","http://purl.obolibrary.org/obo/EUPATH_0011471","7.1087008"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0015060","Vomiting 3 or more times per day","Symptoms since illness began","http://purl.obolibrary.org/obo/EUPATH_0010357","6.919457"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0024030","Do not know","Malaria symptoms knowledge","http://purl.obolibrary.org/obo/EUPATH_0024032","6.268714"
"f7_dpt3_dk","vida_enrl.csv","DPT/Pentavalent 3 don't know","http://purl.obolibrary.org/obo/EUPATH_0024049","Do not know","Malaria causes knowledge","http://purl.obolibrary.org/obo/EUPATH_0024051","6.268714"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0010173","Other hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","13.343257"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0010155","1st choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","12.409308"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0010161","2nd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","12.409308"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0010167","3rd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","12.409308"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0024106","Health center","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","11.719681"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0010068","Health facility code","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","11.669901"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0024071","Posters in Health Post or Health Center","Malaria knowledge source","http://purl.obolibrary.org/obo/EUPATH_0024081","11.13667"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0024116","Closest health center","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","10.426266"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0010353","Outcome leaving hospital or health center","Hospitalization","http://purl.obolibrary.org/obo/EUPATH_0000308","10.330437"
"f7_dpt3_hcid","vida_enrl.csv","DPT/Pentavalent 3 health center code","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","10.119681"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/EUPATH_0011234","Total DPT vaccine doses","Aggregated vaccination data","http://purl.obolibrary.org/obo/EUPATH_0011471","11.66721"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/EUPATH_0011396","DPT vaccine doses prior to blood draw","Blood sample collection process","http://purl.obolibrary.org/obo/EUPATH_0011482","8.987359"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/EUPATH_0010151","Given untreated water","Feeding; Feeding summary","http://purl.obolibrary.org/obo/EUPATH_0000678","8.347586"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/EUPATH_0010141","Given stored water for drinking","Feeding; Feeding summary","http://purl.obolibrary.org/obo/EUPATH_0000678","7.214109"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/EUPATH_0011267","Total Haemophilus influenzae type B vaccine doses","Aggregated vaccination data","http://purl.obolibrary.org/obo/EUPATH_0011471","7.1333256"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/VO_0000001","Vaccine","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","6.4952693"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/BFO_0000015","Observation type","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","5.8683896"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/ENVO_01000744","Dwelling type","Dwelling characteristics; Dwelling chacteristics","http://purl.obolibrary.org/obo/EUPATH_0000303","5.8683896"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/EUPATH_0000049","Visit type","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","5.8683896"
"f7_dpt_type","vida_enrl.csv","Which vaccine was given","http://purl.obolibrary.org/obo/EUPATH_0000311","Visit type","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","5.8683896"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0011427","Total rotavirus vaccine doses","Aggregated vaccination data","http://purl.obolibrary.org/obo/EUPATH_0011471","9.052267"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0011429","Rotavirus vaccine doses prior to blood draw","Blood sample collection process","http://purl.obolibrary.org/obo/EUPATH_0011482","6.973045"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/VO_0000001","Vaccine","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","6.4952693"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/NCBITaxon_10912","Rotavirus","Virus","http://purl.obolibrary.org/obo/NCBITaxon_10239","6.4030075"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0011486","Vaccine dose #","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.6895084"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0011470","Vaccine information source","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.0615993"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0010581","Rotavirus ELISA performed","Fecal viral tests","http://purl.obolibrary.org/obo/EUPATH_0011785","4.9897017"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0010793","Rotavirus, by ELISA","Rotavirus","http://purl.obolibrary.org/obo/NCBITaxon_10912","4.9897017"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0011814","Rotavirus aggregate data","Virus detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011832","4.9897017"
"f7_rot1","vida_enrl.csv","Rotavirus vaccine 1","http://purl.obolibrary.org/obo/EUPATH_0011276","Alpha-1-antitrypsin (mg/g)","Stool intestinal inflammation test","http://purl.obolibrary.org/obo/EUPATH_0011748","4.8359227"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","10.519935"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0000150","Death date","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0005007","Withdrawl date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0011213","Vaccination date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0011220","Deworming date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0015440","Registration date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","10.361106"
"f7_rot1_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","10.361106"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0010069","Health facility name","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","12.370656"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0024106","Health center","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","11.719681"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","11.141094"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0010173","Other hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","10.619913"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0024116","Closest health center","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","10.426266"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0010155","1st choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","9.911761"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0010161","2nd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","9.911761"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0010167","3rd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","9.911761"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0024071","Posters in Health Post or Health Center","Malaria knowledge source","http://purl.obolibrary.org/obo/EUPATH_0024081","8.830345"
"f7_rot1_hc","vida_enrl.csv","Rota 1 health center name","http://purl.obolibrary.org/obo/EUPATH_0024249","Last visit to health center","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","8.541041"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0024102","Don't know","Antimalarial medications in past month","http://purl.obolibrary.org/obo/EUPATH_0024104","14.915531"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0024112","Don't know","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","14.915531"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0024139","Don't know","Reason for no household bednets","http://purl.obolibrary.org/obo/EUPATH_0024141","14.915531"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0024156","Don't know","Reason for not using a bednet","http://purl.obolibrary.org/obo/EUPATH_0024158","14.915531"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0024178","Don't know","Reason for refusing IRS","http://purl.obolibrary.org/obo/EUPATH_0024179","14.915531"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0011427","Total rotavirus vaccine doses","Aggregated vaccination data","http://purl.obolibrary.org/obo/EUPATH_0011471","9.052267"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0011429","Rotavirus vaccine doses prior to blood draw","Blood sample collection process","http://purl.obolibrary.org/obo/EUPATH_0011482","6.973045"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/VO_0000001","Vaccine","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","6.4952693"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/NCBITaxon_10912","Rotavirus","Virus","http://purl.obolibrary.org/obo/NCBITaxon_10239","6.4030075"
"f7_rot1_dk","vida_enrl.csv","Rotavirus vaccine don't know","http://purl.obolibrary.org/obo/EUPATH_0024030","Do not know","Malaria symptoms knowledge","http://purl.obolibrary.org/obo/EUPATH_0024032","6.268714"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0024106","Health center","Antimalarial medication source","http://purl.obolibrary.org/obo/EUPATH_0024114","11.719681"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0010068","Health facility code","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","11.669901"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0010173","Other hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","10.619913"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0024116","Closest health center","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","10.426266"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0010155","1st choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","9.911761"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0010161","2nd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","9.911761"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0010167","3rd choice hospital or health center","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","9.911761"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0024071","Posters in Health Post or Health Center","Malaria knowledge source","http://purl.obolibrary.org/obo/EUPATH_0024081","8.830345"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0024249","Last visit to health center","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","8.541041"
"f7_rot1_hcid","vida_enrl.csv","Rota 1 health center code","http://purl.obolibrary.org/obo/EUPATH_0010157","1st choice facility code","Hospital Center","http://purl.obolibrary.org/obo/EUPATH_0010014","7.903518"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0011427","Total rotavirus vaccine doses","Aggregated vaccination data","http://purl.obolibrary.org/obo/EUPATH_0011471","9.052267"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0011429","Rotavirus vaccine doses prior to blood draw","Blood sample collection process","http://purl.obolibrary.org/obo/EUPATH_0011482","6.973045"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/VO_0000001","Vaccine","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","6.4952693"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/NCBITaxon_10912","Rotavirus","Virus","http://purl.obolibrary.org/obo/NCBITaxon_10239","6.4030075"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0011486","Vaccine dose #","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.6895084"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0011470","Vaccine information source","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.0615993"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0010581","Rotavirus ELISA performed","Fecal viral tests","http://purl.obolibrary.org/obo/EUPATH_0011785","4.9897017"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0010793","Rotavirus, by ELISA","Rotavirus","http://purl.obolibrary.org/obo/NCBITaxon_10912","4.9897017"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0011814","Rotavirus aggregate data","Virus detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011832","4.9897017"
"f7_rot2","vida_enrl.csv","Rotavirus vaccine 2","http://purl.obolibrary.org/obo/EUPATH_0000450","Traveled in last 2 weeks","Travel details","http://purl.obolibrary.org/obo/EUPATH_0000340","4.7161016"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","10.519935"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","10.361106"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0000150","Death date","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","10.361106"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","10.361106"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0005007","Withdrawl date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","10.361106"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","10.361106"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0011213","Vaccination date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.361106"
"f7_rot2_date","vida_enrl.csv","Rotavirus vaccine 1 date","http://purl.obolibrary.org/obo/EUPATH_0011220","Deworming date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","10.361106"
