"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000512","Host common name","Host information; Sample source","http://purl.obolibrary.org/obo/EUPATH_0000589; http://purl.obolibrary.org/obo/EUPATH_0000611","7.6253605"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010069","Health facility name","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","7.6253605"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000512","Host common name","Host information; Sample source","http://purl.obolibrary.org/obo/EUPATH_0000589; http://purl.obolibrary.org/obo/EUPATH_0000611","7.6253605"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010069","Health facility name","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","7.6253605"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","6.8674498"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","6.8674498"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","6.8674498"
"f15_tech_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.1895905"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000150","Death date","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","5.1895905"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","5.1895905"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.1895905"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0005007","Withdrawl date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","5.1895905"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","5.1895905"
"f15_tech_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011213","Vaccination date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.1895905"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000512","Host common name","Host information; Sample source","http://purl.obolibrary.org/obo/EUPATH_0000589; http://purl.obolibrary.org/obo/EUPATH_0000611","7.6253605"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010069","Health facility name","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","7.6253605"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000512","Host common name","Host information; Sample source","http://purl.obolibrary.org/obo/EUPATH_0000589; http://purl.obolibrary.org/obo/EUPATH_0000611","7.6253605"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010069","Health facility name","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","7.6253605"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000512","Host common name","Host information; Sample source","http://purl.obolibrary.org/obo/EUPATH_0000589; http://purl.obolibrary.org/obo/EUPATH_0000611","7.6253605"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010069","Health facility name","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","7.6253605"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","6.8674498"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","6.8674498"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","6.8674498"
"f15_qc_name","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","6.6896596"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.1895905"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000150","Death date","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","5.1895905"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","5.1895905"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.1895905"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0005007","Withdrawl date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","5.1895905"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","5.1895905"
"f15_qc_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011213","Vaccination date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.1895905"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","17.833097"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","17.833097"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","17.833097"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0005001","BIIT test","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","6.039125"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011795","Blood test","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","6.039125"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011797","Urine test","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","6.039125"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/OGMS_0000056","Laboratory test","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","6.039125"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0005001","BIIT test","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","6.039125"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011795","Blood test","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","6.039125"
"f16_test_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011797","Urine test","Laboratory test","http://purl.obolibrary.org/obo/OGMS_0000056","6.039125"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/NCBITaxon_642","Aeromonas","Bacteria","http://purl.obolibrary.org/obo/NCBITaxon_2","8.408999"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/NCBITaxon_642","Aeromonas","Bacteria","http://purl.obolibrary.org/obo/NCBITaxon_2","8.408999"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/NCBITaxon_642","Aeromonas","Bacteria","http://purl.obolibrary.org/obo/NCBITaxon_2","8.408999"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010603","Aeromonas, by bacteriology","Aeromonas","http://purl.obolibrary.org/obo/NCBITaxon_642","6.55292"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011754","Aeromonas aggregate data","Bacteria detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011760","6.55292"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010603","Aeromonas, by bacteriology","Aeromonas","http://purl.obolibrary.org/obo/NCBITaxon_642","6.55292"
"f16_aeromonas","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011754","Aeromonas aggregate data","Bacteria detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011760","6.55292"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","10.972792"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","10.972792"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","10.972792"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/NCBITaxon_197","Campylobacter jejuni","Campylobacter","http://purl.obolibrary.org/obo/NCBITaxon_194","8.222111"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/NCBITaxon_197","Campylobacter jejuni","Campylobacter","http://purl.obolibrary.org/obo/NCBITaxon_194","8.222111"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/NCBITaxon_197","Campylobacter jejuni","Campylobacter","http://purl.obolibrary.org/obo/NCBITaxon_194","8.222111"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_jejuni","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015316","Campylobacter jejuni, by bacteriology","Campylobacter jejuni","http://purl.obolibrary.org/obo/NCBITaxon_197","6.587664"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","9.420938"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","9.420938"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","9.420938"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015300","Campylobacter (non-speciated), by bacteriology result; Campylobacter (non-speciated), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015306","Vibrio cholerae, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015309","Vibrio cholerae non-O1/O139, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_campy_coli","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015312","Vibrio (other species), by bacteriology","Vibrio","http://purl.obolibrary.org/obo/NCBITaxon_662","5.819601"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015300","Campylobacter (non-speciated), by bacteriology result; Campylobacter (non-speciated), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015306","Vibrio cholerae, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015309","Vibrio cholerae non-O1/O139, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015312","Vibrio (other species), by bacteriology","Vibrio","http://purl.obolibrary.org/obo/NCBITaxon_662","5.819601"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015322","Vibrio parahaemolyticus, by bacteriology","Vibrio parahaemolyticus","http://purl.obolibrary.org/obo/NCBITaxon_670","5.819601"
"f16_campy_nonjej","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015461","Vibrio cholerae O1 El Tor, by bacteriology result","Raw bacteria data","http://purl.obolibrary.org/obo/EUPATH_0011843","5.819601"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015294","Salmonella typhi, by bacteriology","Salmonella","http://purl.obolibrary.org/obo/NCBITaxon_590","6.8674498"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021137","Salmonella typhi, by PCR","Salmonella","http://purl.obolibrary.org/obo/NCBITaxon_590","6.8674498"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015294","Salmonella typhi, by bacteriology","Salmonella","http://purl.obolibrary.org/obo/NCBITaxon_590","6.8674498"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021137","Salmonella typhi, by PCR","Salmonella","http://purl.obolibrary.org/obo/NCBITaxon_590","6.8674498"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015294","Salmonella typhi, by bacteriology","Salmonella","http://purl.obolibrary.org/obo/NCBITaxon_590","6.8674498"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0021137","Salmonella typhi, by PCR","Salmonella","http://purl.obolibrary.org/obo/NCBITaxon_590","6.8674498"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_typhi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015295","Salmonella non-typhi, by bacteriology","Salmonella","http://purl.obolibrary.org/obo/NCBITaxon_590","6.2465816"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015300","Campylobacter (non-speciated), by bacteriology result; Campylobacter (non-speciated), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015306","Vibrio cholerae, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015309","Vibrio cholerae non-O1/O139, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015312","Vibrio (other species), by bacteriology","Vibrio","http://purl.obolibrary.org/obo/NCBITaxon_662","5.819601"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015322","Vibrio parahaemolyticus, by bacteriology","Vibrio parahaemolyticus","http://purl.obolibrary.org/obo/NCBITaxon_670","5.819601"
"f16_salm_selbroth1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015461","Vibrio cholerae O1 El Tor, by bacteriology result","Raw bacteria data","http://purl.obolibrary.org/obo/EUPATH_0011843","5.819601"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015300","Campylobacter (non-speciated), by bacteriology result; Campylobacter (non-speciated), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015306","Vibrio cholerae, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015309","Vibrio cholerae non-O1/O139, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015312","Vibrio (other species), by bacteriology","Vibrio","http://purl.obolibrary.org/obo/NCBITaxon_662","5.819601"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015322","Vibrio parahaemolyticus, by bacteriology","Vibrio parahaemolyticus","http://purl.obolibrary.org/obo/NCBITaxon_670","5.819601"
"f16_salm_nontyphi","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015461","Vibrio cholerae O1 El Tor, by bacteriology result","Raw bacteria data","http://purl.obolibrary.org/obo/EUPATH_0011843","5.819601"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015299","Campylobacter (non-jejuni or coli), by bacteriology result; Campylobacter (non-jejuni or coli), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015300","Campylobacter (non-speciated), by bacteriology result; Campylobacter (non-speciated), by bacteriology","Raw bacteria data; Campylobacter","http://purl.obolibrary.org/obo/EUPATH_0011843; http://purl.obolibrary.org/obo/NCBITaxon_194","5.819601"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015306","Vibrio cholerae, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015309","Vibrio cholerae non-O1/O139, by bacteriology","Vibrio cholerae","http://purl.obolibrary.org/obo/NCBITaxon_666","5.819601"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015312","Vibrio (other species), by bacteriology","Vibrio","http://purl.obolibrary.org/obo/NCBITaxon_662","5.819601"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015322","Vibrio parahaemolyticus, by bacteriology","Vibrio parahaemolyticus","http://purl.obolibrary.org/obo/NCBITaxon_670","5.819601"
"f16_salm_selbroth2","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015461","Vibrio cholerae O1 El Tor, by bacteriology result","Raw bacteria data","http://purl.obolibrary.org/obo/EUPATH_0011843","5.819601"
"f16_shig_spp","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
"f16_shig_spp","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015458","Test date","Stool microbiology test","http://purl.obolibrary.org/obo/EUPATH_0000724","6.6043816"
