colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
193,interview2::int_2_q31,interview2,,Using FP method at the time you became pregnant,Were you using a method of family planning when you became pregnant this time?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Were you using a method of family planning when you became pregnant this time?,"0 No (La)
1 Yes (Ndio)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",variable,new term,yes,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Method being used at time of pregnancy,What were you doing to avoid getting pregnant at the time you became pregnant?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,"new multifilter term under ""Family planning""",yes,,,PPFP Choices KenyaPP,,,,,,,,
194,interview2::int_2_q32___1,interview2,,Combined pill,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
195,interview2::int_2_q32___2,interview2,,Progestin only pill,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
196,interview2::int_2_q32___3,interview2,,Male condom,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
197,interview2::int_2_q32___4,interview2,,Female condom,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
198,interview2::int_2_q32___5,interview2,,IUD,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
199,interview2::int_2_q32___6,interview2,,Injectables,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
200,interview2::int_2_q32___7,interview2,,Implant,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
201,interview2::int_2_q32___8,interview2,,Breastfeeding/LAM,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
202,interview2::int_2_q32___9,interview2,,Male sterilization,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
203,interview2::int_2_q32___10,interview2,,Female sterilization,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
204,interview2::int_2_q32___11,interview2,,Emergency contraception,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
205,interview2::int_2_q32___88,interview2,,Don't know/don't remember,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
206,interview2::int_2_q32___77,interview2,,Other,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
207,interview2::int_2_q32___99,interview2,,Refused to answer,,Participant,,Method being used at time of pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Agreement with FP statements,Please indicate if you agree or disagree with the following statements about family planning (FP) and contraceptives.,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
209,interview2::int_2_q33,interview2,,Use of FP methods can make a woman permanently infertile,,Participant,,Agreement with FP statements,Please tell me if you agree or disagree with the following statements about family planning and contraceptives. Use of family planning methods can make a woman permanently infertile.,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
210,interview2::int_2_q34,interview2,,FP methods harm your womb,,Participant,,Agreement with FP statements,Family planning methods can harm your womb.,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
211,interview2::int_2_q35,interview2,,FP methods reduce women's sexual urge,,Participant,,Agreement with FP statements,Family planning methods reduce women's sexual urge.,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
212,interview2::int_2_q36,interview2,,FP methods can cause cancer,,Participant,,Agreement with FP statements,Family planning methods can cause cancer.,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
213,interview2::int_2_q37,interview2,,FP methods can give you deformed babies,,Participant,,Agreement with FP statements,Family planning methods give you deformed babies.,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
214,interview2::int_2_q38,interview2,,FP methods are dangerous to your health,,Participant,,Agreement with FP statements,Family planning methods are dangerous to your health.,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
215,interview2::int_2_q39,interview2,,FP methods cause you to gain weight,,Participant,,Agreement with FP statements,Family planning methods cause you to gain weight,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
216,interview2::int_2_q40,interview2,,Women who use FP methods become promiscuous,,Participant,,Agreement with FP statements,Women who use family planning methods become promiscuous,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
217,interview2::int_2_q41,interview2,,Partner should decide whether couple should use FP method,,Participant,,Agreement with FP statements,The husband should be the one to decide whether the couple should use a family planning method,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
218,interview2::int_2_q42,interview2,,Becoming pregnant soon after a delivery is harmful for the health of the mother and baby,,Participant,,Agreement with FP statements,Becoming pregnant soon after a delivery is harmful for the health of the mother and baby,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
219,interview2::int_2_q43,interview2,,Partners should discuss FP together,,Participant,,Agreement with FP statements,Husbands and wives should discuss family planning together.,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
220,interview2::int_2_q44,interview2,,Couples who practice FP have a better quality of life than those who do not,,Participant,,Agreement with FP statements,Couples who practice family planning have a better quality of life than those who do not,"0 Disagree (Sikubali)
1 Agree (Nakubali)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Knows about FP methods,Do you know about the following family planning method?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,
221,interview2::int_2_q45,interview2,,Sterilization,,Participant,,Knows about FP methods,,"0 No - LA
1 Yes - NDIO",value,,,,,PPFP Choices KenyaPP,,,,,,,,
223,interview2::int_2_q47,interview2,,Contraceptive implants,,Participant,,Knows about FP methods,,"0 No - LA
1 Yes - NDIO",value,,,,,PPFP Choices KenyaPP,,,,,,,,
225,interview2::int_2_q49,interview2,,IUDs,,Participant,,Knows about FP methods,,"0 No - LA
1 Yes - NDIO",value,,,,,PPFP Choices KenyaPP,,,,,,,,
227,interview2::int_2_q51,interview2,,Contraceptive injections,,Participant,,Knows about FP methods,,"0 No - LA
1 Yes - NDIO",value,,,,,PPFP Choices KenyaPP,,,,,,,,
229,interview2::int_2_q53,interview2,,Contraceptive pills,,Participant,,Knows about FP methods,,"0 No - LA
1 Yes - NDIO",value,,,,,PPFP Choices KenyaPP,,,,,,,,
231,interview2::int_2_q55,interview2,,LAM (Lactational Amenorrhea Method),,Participant,,Knows about FP methods,,"0 No - LA
1 Yes - NDIO",value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Effectiveness of FP method,"Do you think that the following FP method is always/almost always effective, usually effective, or sometimes effective?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,
222,interview2::int_2_q46,interview2,,Sterilization,,Participant,,Effectiveness of FP method,,"1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
224,interview2::int_2_q48,interview2,,Contraceptive implants,,Participant,,Effectiveness of FP method,,"1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
226,interview2::int_2_q50,interview2,,IUDs,,Participant,,Effectiveness of FP method,,"1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
228,interview2::int_2_q52,interview2,,Contraceptive injections,,Participant,,Effectiveness of FP method,,"1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
230,interview2::int_2_q54,interview2,,Contraceptive pills,,Participant,,Effectiveness of FP method,,"1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
232,interview2::int_2_q56,interview2,,LAM (Lactational Amenorrhea Method),,Participant,,Effectiveness of FP method,,"1 Always/almost always effective, 2=usually effective, 3=sometimes effective, 88=don't know",value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,http://purl.obolibrary.org/obo/EUPATH_0047633,'Perceptions about family planning,,Participant,,,,,multifilter,,,,,,,,,,,,,
233,interview2::int_2_q57,interview2,,You could start a conversation with your husband/partner about family planning.,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047633,'Perceptions about family planning,Please tell me if you would agree or disagree with the following statements.  You could start a conversation with your husband/partner about family planning.,"0 Disagree - SIKUBALI
1 Agree - NAKUBALI
88 Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
234,interview2::int_2_q58,interview2,,You could convince your husband/partner that you should use an FP method.,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047633,'Perceptions about family planning,You could convince your husband/partner that you should use a family planning method.,"1 Disagree - SIKUBALI
1 Agree - NAKUBALI
88 Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
235,interview2::int_2_q59,interview2,,You could use an FP method even if your husband/partner doesn't want you to.,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047633,'Perceptions about family planning,You could use family planning method even if your husband/partner doesn't want you to.,"2 Disagree - SIKUBALI
1 Agree - NAKUBALI
88 Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
236,interview2::int_2_q60,interview2,,You could use an FP method even if none of your friends or neighbors use one.,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047633,'Perceptions about family planning,You could use family planning method even if none of your friends or neighbors use one.,"3 Disagree - SIKUBALI
1 Agree - NAKUBALI
88 Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
237,interview2::int_2_q61,interview2,,You could use an FP method even if your religious leader did not think you should use one.,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047633,'Perceptions about family planning,You could use family planning method even if your religious leader did not think you should use one.,"4 Disagree - SIKUBALI
1 Agree - NAKUBALI
88 Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
238,interview2::int_2_q62,interview2,,You could use an FP method even if your healthcare provider did not think you should use one.,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047633,'Perceptions about family planning,You could use a family planning method even if your healthcare provider did not think you should use one.,"5 Disagree - SIKUBALI
1 Agree - NAKUBALI
88 Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
239,interview2::int_2_q63,interview2,,Had intercourse since giving birth,Have you had sexual intercourse since you gave birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Have you had sexual intercourse since you gave birth?,"0 No (La)
1 Yes (Ndio)
88 Don't know/Don't remember (Sijui/Sikumbuki) 99 Refused to answer (Alikataa kujibu)",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
240,interview2::int_2_q64,interview2,,Time between giving birth and intercourse,How many weeks after you gave birth did you have your first sexual intercourse?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,How many weeks after you gave birth did you have your first sexual intercourse?,88 Don't know 99 Refused to answer,variable,,,,,PPFP Choices KenyaPP,weeks,,,,,,,
241,interview2::int_2_q65,interview2,,Willingness to participate in focus group discussion,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,"As I told you during enrolment, some women like you will taking part in a Focus Group Discussion about their experiences with their decisions to accept or not to accept a family planning method immediately after giving birth. These will be discussions with 5 to 11 other women like you when their babies are between 6 and 12 months old. We will invite participants at random from those who have completed these interviews. Would you be willing to take part in an interview if we call you?","0 No (La)
1 Yes or maybe (Ndio au labda)",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
4,interview3::consent,interview3,,Consent for interview,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,'Eligibility criteria,Did the client consent?,"1 Yes
0 No",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
5,interview3::int_3_no_consent,interview3,,Reason not consented,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,'Eligibility criteria,Why was the client not consented?,"1 Study staff unable to contact particiant on phone or track to home 2 Participant withdrew during last interview
3 Participant withdrew after completing last interview
4 PI or study staff withdrew particiapnt, 5 Participant died 6 Participant moved from",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
6,interview3::other_reason_no_consent4,interview3,,Other reason not consented,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,'Eligibility criteria,Other specify,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
7,interview3::int_3_q1a_month,interview3,,Child birth month,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042397,'Child demographics,Month,"1 January
2 February
3 March
4 April
5 May
6 June
7 July
8 August
9 September
10 October
11 November
12 December",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
8,interview3::int_3_q1a_year,interview3,http://purl.obolibrary.org/obo/EUPATH_0049848,'Child birth year,,Participant,,,Year,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
9,interview3::int_3_q1b,interview3,,Interviewer stated correct month and year,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,'Administrative information,The month or year stated by interviewer were correct,"1 Yes
0 No
999 Not Applicable",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
10,interview3::int_3_q1c,interview3,http://purl.obolibrary.org/obo/EUPATH_0047660,'Menstrual period return,,Participant,,,"After that birth, how many months passed before your first menstrual period",,variable,,,,,PPFP Choices KenyaPP,months,,,,,,,
11,interview3::int_3_q2,interview3,http://purl.obolibrary.org/obo/EUPATH_0047655,'Experienced pregnancy since giving birth,"After the birth of that child, have you been pregnant?",Participant,,,"After the birth of that child, have you been pregnant?","1 Yes
0 No",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
12,interview3::int_3_q3a,interview3,http://purl.obolibrary.org/obo/UBERON_0009097,Pregnant,Are you currently pregnant?,Participant,,,Are you currently pregnant?,"1 Yes
0 No",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
13,interview3::int_3_q3b,interview3,,Attended ANC clinic,Have you attended the ANC clinic for this pregnancy?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047002,'Antenatal and postnatal care,Have you attended the ANC clinic for this pregnancy?,"1 Yes
0 No",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
14,interview3::int_3_q4a,interview3,,Pregnancy duration,How many months pregnant are you?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,How many months pregnant are you?,,variable,,,,,PPFP Choices KenyaPP,months,,,,,,,
15,interview3::int_3_q4b,interview3,,Time since felt baby kicking,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,How many months ago did you first feel the baby kicking?,,variable,,,,,PPFP Choices KenyaPP,months,,,,,,,
16,interview3::int_3_q4b_preg_months,interview3,,Pregnancy duration calculated,Number of months pregnant calculated by adding 4 to months since participant felt baby kicking,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Number of months pregnant,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
17,interview3::int_3_q6a,interview3,,Given birth in the last 12-15 months,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,"In the 12 months after the birth of your child (12 to 15 months ago), have you had any births?","1 Yes
0 No",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
18,interview3::int_3_q6b_month,interview3,,Given birth month,When did you last give birth? Month,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,When did you last give birth? Month,"1 January
2 February
3 March
4 April
5 May
6 June
7 July
8 August
9 September
10 October
11 November
12 December",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
19,interview3::int_3_q6b_year,interview3,,Given birth year,When did you last give birth? Year,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,When did you last give birth? Year,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
20,interview3::int_3_q6c,interview3,http://purl.obolibrary.org/obo/EUPATH_0047279,Was baby premature,,,,,Was the baby premature?,"1 Yes
0 No",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
21,interview3::int_3_q6d,interview3,,Months pregnant when baby born,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,How many months pregnant were you when you gave birth?,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
22,interview3::int_3_q6e,interview3,,Menstrual period return since most recent birth,,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,"Since your most recent birth, how many months passed before your first menstrual period started?",999 period not started,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
23,interview3::int_3_q7a,interview3,http://purl.obolibrary.org/obo/EUPATH_0047688,'Currently using FP method,,Participant,,,Are you or your partner currently doing anything to prevent pregnancy?,"1 Yes
0 No",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
24,interview3::int_3_q7b,interview3,http://purl.obolibrary.org/obo/EUPATH_0047689,'Current contraceptive method(s),,Participant,,,What are you doing to prevent pregnancy?,"0 No method
1 Combined pill
2 Progesterone only pill
3 Male condom
4 Female condom
5 IUD
6 Injectable
7 Implant (1-rod)
8 Implant (2-rod)
9 Breastfeeding/LAM
10 Male sterilisation
11 Female sterilisation
12 Emergency contraception
13 Avoid sex
77 Other
88 Don't know/don't remember 99 Refused to answer",variable,,,,,PPFP Choices KenyaPP,,,,,,,,
25,interview3::q7b_other4,interview3,,Other current contraceptive method specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,variable,new term,yes,,,PPFP Choices KenyaPP,,,,,,,,
26,interview3::int_3_q7c,interview3,,Months current FP method used,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,For how many consecutive months have you been using this method?,,variable,new term,,,,PPFP Choices KenyaPP,months,,,,,,,
,,,,Side effects experienced with FP method,Which side effects have you experienced with your family planning method?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,yes,,,,,,,,,,,
29,,interview3,,Less bleeding or no bleeding,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
30,interview3::int_3_q8___2,interview3,,Heavier bleeding,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
31,interview3::int_3_q8___3,interview3,,Irregular bleeding/stopping,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
32,interview3::int_3_q8___4,interview3,,Uterine cramping/lower abdominal pain,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
33,interview3::int_3_q8___5,interview3,,Gained weight,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
34,interview3::int_3_q8___6,interview3,,Lost weight,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
35,interview3::int_3_q8___7,interview3,,Facial spotting,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
36,interview3::int_3_q8___8,interview3,,Headache,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
37,interview3::int_3_q8___9,interview3,,Infection,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
38,interview3::int_3_q8___10,interview3,,Nausea vomiting,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
39,interview3::int_3_q8___11,interview3,,Increased menstrual cramping,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
40,interview3::int_3_q8___12,interview3,,Lowered sex drive,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
41,interview3::int_3_q8___13,interview3,,Decreased sexual pleasure,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
42,interview3::int_3_q8___14,interview3,,Vaginal dryness,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
43,interview3::int_3_q8___15,interview3,,Delayed return to fertility,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
44,interview3::int_3_q8___16,interview3,,General weakness,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
45,interview3::int_3_q8___17,interview3,,Diarrhea,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
46,interview3::int_3_q8___18,interview3,,Partner feels method during sex,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
47,interview3::int_3_q8___19,interview3,,Pain at insertion site,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
48,interview3::int_3_q8___20,interview3,,Mood swings,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
49,interview3::int_3_q8___21,interview3,,Acne cleared away,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
50,interview3::int_3_q8___22,interview3,,Menstruation regulation,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
51,interview3::int_3_q8___77,interview3,,Other,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
52,interview3::int_3_q8___88,interview3,,Don't know/don't remember,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
53,interview3::int_3_q8___99,interview3,,Refused to answer,,Participant,,Side effects experienced with FP method,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Side effects of FP method worried about ,"What, if any, are the side effects that you were worried about experiencing while using this method before you started using the method? For example, side effects that somebody else told you about that you thought might happen to you.",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,
54,interview3::int_3_q9___1,interview3,,Less bleeding or no bleeding,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
55,interview3::int_3_q9___2,interview3,,Heavier bleeding,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
56,interview3::int_3_q9___3,interview3,,Irregular bleeding/stopping,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
57,interview3::int_3_q9___4,interview3,,Uterine cramping/lower abdominal pain,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
58,interview3::int_3_q9___5,interview3,,Gained weight,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
59,interview3::int_3_q9___6,interview3,,Lost weight,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
60,interview3::int_3_q9___7,interview3,,Facial spotting,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
61,interview3::int_3_q9___8,interview3,,Headache,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
62,interview3::int_3_q9___9,interview3,,Infection,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
63,interview3::int_3_q9___10,interview3,,Nausea vomiting,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
64,interview3::int_3_q9___11,interview3,,Increased menstrual cramping,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
65,interview3::int_3_q9___12,interview3,,Lowered sex drive,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
66,interview3::int_3_q9___13,interview3,,Decreased sexual pleasure,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
67,interview3::int_3_q9___14,interview3,,Vaginal dryness,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
68,interview3::int_3_q9___15,interview3,,Delayed return to fertility,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
69,interview3::int_3_q9___16,interview3,,General weakness,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
70,interview3::int_3_q9___17,interview3,,Diarrhea,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
71,interview3::int_3_q9___18,interview3,,Partner feels method during sex,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
72,interview3::int_3_q9___19,interview3,,Pain at insertion site,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
73,interview3::int_3_q9___20,interview3,,Mood swings,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
74,interview3::int_3_q9___21,interview3,,Infertility/sterility,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
75,interview3::int_3_q9___22,interview3,,Method gets lost inside body,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
76,interview3::int_3_q9___23,interview3,,Cancer,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
77,interview3::int_3_q9___24,interview3,,Weakened womb,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
78,interview3::int_3_q9___25,interview3,,Rusty ovaries,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
79,interview3::int_3_q9___26,interview3,,Feelings of guilt,,Participant,,Side effects of FP method worried about ,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
