colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
205,otis_op4_skin2skin_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op4_skin2skin_no_skills,BetterBirth,otis_op4_skin2skin_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
206,otis_op4_skin2skin_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op4_skin2skin_no_motive,BetterBirth,otis_op4_skin2skin_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
207,otis_op4_skin2skin_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op4_skin2skin_no_opp,BetterBirth,otis_op4_skin2skin_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
208,otis_op4_checklist,raw_otis_visit,keep,,,Did birth attendant use the SCC soon after birth?,1,,,,NA,raw_otis_visit::otis_op4_checklist,BetterBirth,otis_op4_checklist,int,NA,NA,NA,0 to 2,3,0,duplicated variable
209,otis_op4_checklist_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_op4_checklist_no_supplies,BetterBirth,otis_op4_checklist_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
210,otis_op4_checklist_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op4_checklist_no_skills,BetterBirth,otis_op4_checklist_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
211,otis_op4_checklist_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op4_checklist_no_motive,BetterBirth,otis_op4_checklist_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
212,otis_op4_checklist_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op4_checklist_no_opp,BetterBirth,otis_op4_checklist_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
213,otis_op5_bleeding,raw_otis_visit,keep,,,Did birth attendant check Mother<U+2019>s bleeding?,1,,,,NA,raw_otis_visit::otis_op5_bleeding,BetterBirth,otis_op5_bleeding,int,NA,NA,NA,0 to 2,3,0,duplicated variable
214,otis_op5_bleeding_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_bleeding_no_skills,BetterBirth,otis_op5_bleeding_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
215,otis_op5_bleeding_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_bleeding_no_motive,BetterBirth,otis_op5_bleeding_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
216,otis_op5_bleeding_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_bleeding_no_opp,BetterBirth,otis_op5_bleeding_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
217,otis_op5_mother_temp,raw_otis_visit,keep,,,Did birth attendant take Mother<U+2019>s temperature?,1,,,,NA,raw_otis_visit::otis_op5_mother_temp,BetterBirth,otis_op5_mother_temp,int,NA,NA,NA,0 to 2,3,0,duplicated variable
218,otis_op5_mother_temp_value,raw_otis_visit,keep,,,Temperature Recorded (F),0,,,,NA,raw_otis_visit::otis_op5_mother_temp_value,BetterBirth,otis_op5_mother_temp_value,dbl,NA,NA,NA,94 to 104,81,0,duplicated variable
219,otis_op5_mother_temp_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_op5_mother_temp_no_supplies,BetterBirth,otis_op5_mother_temp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
220,otis_op5_mother_temp_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_mother_temp_no_skills,BetterBirth,otis_op5_mother_temp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
221,otis_op5_mother_temp_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_mother_temp_no_motive,BetterBirth,otis_op5_mother_temp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
222,otis_op5_mother_temp_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_mother_temp_no_opp,BetterBirth,otis_op5_mother_temp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
223,otis_op5_baby_temp,raw_otis_visit,keep,,,Did birth attendant take baby's temperature?,1,,,,NA,raw_otis_visit::otis_op5_baby_temp,BetterBirth,otis_op5_baby_temp,int,NA,NA,NA,0 to 2,3,0,duplicated variable
224,otis_op5_baby_temp_value,raw_otis_visit,keep,,,Temperature Recorded (F),0,,,,NA,raw_otis_visit::otis_op5_baby_temp_value,BetterBirth,otis_op5_baby_temp_value,dbl,NA,NA,NA,94 to 102,82,0,duplicated variable
225,otis_op5_baby_temp_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_op5_baby_temp_no_supplies,BetterBirth,otis_op5_baby_temp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
226,otis_op5_baby_temp_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_baby_temp_no_skills,BetterBirth,otis_op5_baby_temp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
227,otis_op5_baby_temp_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_baby_temp_no_motive,BetterBirth,otis_op5_baby_temp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
228,otis_op5_baby_temp_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_baby_temp_no_opp,BetterBirth,otis_op5_baby_temp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
229,otis_op5_breathing,raw_otis_visit,keep,,,Did birth attendant observe Baby<U+2019>s breathing?,1,,,,NA,raw_otis_visit::otis_op5_breathing,BetterBirth,otis_op5_breathing,int,NA,NA,NA,0 to 2,3,0,duplicated variable
230,otis_op5_breathing_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_breathing_no_skills,BetterBirth,otis_op5_breathing_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
231,otis_op5_breathing_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_breathing_no_motive,BetterBirth,otis_op5_breathing_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
232,otis_op5_breathing_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_breathing_no_opp,BetterBirth,otis_op5_breathing_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
233,otis_op5_feeding,raw_otis_visit,keep,,,Did birth attendant check Baby<U+2019>s feeding?,1,,,,NA,raw_otis_visit::otis_op5_feeding,BetterBirth,otis_op5_feeding,int,NA,NA,NA,0 to 2,3,0,duplicated variable
234,otis_op5_feeding_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_feeding_no_skills,BetterBirth,otis_op5_feeding_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
235,otis_op5_feeding_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_feeding_no_motive,BetterBirth,otis_op5_feeding_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
236,otis_op5_feeding_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_feeding_no_opp,BetterBirth,otis_op5_feeding_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
237,otis_op5_bcg,raw_otis_visit,keep,,,Did baby receive BCG?,1,,,,NA,raw_otis_visit::otis_op5_bcg,BetterBirth,otis_op5_bcg,int,NA,NA,NA,0 to 2,3,0,duplicated variable
238,otis_op5_bcg_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_op5_bcg_no_supplies,BetterBirth,otis_op5_bcg_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
239,otis_op5_bcg_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_bcg_no_skills,BetterBirth,otis_op5_bcg_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
240,otis_op5_bcg_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_bcg_no_motive,BetterBirth,otis_op5_bcg_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
241,otis_op5_bcg_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_bcg_no_opp,BetterBirth,otis_op5_bcg_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
242,otis_op5_opv,raw_otis_visit,keep,,,Did baby receive polio vaccine?,1,,,,NA,raw_otis_visit::otis_op5_opv,BetterBirth,otis_op5_opv,int,NA,NA,NA,0 to 2,3,0,duplicated variable
243,otis_op5_opv_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_op5_opv_no_supplies,BetterBirth,otis_op5_opv_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
244,otis_op5_opv_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_opv_no_skills,BetterBirth,otis_op5_opv_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
245,otis_op5_opv_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_opv_no_motive,BetterBirth,otis_op5_opv_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
246,otis_op5_opv_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_opv_no_opp,BetterBirth,otis_op5_opv_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
247,otis_op5_planning,raw_otis_visit,keep,,,Did healthcare worker discuss family planning options to Mother?,1,,,,NA,raw_otis_visit::otis_op5_planning,BetterBirth,otis_op5_planning,int,NA,NA,NA,0 to 2,3,0,duplicated variable
248,otis_op5_planning_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_planning_no_skills,BetterBirth,otis_op5_planning_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
249,otis_op5_planning_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_planning_no_motive,BetterBirth,otis_op5_planning_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
250,otis_op5_planning_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_planning_no_opp,BetterBirth,otis_op5_planning_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
251,otis_op5_danger_signs,raw_otis_visit,keep,,,Did birth attendant explain danger signs to Mother/companion?,1,,,,NA,raw_otis_visit::otis_op5_danger_signs,BetterBirth,otis_op5_danger_signs,int,NA,NA,NA,0 to 2,3,0,duplicated variable
252,otis_op5_signs_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_signs_no_skills,BetterBirth,otis_op5_signs_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
253,otis_op5_signs_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_signs_no_motive,BetterBirth,otis_op5_signs_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
254,otis_op5_signs_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_signs_no_opp,BetterBirth,otis_op5_signs_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
255,otis_op5_checklist,raw_otis_visit,keep,,,Did birth attendant use the SCC before discharge?,1,,,,NA,raw_otis_visit::otis_op5_checklist,BetterBirth,otis_op5_checklist,int,NA,NA,NA,0 to 2,3,0,duplicated variable
256,otis_op5_checklist_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_op5_checklist_no_supplies,BetterBirth,otis_op5_checklist_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
257,otis_op5_checklist_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_op5_checklist_no_skills,BetterBirth,otis_op5_checklist_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
258,otis_op5_checklist_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_op5_checklist_no_motive,BetterBirth,otis_op5_checklist_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
259,otis_op5_checklist_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_op5_checklist_no_opp,BetterBirth,otis_op5_checklist_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
260,otis_anyt_csection,raw_otis_visit,keep,,,Was a cesarean section performed?,1,,,,NA,raw_otis_visit::otis_anyt_csection,BetterBirth,otis_anyt_csection,int,0,NA,NA,0 to 1,2,0,duplicated variable
261,otis_anyt_baby_death,raw_otis_visit,keep,,,Did the baby die?,1,,,,NA,raw_otis_visit::otis_anyt_baby_death,BetterBirth,otis_anyt_baby_death,int,NA,NA,NA,0 to 1,2,0,duplicated variable
262,otis_anyt_baby_death_pp,raw_otis_visit,keep,,,"If Yes, during which PP?",1,,,,NA,raw_otis_visit::otis_anyt_baby_death_pp,BetterBirth,otis_anyt_baby_death_pp,chr,3,NA,NA,", 1, 2, 3, not_sure",4,0.989978286,duplicated variable
263,otis_anyt_mother_death,raw_otis_visit,keep,,,Did the mother die?,1,,,,NA,raw_otis_visit::otis_anyt_mother_death,BetterBirth,otis_anyt_mother_death,int,0,NA,NA,0 to 0,1,0,duplicated variable
264,otis_anyt_mother_death_pp,raw_otis_visit,keep,,,"If Yes, during which PP?",1,,,,NA,raw_otis_visit::otis_anyt_mother_death_pp,BetterBirth,otis_anyt_mother_death_pp,lgl,NA,NA,NA,n/a,0,0,duplicated variable
265,otis_anyt_mother_referred_out,raw_otis_visit,keep,,,Was the mother referred out?,1,,,,NA,raw_otis_visit::otis_anyt_mother_referred_out,BetterBirth,otis_anyt_mother_referred_out,int,0,NA,NA,0 to 1,2,0,duplicated variable
266,otis_anyt_mother_referral_pp,raw_otis_visit,keep,,,"If Yes, during which PP?",1,,,,NA,raw_otis_visit::otis_anyt_mother_referral_pp,BetterBirth,otis_anyt_mother_referral_pp,int,NA,NA,NA,1 to 4,4,0,duplicated variable
267,otis_anyt_ms,raw_otis_visit,keep,,,Was Magnesium Sulfate given?,1,,,,NA,raw_otis_visit::otis_anyt_ms,BetterBirth,otis_anyt_ms,int,0,NA,NA,0 to 1,2,0,duplicated variable
268,otis_anyt_mother_ms_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_anyt_mother_ms_no_supplies,BetterBirth,otis_anyt_mother_ms_no_supplies,int,0,NA,NA,0 to 1,2,0,duplicated variable
269,otis_anyt_mother_ms_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_anyt_mother_ms_no_skills,BetterBirth,otis_anyt_mother_ms_no_skills,int,0,NA,NA,0 to 1,2,0,duplicated variable
270,otis_anyt_mother_ms_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_anyt_mother_ms_no_motive,BetterBirth,otis_anyt_mother_ms_no_motive,int,0,NA,NA,0 to 0,1,0,duplicated variable
271,otis_anyt_mother_ms_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_anyt_mother_ms_no_opp,BetterBirth,otis_anyt_mother_ms_no_opp,int,0,NA,NA,0 to 1,2,0,duplicated variable
272,otis_anyt_mother_ms_no_need,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Not Needed,0,,,,NA,raw_otis_visit::otis_anyt_mother_ms_no_need,BetterBirth,otis_anyt_mother_ms_no_need,int,1,NA,NA,0 to 1,2,0,duplicated variable
273,otis_anyt_ab_mother,raw_otis_visit,keep,,,Were antibiotics given to Mother?,1,,,,NA,raw_otis_visit::otis_anyt_ab_mother,BetterBirth,otis_anyt_ab_mother,int,0,NA,NA,0 to 1,2,0,duplicated variable
274,otis_anyt_mother_abx_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_anyt_mother_abx_no_supplies,BetterBirth,otis_anyt_mother_abx_no_supplies,int,0,NA,NA,0 to 1,2,0,duplicated variable
275,otis_anyt_mother_abx_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_anyt_mother_abx_no_skills,BetterBirth,otis_anyt_mother_abx_no_skills,int,0,NA,NA,0 to 1,2,0,duplicated variable
276,otis_anyt_mother_abx_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_anyt_mother_abx_no_motive,BetterBirth,otis_anyt_mother_abx_no_motive,int,0,NA,NA,0 to 1,2,0,duplicated variable
277,otis_anyt_mother_abx_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_anyt_mother_abx_no_opp,BetterBirth,otis_anyt_mother_abx_no_opp,int,0,NA,NA,0 to 0,1,0,duplicated variable
278,otis_anyt_mother_abx_no_need,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Not Needed,0,,,,NA,raw_otis_visit::otis_anyt_mother_abx_no_need,BetterBirth,otis_anyt_mother_abx_no_need,int,1,NA,NA,0 to 1,2,0,duplicated variable
279,otis_anyt_ab_baby,raw_otis_visit,keep,,,Were antibiotics given to baby?,1,,,,NA,raw_otis_visit::otis_anyt_ab_baby,BetterBirth,otis_anyt_ab_baby,int,NA,NA,NA,0 to 1,2,0,duplicated variable
280,otis_anyt_baby_abx_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_anyt_baby_abx_no_supplies,BetterBirth,otis_anyt_baby_abx_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
281,otis_anyt_baby_abx_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_anyt_baby_abx_no_skills,BetterBirth,otis_anyt_baby_abx_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
282,otis_anyt_baby_abx_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_anyt_baby_abx_no_motive,BetterBirth,otis_anyt_baby_abx_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
283,otis_anyt_baby_abx_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_anyt_baby_abx_no_opp,BetterBirth,otis_anyt_baby_abx_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
284,otis_anyt_baby_abx_no_need,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Not Needed,0,,,,NA,raw_otis_visit::otis_anyt_baby_abx_no_need,BetterBirth,otis_anyt_baby_abx_no_need,int,NA,NA,NA,0 to 1,2,0,duplicated variable
285,otis_anyt_abnormal_breathing,raw_otis_visit,keep,,,Did birth attendant manage abnormal bleeding as outlined on the checklist?,1,,,,NA,raw_otis_visit::otis_anyt_abnormal_breathing,BetterBirth,otis_anyt_abnormal_breathing,int,0,NA,NA,0 to 2,3,0,duplicated variable
286,otis_anyt_abn_breath_no_supplies,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,raw_otis_visit::otis_anyt_abn_breath_no_supplies,BetterBirth,otis_anyt_abn_breath_no_supplies,int,0,NA,NA,0 to 0,1,0,duplicated variable
287,otis_anyt_abn_breath_no_skills,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,raw_otis_visit::otis_anyt_abn_breath_no_skills,BetterBirth,otis_anyt_abn_breath_no_skills,int,0,NA,NA,0 to 1,2,0,duplicated variable
288,otis_anyt_abn_breath_no_motive,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,raw_otis_visit::otis_anyt_abn_breath_no_motive,BetterBirth,otis_anyt_abn_breath_no_motive,int,0,NA,NA,0 to 1,2,0,duplicated variable
289,otis_anyt_abn_breath_no_opp,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,raw_otis_visit::otis_anyt_abn_breath_no_opp,BetterBirth,otis_anyt_abn_breath_no_opp,int,0,NA,NA,0 to 0,1,0,duplicated variable
290,otis_anyt_abn_breath_no_need,raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Not Needed,0,,,,NA,raw_otis_visit::otis_anyt_abn_breath_no_need,BetterBirth,otis_anyt_abn_breath_no_need,int,1,NA,NA,0 to 1,2,0,duplicated variable
291,otis_highlight_record,raw_otis_visit,keep,,,Would you like to highlight this record for discussion?,1,,,,NA,raw_otis_visit::otis_highlight_record,BetterBirth,otis_highlight_record,int,0,NA,NA,0 to 1,2,0,duplicated variable
292,otis_hl_leadership,raw_otis_visit,keep,,,Check all that apply to discuss this record with -> Leadership,0,,,,NA,raw_otis_visit::otis_hl_leadership,BetterBirth,otis_hl_leadership,int,NA,NA,NA,0 to 1,2,0,duplicated variable
293,otis_hl_childbirth_qual_coord,raw_otis_visit,keep,,,Check all that apply to discuss this record with -> Childbirth Quality Coordinator,0,,,,NA,raw_otis_visit::otis_hl_childbirth_qual_coord,BetterBirth,otis_hl_childbirth_qual_coord,int,NA,NA,NA,0 to 1,2,0,duplicated variable
294,otis_hl_birth_attendant,raw_otis_visit,keep,,,Check all that apply to discuss this record with -> Birth Attendant,0,,,,NA,raw_otis_visit::otis_hl_birth_attendant,BetterBirth,otis_hl_birth_attendant,int,NA,NA,NA,0 to 1,2,0,duplicated variable
295,otis_hl_bb_team_lead,raw_otis_visit,keep,,,Check all that apply to discuss this record with -> Betterbirth Team Leader,0,,,,NA,raw_otis_visit::otis_hl_bb_team_lead,BetterBirth,otis_hl_bb_team_lead,int,NA,NA,NA,0 to 1,2,0,duplicated variable
296,form_id,raw_otis_visit,discard,,,primary key of the Commcare form,NA,,,,NA,raw_otis_visit::form_id,BetterBirth,form_id,int,613244,NA,NA,607414 to 613400,5987,0,duplicated variable
297,site_id,raw_otis_visit,discard,,,foreign key to dim_sites,0,,,,NA,raw_otis_visit::site_id,BetterBirth,site_id,int,110,NA,NA,101 to 642,60,0,duplicated variable
298,arm_name,raw_otis_visit,keep,,,which arm the site is in (control; intervention),0,,,,NA,raw_otis_visit::arm_name,BetterBirth,arm_name,chr,intervention,NA,NA,intervention,1,0,duplicated variable
299,pair_name,raw_otis_visit,keep,,,pair to which the site belongs,NA,,,,NA,raw_otis_visit::pair_name,BetterBirth,pair_name,chr,P2-P6,NA,NA,>10 unique values,60,0,duplicated variable
1,site_id,xls_ba_characteristics,discard,,,foreign key to dim_sites,0,,,,NA,xls_ba_characteristics::site_id,BetterBirth,site_id,int,606,NA,NA,100 to 642,120,0,duplicated variable
2,arm_name,xls_ba_characteristics,keep,,,which arm the site is in (control; intervention),0,,,,NA,xls_ba_characteristics::arm_name,BetterBirth,arm_name,chr,intervention,NA,NA,"control, intervention",2,0,duplicated variable
3,pair_name,xls_ba_characteristics,keep,,,pair to which the site belongs,NA,,,,NA,xls_ba_characteristics::pair_name,BetterBirth,pair_name,chr,P3-P10,NA,NA,>10 unique values,60,0,duplicated variable
4,ba_designation,xls_ba_characteristics,keep,,,designation of BA,NA,,,,NA,xls_ba_characteristics::ba_designation,BetterBirth,ba_designation,chr,Staff Nurse,NA,NA,", ANM, LMO, Staff Nurse",3,0.057187017,NA
5,ba_code,xls_ba_characteristics,discard,,,BA code,NA,,,,NA,xls_ba_characteristics::ba_code,BetterBirth,ba_code,int,19,NA,NA,1 to 206,169,0,duplicated variable
6,consent_given,xls_ba_characteristics,discard,,,Did the BA consent to provide characteristics data? (where null only site_id and ba_code are provided),NA,,,,NA,xls_ba_characteristics::consent_given,BetterBirth,consent_given,int,1,NA,NA,0 to 1,2,0,NA
7,age,xls_ba_characteristics,keep,,,age of BA,NA,,,,NA,xls_ba_characteristics::age,BetterBirth,age,int,30,NA,NA,21 to 67,44,0,NA
8,highest_education,xls_ba_characteristics,keep,,,highest education attained by BA,NA,,,,NA,xls_ba_characteristics::highest_education,BetterBirth,highest_education,chr,Lower Secondary,NA,NA,", Bachelor Degree, Lower Secondary, Master Degree, Upper Secondary",4,0.204018547,NA
9,highest_nursing_course,xls_ba_characteristics,keep,,,highest nurse course attained by BA,NA,,,,NA,xls_ba_characteristics::highest_nursing_course,BetterBirth,highest_nursing_course,chr,3 year degree,NA,NA,", 2 year degree, 3 year degree, 4 year degree - alternative medicine, 4 year degree - medicine, medical degree",5,0.057187017,NA
10,sba_training_flag,xls_ba_characteristics,keep,,,Indicates if SBA training was attended,NA,,,,NA,xls_ba_characteristics::sba_training_flag,BetterBirth,sba_training_flag,int,0,NA,NA,0 to 1,2,0,NA
11,sba_training_year,xls_ba_characteristics,keep,,,Indicates year SBA training was attended,NA,,,,NA,xls_ba_characteristics::sba_training_year,BetterBirth,sba_training_year,int,NA,NA,NA,2001 to 2017,16,0,NA
12,ba_experience_length,xls_ba_characteristics,keep,,,years of experience the BA has,NA,,,,NA,xls_ba_characteristics::ba_experience_length,BetterBirth,ba_experience_length,dbl,2,NA,NA,1 to 42,71,0,NA
