colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
25,sdss_index_deidentified_forclinepidb::preg,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0042002,Pregnant,Pregnant,Participant,http://purl.obolibrary.org/obo/EUPATH_0042002,Obstetrics,Pregnant?,"0 = No,  1 = Yes,  999 = No response, missing= .  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
18,sdss_index_deidentified_forclinepidb::visit_date,sdss_index_deidentified_forclinepidb,,RACD or TPE Intervention date,RACD or TPE Intervention date- pulled from individual dataset if index received,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,RACD or TPE Intervention date- pulled from individual dataset if index received,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
19,sdss_index_deidentified_forclinepidb::ravc_date,sdss_index_deidentified_forclinepidb,,RAVC Intervention date ,RAVC Intervention date- pulled from RAVC dataset if index received RAVC interven,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,RAVC Intervention date- pulled from RAVC dataset if index received RAVC interven,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
33,sdss_index_deidentified_forclinepidb::region_name,sdss_index_deidentified_forclinepidb,,Region name,Region name- from EA data,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Region name- from EA data,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
41,sdss_index_deidentified_forclinepidb::secondary_case,sdss_index_deidentified_forclinepidb,,Secondary case,Secondary case?-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Secondary case?-derived,"1=Yes, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
22,sdss_index_deidentified_forclinepidb::spray,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,Has this home been sprayed in the past year?,Household,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,Has this home been sprayed in the past year?,"0 = No,  1 = Yes, missing=.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
26,sdss_index_deidentified_forclinepidb::travhist,sdss_index_deidentified_forclinepidb,,Slept elsewhere in past 8 weeks,Spent >= 1 night anywhere other than your usual residence in the past 8 weeks?,Participant,http://purl.obolibrary.org/obo/OMRSE_00000142,Travel details,Spent >= 1 night anywhere other than your usual residence in the past 8 weeks?,"0 = No,  1 = Yes,  999 = No response, missing= .  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
44,sdss_index_deidentified_forclinepidb::tpe_racd,sdss_index_deidentified_forclinepidb,,TPE or RACD Study arm,TPE or RACD study arm-derived,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,TPE or RACD study arm-derived,"1= TPE,  2 = RACD, missing=  .  ",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
15,sdss_index_deidentified_forclinepidb::village_covered,sdss_index_deidentified_forclinepidb,,Village covered by an intervention,Village covered by an intervention- derived,Community,http://purl.obolibrary.org/obo/EUPATH_0030161,Village administrative information,Village covered by an intervention- derived,"0 ,1, missing= .",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
1,sdss_index_deidentified_forclinepidb::investigation_date,sdss_index_deidentified_forclinepidb,http://purl.obolibrary.org/obo/EUPATH_0004991,Observation date,investigation date,Participant,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
37,ea_level_dataset::proportion_ea_cases_covered,ea_level_dataset,,Malaria cases covered,,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
38,ea_level_dataset::proportion_ea_cases_covered_r,ea_level_dataset,,Malaria cased covered R,,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
39,ea_level_dataset::proportion_ea_cases_covered_t,ea_level_dataset,,Malaria cased covered T,,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,,,variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
6,ea_level_dataset::ro_v_tv,ea_level_dataset,,,,Community,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,,"0,1.,.",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
4,ea_level_dataset::tpe,ea_level_dataset,,,,Community,,,,"0=R,  1= T",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
89,ea_level_dataset::transmission_intensity,ea_level_dataset,,,,Community,,,,"0, 1",variable,,,,,Namibia_RACD_rfMDA_RAVC,,,,,,,,
