IRI	label	display label
http://purl.obolibrary.org/obo/OBI_0003053	pupal specimen collection process	
http://purl.obolibrary.org/obo/UBERON_0000070	pupal stage	
http://purl.obolibrary.org/obo/UO_0000193	purity percentage	
http://purl.obolibrary.org/obo/UO_0000193	purity percentage	
http://purl.obolibrary.org/obo/HP_0200039	Pustule	
http://purl.obolibrary.org/obo/DOID_4223	pyoderma	
http://purl.obolibrary.org/obo/DOID_876	pyomyositis	
http://purl.obolibrary.org/obo/CHEBI_39098	pyrethrins	
http://purl.obolibrary.org/obo/CHEBI_39116	pyrethroid ester insecticide	
http://purl.obolibrary.org/obo/CHEBI_39351	pyrethroid ether insecticide	
http://purl.obolibrary.org/obo/CHEBI_26413	pyrethroid insecticide	
http://purl.obolibrary.org/obo/NCBITaxon_44537	Pyretophorus	
http://purl.obolibrary.org/obo/EUPATH_0021041	pyrimethamine or sulphadoxine as most recent malaria treatment	Pyrimethamine/sulphadoxine
http://purl.obolibrary.org/obo/CHEBI_39260	pyriproxyfen	
http://purl.obolibrary.org/obo/EUPATH_0022060	qPCR threshold cycle for Plasmodium falciparum in blood	"Plasmodium falciparum, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0022059	qPCR threshold cycle for Plasmodium vivax in blood	"Plasmodium vivax, by qPCR result"
http://purl.obolibrary.org/obo/PATO_0000068	qualitative	
http://purl.obolibrary.org/obo/BFO_0000019	quality	
http://purl.obolibrary.org/obo/CHEBI_15854	quinine	
http://purl.obolibrary.org/obo/EUPATH_0021042	quinine or quinidine as most recent malaria treatment	Quinine/quinidine
http://purl.obolibrary.org/obo/CHEBI_26513	quinolines	
http://purl.obolibrary.org/obo/CHEBI_60911	racemate	
http://purl.obolibrary.org/obo/ENVO_01000577	radio device	Radio
http://purl.obolibrary.org/obo/ENVO_01000600	rainwater	
http://purl.obolibrary.org/obo/OBCS_0000107	randomized controlled trial design	
http://purl.obolibrary.org/obo/DRON_00027488	Ranitidine Oral Solution	Ranitidine syrup
http://purl.obolibrary.org/obo/EUPATH_0000541	rapid diagnosis test result as positive or negative	
http://purl.obolibrary.org/obo/OBI_0001554	rate measurement datum	
http://purl.obolibrary.org/obo/UO_0000190	ratio	
http://purl.obolibrary.org/obo/EUPATH_0043152	ratio of specimen population mean enzymatic activity to that of reference specimen population	
http://purl.obolibrary.org/obo/EUPATH_0043153	ratio of specimen population median enzymatic activity to that of reference specimen population	
http://purl.obolibrary.org/obo/NCBITaxon_10114	Rattus	
http://purl.obolibrary.org/obo/NCBITaxon_10116	Rattus norvegicus	
http://purl.obolibrary.org/obo/NCBITaxon_10117	Rattus rattus	
http://purl.obolibrary.org/obo/NCBITaxon_35732	Rattus tanezumi	
http://purl.obolibrary.org/obo/PR_000050439	Rdl A296G	
http://purl.obolibrary.org/obo/PR_000050440	Rdl A296S	
http://purl.obolibrary.org/obo/DOID_6196	reactive arthritis	
http://purl.obolibrary.org/obo/GENEPIO_0000092	read coverage	
http://purl.obolibrary.org/obo/IAO_0000122	ready for release	
http://purl.obolibrary.org/obo/OBI_0000086	reagent role	
http://purl.obolibrary.org/obo/OBI_0000893	real time polymerase chain reaction assay	
http://purl.obolibrary.org/obo/OBI_0000911	real time reverse-transcription polymerase chain reaction assay	
http://purl.obolibrary.org/obo/BFO_0000017	realizable entity	
http://purl.obolibrary.org/obo/EUPATH_0022058	reason besides fever for specimen collection	Other reason for sample collection
http://purl.obolibrary.org/obo/EUPATH_0000208	reason for participant withdrawal	Reason for withdrawal
http://purl.obolibrary.org/obo/IAO_8000013	reasoned ontology module	
http://purl.obolibrary.org/obo/OBI_0000852	record of missing knowledge	
http://purl.obolibrary.org/obo/OBI_0000858	record of unknown sex	
http://purl.obolibrary.org/obo/DOID_1285	rectal disease	
http://purl.obolibrary.org/obo/DOID_9307	rectal prolapse	
http://purl.obolibrary.org/obo/EUPATH_0015116	rectal prolapse information	Rectal prolapse
http://purl.obolibrary.org/obo/HP_0004372	Reduced consciousness/confusion	Altered consciousness
http://purl.obolibrary.org/obo/NCIT_C25641	Reference	
http://purl.obolibrary.org/obo/OBI_0000220	reference subject role	
http://purl.obolibrary.org/obo/OBI_0000025	reference substance role	
http://purl.obolibrary.org/obo/SO_0001505	reference_genome	
http://purl.obolibrary.org/obo/ENVO_01000583	refrigerator	Refrigerator
http://purl.obolibrary.org/obo/SO_0000001	region	
http://purl.obolibrary.org/obo/EUPATH_0000452	region of Mali	
http://purl.obolibrary.org/obo/EUPATH_0044180	region of Uganda	Region in Uganda
http://purl.obolibrary.org/obo/GO_0033561	regulation of water loss via skin	
http://purl.obolibrary.org/obo/EUPATH_0010024	rehydration treatment	Rehydration therapy
http://purl.obolibrary.org/obo/BFO_0000145	relational quality	
http://purl.obolibrary.org/obo/EUPATH_0000376	relationship to head of household	Relationship to household head
http://purl.obolibrary.org/obo/EUPATH_0009253	relative abundance of class data	
http://purl.obolibrary.org/obo/EUPATH_0009255	relative abundance of family data	
http://purl.obolibrary.org/obo/EUPATH_0009256	relative abundance of genus data	
http://purl.obolibrary.org/obo/EUPATH_0009251	relative abundance of kingdom data	
http://purl.obolibrary.org/obo/EUPATH_0009254	relative abundance of order data	
http://purl.obolibrary.org/obo/EUPATH_0009252	relative abundance of phylum data	
http://purl.obolibrary.org/obo/EUPATH_0009257	relative abundance of species data	
http://purl.obolibrary.org/obo/EUPATH_0009250	relative taxonomic abundance analysis	
http://purl.obolibrary.org/obo/EUPATH_0023001	relocation information	
http://purl.obolibrary.org/obo/HP_0000083	Renal insufficiency	
http://www.ebi.ac.uk/efo/EFO_0000683	replicate	
http://purl.obolibrary.org/obo/PATO_0001434	reproductive quality	
http://purl.obolibrary.org/obo/IAO_0000428	requires discussion	
http://purl.obolibrary.org/obo/ENVO_00000025	reservoir	
http://purl.obolibrary.org/obo/OMRSE_00000075	residence function	
http://purl.obolibrary.org/obo/EUPATH_0000440	resident status information	Resident status
http://purl.obolibrary.org/obo/PHIPO_0000625	resistance to posaconazole	
http://purl.obolibrary.org/obo/PHIPO_0000590	resistance to voriconazole	
http://purl.obolibrary.org/obo/PATO_0001178	resistant to	
http://purl.obolibrary.org/obo/OMP_0006055	resistant to azole	
http://purl.obolibrary.org/obo/CHEBI_8811	resmethrin	
http://purl.obolibrary.org/obo/CMO_0000289	respiration rate	Respiratory rate
http://purl.obolibrary.org/obo/HP_0002098	Respiratory distress	Respiratory distress
http://purl.obolibrary.org/obo/EUPATH_0015072	respiratory distress since illness began information	Difficulty breathing
http://purl.obolibrary.org/obo/DOID_11162	respiratory failure	
http://purl.obolibrary.org/obo/GO_0007585	respiratory gaseous exchange by respiratory system	
http://purl.obolibrary.org/obo/NCBITaxon_12814	Respiratory syncytial virus	
http://purl.obolibrary.org/obo/DOID_1273	respiratory syncytial virus infectious disease	
http://purl.obolibrary.org/obo/DOID_1579	respiratory system disease	Respiratory condition
http://purl.obolibrary.org/obo/UBERON_0006538	respiratory system fluid/secretion	
http://purl.obolibrary.org/obo/UBERON_0004802	respiratory tract epithelium	
http://purl.obolibrary.org/obo/UBERON_0000117	respiratory tube	
http://purl.obolibrary.org/obo/NCBITaxon_186938	Respirovirus	
http://purl.obolibrary.org/obo/OBI_0002939	resting arthropod trap	
http://purl.obolibrary.org/obo/OBI_0002940	resting box trap	
http://purl.obolibrary.org/obo/OBI_0002941	resting bucket	
http://purl.obolibrary.org/obo/OBI_0003000	resting flight-capable arthropod specimen collection process	
http://purl.obolibrary.org/obo/HP_0000711	Restlessness	
http://purl.obolibrary.org/obo/OBI_0000732	restriction enzyme	
http://purl.obolibrary.org/obo/OBI_0002693	restriction fragment length polymorphism assay	
http://purl.obolibrary.org/obo/CHEBI_50211	retinol	
http://purl.obolibrary.org/obo/OBI_0000552	reverse transcribed polymerase chain reaction	
http://purl.obolibrary.org/obo/OBI_0000419	reverse transcriptase	
http://purl.obolibrary.org/obo/OBI_0001170	reverse transcription polymerase chain reaction assay	
http://purl.obolibrary.org/obo/NCBITaxon_2732514	Revtraviricetes	
http://purl.obolibrary.org/obo/NCBITaxon_6236	Rhabditida	
http://purl.obolibrary.org/obo/DOID_4483	rhinitis	Runny nose or nasal congestion
http://purl.obolibrary.org/obo/NCBITaxon_345925	Rhinoskusea	
http://purl.obolibrary.org/obo/NCIT_C77200	Rhinovirus	
http://purl.obolibrary.org/obo/ENVO_00005801	rhizosphere	
http://purl.obolibrary.org/obo/NCBITaxon_13248	Rhodnius	
http://purl.obolibrary.org/obo/NCBITaxon_13249	Rhodnius prolixus	
http://purl.obolibrary.org/obo/NCBITaxon_418994	Rhodnius robustus complex	
http://purl.obolibrary.org/obo/NCBITaxon_418995	Rhodnius robustus I	
http://purl.obolibrary.org/obo/NCBITaxon_418996	Rhodnius robustus II	
http://purl.obolibrary.org/obo/NCBITaxon_418997	Rhodnius robustus III	
http://purl.obolibrary.org/obo/NCBITaxon_418998	Rhodnius robustus IV	
http://purl.obolibrary.org/obo/DRON_00023306	Riboflavin Oral Tablet	Riboflavin tablet
http://purl.obolibrary.org/obo/CHEBI_33697	ribonucleic acid	
http://purl.obolibrary.org/obo/NCBITaxon_2559587	Riboviria	
http://purl.obolibrary.org/obo/ENVO_00000296	rice field	
http://purl.obolibrary.org/obo/NCBITaxon_33988	Rickettsieae	
http://purl.obolibrary.org/obo/UBERON_8000007	right side of back	
http://purl.obolibrary.org/obo/ENVO_00000022	river	
http://purl.obolibrary.org/obo/ENVO_01000599	river water	
http://purl.obolibrary.org/obo/EUPATH_0022038	rivers traveled on most recent trip	River traveled on most recent trip
http://purl.obolibrary.org/obo/OBI_0000880	RNA extract	
http://purl.obolibrary.org/obo/OBI_0666666	RNA extraction	
http://purl.obolibrary.org/obo/GO_0003964	RNA-directed DNA polymerase activity	
http://purl.obolibrary.org/obo/ENVO_00001995	rock	
http://purl.obolibrary.org/obo/NCBITaxon_9989	Rodentia	
http://purl.obolibrary.org/obo/NCBITaxon_102285	Rodentolepis nana	
http://purl.obolibrary.org/obo/BFO_0000023	role	
http://purl.obolibrary.org/obo/EUPATH_0000003	roof material	Roof material
http://purl.obolibrary.org/obo/EUPATH_0000106	roof material role	
http://purl.obolibrary.org/obo/ENVO_01000426	room	
http://purl.obolibrary.org/obo/NCBITaxon_10912	Rotavirus	
http://purl.obolibrary.org/obo/NCBITaxon_28875	Rotavirus A	
http://purl.obolibrary.org/obo/NCBITaxon_2751882	Rotavirus A P4	
http://purl.obolibrary.org/obo/NCBITaxon_183407	Rotavirus G	
http://purl.obolibrary.org/obo/NCBITaxon_72132	Rotavirus G1	
http://purl.obolibrary.org/obo/NCBITaxon_73036	Rotavirus G3	
http://purl.obolibrary.org/obo/NCBITaxon_35336	Rotavirus G4	
http://purl.obolibrary.org/obo/NCBITaxon_71031	Rotavirus G8	
http://purl.obolibrary.org/obo/VO_0000574	route of administration	
http://purl.obolibrary.org/obo/ONTONEO_00000160	ruptura de membranas	
http://purl.obolibrary.org/obo/ONTONEO_00000160	rupture of membranes	
http://purl.obolibrary.org/obo/NCBITaxon_1088130	Rusa timorensis	
http://purl.obolibrary.org/obo/NCBITaxon_53549	Sabethini	
http://purl.obolibrary.org/obo/UBERON_0009856	sac	
http://purl.obolibrary.org/obo/NCBITaxon_716545	saccharomyceta	
http://purl.obolibrary.org/obo/NCBITaxon_4892	Saccharomycetales	
http://purl.obolibrary.org/obo/NCBITaxon_11080	Saint Louis encephalitis virus	
http://purl.obolibrary.org/obo/EUPATH_0000364	salary of primary economic activity	Occupation salary
http://purl.obolibrary.org/obo/EUPATH_0000365	salary of secondary economic activity	Occupation 2 salary
http://purl.obolibrary.org/obo/DRON_00001511	salbutamol suspension	Salbutamol syrup
http://purl.obolibrary.org/obo/ENVO_00002010	saline water	
http://purl.obolibrary.org/obo/UBERON_0001836	saliva	
http://purl.obolibrary.org/obo/OBI_0003239	saliva assay	
http://purl.obolibrary.org/obo/OBI_0002507	saliva specimen	Saliva sample
http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland	
http://purl.obolibrary.org/obo/DOID_10854	salivary gland disease	
http://purl.obolibrary.org/obo/NCBITaxon_590	Salmonella	
http://purl.obolibrary.org/obo/NCBITaxon_28901	Salmonella enterica	
http://purl.obolibrary.org/obo/NCBITaxon_59201	Salmonella enterica subsp. enterica	
http://purl.obolibrary.org/obo/NCBITaxon_54388	Salmonella enterica subsp. enterica serovar Paratyphi A	
http://purl.obolibrary.org/obo/NCBITaxon_90370	Salmonella enterica subsp. enterica serovar Typhi	
http://purl.obolibrary.org/obo/OBI_0000671	sample from organism	
http://purl.obolibrary.org/obo/OBI_0000073	sample preparation for assay	
http://purl.obolibrary.org/obo/OBI_0001902	sample preparation for sequencing assay	
http://purl.obolibrary.org/obo/OBI_0001508	sampling time measurement datum	Study timepoint
http://purl.obolibrary.org/obo/ENVO_01000017	sand	
http://purl.obolibrary.org/obo/NCBITaxon_95341	Sapovirus	
http://purl.obolibrary.org/obo/NCBITaxon_2698737	Sar	
http://purl.obolibrary.org/obo/NCBITaxon_32561	Sauria	
http://purl.obolibrary.org/obo/DOID_8295	scabies	
http://purl.obolibrary.org/obo/IAO_0000032	scalar measurement datum	
http://purl.obolibrary.org/obo/OBI_0001931	scalar value specification	
http://purl.obolibrary.org/obo/NCBITaxon_6181	Schistosoma	
http://purl.obolibrary.org/obo/DOID_1395	schistosomiasis	
http://purl.obolibrary.org/obo/DOID_13371	scrub typhus	
http://purl.obolibrary.org/obo/ENVO_00000016	sea	
http://purl.obolibrary.org/obo/EUPATH_0010085	second mid-upper arm circumference datum	"MUAC, 2nd"
http://purl.obolibrary.org/obo/EUPATH_0010097	second respiratory rate measurement datum	"Respiratory rate, 2nd"
http://purl.obolibrary.org/obo/ENVO_00000006	second-order administrative region	
http://purl.obolibrary.org/obo/EUPATH_0000361	secondary economic activity  pay period	Occupation 2 payment frequency
http://purl.obolibrary.org/obo/EUPATH_0000358	secondary economic activity in last month	Additional job in the past month
http://purl.obolibrary.org/obo/EUPATH_0000355	secondary occupation	Occupation 2
http://purl.obolibrary.org/obo/UBERON_0000456	secretion of exocrine gland	
http://purl.obolibrary.org/obo/ENVO_00002007	sediment	
http://purl.obolibrary.org/obo/SYMP_0000124	seizure	Seizures
http://purl.obolibrary.org/obo/HP_0032894	Seizure precipitated by febrile infection	
http://purl.obolibrary.org/obo/OBI_0001175	selective organism creation objective	
http://purl.obolibrary.org/obo/OBI_0001185	selectively maintained organism	
http://purl.obolibrary.org/obo/UBERON_0001968	semen	
http://purl.obolibrary.org/obo/UBERON_0000020	sense organ	
http://purl.obolibrary.org/obo/DOID_10003	sensorineural hearing loss	
http://purl.obolibrary.org/obo/UBERON_0019304	sensory organ epithelium	
http://purl.obolibrary.org/obo/DOID_0050155	sensory system disease	
http://purl.obolibrary.org/obo/OBI_0000681	separation into different composition objective	
http://purl.obolibrary.org/obo/HP_0100806	Sepsis	
http://purl.obolibrary.org/obo/DOID_813	septic arthritis	
http://purl.obolibrary.org/obo/SYMP_0019148	septicemia	
http://purl.obolibrary.org/obo/OBI_0001944	sequence annotation	
http://purl.obolibrary.org/obo/OBI_0001625	sequence annotation algorithm	
http://purl.obolibrary.org/obo/OBI_0001947	sequence annotation provider	
http://purl.obolibrary.org/obo/OBI_0001949	sequence annotation reporting role	
http://purl.obolibrary.org/obo/OBI_0001522	sequence assembly algorithm	
http://purl.obolibrary.org/obo/OBI_0001948	sequence assembly name	
http://purl.obolibrary.org/obo/OBI_0000973	sequence data	
http://purl.obolibrary.org/obo/OBI_0000905	sequence feature annotation	
http://purl.obolibrary.org/obo/SO_0000353	sequence_assembly	
http://purl.obolibrary.org/obo/OBI_0600047	sequencing assay	
http://purl.obolibrary.org/obo/EUPATH_0000604	sequencing batch information	
http://purl.obolibrary.org/obo/OBI_0001888	sequencing facility contact person	
http://purl.obolibrary.org/obo/OBI_0001891	sequencing facility organization	
http://purl.obolibrary.org/obo/OBI_0003069	sequencing protocol	
http://purl.obolibrary.org/obo/OBI_0001904	sequencing service	
http://purl.obolibrary.org/obo/NCBITaxon_59270	Sergentomyia <genus>	
http://purl.obolibrary.org/obo/NCBITaxon_2320533	Sergentomyia <subgenus>	
http://purl.obolibrary.org/obo/NCBITaxon_85763	Sergentomyia dentata	
http://purl.obolibrary.org/obo/NCBITaxon_94478	Sergentomyia fallax	
http://purl.obolibrary.org/obo/NCBITaxon_59271	Sergentomyia minuta	
http://purl.obolibrary.org/obo/EUPATH_0043111	Sergentomyia theodori	
http://purl.obolibrary.org/obo/NCBITaxon_613	Serratia	
http://purl.obolibrary.org/obo/NCBITaxon_614	Serratia liquefaciens	
http://purl.obolibrary.org/obo/NCBITaxon_615	Serratia marcescens	
http://purl.obolibrary.org/obo/OBI_0000872	serum neutralization of viral infectivity assay	
http://purl.obolibrary.org/obo/OBI_0001173	service	
http://purl.obolibrary.org/obo/OBI_0000941	service consumer role	
http://purl.obolibrary.org/obo/OBI_0000947	service provider role	
http://purl.obolibrary.org/obo/NCBITaxon_1212470	Setophaga striata	
http://purl.obolibrary.org/obo/NCIT_C173766	Severe Acute Respiratory Infection	
http://purl.obolibrary.org/obo/NCBITaxon_2697049	Severe acute respiratory syndrome coronavirus 2	
http://purl.obolibrary.org/obo/EUPATH_0000215	severe anemia	Severe anemia
http://purl.obolibrary.org/obo/EUPATH_0000046	severe malaria symptom or sign information	
http://purl.obolibrary.org/obo/ENVO_00002018	sewage	
http://purl.obolibrary.org/obo/OBI_0002942	Shannon trap	
http://purl.obolibrary.org/obo/EUPATH_0009259	Shannon-indexed alpha diversity data	
http://purl.obolibrary.org/obo/NCBITaxon_24	Shewanella putrefaciens	
http://purl.obolibrary.org/obo/NCBITaxon_620	Shigella	
http://purl.obolibrary.org/obo/NCBITaxon_621	Shigella boydii	
http://purl.obolibrary.org/obo/NCBITaxon_622	Shigella dysenteriae	
http://purl.obolibrary.org/obo/NCBITaxon_984897	Shigella dysenteriae 1	
http://purl.obolibrary.org/obo/NCBITaxon_623	Shigella flexneri	
http://purl.obolibrary.org/obo/NCBITaxon_374923	Shigella flexneri 1a	
http://purl.obolibrary.org/obo/NCBITaxon_41434	Shigella flexneri 1b	
http://purl.obolibrary.org/obo/NCBITaxon_42897	Shigella flexneri 2a	
http://purl.obolibrary.org/obo/NCBITaxon_1288825	Shigella flexneri 2b	
http://purl.obolibrary.org/obo/NCBITaxon_424717	Shigella flexneri 3a	
http://purl.obolibrary.org/obo/NCBITaxon_435321	Shigella flexneri 3b	
http://purl.obolibrary.org/obo/NCBITaxon_984898	Shigella flexneri 4a	
http://purl.obolibrary.org/obo/NCBITaxon_1617964	Shigella flexneri 4c	
http://purl.obolibrary.org/obo/NCBITaxon_424718	Shigella flexneri 5a	
http://purl.obolibrary.org/obo/NCBITaxon_1935182	Shigella flexneri X variant	
http://purl.obolibrary.org/obo/NCBITaxon_424720	Shigella flexneri Y	
http://purl.obolibrary.org/obo/NCBITaxon_624	Shigella sonnei	
http://purl.obolibrary.org/obo/HP_0031273	Shock	Shock
http://purl.obolibrary.org/obo/ENVO_00000486	shoreline	
http://purl.obolibrary.org/obo/DOID_10923	sickle cell anemia	
http://purl.obolibrary.org/obo/EUPATH_0000035	sickle hemoglobin genotype	HbS genotype
http://purl.obolibrary.org/obo/NCBITaxon_42415	Sigmodon hispidus	
http://purl.obolibrary.org/obo/NCBITaxon_40141	Sigmodontinae	
http://purl.obolibrary.org/obo/DRON_00026348	Silver Sulfadiazine Topical Cream	Silver sulfadiazine (Burnsil)
http://purl.obolibrary.org/obo/DRON_00023392	Simethicone Oral Solution	Flacol drops
http://purl.obolibrary.org/obo/NCBITaxon_314293	Simiiformes	
http://purl.obolibrary.org/obo/UBERON_0000485	simple columnar epithelium	
http://purl.obolibrary.org/obo/SO_0000207	simple_sequence_length_variation	
http://purl.obolibrary.org/obo/NCBITaxon_7190	Simuliidae	
http://purl.obolibrary.org/obo/IAO_8000009	single layer subset ontology module	
http://purl.obolibrary.org/obo/BFO_0000029	site	
http://purl.obolibrary.org/obo/PATO_0000117	size	
http://purl.obolibrary.org/obo/UBERON_0004765	skeletal element	
http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue	
http://purl.obolibrary.org/obo/DOID_37	skin disease	Skin condition
http://purl.obolibrary.org/obo/UBERON_0019204	skin epithelium	
http://purl.obolibrary.org/obo/EUPATH_0000632	skin lesion duration	
http://purl.obolibrary.org/obo/EUPATH_0000618	skin pathology score	
http://purl.obolibrary.org/obo/EUPATH_0000610	skin symptom or sign information	
http://purl.obolibrary.org/obo/EUPATH_0000617	skin type swabbed	
http://purl.obolibrary.org/obo/EUPATH_0000216	slept in an insecticide treated net last night information	ITN last night
http://purl.obolibrary.org/obo/ENVO_00002044	sludge	
http://purl.obolibrary.org/obo/HP_0001518	Small for gestational age	Small for gestational age
http://purl.obolibrary.org/obo/OBI_0001204	SNP microarray	
http://purl.obolibrary.org/obo/REO_0000699	social role	
http://purl.obolibrary.org/obo/EUPATH_0000304	socioeconomic factor	Socioeconomic factors
http://purl.obolibrary.org/obo/PR_000050403	sodium channel protein para	
http://purl.obolibrary.org/obo/DRON_00020431	Sodium Chloride Nasal Solution	Norsol nasal drops
http://purl.obolibrary.org/obo/ENVO_01000588	sofa	Sofa
http://purl.obolibrary.org/obo/ENVO_00001998	soil	
http://purl.obolibrary.org/obo/OBI_0002902	solar light source	
http://purl.obolibrary.org/obo/OBI_0000399	solid support function	
http://purl.obolibrary.org/obo/ENVO_01001311	solid surface layer	
http://purl.obolibrary.org/obo/CHEBI_46787	solvent	
http://purl.obolibrary.org/obo/BFO_0000006	spatial region	
http://purl.obolibrary.org/obo/BFO_0000011	spatiotemporal region	
http://purl.obolibrary.org/obo/OBI_0001310	species comparison design	
http://purl.obolibrary.org/obo/IAO_8000012	species subset ontology module	
http://purl.obolibrary.org/obo/OBI_0600050	specific enzymatic cleavage	
http://purl.obolibrary.org/obo/BFO_0000020	specifically dependent continuant	
http://purl.obolibrary.org/obo/OBI_0001892	specification of data to be generated in an investigation	
http://purl.obolibrary.org/obo/OBI_0100051	specimen	Sample type
http://purl.obolibrary.org/obo/OBI_0002988	specimen collection duration	
http://purl.obolibrary.org/obo/OBI_0000684	specimen collection objective	
http://purl.obolibrary.org/obo/OBI_0000659	specimen collection process	Sample collection
http://purl.obolibrary.org/obo/OBI_0003070	specimen collection protocol	
http://purl.obolibrary.org/obo/EUPATH_0000753	specimen collection time in year	
http://purl.obolibrary.org/obo/OBI_0001619	specimen collection time measurement datum	Sample collection date
http://purl.obolibrary.org/obo/OBI_0003084	specimen collection time post infection	
http://purl.obolibrary.org/obo/OBI_0001895	specimen collector	
http://purl.obolibrary.org/obo/OBI_0001769	specimen collector role	
http://purl.obolibrary.org/obo/OBI_0001479	specimen from organism	
http://purl.obolibrary.org/obo/OBI_0001616	specimen identifier	Sample ID
http://purl.obolibrary.org/obo/OBI_0001901	specimen identifier assigned by sequencing facility	
http://purl.obolibrary.org/obo/OBI_0001900	specimen identifier assigned by specimen repository	
http://purl.obolibrary.org/obo/EUPATH_0000609	specimen information	Sample
http://purl.obolibrary.org/obo/OBI_0001889	specimen provider principal investigator	
http://purl.obolibrary.org/obo/OBI_0001885	specimen repository organization	
http://purl.obolibrary.org/obo/OBI_0000112	specimen role	
http://purl.obolibrary.org/obo/EUPATH_0000611	specimen source information	
http://purl.obolibrary.org/obo/EUPATH_0000432	specimen used for DNA PCR	PCR DNA sample source
http://purl.obolibrary.org/obo/OBI_0001884	specimen-based scope of investigation specification	
http://purl.obolibrary.org/obo/CHEBI_39211	spinosad	
http://purl.obolibrary.org/obo/NCBITaxon_6274	Spirurina	
http://purl.obolibrary.org/obo/UBERON_0002106	spleen	
http://purl.obolibrary.org/obo/HP_0001744	Splenomegaly	Splenomegaly
http://purl.obolibrary.org/obo/HP_0005268	Spontaneous abortion	Spontaneous abortion
http://purl.obolibrary.org/obo/OPL_0000152	sporozoite stage	
http://purl.obolibrary.org/obo/EUPATH_0000325	sporozoite testing information	Sporozoite testing
http://purl.obolibrary.org/obo/ENVO_00000027	spring	
http://purl.obolibrary.org/obo/UBERON_0007311	sputum	
http://purl.obolibrary.org/obo/OBI_0002508	sputum specimen	
http://purl.obolibrary.org/obo/OBI_0302887	staining	
http://purl.obolibrary.org/obo/ENVO_00000330	stalagmite	
http://purl.obolibrary.org/obo/NCBITaxon_1279	Staphylococcus	
http://purl.obolibrary.org/obo/NCBITaxon_1280	Staphylococcus aureus	
http://purl.obolibrary.org/obo/NCBITaxon_1282	Staphylococcus epidermidis	
http://purl.obolibrary.org/obo/EUPATH_0000442	state name of birth	State of birth
http://purl.obolibrary.org/obo/EUPATH_0021095	state of India	State in India
http://purl.obolibrary.org/obo/NCBITaxon_53541	Stegomyia	
http://purl.obolibrary.org/obo/NCBITaxon_40323	Stenotrophomonas	
http://purl.obolibrary.org/obo/NCBITaxon_40324	Stenotrophomonas maltophilia	
http://purl.obolibrary.org/obo/OBI_0002943	sticky resting bucket	
http://purl.obolibrary.org/obo/OBI_0002944	sticky trap	
http://purl.obolibrary.org/obo/HP_0003826	Stillbirth	Stillbirth
http://purl.obolibrary.org/obo/UBERON_0000945	stomach	
http://purl.obolibrary.org/obo/EUPATH_0010039	stool collection process	Stool sample collection process
http://purl.obolibrary.org/obo/EUPATH_0010217	stool consistency	Stool consistency
http://purl.obolibrary.org/obo/EUPATH_0015458	stool test for microorganisms date	Test date
http://purl.obolibrary.org/obo/OBI_0302893	storage	
http://purl.obolibrary.org/obo/OBI_0001464	strain comparison design	
http://purl.obolibrary.org/obo/ENVO_00000023	stream	
http://purl.obolibrary.org/obo/EUPATH_0021079	stream water	Stream or river
http://purl.obolibrary.org/obo/NCBITaxon_1301	Streptococcus	
http://purl.obolibrary.org/obo/NCBITaxon_671232	Streptococcus anginosus group	
http://purl.obolibrary.org/obo/NCBITaxon_1313	Streptococcus pneumoniae	
http://purl.obolibrary.org/obo/NCBITaxon_373153	Streptococcus pneumoniae D39	
http://purl.obolibrary.org/obo/NCBITaxon_1314	Streptococcus pyogenes	
http://purl.obolibrary.org/obo/NCBITaxon_36470	Streptococcus sp. 'group A'	
http://purl.obolibrary.org/obo/NCBITaxon_33972	Streptococcus sp. 'group C'	
http://purl.obolibrary.org/obo/NCBITaxon_1320	Streptococcus sp. 'group G'	
http://purl.obolibrary.org/obo/NCBITaxon_78535	Streptococcus viridans	
http://purl.obolibrary.org/obo/HP_0010307	Stridor	Stridor
http://purl.obolibrary.org/obo/NCBITaxon_30458	Strigiformes	
http://purl.obolibrary.org/obo/NCBITaxon_6247	Strongyloides	
http://purl.obolibrary.org/obo/NCBITaxon_6248	Strongyloides stercoralis	
http://purl.obolibrary.org/obo/UBERON_0010314	structure with developmental contribution from neural crest	
http://purl.obolibrary.org/obo/EUPATH_0000797	study cluster information	
http://purl.obolibrary.org/obo/OBI_0500000	study design	
http://purl.obolibrary.org/obo/OBI_0000471	study design execution	
http://purl.obolibrary.org/obo/OBI_0000750	study design independent variable	
http://purl.obolibrary.org/obo/EUPATH_0000639	study group	
http://purl.obolibrary.org/obo/OBI_0000174	study group role	
http://purl.obolibrary.org/obo/OBI_0000931	study intervention	
http://purl.obolibrary.org/obo/EUPATH_0010035	study participant administrative information	Administrative information
http://purl.obolibrary.org/obo/EUPATH_0000096	study participant information	Participant
http://purl.obolibrary.org/obo/EUPATH_0000054	subcounty of Uganda	Sub-county in Uganda
http://purl.obolibrary.org/obo/EUPATH_0026002	subdistrict of Thailand	Subdistrict in Thailand
http://purl.obolibrary.org/obo/UBERON_0004921	subdivision of digestive tract	
http://purl.obolibrary.org/obo/UBERON_0011676	subdivision of organism along main body axis	
http://purl.obolibrary.org/obo/UBERON_0013522	subdivision of tube	
