variable	variable2	values	mappedTerm
danger_signs_for_newborn___7	danger_signs_for_newborn___7	NA	:::UNDEF:::
danger_signs_for_newborn___8	danger_signs_for_newborn___8	NA	:::UNDEF:::
danger_signs_for_newborn___9	danger_signs_for_newborn___9	NA	:::UNDEF:::
data_extraction_complete	data_extraction_complete	NA	:::UNDEF:::
data_source___1	data_source___1	NA	:::UNDEF:::
data_source___2	data_source___2	NA	:::UNDEF:::
data_source___3	data_source___3	NA	:::UNDEF:::
data_source___4	data_source___4	NA	:::UNDEF:::
delivery_specified	delivery_specified	NA	:::UNDEF:::
demographic_ses_survey_complete	demographic_ses_survey_complete	NA	:::UNDEF:::
deworming_dose	deworming_dose	NA	:::UNDEF:::
did_hiv_test	did_hiv_test	NA	:::UNDEF:::
difficult_to_ask_qstns	difficult_to_ask_qstns	NA	:::UNDEF:::
dpt_dose	dpt_dose	NA	:::UNDEF:::
edd_date	edd_date	NA	:::UNDEF:::
education_level	education_level	NA	:::UNDEF:::
enough_time_provider	enough_time_provider	NA	:::UNDEF:::
ever_heard_of_lam	ever_heard_of_lam	NA	:::UNDEF:::
felt_respected	felt_respected	NA	:::UNDEF:::
fluids_age_months	fluids_age_months	NA	:::UNDEF:::
fluids_age_weeks	fluids_age_weeks	NA	:::UNDEF:::
fp_methods_know_of___1	fp_methods_know_of___1	NA	:::UNDEF:::
fp_methods_know_of___10	fp_methods_know_of___10	NA	:::UNDEF:::
fp_methods_know_of___11	fp_methods_know_of___11	NA	:::UNDEF:::
fp_methods_know_of___12	fp_methods_know_of___12	NA	:::UNDEF:::
fp_methods_know_of___2	fp_methods_know_of___2	NA	:::UNDEF:::
fp_methods_know_of___3	fp_methods_know_of___3	NA	:::UNDEF:::
fp_methods_know_of___4	fp_methods_know_of___4	NA	:::UNDEF:::
fp_methods_know_of___5	fp_methods_know_of___5	NA	:::UNDEF:::
fp_methods_know_of___6	fp_methods_know_of___6	NA	:::UNDEF:::
fp_methods_know_of___7	fp_methods_know_of___7	NA	:::UNDEF:::
fp_methods_know_of___8	fp_methods_know_of___8	NA	:::UNDEF:::
g4_desired_method	g4_desired_method	NA	:::UNDEF:::
g5_desired_method	g5_desired_method	NA	:::UNDEF:::
ga_age	ga_age	NA	:::UNDEF:::
ga_determined_by___1	ga_determined_by___1	NA	:::UNDEF:::
ga_determined_by___2	ga_determined_by___2	NA	:::UNDEF:::
ga_determined_by___3	ga_determined_by___3	NA	:::UNDEF:::
ga_determined_by___4	ga_determined_by___4	NA	:::UNDEF:::
ga_edd	ga_edd	NA	:::UNDEF:::
given_ifas	given_ifas	NA	:::UNDEF:::
given_iron_folic	given_iron_folic	NA	:::UNDEF:::
given_more_iron_folic	given_more_iron_folic	NA	:::UNDEF:::
given_mosquito_net	given_mosquito_net	NA	:::UNDEF:::
greeted_warmly	greeted_warmly	NA	:::UNDEF:::
group_leader_answd_qstns	group_leader_answd_qstns	NA	:::UNDEF:::
group_or_individual	group_or_individual	NA	:::UNDEF:::
group_visit_date	group_visit_date	NA	:::UNDEF:::
grp_meetings_attended___1	grp_meetings_attended___1	NA	:::UNDEF:::
grp_meetings_attended___2	grp_meetings_attended___2	NA	:::UNDEF:::
grp_meetings_attended___3	grp_meetings_attended___3	NA	:::UNDEF:::
grp_meetings_attended___4	grp_meetings_attended___4	NA	:::UNDEF:::
grp_meetings_attended___5	grp_meetings_attended___5	NA	:::UNDEF:::
had_fever	had_fever	NA	:::UNDEF:::
had_painful_contractions	had_painful_contractions	NA	:::UNDEF:::
had_vaginal_bleeding	had_vaginal_bleeding	NA	:::UNDEF:::
have_high_blood_pressure	have_high_blood_pressure	NA	:::UNDEF:::
have_high_bp_before_preg	have_high_bp_before_preg	NA	:::UNDEF:::
have_llin	have_llin	NA	:::UNDEF:::
have_severe_headache	have_severe_headache	NA	:::UNDEF:::
hbv_dose	hbv_dose	NA	:::UNDEF:::
hiv_partner_tested	hiv_partner_tested	NA	:::UNDEF:::
hiv_status_known	hiv_status_known	NA	:::UNDEF:::
hmhb_data_extraction_form_complete	hmhb_data_extraction_form_complete	NA	:::UNDEF:::
hmhb_data_source	hmhb_data_source	NA	:::UNDEF:::
how_long_before_breastfed	how_long_before_breastfed	NA	:::UNDEF:::
how_many_anc_visits	how_many_anc_visits	NA	:::UNDEF:::
how_to_use_lam___1	how_to_use_lam___1	NA	:::UNDEF:::
how_to_use_lam___2	how_to_use_lam___2	NA	:::UNDEF:::
how_to_use_lam___3	how_to_use_lam___3	NA	:::UNDEF:::
how_to_use_lam___4	how_to_use_lam___4	NA	:::UNDEF:::
identified_facility	identified_facility	NA	:::UNDEF:::
intervention_control_fac	intervention_control_fac	NA	:::UNDEF:::
keep_newborn_healthy___1	keep_newborn_healthy___1	NA	:::UNDEF:::
keep_newborn_healthy___10	keep_newborn_healthy___10	NA	:::UNDEF:::
keep_newborn_healthy___2	keep_newborn_healthy___2	NA	:::UNDEF:::
keep_newborn_healthy___3	keep_newborn_healthy___3	NA	:::UNDEF:::
keep_newborn_healthy___4	keep_newborn_healthy___4	NA	:::UNDEF:::
keep_newborn_healthy___5	keep_newborn_healthy___5	NA	:::UNDEF:::
keep_newborn_healthy___6	keep_newborn_healthy___6	NA	:::UNDEF:::
keep_newborn_healthy___7	keep_newborn_healthy___7	NA	:::UNDEF:::
keep_newborn_healthy___8	keep_newborn_healthy___8	NA	:::UNDEF:::
keep_newborn_healthy___9	keep_newborn_healthy___9	NA	:::UNDEF:::
know_due_date	know_due_date	NA	:::UNDEF:::
know_due_date_how	know_due_date_how	NA	:::UNDEF:::
know_hiv_status	know_hiv_status	NA	:::UNDEF:::
learn_important_info	learn_important_info	NA	:::UNDEF:::
left_confused	left_confused	NA	:::UNDEF:::
less_than_24hrs_time	less_than_24hrs_time	NA	:::UNDEF:::
live_birth_date	live_birth_date	NA	:::UNDEF:::
malnutrition_diagnosed	malnutrition_diagnosed	NA	:::UNDEF:::
marital_status	marital_status	NA	:::UNDEF:::
maternal_tt_dose	maternal_tt_dose	NA	:::UNDEF:::
measle_dose	measle_dose	NA	:::UNDEF:::
meeting_1___1	meeting_1___1	NA	:::UNDEF:::
meeting_1___2	meeting_1___2	NA	:::UNDEF:::
meeting_1___3	meeting_1___3	NA	:::UNDEF:::
meeting_1___4	meeting_1___4	NA	:::UNDEF:::
meeting_1___5	meeting_1___5	NA	:::UNDEF:::
meeting_1_dias	meeting_1_dias	NA	:::UNDEF:::
meeting_1_sys	meeting_1_sys	NA	:::UNDEF:::
meeting_2___1	meeting_2___1	NA	:::UNDEF:::
meeting_2___2	meeting_2___2	NA	:::UNDEF:::
meeting_2___3	meeting_2___3	NA	:::UNDEF:::
meeting_2___4	meeting_2___4	NA	:::UNDEF:::
meeting_2___5	meeting_2___5	NA	:::UNDEF:::
meeting_2_dias	meeting_2_dias	NA	:::UNDEF:::
meeting_2_sys	meeting_2_sys	NA	:::UNDEF:::
meeting_3___1	meeting_3___1	NA	:::UNDEF:::
meeting_3___2	meeting_3___2	NA	:::UNDEF:::
meeting_3___3	meeting_3___3	NA	:::UNDEF:::
meeting_3___4	meeting_3___4	NA	:::UNDEF:::
meeting_3___5	meeting_3___5	NA	:::UNDEF:::
meeting_3_dias	meeting_3_dias	NA	:::UNDEF:::
meeting_3_sys	meeting_3_sys	NA	:::UNDEF:::
meeting_4___1	meeting_4___1	NA	:::UNDEF:::
meeting_4___2	meeting_4___2	NA	:::UNDEF:::
meeting_4___3	meeting_4___3	NA	:::UNDEF:::
meeting_4___4	meeting_4___4	NA	:::UNDEF:::
meeting_4___5	meeting_4___5	NA	:::UNDEF:::
meeting_4_dias	meeting_4_dias	NA	:::UNDEF:::
meeting_4_sys	meeting_4_sys	NA	:::UNDEF:::
meeting_5___1	meeting_5___1	NA	:::UNDEF:::
meeting_5___2	meeting_5___2	NA	:::UNDEF:::
meeting_5___3	meeting_5___3	NA	:::UNDEF:::
meeting_5___4	meeting_5___4	NA	:::UNDEF:::
meeting_5___5	meeting_5___5	NA	:::UNDEF:::
meeting_5_dias	meeting_5_dias	NA	:::UNDEF:::
meeting_5_sys	meeting_5_sys	NA	:::UNDEF:::
miscarriage_date	miscarriage_date	NA	:::UNDEF:::
miscarriage_ga	miscarriage_ga	NA	:::UNDEF:::
more_than_24hrs_time	more_than_24hrs_time	NA	:::UNDEF:::
no_fetal_movement	no_fetal_movement	NA	:::UNDEF:::
not_shown_respect	not_shown_respect	NA	:::UNDEF:::
number_given_birth	number_given_birth	NA	:::UNDEF:::
parent	parent	NA	:::UNDEF:::
part_of_group	part_of_group	NA	:::UNDEF:::
p_eligibility_by_ga	p_eligibility_by_ga	NA	:::UNDEF:::
penta_dose	penta_dose	NA	:::UNDEF:::
permission	permission	NA	:::UNDEF:::
person_lost	person_lost	NA	:::UNDEF:::
planned_how_to_go	planned_how_to_go	NA	:::UNDEF:::
planned_who_to_go_with	planned_who_to_go_with	NA	:::UNDEF:::
planning_to_be_away	planning_to_be_away	NA	:::UNDEF:::
planning_to_stay_same_place	planning_to_stay_same_place	NA	:::UNDEF:::
pneumococcal_dose	pneumococcal_dose	NA	:::UNDEF:::
polio_dose	polio_dose	NA	:::UNDEF:::
pregnancy_spacing	pregnancy_spacing	NA	:::UNDEF:::
pregnant_before_menstrual	pregnant_before_menstrual	NA	:::UNDEF:::
prepared_birth_kit	prepared_birth_kit	NA	:::UNDEF:::
primary_key	primary_key	NA	:::UNDEF:::
receive_care_dueto_hbp	receive_care_dueto_hbp	NA	:::UNDEF:::
recommend_the_place	recommend_the_place	NA	:::UNDEF:::
record_id	record_id	NA	:::UNDEF:::
redcap_event_name	redcap_event_name	NA	:::UNDEF:::
rota_virus_dose	rota_virus_dose	NA	:::UNDEF:::
run_outof_iron_folic	run_outof_iron_folic	NA	:::UNDEF:::
satisfied_with_care	satisfied_with_care	NA	:::UNDEF:::
saved_emergency_cash	saved_emergency_cash	NA	:::UNDEF:::
screening_age	screening_age	NA	:::UNDEF:::
screening_date	screening_date	NA	:::UNDEF:::
section_2_and_3_data_complete	section_2_and_3_data_complete	NA	:::UNDEF:::
selected_fp_after_preg	selected_fp_after_preg	NA	:::UNDEF:::
ses_q1	ses_q1	NA	:::UNDEF:::
ses_q10a	ses_q10a	NA	:::UNDEF:::
ses_q10b	ses_q10b	NA	:::UNDEF:::
ses_q10c	ses_q10c	NA	:::UNDEF:::
ses_q10d	ses_q10d	NA	:::UNDEF:::
ses_q10e	ses_q10e	NA	:::UNDEF:::
ses_q10f	ses_q10f	NA	:::UNDEF:::
ses_q10g	ses_q10g	NA	:::UNDEF:::
ses_q2	ses_q2	NA	:::UNDEF:::
ses_q3	ses_q3	NA	:::UNDEF:::
ses_q4	ses_q4	NA	:::UNDEF:::
ses_q5a	ses_q5a	NA	:::UNDEF:::
ses_q5b	ses_q5b	NA	:::UNDEF:::
ses_q5c	ses_q5c	NA	:::UNDEF:::
ses_q5d	ses_q5d	NA	:::UNDEF:::
ses_q5e	ses_q5e	NA	:::UNDEF:::
ses_q5f	ses_q5f	NA	:::UNDEF:::
ses_q5g	ses_q5g	NA	:::UNDEF:::
ses_q5h	ses_q5h	NA	:::UNDEF:::
ses_q5i	ses_q5i	NA	:::UNDEF:::
ses_q5j	ses_q5j	NA	:::UNDEF:::
ses_q5k	ses_q5k	NA	:::UNDEF:::
ses_q6	ses_q6	NA	:::UNDEF:::
ses_q7	ses_q7	NA	:::UNDEF:::
ses_q7a	ses_q7a	NA	:::UNDEF:::
ses_q7b	ses_q7b	NA	:::UNDEF:::
ses_q7c	ses_q7c	NA	:::UNDEF:::
ses_q8	ses_q8	NA	:::UNDEF:::
ses_q9	ses_q9	NA	:::UNDEF:::
shared_thought_talking	shared_thought_talking	NA	:::UNDEF:::
slept_under_net	slept_under_net	NA	:::UNDEF:::
sought_help_contractions	sought_help_contractions	NA	:::UNDEF:::
sought_help_fever	sought_help_fever	NA	:::UNDEF:::
sought_help_headache	sought_help_headache	NA	:::UNDEF:::
spent_good_time_talking	spent_good_time_talking	NA	:::UNDEF:::
still_birth_date	still_birth_date	NA	:::UNDEF:::
take_hbp_medication	take_hbp_medication	NA	:::UNDEF:::
take_iron_folic	take_iron_folic	NA	:::UNDEF:::
talk_begin_breastfeeding	talk_begin_breastfeeding	NA	:::UNDEF:::
talk_birth_plan	talk_birth_plan	NA	:::UNDEF:::
talk_breastfeeding	talk_breastfeeding	NA	:::UNDEF:::
talk_danger_signs	talk_danger_signs	NA	:::UNDEF:::
talk_eating_extra_food	talk_eating_extra_food	NA	:::UNDEF:::
talked_too_much	talked_too_much	NA	:::UNDEF:::
talk_newborn_danger_signs	talk_newborn_danger_signs	NA	:::UNDEF:::
talk_options_for_fp	talk_options_for_fp	NA	:::UNDEF:::
talk_prevent_sti	talk_prevent_sti	NA	:::UNDEF:::
talk_return_to_clinic	talk_return_to_clinic	NA	:::UNDEF:::
talk_sleeping_under_net	talk_sleeping_under_net	NA	:::UNDEF:::
talk_taking_iron_folic	talk_taking_iron_folic	NA	:::UNDEF:::
time_to_reach_fac	time_to_reach_fac	NA	:::UNDEF:::
total_visits	total_visits	NA	:::UNDEF:::
total_visits	total_visits	Q	:::UNDEF:::
transition_method	transition_method	NA	:::UNDEF:::
use_contraception_decision	use_contraception_decision	NA	:::UNDEF:::
visit_10_age	visit_10_age	NA	:::UNDEF:::
visit_10_height	visit_10_height	NA	:::UNDEF:::
visit_10_weight	visit_10_weight	NA	:::UNDEF:::
visit_1_age	visit_1_age	NA	:::UNDEF:::
visit_1_date	visit_1_date	NA	:::UNDEF:::
visit_1_dias	visit_1_dias	NA	:::UNDEF:::
visit_1_height	visit_1_height	NA	:::UNDEF:::
visit_1_muac	visit_1_muac	NA	:::UNDEF:::
visit_1_sys	visit_1_sys	NA	:::UNDEF:::
visit_1_weight	visit_1_weight	NA	:::UNDEF:::
visit_2_age	visit_2_age	NA	:::UNDEF:::
visit_2_date	visit_2_date	NA	:::UNDEF:::
visit_2_dias	visit_2_dias	NA	:::UNDEF:::
visit_2_height	visit_2_height	NA	:::UNDEF:::
visit_2_muac	visit_2_muac	NA	:::UNDEF:::
visit_2_sys	visit_2_sys	NA	:::UNDEF:::
visit_2_weight	visit_2_weight	NA	:::UNDEF:::
visit_3_age	visit_3_age	NA	:::UNDEF:::
visit_3_date	visit_3_date	NA	:::UNDEF:::
visit_3_dias	visit_3_dias	NA	:::UNDEF:::
visit_3_height	visit_3_height	NA	:::UNDEF:::
visit_3_muac	visit_3_muac	NA	:::UNDEF:::
visit_3_sys	visit_3_sys	NA	:::UNDEF:::
visit_3_weight	visit_3_weight	NA	:::UNDEF:::
visit_4_age	visit_4_age	NA	:::UNDEF:::
visit_4_date	visit_4_date	NA	:::UNDEF:::
visit_4_dias	visit_4_dias	NA	:::UNDEF:::
visit_4_height	visit_4_height	NA	:::UNDEF:::
visit_4_muac	visit_4_muac	NA	:::UNDEF:::
visit_4_sys	visit_4_sys	NA	:::UNDEF:::
visit_4_weight	visit_4_weight	NA	:::UNDEF:::
visit_5_age	visit_5_age	NA	:::UNDEF:::
visit_5_date	visit_5_date	NA	:::UNDEF:::
visit_5_dias	visit_5_dias	NA	:::UNDEF:::
visit_5_height	visit_5_height	NA	:::UNDEF:::
visit_5_sys	visit_5_sys	NA	:::UNDEF:::
visit_5_weight	visit_5_weight	NA	:::UNDEF:::
visit_6_age	visit_6_age	NA	:::UNDEF:::
visit_6_date	visit_6_date	NA	:::UNDEF:::
visit_6_dias	visit_6_dias	NA	:::UNDEF:::
visit_6_height	visit_6_height	NA	:::UNDEF:::
visit_6_muac	visit_6_muac	NA	:::UNDEF:::
visit_6_sys	visit_6_sys	NA	:::UNDEF:::
visit_6_weight	visit_6_weight	NA	:::UNDEF:::
visit_7_age	visit_7_age	NA	:::UNDEF:::
visit_7_date	visit_7_date	NA	:::UNDEF:::
visit_7_dias	visit_7_dias	NA	:::UNDEF:::
visit_7_height	visit_7_height	NA	:::UNDEF:::
visit_7_sys	visit_7_sys	NA	:::UNDEF:::
visit_7_weight	visit_7_weight	NA	:::UNDEF:::
visit_8_age	visit_8_age	NA	:::UNDEF:::
visit_8_date	visit_8_date	NA	:::UNDEF:::
visit_8_dias	visit_8_dias	NA	:::UNDEF:::
visit_8_height	visit_8_height	NA	:::UNDEF:::
visit_8_sys	visit_8_sys	NA	:::UNDEF:::
visit_8_weight	visit_8_weight	NA	:::UNDEF:::
visit_9_age	visit_9_age	NA	:::UNDEF:::
visit_9_height	visit_9_height	NA	:::UNDEF:::
visit_9_muac	visit_9_muac	NA	:::UNDEF:::
visit_9_weight	visit_9_weight	NA	:::UNDEF:::
visit_date	visit_date	NA	:::UNDEF:::
vitamin_a_dose	vitamin_a_dose	NA	:::UNDEF:::
want_similar_care	want_similar_care	NA	:::UNDEF:::
want_to_delay_pregnancy	want_to_delay_pregnancy	NA	:::UNDEF:::
was_comfortable	was_comfortable	NA	:::UNDEF:::
went_to_pnc	went_to_pnc	NA	:::UNDEF:::
went_to_pnc_2times	went_to_pnc_2times	NA	:::UNDEF:::
went_to_pnc_2times_days	went_to_pnc_2times_days	NA	:::UNDEF:::
went_to_pnc_days	went_to_pnc_days	NA	:::UNDEF:::
went_with_book	went_with_book	NA	:::UNDEF:::
when_to_first_breastfeed	when_to_first_breastfeed	NA	:::UNDEF:::
where_baby_was_born	where_baby_was_born	NA	:::UNDEF:::
where_got_help_contractions	where_got_help_contractions	NA	:::UNDEF:::
where_sought_help_bleeding	where_sought_help_bleeding	NA	:::UNDEF:::
where_sought_help_fever	where_sought_help_fever	NA	:::UNDEF:::
where_sought_help_headache	where_sought_help_headache	NA	:::UNDEF:::
where_sought_help_problems	where_sought_help_problems	NA	:::UNDEF:::
who_makes_health_decision	who_makes_health_decision	NA	:::UNDEF:::
why_didnot_select_fp	why_didnot_select_fp	NA	:::UNDEF:::
women_listened_to_me	women_listened_to_me	NA	:::UNDEF:::
worried_about_privacy	worried_about_privacy	NA	:::UNDEF:::
yellow_fever_dose	yellow_fever_dose	NA	:::UNDEF:::
plan_transport	groupanc_followup::plan_transport	na	N/A
plan_emergency_cash	groupanc_followup::plan_emergency_cash	na	N/A
plan_companion	groupanc_followup::plan_companion	na	N/A
plan_decision_maker	groupanc_followup::plan_decision_maker	na	N/A
fp_desired_mtng4	groupanc_followup::fp_desired_mtng4	na	N/A
fp_desired_mtng5	groupanc_followup::fp_desired_mtng5	na	N/A
lam_chosen	groupanc_followup::lam_chosen	na	N/A
visit_1_ifa	groupanc_followup::visit_1_ifa	na	N/A
visit_1_iptp	groupanc_followup::visit_1_iptp	na	N/A
visit_2_ifa	groupanc_followup::visit_2_ifa	na	N/A
visit_2_iptp	groupanc_followup::visit_2_iptp	na	N/A
visit_3_ifa	groupanc_followup::visit_3_ifa	na	N/A
visit_3_iptp	groupanc_followup::visit_3_iptp	na	N/A
visit_4_ifa	groupanc_followup::visit_4_ifa	na	N/A
visit_4_iptp	groupanc_followup::visit_4_iptp	na	N/A
visit_5_ifa	groupanc_followup::visit_5_ifa	na	N/A
visit_5_iptp	groupanc_followup::visit_5_iptp	na	N/A
visit_6_ifa	groupanc_followup::visit_6_ifa	na	N/A
visit_6_iptp	groupanc_followup::visit_6_iptp	na	N/A
visit_7_ifa	groupanc_followup::visit_7_ifa	na	N/A
visit_7_iptp	groupanc_followup::visit_7_iptp	na	N/A
visit_8_iptp	groupanc_followup::visit_8_iptp	na	N/A
given_llin_anc	groupanc_followup::given_llin_anc	na	N/A
hiv_status_anc	groupanc_followup::hiv_status_anc	na	N/A
hiv_status_anc	groupanc_followup::hiv_status_anc	na	N/A
hiv_partner_anc	groupanc_followup::hiv_partner_anc	na	N/A
hiv_partner_anc	groupanc_followup::hiv_partner_anc	na	N/A
syphillis_anc	groupanc_followup::syphillis_anc	na	N/A
