ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
OBI_0001624	organism identification assay		An assay that identifies the organism species in a specimen.			http://purl.obolibrary.org/obo/OBI_0001624
OBI_0001625	sequence annotation algorithm		An algorithm used to identify sequence features (e.g. protein coding regions) in the assembled contig sequence.  This may also include a description of any manual curation that may have generated or validated the annotation.			http://purl.obolibrary.org/obo/OBI_0001625
OBI_0001626	Bioinformatics Resource Center		An organization that  is one of the Internet-based research centers established and funded by NIAID (the National Institute of Allergy and Infectious Diseases). The Bioinformatics Resource Centers (BRCs) were formed in response to the threats posed by emerging and re-emerging pathogens, particularly CDC Category A, B, and C pathogens, and their potential use in bioterrorism. The intention of NIAID in funding these bioinformatics centers is to assist researchers involved in the experimental characterization of such pathogens and the formation of drugs, vaccines, or diagnostic tools to combat them.		BRC	http://purl.obolibrary.org/obo/OBI_0001626
OBI_0001627	country name		A textual entity that denotes a geographic location that is a site or part of a site that is identified as a country in the political geography.			http://purl.obolibrary.org/obo/OBI_0001627
OBI_0001628	investigation identifier		A CRID symbol used to identify an investigation.			http://purl.obolibrary.org/obo/OBI_0001628
OBI_0001629	grant identifier		A CRID symbol used to identify a grant.			http://purl.obolibrary.org/obo/OBI_0001629
OBI_0001636	grant		A plan specification of organization A to give money to organization B so that B conducts investigations. Organization A has funder role and Organization B has research organization role.			http://purl.obolibrary.org/obo/OBI_0001636
OBI_0001687	contact representative role		A role inhering in a person who represents an institution, organization, or service provider and realized when communication is directed at them about the entity they represent.			http://purl.obolibrary.org/obo/OBI_0001687
OBI_0001688	has organization member		Relating an organization to a legal person or organization.			http://purl.obolibrary.org/obo/OBI_0001688
OBI_0001769	specimen collector role		An Investigation agent role borne by a person or organization which  is realized in a specimen collection process.			http://purl.obolibrary.org/obo/OBI_0001769
OBI_0001876	cell culture		A material entity comprised of cultured cells and the media in which they are being propagated or stored.			http://purl.obolibrary.org/obo/OBI_0001876
OBI_0001880	organization of specimen provider principal investigator		An organization that is the affiliation of the principal investigator providing the specimens for the investigation			http://purl.obolibrary.org/obo/OBI_0001880
OBI_0001881	organization of Bioinformatics Resource Center contact person		An organization that is the affiliation of the person who is contact representative of a Bioinformatics Resource Center			http://purl.obolibrary.org/obo/OBI_0001881
OBI_0001882	target material in specimen specification		A plan specification which specifies the type of material that will be assayed in an investigation.			http://purl.obolibrary.org/obo/OBI_0001882
OBI_0001883	Bioinformatics Resource Center contact person		A person who is the contact representative of a Bioinformatics Resource Center			http://purl.obolibrary.org/obo/OBI_0001883
OBI_0001884	specimen-based scope of investigation specification		A plan specification which specifies the scope of an investigation based on the heterogeneity of organisms or type of material that are the specified input of specimen collection.			http://purl.obolibrary.org/obo/OBI_0001884
OBI_0001885	specimen repository organization		An organization that provides a service to store and distribute specimens			http://purl.obolibrary.org/obo/OBI_0001885
OBI_0001887	email address of Bioinformatics Resource Center contact person		An email address of the person who is contact representative of a Bioinformatics Resource Center			http://purl.obolibrary.org/obo/OBI_0001887
OBI_0001888	sequencing facility contact person		A person who is the contact representative at the sequencing facility			http://purl.obolibrary.org/obo/OBI_0001888
OBI_0001889	specimen provider principal investigator		A person who is a principal investigator and provides the specimen			http://purl.obolibrary.org/obo/OBI_0001889
OBI_0001890	email address of specimen collector		An email address of the person collecting the specimen			http://purl.obolibrary.org/obo/OBI_0001890
OBI_0001891	sequencing facility organization		An organization that provides sequence determination service			http://purl.obolibrary.org/obo/OBI_0001891
OBI_0001892	specification of data to be generated in an investigation		An objective specification which indicates the type of data that will be generated and submitted to a database.			http://purl.obolibrary.org/obo/OBI_0001892
OBI_0001893	organization of specimen collector		An organization that is the affiliation of the person collecting the specimen			http://purl.obolibrary.org/obo/OBI_0001893
OBI_0001894	email address of sequencing facility contact person		An email address of the contact representative at the sequencing facility			http://purl.obolibrary.org/obo/OBI_0001894
OBI_0001895	specimen collector		A person who collects the specimen			http://purl.obolibrary.org/obo/OBI_0001895
OBI_0001896	investigation assay specification		A plan specification which indicates the assay type used to obtain data.			http://purl.obolibrary.org/obo/OBI_0001896
OBI_0001897	organization of sequencing facility contact person		An organization that is the affiliation of the contact representative at the sequencing facility			http://purl.obolibrary.org/obo/OBI_0001897
OBI_0001898	comment on investigation		A textual entity that is about any of the aspects of an investigation worth noting			http://purl.obolibrary.org/obo/OBI_0001898
OBI_0001899	target capture specification		A plan specification which specifies how the material enrichment procedure will influence the scale, or type of material that will be assayed in the specimen.			http://purl.obolibrary.org/obo/OBI_0001899
OBI_0001900	specimen identifier assigned by specimen repository		A specimen identifier which is assigned by a specimen repository			http://purl.obolibrary.org/obo/OBI_0001900
OBI_0001901	specimen identifier assigned by sequencing facility		A specimen identifier which is assigned by a sequencing facility			http://purl.obolibrary.org/obo/OBI_0001901
OBI_0001902	sample preparation for sequencing assay		A sample preparation for assay that preparation of nucleic acids for a sequencing assay			http://purl.obolibrary.org/obo/OBI_0001902
OBI_0001903	email address of specimen provider principal investigator		An email address of the principal investigator providing the specimens for the investigation			http://purl.obolibrary.org/obo/OBI_0001903
OBI_0001904	sequencing service		A service provides sequencing service which is the realization of some sequencing such as RNA and DNA sequencing in which the service provider role is realized.			http://purl.obolibrary.org/obo/OBI_0001904
OBI_0001909	conclusion based on data		An information content entity that is inferred from data.			http://purl.obolibrary.org/obo/OBI_0001909
OBI_0001912	cell freezing medium		A processed material that serves as a liquid vehicle for freezing cells for long term quiescent stroage, which contains chemicls needed to sustain cell viability across freeze-thaw cycles. 			http://purl.obolibrary.org/obo/OBI_0001912
OBI_0001931	scalar value specification		A value specification that consists of two parts: a numeral and a unit label			http://purl.obolibrary.org/obo/OBI_0001931
OBI_0001933	value specification		An information content entity that specifies a value within a classification scheme or on a quantitative scale.			http://purl.obolibrary.org/obo/OBI_0001933
OBI_0001938	has value specification		A relation between an information content entity and a value specification that specifies its value.			http://purl.obolibrary.org/obo/OBI_0001938
OBI_0001942	grant agency		An organization that provides funding support for projects such as investigations.		funding organization	http://purl.obolibrary.org/obo/OBI_0001942
OBI_0001944	sequence annotation		A planned process that identifies and reports sequence features (e.g. protein coding regions) in sequence data.			http://purl.obolibrary.org/obo/OBI_0001944
OBI_0001947	sequence annotation provider		A person or organization reporting the feature annotation results from the analysis of a macromolecular sequence.			http://purl.obolibrary.org/obo/OBI_0001947
OBI_0001948	sequence assembly name		A textual entity that is used to denote a sequence assembly. 			http://purl.obolibrary.org/obo/OBI_0001948
OBI_0001949	sequence annotation reporting role		A reporting party role that is realized by a person or organization who reports the feature annotation results from the analysis of a macromolecular sequence.			http://purl.obolibrary.org/obo/OBI_0001949
OBI_0100016	blood plasma specimen		a material entity which corresponds to the liquid component of blood, in which the blood cells are suspended.			http://purl.obolibrary.org/obo/OBI_0100016
OBI_0100026	organism		A material entity that is an individual living system, such as animal, plant, bacteria or virus, that is capable of replicating or reproducing, growth and maintenance in the right environment. An organism may be unicellular or made up, like humans, of many billions of cells divided into specialized tissues and organs.			http://purl.obolibrary.org/obo/OBI_0100026
OBI_0100051	specimen		A material entity that has the specimen role.			http://purl.obolibrary.org/obo/OBI_0100051
OBI_0100060	cultured cell population		A processed material comprised of a collection of cultured cells that has been continuously maintained together in culture and shares a common propagation history.		cell culture sample	http://purl.obolibrary.org/obo/OBI_0100060
OBI_0200000	data transformation		A planned process that produces output data from input data.		data processing,data analysis	http://purl.obolibrary.org/obo/OBI_0200000
OBI_0200166	data transformation objective		An objective specification to transformation input data into output data			http://purl.obolibrary.org/obo/OBI_0200166
OBI_0200170	averaging data transformation		An averaging data transformation is a data transformation that has objective averaging.			http://purl.obolibrary.org/obo/OBI_0200170
OBI_0302884	extraction		A material separation in which a desired component of an input material is separated from the remainder			http://purl.obolibrary.org/obo/OBI_0302884
OBI_0302893	storage		A maintenance process by which material entities that are not actively metabolizing are placed in well identified location and possibly under controlled environment in ad-hoc devices/structures in order to preserve and protect them from decay/alteration and maintain availability			http://purl.obolibrary.org/obo/OBI_0302893
OBI_0400065	light source		A light source is an optical subsystem that provides light for use in a distant area using a delivery system (e.g., fiber optics). Light sources may include one of a variety of lamps (e.g., xenon, halogen, mercury). Most light sources are operated from line power, but some may be powered from batteries. They are mostly used in endoscopic, microscopic, and other examination and/or in surgical procedures. The light source is part of the optical subsystem. In a flow cytometer the light source directs high intensity light at particles at the interrogation point. The light source in a flow cytometer is usually a laser.			http://purl.obolibrary.org/obo/OBI_0400065
OBI_0500000	study design		A plan specification comprised of protocols (which may specify how and what kinds of data will be gathered) that are executed as part of an investigation and is realized during a study design execution.		experimental design	http://purl.obolibrary.org/obo/OBI_0500000
OBI_0600004	human subject enrollment		A planned process with the objective to obtain a population of human subjects to participate in an investigation by determining eligibility of subjects and obtaining informed consent.			http://purl.obolibrary.org/obo/OBI_0600004
OBI_0600005	collecting specimen from organism		a process with the objective to obtain a material entity that was part of an organism for potential future use in an investigation			http://purl.obolibrary.org/obo/OBI_0600005
OBI_0600014	material component separation		a material processing in which components of an input material become segregated in space			http://purl.obolibrary.org/obo/OBI_0600014
OBI_0600024	maintaining cell culture		a protocol application in which cells are kept alive in a defined environment outside of an organism.  part of cell_culturing			http://purl.obolibrary.org/obo/OBI_0600024
OBI_0600036	establishing cell culture		a process through which a new type of cell culture or cell line is created, either through the isolation and culture of one or more cells from a fresh source, or the deliberate experimental modification of an existing cell culture (e.g passaging a primary culture to become a secondary culture or line, or the immortalization or stable genetic modification of an existing culture or line).			http://purl.obolibrary.org/obo/OBI_0600036
OBI_0600047	sequencing assay		the use of a chemical or biochemical means to infer the sequence of a biomaterial			http://purl.obolibrary.org/obo/OBI_0600047
OBI_0666667	nucleic acid extraction		a material separation to recover the nucleic acid fraction of an input material			http://purl.obolibrary.org/obo/OBI_0666667
OBI_1110021	infection		the detrimental process in which an infectious agent colonizes or replicates in a host environment			http://purl.obolibrary.org/obo/OBI_1110021
OBI_1110093	disposition to infect an organism		Is a role borne by an agent, and realized when in contact with or inside another organism in which it is capable of replicating and causing disease			http://purl.obolibrary.org/obo/OBI_1110093
OBI_1110122	pathologic process		abnormal, harmful processes caused by or associated with a disease			http://purl.obolibrary.org/obo/OBI_1110122
OGMS_0000014	clinical finding		A representation that is either the output of a clinical history taking or a physical examination or an image finding, or some combination thereof.			http://purl.obolibrary.org/obo/OGMS_0000014
OGMS_0000015	clinical history		A series of statements representing health-relevant qualities of a patient and of a patient's family.			http://purl.obolibrary.org/obo/OGMS_0000015
OGMS_0000018	laboratory finding		A representation of a quality of a specimen that is the output of a laboratory test and that can support an inference to an assertion about some quality of the patient.			http://purl.obolibrary.org/obo/OGMS_0000018
OGMS_0000027	clinical phenotype		A clinically abnormal phenotype.			http://purl.obolibrary.org/obo/OGMS_0000027
OGMS_0000031	disease		A disposition (i) to undergo pathological processes that (ii) exists in an organism because of one or more disorders in that organism.			http://purl.obolibrary.org/obo/OGMS_0000031
OGMS_0000056	laboratory test		A measurement assay that has as input a patient-derived specimen, and as output a result that represents a quality of the specimen.			http://purl.obolibrary.org/obo/OGMS_0000056
OGMS_0000073	diagnosis		The representation of a conclusion of a diagnostic process.			http://purl.obolibrary.org/obo/OGMS_0000073
OGMS_0000090	treatment		A processual entity whose completion is hypothesized (by a healthcare provider) to alleviate the signs and symptoms associated with a disorder			http://purl.obolibrary.org/obo/OGMS_0000090
OMRSE_00000001	human social role		A social role inhering in a human being.			http://purl.obolibrary.org/obo/OMRSE_00000001
PATO_0000011	age		A time quality inhering in a bearer by virtue of how long the bearer has existed.			http://purl.obolibrary.org/obo/PATO_0000011
PATO_0000047	biological sex		An organismal quality inhering in a bearer by virtue of the bearer's ability to undergo sexual reproduction in order to differentiate the individuals or types involved.			http://purl.obolibrary.org/obo/PATO_0000047
PATO_0000383	female		A biological sex quality inhering in an individual or a population that only produces gametes that can be fertilised by male gametes.			http://purl.obolibrary.org/obo/PATO_0000383
PATO_0000384	male		A biological sex quality inhering in an individual or a population whose sex organs contain only male gametes.			http://purl.obolibrary.org/obo/PATO_0000384
PATO_0001237	quality of a single physical entity		A physical object quality which inheres in a single-bearer.			http://purl.obolibrary.org/obo/PATO_0001237
PATO_0001995	organismal quality		A quality that inheres in an entire organism or part of an organism.			http://purl.obolibrary.org/obo/PATO_0001995
PCO_0000024	household					http://purl.obolibrary.org/obo/PCO_0000024
PO_0009001	fruit		A multi-tissue plant structure (PO:0025496) that develops from a gynoecium (PO:0009062) and may have as parts one or more seeds (PO:0009010).			http://purl.obolibrary.org/obo/PO_0009001
PO_0009046	flower		A determinate reproductive shoot system that has as part at least one carpel or at least one stamen and does not contain any other determinate shoot system as a part.			http://purl.obolibrary.org/obo/PO_0009046
PO_0025131	plant anatomical entity		An anatomical entity that is or was part of a plant.			http://purl.obolibrary.org/obo/PO_0025131
PR_000000001	protein		An amino acid chain that is produced de novo by ribosome-mediated translation of a genetically-encoded mRNA.			http://purl.obolibrary.org/obo/PR_000000001
RO_0000052	inheres in		a relation between a specifically dependent continuant (the dependent) and an independent continuant (the bearer), in which the dependent specifically depends on the bearer for its existence		inheres_in	http://purl.obolibrary.org/obo/RO_0000052
RO_0000053	bearer of		a relation between an independent continuant (the bearer) and a specifically dependent continuant (the dependent), in which the dependent specifically depends on the bearer for its existence		bearer_of,is bearer of	http://purl.obolibrary.org/obo/RO_0000053
RO_0000056	participates in		a relation between a continuant and a process, in which the continuant is somehow involved in the process		participates_in	http://purl.obolibrary.org/obo/RO_0000056
RO_0000057	has participant		a relation between a process and a continuant, in which the continuant is somehow involved in the process		has_participant	http://purl.obolibrary.org/obo/RO_0000057
RO_0000059	concretizes		A relationship between a specifically dependent continuant and a generically dependent continuant, in which the generically dependent continuant depends on some independent continuant in virtue of the fact that the specifically dependent continuant also depends on that same independent continuant. Multiple specifically dependent continuants can concretize the same generically dependent continuant.			http://purl.obolibrary.org/obo/RO_0000059
RO_0000081	role of		a relation between a role and an independent continuant (the bearer), in which the role specifically depends on the bearer for its existence		role_of,is role of	http://purl.obolibrary.org/obo/RO_0000081
RO_0000087	has role		a relation between an independent continuant (the bearer) and a role, in which the role specifically depends on the bearer for its existence		has_role	http://purl.obolibrary.org/obo/RO_0000087
RO_0001000	derives from		a relation between two distinct material entities, the new entity and the old entity, in which the new entity begins to exist when the old entity ceases to exist, and the new entity inherits the significant portion of the matter of the old entity		derives_from	http://purl.obolibrary.org/obo/RO_0001000
RO_0001901	axiom holds for all times		  ## Elucidation  This is used when the statement/axiom is assumed to hold true 'eternally'  ## How to interpret (informal)  First the "atemporal" FOL is derived from the OWL using the standard interpretation. This axiom is temporalized by embedding the axiom within a for-all-times quantified sentence. The t argument is added to all instantiation predicates and predicates that use this relation.  ## Example      Class: nucleus     SubClassOf: part_of some cell      forall t :       forall n :         instance_of(n,Nucleus,t)          implies         exists c :           instance_of(c,Cell,t)           part_of(n,c,t)  ## Notes  This interpretation is *not* the same as an at-all-times relation  			http://purl.obolibrary.org/obo/RO_0001901
RO_0002222	temporal relation					http://purl.obolibrary.org/obo/RO_0002222
RO_0002223	starts		inverse of starts with			http://purl.obolibrary.org/obo/RO_0002223
SO_0000001	region		A sequence_feature with an extent greater than zero. A nucleotide region is composed of bases and a polypeptide region is composed of amino acids.		sequence,primary structure of sequence macromolecule	http://purl.obolibrary.org/obo/SO_0000001
SO_0000353	sequence_assembly		A sequence of nucleotides that has been algorithmically derived from an alignment of two or more different sequences.			http://purl.obolibrary.org/obo/SO_0000353
SO_0001248	assembly		A region of the genome of known length that is composed by ordering and aligning two or more different regions.			http://purl.obolibrary.org/obo/SO_0001248
STATO_0000047	count		a count is a data item denoted by an integer and represented the number of instances or occurences of an entity			http://purl.obolibrary.org/obo/STATO_0000047
STATO_0000101	has numerator		the relationship between a fraction and the number above the line			http://purl.obolibrary.org/obo/STATO_0000101
STATO_0000259	has denominator		the relationship between a fraction and the number below the line (or divisor)			http://purl.obolibrary.org/obo/STATO_0000259
SYMP_0000064	joint pain					http://purl.obolibrary.org/obo/SYMP_0000064
SYMP_0000124	seizure					http://purl.obolibrary.org/obo/SYMP_0000124
SYMP_0000174	wasting		Wasting is a nutrition, metabolism, and development symptom characterized by the unintended loss of weight and lean body tissue characteristic of many diseases (as cancer, tuberculosis, and AIDS).			http://purl.obolibrary.org/obo/SYMP_0000174
SYMP_0000475	underweight					http://purl.obolibrary.org/obo/SYMP_0000475
SYMP_0000523	anorexia		Anorexia is a nutrition, metabolism, and development symptom characterized by a loss of appetite especially when prolonged.			http://purl.obolibrary.org/obo/SYMP_0000523
SYMP_0000596	convulsion					http://purl.obolibrary.org/obo/SYMP_0000596
SYMP_0000614	cough		Cough is a respiratory system and chest symptom characterized by an explosive expulsion of air from the lungs acting as a protective mechanism to clear the air passages or as a symptom of pulmonary disturbance.			http://purl.obolibrary.org/obo/SYMP_0000614
SYMP_0000642	respiratory distress					http://purl.obolibrary.org/obo/SYMP_0000642
SYMP_0000672	abscess					http://purl.obolibrary.org/obo/SYMP_0000672
SYMP_0019148	septicemia					http://purl.obolibrary.org/obo/SYMP_0019148
SYMP_0019177	fatigue		Fatigue is a neurological and physiological symptom characterized by a weariness or exhaustion from labor, exertion, or stress.			http://purl.obolibrary.org/obo/SYMP_0019177
UBERON_0000020	sense organ		An organ that is capable of transducing sensory stimulus to the nervous system.			http://purl.obolibrary.org/obo/UBERON_0000020
UBERON_0000029	lymph node		Any of the rounded masses of lymphoid tissue that are surrounded by a capsule of connective tissue, are distributed along the lymphatic vessels, and contain numerous lymphocytes which filter the flow of lymph.			http://purl.obolibrary.org/obo/UBERON_0000029
UBERON_0000033	head		The head is the anterior-most division of the body [GO].			http://purl.obolibrary.org/obo/UBERON_0000033
UBERON_0000061	anatomical structure		Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.			http://purl.obolibrary.org/obo/UBERON_0000061
UBERON_0000062	organ		Anatomical structure that performs a specific function or group of functions [WP].			http://purl.obolibrary.org/obo/UBERON_0000062
UBERON_0000064	organ part		Anatomical structure which has as its direct parts two or more types of tissue and is continuous with one or more anatomical structures likewise constituted by two or more portions of tissues distinct from those of their complement. Examples: osteon, cortical bone, neck of femur, bronchopulmonary segment, left lobe of liver, anterior right side of heart, interventricular branch of left coronary artery, right atrium, mitral valve, head of pancreas[FMA].			http://purl.obolibrary.org/obo/UBERON_0000064
UBERON_0000077	mixed endoderm/mesoderm-derived structure		An anatomical structure that develops from the endoderm and the mesoderm.			http://purl.obolibrary.org/obo/UBERON_0000077
UBERON_0000160	intestine		Segment of the alimentary canal extending from the stomach to the anus and, in humans and other mammals, consists of two segments, the small intestine and the large intestine.			http://purl.obolibrary.org/obo/UBERON_0000160
UBERON_0000167	oral cavity		Anatomical cavity at the start of the digestive tract that that is enclosed by the mouth. The boundaries and contents vary depending on the species. In vertebrates, the boundaries are the oral opening, the cheeks, the palate and (if present) the palatoglossal arch - if this is not present then the mouth and pharynx form the oropharyngeal cavity. The buccal cavity contains the teeth, tongue and palate (when present)			http://purl.obolibrary.org/obo/UBERON_0000167
UBERON_0000174	excreta		Excreta are bodily fluids consisting of waste matter, such as sweat or feces, discharged from the body.			http://purl.obolibrary.org/obo/UBERON_0000174
UBERON_0000178	blood		Circulating body substance which consists of blood plasma and hemoglobin-carrying red blood cells. Excludes blood analogues (see UBERON:0000179 haemolymphatic fluid).			http://purl.obolibrary.org/obo/UBERON_0000178
UBERON_0000344	mucosa		A lining of mostly endodermal origin, covered in epithelium, which is involved in absorption and secretion. They line various body cavities that are exposed to the external environment and internal organs. It is at several places continuous with skin: at the nostrils, the lips, the ears, the genital area, and the anus. The sticky, thick fluid secreted by the mucous membranes and gland is termed mucus. The term mucous membrane refers to where they are found in the body and not every mucous membrane secretes mucus[WP]			http://purl.obolibrary.org/obo/UBERON_0000344
UBERON_0000463	organism substance		Material anatomical entity in a gaseous, liquid, semisolid or solid state; produced by anatomical structures or derived from inhaled and ingested substances that have been modified by anatomical structures as they pass through the body.			http://purl.obolibrary.org/obo/UBERON_0000463
UBERON_0000465	material anatomical entity		Anatomical entity that has mass.			http://purl.obolibrary.org/obo/UBERON_0000465
UBERON_0000479	tissue		Multicellular anatomical structure that consists of many cells of one or a few types, arranged in an extracellular matrix such that their long-range organisation is at least partly a repetition of their short-range organisation.			http://purl.obolibrary.org/obo/UBERON_0000479
UBERON_0000483	epithelium		Portion of tissue, that consists of one or more layers of epithelial cells connected to each other by cell junctions and which is underlain by a basal lamina. Examples: simple squamous epithelium, glandular cuboidal epithelium, transitional epithelium, myoepithelium[CARO].			http://purl.obolibrary.org/obo/UBERON_0000483
UBERON_0000489	cavitated compound organ		Compound organ that contains one or more macroscopic anatomical spaces.			http://purl.obolibrary.org/obo/UBERON_0000489
UBERON_0000945	stomach		An expanded region of the vertebrate alimentary tract that serves as a food storage compartment and digestive organ. A stomach is lined, in whole or in part by a glandular epithelium.			http://purl.obolibrary.org/obo/UBERON_0000945
UBERON_0000948	heart		A myogenic muscular circulatory organ found in the vertebrate cardiovascular system composed of chambers of cardiac muscle. It is the primary circulatory organ.			http://purl.obolibrary.org/obo/UBERON_0000948
UBERON_0000955	brain		The brain is the center of the nervous system in all vertebrate, and most invertebrate, animals. Some primitive animals such as jellyfish and starfish have a decentralized nervous system without a brain, while sponges lack any nervous system at all. In vertebrates, the brain is located in the head, protected by the skull and close to the primary sensory apparatus of vision, hearing, balance, taste, and smell[WP].			http://purl.obolibrary.org/obo/UBERON_0000955
UBERON_0000964	cornea		the transparent anterior portion of the fibrous coat of the eye that serves as the chief refractory structure			http://purl.obolibrary.org/obo/UBERON_0000964
UBERON_0000970	eye		An organ that detects light.			http://purl.obolibrary.org/obo/UBERON_0000970
UBERON_0001011	hemolymph		Blood analogue used by all arthropods and most mollusks that have an open circulatory system. In these animals there is no distinction between blood and interstitial fluid. The liquid fills all of the interior (the hemocoel) of the body and surrounds all cells.			http://purl.obolibrary.org/obo/UBERON_0001011
UBERON_0001044	saliva-secreting gland		saliva-secreting exocrine glands of the oral cavity[GO]			http://purl.obolibrary.org/obo/UBERON_0001044
UBERON_0001045	midgut		Middle subdivision of a digestive tract[CJM]. In vertebrates: The middle part of the alimentary canal from the stomach, or entrance of the bile duct, to, or including, the large intestine[GO].			http://purl.obolibrary.org/obo/UBERON_0001045
UBERON_0001046	hindgut		The caudalmost subdivision of a digestive tract.			http://purl.obolibrary.org/obo/UBERON_0001046
UBERON_0001062	anatomical entity		Biological entity that is either an individual member of a biological species or constitutes the structural organization of an individual member of a biological species.			http://purl.obolibrary.org/obo/UBERON_0001062
UBERON_0001087	pleural fluid		Transudate contained in the pleural cavity.[FMA]			http://purl.obolibrary.org/obo/UBERON_0001087
UBERON_0001088	urine		Excretion that is the output of a kidney			http://purl.obolibrary.org/obo/UBERON_0001088
UBERON_0001103	diaphragm		A thin musculomebranous barrier that separates the abdominal and thoracic cavities. Often used for breathing control			http://purl.obolibrary.org/obo/UBERON_0001103
UBERON_0001134	skeletal muscle tissue		Muscle tissue that consists primarily of skeletal muscle fibers.			http://purl.obolibrary.org/obo/UBERON_0001134
UBERON_0001153	caecum		A pouch in the digestive tract that connects the ileum with the ascending colon of the large intestine. It is separated from the ileum by the ileocecal valve, and is the beginning of the large intestine. It is also separated from the colon by the cecocolic junction.			http://purl.obolibrary.org/obo/UBERON_0001153
UBERON_0001179	peritoneal cavity		Anatomical cavity bounded by visceral and parietal peritoneum			http://purl.obolibrary.org/obo/UBERON_0001179
UBERON_0001242	intestinal mucosa		The innermost membrane of the four coats of the intestinal wall, the other three being the submucosa, muscular layers, and serosa. (Berk et al., Gastroenterology, 4th ed, v.3, p1479)			http://purl.obolibrary.org/obo/UBERON_0001242
UBERON_0001359	cerebrospinal fluid		A clear, colorless, bodily fluid, that occupies the subarachnoid space and the ventricular system around and inside the brain and spinal cord.			http://purl.obolibrary.org/obo/UBERON_0001359
UBERON_0001630	muscle organ		Organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work[GO]. Nonparenchymatous organ that primarily consists of skeletal muscle tissue aggregated into macroscopic fasciculi by connective tissue; together with other muscles, it constitutes the muscular system. Examples: biceps, diaphragm, masseter, right third external intercostal muscle, external oblique, levator ani, serratus anterior[FMA].			http://purl.obolibrary.org/obo/UBERON_0001630
UBERON_0001723	tongue		A muscular organ in the floor of the mouth.			http://purl.obolibrary.org/obo/UBERON_0001723
UBERON_0001772	corneal epithelium		the smooth stratified squamous epithelium that covers the outer surface of the cornea			http://purl.obolibrary.org/obo/UBERON_0001772
UBERON_0001796	aqueous humor of eyeball		Body substance in liquid state contained in the anterior and posterior chambers of the eyeball[FMA]. The aqueous humour is a thick watery substance filling the space between the lens and the cornea[WP].			http://purl.obolibrary.org/obo/UBERON_0001796
UBERON_0001836	saliva		A fluid produced in the oral cavity by salivary glands, typically used in predigestion, but also in other functions.			http://purl.obolibrary.org/obo/UBERON_0001836
UBERON_0001896	medulla oblongata		Organ component of neuraxis that has as its parts the medullary reticular formation, inferior olivary complex and cochlear nuclear complex, among other structures[FMA]. The medulla oblongata lies directly above the spinal cord and controls vital autonomic functions such as digestion, breathing and the control of heart rate[GO].			http://purl.obolibrary.org/obo/UBERON_0001896
UBERON_0001968	semen		Body substance which consists of spermatozoa and seminal plasma.[FMA]			http://purl.obolibrary.org/obo/UBERON_0001968
UBERON_0001987	placenta		organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin[GO]. The fetal portion of the placenta is known as the villous chorion. The maternal portion is known as the decidua basalis. The two portions are held together by anchoring villi that are anchored to the decidua basalis by the cytotrophoblastic shell.			http://purl.obolibrary.org/obo/UBERON_0001987
UBERON_0001988	feces		Portion of semisolid bodily waste discharged through the anus[MW,modified]			http://purl.obolibrary.org/obo/UBERON_0001988
UBERON_0002048	lung		Respiration organ that develops as an oupocketing of the esophagus.			http://purl.obolibrary.org/obo/UBERON_0002048
UBERON_0002106	spleen		the organ that functions to filter blood and to store red corpuscles and platelets			http://purl.obolibrary.org/obo/UBERON_0002106
UBERON_0002107	liver		An exocrine gland which secretes bile and functions in metabolism of protein and carbohydrate and fat, synthesizes substances involved in the clotting of the blood, synthesizes vitamin A, detoxifies poisonous substances, stores glycogen, and breaks down worn-out erythrocytes[GO].			http://purl.obolibrary.org/obo/UBERON_0002107
UBERON_0002110	gall bladder		An organ that aids digestion and stores bile produced by the liver[WP].			http://purl.obolibrary.org/obo/UBERON_0002110
UBERON_0002113	kidney		A paired organ of the urinary tract which has the production of urine as its primary function.			http://purl.obolibrary.org/obo/UBERON_0002113
UBERON_0002349	myocardium		the middle layer of the heart, comprised mainly of striated cardiac muscle fibers			http://purl.obolibrary.org/obo/UBERON_0002349
UBERON_0002365	exocrine gland		A gland that secretes products (excluding hormones and other chemical messengers) into ducts (duct glands) which lead directly into the external environment[WP]. Typical exocrine glands include sweat glands, salivary glands, mammary glands, stomach, liver, pancreas			http://purl.obolibrary.org/obo/UBERON_0002365
UBERON_0002368	endocrine gland		Endocrine glands are glands of the endocrine system that secrete their products directly into the circulatory system rather than through a duct.[WP, modified].			http://purl.obolibrary.org/obo/UBERON_0002368
UBERON_0002370	thymus		Anatomical structure of largely lymphoid tissue that functions in cell-mediated immunity by being the site where T cells develop.			http://purl.obolibrary.org/obo/UBERON_0002370
UBERON_0002371	bone marrow		the soft tissue that fills the cavities of bones			http://purl.obolibrary.org/obo/UBERON_0002371
UBERON_0002385	muscle tissue		Muscle tissue is a contractile tissue made up of actin and myosin fibers[GO].			http://purl.obolibrary.org/obo/UBERON_0002385
UBERON_0002415	tail		section at the rear end of an animal's body; in general, the term refers to a distinct, flexible appendage to the torso[WP].			http://purl.obolibrary.org/obo/UBERON_0002415
UBERON_0002530	gland		an organ that functions as a secretory or excretory organ			http://purl.obolibrary.org/obo/UBERON_0002530
