ID,Label,unitLabel,unitIRI,dataset
EUPATH_0063362,Time taken to get to the service provider and back for 4th review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063363,Time taken to get to the service provider and back for 5th review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063364,Time taken to get to the service provider and back for 6th review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063365,Time taken to get to the service provider and back for 7th review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063366,Time family member accompanied for initial visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063367,Time family member accompanied for 1st review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063368,Time family member accompanied for 2nd review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063369,Time family member accompanied for 3rd review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0063370,Time family member accompanied for 4th review visit,min,http://purl.obolibrary.org/obo/UO_0000031,gates_jilinde_costing_survey
EUPATH_0049241,Volume of dose prepared,ml,http://purl.obolibrary.org/obo/UO_0000098,gates_avenir
EUPATH_0049241,Volume of dose prepared,ml,http://purl.obolibrary.org/obo/UO_0000098,gates_gamin
EUPATH_0049242,Dose volume,ml,http://purl.obolibrary.org/obo/UO_0000098,gates_gamin
EUPATH_0010084,MUAC,mm,http://purl.obolibrary.org/obo/UO_0000016,gates_perch
EUPATH_0010084,MUAC,mm,http://purl.obolibrary.org/obo/UO_0000016,gates_shine
EUPATH_0032991,Zone of inhibition diameter,mm,http://purl.obolibrary.org/obo/UO_0000016,gates_perch
EUPATH_0048287,Mean rainfall,mm,http://purl.obolibrary.org/obo/UO_0000016,gates_shine
EUPATH_0053119,Monthly rainfall,mm,http://purl.obolibrary.org/obo/UO_0000016,gates_namibia
EUPATH_0021168,Erythrocyte sedimentation rate,mm/hr,http://purl.obolibrary.org/obo/NCIT_C67419,icemr_india_severe_malaria
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_ganc
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,general_kalifabougou
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,general_promote
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_cohort
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_cx
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_fever_surv
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_severe_malaria
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_prism2
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_prism2_border_cohort
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_south_asia
EUPATH_0021086,Systolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_west_africa
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_ganc
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,general_kalifabougou
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,general_promote
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_cohort
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_cx
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_fever_surv
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_india_severe_malaria
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_prism2
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_prism2_border_cohort
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_south_asia
EUPATH_0021087,Diastolic blood pressure,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_west_africa
EUPATH_0023035,Partial pressure of oxygen,mmHg,http://purl.obolibrary.org/obo/UO_0000272,icemr_south_asia
EUPATH_0061092,Mother diastolic blood pressure <1 hour after delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061093,Mother diastolic blood pressure just before delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061094,Mother diastolic blood pressure on admission,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061095,Mother systolic blood pressure <1 hour after delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061096,Mother systolic blood pressure just before delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061097,Mother systolic blood pressure on admission,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061495,Diastolic blood pressure <1 hour after delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061496,Diastolic blood pressure at delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061497,Diastolic blood pressure before delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061498,Diastolic blood pressure on admission,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061499,Systolic blood pressure <1 hour after delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061500,Systolic blood pressure at delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061501,Systolic blood pressure before delivery,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0061502,Systolic blood pressure on admission,mmHg,http://purl.obolibrary.org/obo/UO_0000272,gates_betterbirth
EUPATH_0011198,Adjusted lactulose,mmol/L,http://purl.obolibrary.org/obo/NCIT_C64387,gates_maled
EUPATH_0011202,Adjusted mannitol,mmol/L,http://purl.obolibrary.org/obo/NCIT_C64387,gates_maled
EUPATH_0023005,Bicarbonate,mmol/L,http://purl.obolibrary.org/obo/NCIT_C64387,icemr_india_severe_malaria
EUPATH_0023005,Bicarbonate,mmol/L,http://purl.obolibrary.org/obo/NCIT_C64387,icemr_south_asia
EUPATH_0000427,Time since last malaria diagnosis,months,http://purl.obolibrary.org/obo/UO_0000035,icemr_amazonia_brazil
EUPATH_0010120,"Age, matched case",months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems
EUPATH_0010120,"Age, matched case",months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems1a
EUPATH_0010368,Age at eligibility form completion,months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems
EUPATH_0010368,Age at eligibility form completion,months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems1a
EUPATH_0021239,Time since obtaining ITN,months,http://purl.obolibrary.org/obo/UO_0000035,icemr_india_behavior
EUPATH_0022187,Time in other home,months,http://purl.obolibrary.org/obo/UO_0000035,icemr_southern_africa
EUPATH_0024160,Time since last personal bednet treatment,months,http://purl.obolibrary.org/obo/UO_0000035,icemr_malawi
EUPATH_0024266,Time owned personal bednet,months,http://purl.obolibrary.org/obo/UO_0000035,icemr_malawi
EUPATH_0033152,Breastfeeding duration,months,http://purl.obolibrary.org/obo/UO_0000035,gates_perch
EUPATH_0033181,Exclusive breastfeeding duration,months,http://purl.obolibrary.org/obo/UO_0000035,gates_elicit
EUPATH_0033181,Exclusive breastfeeding duration,months,http://purl.obolibrary.org/obo/UO_0000035,gates_perch
EUPATH_0042293,Child age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0042293,Child age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0047122,Pregnancy spacing time,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047131,Ideal pregnancy spacing,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047243,Best age in months to start giving your baby fluids or food other than breastmilk,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047514,Stopped breastfeeding,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0047515,Stopped breastfeeding age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047516,First non-breastmilk liquid given,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0047517,Age 1st non-breastmilk liquid given,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047519,Age 1st thin porridge given,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047521,Age 1st fish or meat given,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047523,Age 1st sugary drink given,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047525,Age 1st non-breastmilk food or drink given,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047526,Age to start non-breastmilk food or drink,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047527,Age to start food from animal sources,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047650,How long to use LAM,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047656,Baby's age at participant's subsequent pregnancy,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047660,Menstrual period return,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0047866,Time after delivery that family planning method was discontinued,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0048052,Birth month,months,http://purl.obolibrary.org/obo/UO_0000035,gates_jilinde_awareness_survey
EUPATH_0049425,Follow-up time,months,http://purl.obolibrary.org/obo/UO_0000035,gates_elicit
EUPATH_0049849,Child age at death,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ganc
EUPATH_0051210,Age of youngest biological child,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051378,FP method start year,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051432,Time between childbirth and menstrual period return,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051583,Time between most recent childbirth and menstrual period return,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051597,Time current FP method used,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051598,Pregnancy duration at delivery,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051621,Time between postpartum pregnancy end and menstrual period return,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051736,Time to postpartum fertility return,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051776,Time provider suggested to wait until next pregnancy,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051845,Time since baby first kicked,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051876,Time to desired pregnancy,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051885,When FP method was started after leaving facility,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051887,When planning to receive FP method,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051888,When started using third FP method,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0051889,When to become pregnant again,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0052042,Time between other postpartum pregnancy end and menstrual period return,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0052049,Duration of using method 3,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0052050,Duration of using method 4,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0052069,Duration of using method 2,months,http://purl.obolibrary.org/obo/UO_0000035,gates_ppfp_choices_kenya_pp
EUPATH_0053075,Length of residence,months,http://purl.obolibrary.org/obo/UO_0000035,gates_namibia
EUPATH_0053136,Pregnancy duration,months,http://purl.obolibrary.org/obo/UO_0000035,icemr_amazonia_peru_cx
EUPATH_0054301,Timing of follow-up visit,months,http://purl.obolibrary.org/obo/UO_0000035,gates_jilinde_prospective_cohort
EUPATH_0054302,Time since baseline survey completed,months,http://purl.obolibrary.org/obo/UO_0000035,gates_jilinde_prospective_cohort
EUPATH_0054555,Time living in dwelling by month,months,http://purl.obolibrary.org/obo/UO_0000035,gates_jilinde_awareness_survey
EUPATH_0055071,Longest duration of taking PrEP,months,http://purl.obolibrary.org/obo/UO_0000035,gates_jilinde_awareness_survey
EUPATH_0058352,Month ago when have had sexual intercouse last time,months,http://purl.obolibrary.org/obo/UO_0000035,gates_jilinde_demand_creation_evaluation_questionnaire
EUPATH_0063004,Time since LLIN distribution,months,http://purl.obolibrary.org/obo/UO_0000035,general_umsp_aggregate
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_avenir
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems1a
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems1a_huas
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_gems_huas
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_mordor
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_perch
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_shine
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_vida
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_vida_hucs_gambia_mali
OBI_0001169,Age,months,http://purl.obolibrary.org/obo/UO_0000035,gates_vida_hucs_kenya
EUPATH_0042131,QTc interval,ms,http://purl.obolibrary.org/obo/UO_0000028,general_promote
EUPATH_0042132,QTc interval change,ms,http://purl.obolibrary.org/obo/UO_0000028,general_promote
EUPATH_0011154,Adjusted ferritin,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_maled
EUPATH_0011277,Myeloperoxidase,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_crypto
EUPATH_0011277,Myeloperoxidase,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_maled
EUPATH_0011277,Myeloperoxidase,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_provide
EUPATH_0011849,Ferritin,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_maled
EUPATH_0011849,Ferritin,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_provide
EUPATH_0011849,Ferritin,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,icemr_india_severe_malaria
EUPATH_0011850,"Ferritin, 2nd",ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_maled
EUPATH_0011871,Mean ferritin,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_maled
EUPATH_0036308,Milk fat globule-EGF factor 8,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_provide
EUPATH_0036336,Retinol Binding Protein,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_provide
EUPATH_0036344,Soluble CD14,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_crypto
EUPATH_0036344,Soluble CD14,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_provide
EUPATH_0036388,"Haemophilus influenzae type B IgG titer, by MIA result",ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_provide
EUPATH_0060134,Myeloperoxidase,ng/mL,http://purl.obolibrary.org/obo/UO_0000275,gates_crypto
EUPATH_0011278,Neopterin,nmol/L,http://purl.obolibrary.org/obo/EUPATH_0036573,gates_maled
EUPATH_0011278,Neopterin,nmol/L,http://purl.obolibrary.org/obo/EUPATH_0036573,gates_provide
EUPATH_0036393,Vitamin D,nmol/L,http://purl.obolibrary.org/obo/EUPATH_0036573,gates_provide
EUPATH_0042237,Malaria infection rate during pregnancy,per person year,http://purl.obolibrary.org/obo/EUPATH_0042402,general_promote
EUPATH_0050008,Cumulative person-time,person-day,http://purl.obolibrary.org/obo/EUPATH_0050013,gates_mordor
EUPATH_0053023,Cluster person time,person-year,http://purl.obolibrary.org/obo/EUPATH_0053215,gates_namibia
EUPATH_0021230,Vitamin B12,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,icemr_india_severe_malaria
EUPATH_0036228,Activin A,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036262,Interferon gamma,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036262,Interferon gamma,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036263,Interleukin 10,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036263,Interleukin 10,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036264,Interleukin 1 beta,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036264,Interleukin 1 beta,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036265,Interleukin 4,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036265,Interleukin 4,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036266,Interleukin 5,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036266,Interleukin 5,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036267,Interleukin 6,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036267,Interleukin 6,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036268,Interleukin 7,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036268,Interleukin 7,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036269,Interleukin 8,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036269,Interleukin 8,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036270,Macrophage inflammatory protein 1 beta,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036270,Macrophage inflammatory protein 1 beta,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036271,Tumor necrosis factor alpha,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036271,Tumor necrosis factor alpha,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036272,Fibroblast growth factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036273,Eotaxin concentration,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036274,Granulocyte-colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036275,Granulocyte-macrophage colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036276,"Interleukin 12, p70",pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036277,Interleukin 13,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036278,Interleukin 15,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036279,Interleukin 17A,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036280,Interleukin 1 receptor agonist,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036281,Interleukin 2,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036282,Interleukin 9,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036283,Interferon gamma-induced protein 10,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036284,Monocyte chemoattractant protein 1,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036285,Macrophage inflammatory protein 1 alpha,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036286,Platelet derived growth factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036287,RANTES,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036288,Vascular endothelial growth factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036292,Epidermal growth factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036494,Granulocyte-colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036494,Granulocyte-colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036495,Granulocyte-colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036495,Granulocyte-colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036496,Granulocyte-macrophage colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036496,Granulocyte-macrophage colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036497,Granulocyte-macrophage colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036497,Granulocyte-macrophage colony stimulating factor,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036498,Interferon gamma,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036499,Interferon gamma,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036499,Interferon gamma,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036500,Interleukin 10,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036501,Interleukin 10,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036501,Interleukin 10,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036502,"Interleukin 12, p70",pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036502,"Interleukin 12, p70",pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036503,"Interleukin 12, p70",pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036503,"Interleukin 12, p70",pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036504,Interleukin 13,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036504,Interleukin 13,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036505,Interleukin 13,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036505,Interleukin 13,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036506,Interleukin 17A,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036506,Interleukin 17A,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036507,Interleukin 17A,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036507,Interleukin 17A,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036508,Interleukin 1 beta,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036509,Interleukin 1 beta,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036509,Interleukin 1 beta,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036510,Interleukin 4,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036511,Interleukin 4,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036511,Interleukin 4,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036512,Interleukin 5,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036513,Interleukin 5,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036513,Interleukin 5,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036514,Interleukin 6,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036515,Interleukin 6,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036515,Interleukin 6,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036516,Interleukin 7,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036518,Interleukin 7,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036518,Interleukin 7,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036519,Interleukin 8,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036520,Interleukin 8,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036520,Interleukin 8,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036521,Monocyte chemoattractant protein 1,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
EUPATH_0036521,Monocyte chemoattractant protein 1,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_provide
EUPATH_0036522,Monocyte chemoattractant protein 1,pg/mL,http://purl.obolibrary.org/obo/NCIT_C67327,gates_crypto
