sid,label,parent_entity,parent_label,project,new_label
EUPATH_0015324,"Shigella flexneri serotype 4A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_984898,Shigella flexneri serotype 4A,gates_gems,
EUPATH_0015324,"Shigella flexneri serotype 4A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_984898,Shigella flexneri serotype 4A,gates_gems1a,
EUPATH_0015325,"Shigella flexneri serotype 4C, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_1617964,Shigella flexneri serotype 4C,gates_gems,
EUPATH_0015325,"Shigella flexneri serotype 4C, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_1617964,Shigella flexneri serotype 4C,gates_gems1a,
EUPATH_0015326,"Shigella flexneri serotype 5A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_424718,Shigella flexneri serotype 5A,gates_gems,
EUPATH_0015326,"Shigella flexneri serotype 5A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_424718,Shigella flexneri serotype 5A,gates_gems1a,
EUPATH_0015327,"Shigella flexneri serotype X, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_1935182,Shigella flexneri serotype X,gates_gems,
EUPATH_0015327,"Shigella flexneri serotype X, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_1935182,Shigella flexneri serotype X,gates_gems1a,
EUPATH_0015328,"Shigella flexneri serotype Y, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_424720,Shigella flexneri serotype Y,gates_gems,
EUPATH_0015328,"Shigella flexneri serotype Y, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_424720,Shigella flexneri serotype Y,gates_gems1a,
EUPATH_0015329,"Astrovirus, by RT-PCR",http://purl.obolibrary.org/obo/NCBITaxon_39733,Astrovirus,gates_gems,
EUPATH_0015329,"Astrovirus, by RT-PCR",http://purl.obolibrary.org/obo/NCBITaxon_39733,Astrovirus,gates_gems1a,
EUPATH_0015330,"Adenovirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015330,"Adenovirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015331,"Adenovirus serotypes 40/41, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015331,"Adenovirus serotypes 40/41, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015332,"Aeromonas, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015332,"Aeromonas, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015333,"Ancylostoma, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015333,"Ancylostoma, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015334,"Ascaris, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015334,"Ascaris, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015335,"Astrovirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015335,"Astrovirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015337,"Bacteriodes fragilis, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015337,"Bacteriodes fragilis, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015338,"Campylobacter, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015338,"Campylobacter, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015339,"Clostridium difficile toxin A (TcdA), by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015340,"Clostridium difficile toxin B (TcdB), by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015341,"Campylobacter jejuni/coli, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015341,"Campylobacter jejuni/coli, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015342,"Cryptosporidium, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015342,"Cryptosporidium, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015343,"Cryptosporidium hominis, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015343,"Cryptosporidium hominis, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015344,"Cryptosporidium parvum, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015344,"Cryptosporidium parvum, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015345,"Cyclospora, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015345,"Cyclospora, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015346,"EAEC aaiC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015346,"EAEC aaiC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015348,"EAEC aatA, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015348,"EAEC aatA, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015349,"EAEC aggR, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015349,"EAEC aggR, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015351,"Entamoeba histolytica, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015351,"Entamoeba histolytica, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015353,"EPEC bfpA, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015353,"EPEC bfpA, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015355,"ETEC LT pos, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015355,"ETEC LT positive, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015356,"ETEC STh, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015356,"ETEC STh, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015357,"ETEC STp, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015357,"ETEC STp, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015358,"Giardia Assemblage A, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015358,"Giardia assemblage A, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015359,"Giardia Assemblage B, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015359,"Giardia assemblage B, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015360,"Giardia, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015360,"Giardia, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015361,"Helicobacter pylori, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015361,"Helicobacter pylori, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015362,"Isospora, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015362,"Isospora, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015363,"Necator, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015363,"Necator, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015364,"Norovirus GI, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015364,"Norovirus GI, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015365,"Norovirus GII, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015365,"Norovirus GII, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015366,"Rotavirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015366,"Rotavirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015367,"Rotavirus genotype G10, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015368,"Rotavirus genotype G12, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015368,"Rotavirus genotype G12, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015369,"Rotavirus genotype G1, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015369,"Rotavirus genotype G1, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015370,"Rotavirus genotype G2, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015370,"Rotavirus genotype G2, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015371,"Rotavirus genotype G3, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015371,"Rotavirus genotype G3, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015372,"Rotavirus genotype G4, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015372,"Rotavirus genotype G4, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015373,"Rotavirus genotype G8, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015373,"Rotavirus genotype G8, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015374,"Rotavirus genotype G9, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015374,"Rotavirus genotype G9, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015375,"Rotavirus genotype P10, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015376,"Rotavirus genotype P11, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015377,"Rotavirus genotype P4, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015377,"Rotavirus genotype P4, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015378,"Rotavirus genotype P6, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015378,"Rotavirus genotype P6, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015379,"Rotavirus genotype P8, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015379,"Rotavirus genotype P8, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015380,"Rotavirus genotype P9, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015381,"Salmonella, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015381,"Salmonella, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015382,"Sapovirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_gems,
EUPATH_0015382,"Sapovirus, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0015383,"Shigella or EIEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015383,"Shigella or EIEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015384,"STEC stx1, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015384,"STEC stx1, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015385,"STEC stx2, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015385,"STEC stx2, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015386,"Strongyloides, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015386,"Strongyloides, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015387,"Trichuris, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems,
EUPATH_0015387,"Trichuris, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_maled,
EUPATH_0015388,"Vibrio cholerae, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015388,"Vibrio cholerae, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015389,"EAEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015389,"EAEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015390,Microbiome sample,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems,
EUPATH_0015392,"ETEC ST pos, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015392,"ETEC ST positive, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015393,"ETEC LT positive ST negative, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015396,"Typical EPEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015396,"Typical EPEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015397,"Atypical EPEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015397,"Atypical EPEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015398,"STEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems,
EUPATH_0015398,"STEC, by TAC result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_maled,
EUPATH_0015400,Age (months),http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_gems1a,
EUPATH_0015401,"Ancylostoma duodenale, by Real Time PCR",http://purl.obolibrary.org/obo/NCBITaxon_51022,Ancylostoma duodenale,gates_gems1a,
EUPATH_0015402,"Ascaris lumbricoides, Real Time PCR",http://purl.obolibrary.org/obo/NCBITaxon_6252,Ascaris lumbricoides,gates_gems1a,
EUPATH_0015403,"Ascaris lumbricoides, by Real Time PCR result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems1a,
EUPATH_0015404,"At registration, currently enrolled in GEMS1A as an LSD Case",http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015405,"At registration, currently enrolled in GEMS1A as an MSD Case",http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015406,B. fragilis PCR performed,http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,gates_gems1a,
EUPATH_0015407,"B. fragilis, PCR",http://purl.obolibrary.org/obo/NCBITaxon_817,Bacteroides fragilis,gates_gems1a,
EUPATH_0015408,"bfpA EPEC, PCR monoplex performed",http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,gates_gems1a,
EUPATH_0015409,"EPEC bfpA, by PCR monoplex result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems1a,
EUPATH_0015410,Child breastfed before ill,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_gems1a,
EUPATH_0015411,Child breastfed since ill,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_gems1a,
EUPATH_0015412,Child completely rehydrated 4 hrs after starting rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,gates_gems1a,
EUPATH_0015413,Child eligible for enrollment in LSD study,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015414,Child eligible for enrollment in MSD study,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015415,Clay,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a,
EUPATH_0015416,"Clostridium difficile GDH negative, toxin positive; Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a,
EUPATH_0015417,"Clostridium difficile GDH positive, toxin negative; Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a,
EUPATH_0015418,"Clostridium difficile no toxin, Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a,
EUPATH_0015419,"Clostridium difficile Toxin A/B, Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a,
EUPATH_0015420,"Clostridium difficile toxin, Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a,
EUPATH_0015421,"Clostridium GDH antigen, Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a,
EUPATH_0015422,Dysentery,http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,gates_gems1a,
EUPATH_0015423,"E. coli, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_562,E. coli,gates_gems1a,
EUPATH_0015424,"eae EPEC, PCR duplex performed",http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,gates_gems1a,
EUPATH_0015425,"EPEC eae, by PCR duplex result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems1a,
EUPATH_0015426,Eligibility form date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015427,Ever breastfed,http://purl.obolibrary.org/obo/EUPATH_0011690,Breastfeeding summary,gates_gems1a,
EUPATH_0015428,First day of diarrhea in the past two weeks,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_gems1a,
EUPATH_0015429,"Helicobacter pylori, Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_210,Helicobacter pylori,gates_gems1a,
EUPATH_0015430,"Helminth Real Time PCR, test completed",http://purl.obolibrary.org/obo/EUPATH_0011800,Microbiology tests performed,gates_gems1a,
EUPATH_0015431,"Hookworm, Real Time PCR",http://purl.obolibrary.org/obo/NCBITaxon_33277,Ancylostomatoidea,gates_gems1a,
EUPATH_0015432,Index case enrolled as MSD or LSD,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015433,Last day of diarrhea in the past two weeks,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_gems1a,
EUPATH_0015434,Less-severe diarrhea,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,gates_gems1a,
EUPATH_0015435,Moderate-to-severe diarrhea,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,gates_gems1a,
EUPATH_0015436,Mud,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a,
EUPATH_0015437,"Necator americanus, Real Time PCR",http://purl.obolibrary.org/obo/NCBITaxon_51031,Necator americanus,gates_gems1a,
EUPATH_0015438,"No Clostridium difficile but toxin, Immunoassay",http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a,
EUPATH_0015440,Registration date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015441,"Shigella dysenteriae serotype 1, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_622,Shigella dysenteriae,gates_gems1a,
EUPATH_0015442,"Shigella flexneri serotype  7, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a,
EUPATH_0015443,"Shigella flexneri serotype 1A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_374923,Shigella flexneri serotype 1A,gates_gems,
EUPATH_0015443,"Shigella flexneri serotype 1A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_374923,Shigella flexneri serotype 1A,gates_gems1a,
EUPATH_0015444,"Shigella flexneri serotype 1B, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_41434,Shigella flexneri serotype 1B,gates_gems,
EUPATH_0015444,"Shigella flexneri serotype 1B, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_41434,Shigella flexneri serotype 1B,gates_gems1a,
EUPATH_0015445,"Shigella flexneri serotype 2A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_42897,Shigella flexneri serotype 2A,gates_gems,
EUPATH_0015445,"Shigella flexneri serotype 2A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_42897,Shigella flexneri serotype 2A,gates_gems1a,
EUPATH_0015446,"Shigella flexneri serotype 2B, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_1288825,Shigella flexneri serotype 2B,gates_gems,
EUPATH_0015446,"Shigella flexneri serotype 2B, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_1288825,Shigella flexneri serotype 2B,gates_gems1a,
EUPATH_0015447,"Shigella flexneri serotype 3A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_424717,Shigella flexneri serotype 3A,gates_gems,
EUPATH_0015447,"Shigella flexneri serotype 3A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_424717,Shigella flexneri serotype 3A,gates_gems1a,
EUPATH_0015448,"Shigella flexneri serotype 3B, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_435321,Shigella flexneri serotype 3B,gates_gems,
EUPATH_0015448,"Shigella flexneri serotype 3B, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_435321,Shigella flexneri serotype 3B,gates_gems1a,
EUPATH_0015449,"Shigella flexneri serotype 3C, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a,
EUPATH_0015450,"Shigella flexneri serotype 7A, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a,
EUPATH_0015451,"Shigella serogroup nontypeable, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems1a,
EUPATH_0015452,"ST ETEC, PCR duplex performed",http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,gates_gems1a,
EUPATH_0015453,"ETEC ST positive, by PCR duplex result",http://purl.obolibrary.org/obo/EUPATH_0011843,Raw bacteria data,gates_gems1a,
EUPATH_0015454,Stool weight (g),http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_gems1a,
EUPATH_0015454,Stool weight (g),http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0015455,"Stongyloides stercoralis, by Real Time PCR result",http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data,gates_gems1a,
EUPATH_0015456,"Strongyloides stercoralis, Real Time PCR",http://purl.obolibrary.org/obo/NCBITaxon_6248,Strongyloides stercoralis,gates_gems1a,
EUPATH_0015457,Study arm,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_gems1a,
EUPATH_0015458,Test date,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems1a,
EUPATH_0015460,"Toxin positive Bacteroides fragilis, PCR",http://purl.obolibrary.org/obo/NCBITaxon_817,Bacteroides fragilis,gates_gems1a,
EUPATH_0015461,"Vibrio cholerae 01 El Tor, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a,
EUPATH_0015462,"Vibrio cholerae 01, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a,
