sid,label,multifilter,parent_entity,parent_label,project
EUPATH_0015231,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015231,Amoxycillin,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015232,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems
EUPATH_0015232,Other antibiotic,value,http://purl.obolibrary.org/obo/EUPATH_0010040,Antibiotic administered before stool collection?,gates_gems1a
EUPATH_0015233,Typhoid,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems
EUPATH_0015233,Typhoid,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems1a
EUPATH_0015234,Malaria,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems
EUPATH_0015234,Malaria,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems1a
EUPATH_0015235,Pneumonia,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems
EUPATH_0015235,Pneumonia,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems1a
EUPATH_0015236,Meningitis,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems
EUPATH_0015236,Meningitis,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems1a
EUPATH_0015237,Other diagnosis,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems
EUPATH_0015237,Other diagnosis,value,http://purl.obolibrary.org/obo/EUPATH_0010393,Previous diagnosis at 60 day follow-up visit,gates_gems1a
EUPATH_0015238,Diarrhea,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015238,Diarrhea,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015239,Dysentery,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015239,Dysentery,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015240,Cough with difficult breathing,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015240,Cough with difficult breathing,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015241,Fever,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015241,Fever,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015242,Other illness,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015242,Other illness,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015243,Other illness,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015244,Rectal prolapse,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015244,Rectal prolapse,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015245,Convulsions,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015245,Convulsions,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015246,Arthritis,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems
EUPATH_0015246,Arthritis,value,http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment visit,gates_gems1a
EUPATH_0015247,Health facility for diarrhea,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems
EUPATH_0015247,Health facility for diarrhea,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems1a
EUPATH_0015248,Health facility for dysentery,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems
EUPATH_0015248,Health facility for dysentery,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems1a
EUPATH_0015249,Health facility for cough,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems
EUPATH_0015249,Health facility for cough,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems1a
EUPATH_0015250,Health facility for fever,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems
EUPATH_0015250,Health facility for fever,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems1a
EUPATH_0015251,Health facility for other,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems
EUPATH_0015251,Health facility for other,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems1a
EUPATH_0015252,Health facility for other,value,http://purl.obolibrary.org/obo/EUPATH_0010395,Visited health facility,gates_gems1a
EUPATH_0015258,Sun treatment materials observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015258,Sun treatment materials observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015259,Boiling materials observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015259,Boiling materials observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015260,Filter cloth observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015260,Filter cloth observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015261,Ceramic/other filter observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015261,Ceramic/other filter observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015262,Chlorine observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015262,Chlorine observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015263,Alum observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015263,Alum observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015264,Other chemical observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015264,Other chemical observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015265,Other method observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems
EUPATH_0015265,Other method observed,value,http://purl.obolibrary.org/obo/EUPATH_0010401,Water treatment materials,gates_gems1a
EUPATH_0015266,Certeza,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015266,Certeza,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015267,Aquatabs,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015267,Aquatabs,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015268,AquaGuard,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015268,AquaGuard,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015269,WaterGuard,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015269,WaterGuard,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015270,Watermaker,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015270,Watermaker,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015271,PuR,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015271,PuR,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015272,Brand unknown,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015272,Brand unknown,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015273,Not applicable (none observed),value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015273,Not applicable (none observed),value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015274,Other brand,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems
EUPATH_0015274,Other brand,value,http://purl.obolibrary.org/obo/EUPATH_0010398,Chlorine treatment brand,gates_gems1a
EUPATH_0015275,Piped water source,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems
EUPATH_0015275,Piped water source,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015276,Non-piped water source without tap,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems
EUPATH_0015276,Non-piped water source without tap,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015277,Non-piped water source with tap,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems
EUPATH_0015277,Non-piped water source with tap,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015278,Basin,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems
EUPATH_0015278,Basin,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015279,Soap,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems
EUPATH_0015279,Soap,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015280,Ash,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems
EUPATH_0015280,Ash,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015282,"ETEC LT and ST pos, by PCR",,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems
EUPATH_0015282,"ETEC LT and ST pos, by PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems1a
EUPATH_0015283,"EAEC aatA pos aaiC neg, by PCR",,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems
EUPATH_0015283,"EAEC aatA pos aaiC neg, by PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems1a
EUPATH_0015284,"EAEC aaiC pos aatA neg, by PCR",,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems
EUPATH_0015284,"EAEC aaiC pos aatA neg, by PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems1a
EUPATH_0015285,"EPEC bfpA pos eae neg, by PCR",,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems
EUPATH_0015285,"EPEC bfpA pos eae neg, by PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems1a
EUPATH_0015286,"EPEC eae pos bfpA neg, by PCR",,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems
EUPATH_0015286,"EPEC eae pos bfpA neg, by PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems1a
EUPATH_0015288,"Adenovirus serotypes 40/41, by ELISA",value,http://purl.obolibrary.org/obo/NCBITaxon_10508,Adenovirus,gates_gems
EUPATH_0015288,"Adenovirus serotypes 40/41, by ELISA",value,http://purl.obolibrary.org/obo/NCBITaxon_10508,Adenovirus,gates_gems1a
EUPATH_0015289,"Adenovirus, not serotypes 40/41, by ELISA",value,http://purl.obolibrary.org/obo/NCBITaxon_10508,Adenovirus,gates_gems
EUPATH_0015289,"Adenovirus, not serotypes 40/41, by ELISA",value,http://purl.obolibrary.org/obo/NCBITaxon_10508,Adenovirus,gates_gems1a
EUPATH_0015290,"Vibrio cholerae O1, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_127906,Vibrio cholerae O1,gates_gems
EUPATH_0015290,"Vibrio cholerae O1, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_127906,Vibrio cholerae O1,gates_gems1a
EUPATH_0015291,"Vibrio cholerae O1, serotype Inaba, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_127906,Vibrio cholerae O1,gates_gems
EUPATH_0015292,"Vibrio cholerae O1, serotype Ogawa, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_127906,Vibrio cholerae O1,gates_gems
EUPATH_0015293,"Vibrio cholerae O139, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems
EUPATH_0015293,"Vibrio cholerae O139, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
EUPATH_0015294,"Salmonella typhi, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,gates_gems
EUPATH_0015294,"Salmonella typhi, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,gates_gems1a
EUPATH_0015295,"Salmonella non-typhi, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,gates_gems
EUPATH_0015295,"Salmonella non-typhi, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_590,Salmonella,gates_gems1a
EUPATH_0015296,"Sapovirus, by RT-PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_95341,Sapovirus,gates_gems
EUPATH_0015296,"Sapovirus, by RT-PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_95341,Sapovirus,gates_gems1a
EUPATH_0015298,"EHEC eae and stx pos, by PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems
EUPATH_0015298,"EHEC eae and stx pos, by PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems1a
EUPATH_0015299,"Campylobacter (non-jejuni or coli), by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems
EUPATH_0015299,"Campylobacter (non-jejuni or coli), by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems1a
EUPATH_0015300,"Campylobacter (non-speciated), by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems
EUPATH_0015300,"Campylobacter (non-speciated), by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems1a
EUPATH_0015301,"Shigella flexneri serotype 4B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
EUPATH_0015301,"Shigella flexneri serotype 4B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015302,"Shigella flexneri serotype 5B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
EUPATH_0015302,"Shigella flexneri serotype 5B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015303,"Shigella flexneri serotype 6, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
EUPATH_0015303,"Shigella flexneri serotype 6, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015304,"Shigella flexneri non-typeable, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
EUPATH_0015304,"Shigella flexneri non-typeable, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015305,"Shigella non-typeable, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems
EUPATH_0015306,"Vibrio cholerae, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems
EUPATH_0015306,"Vibrio cholerae, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
EUPATH_0015309,"Vibrio cholerae non-O1/O139, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems
EUPATH_0015309,"Vibrio cholerae non-O1/O139, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
EUPATH_0015312,"Vibrio (other species), by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,gates_gems
EUPATH_0015312,"Vibrio (other species), by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,gates_gems1a
EUPATH_0015315,"Campylobacter coli, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_195,Campylobacter coli,gates_gems
EUPATH_0015315,"Campylobacter coli, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_195,Campylobacter coli,gates_gems1a
EUPATH_0015316,"Campylobacter jejuni, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_197,Campylobacter jejuni,gates_gems
EUPATH_0015316,"Campylobacter jejuni, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_197,Campylobacter jejuni,gates_gems1a
EUPATH_0015319,"Shigella flexneri, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
EUPATH_0015319,"Shigella flexneri, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015320,"Shigella boydii, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_621,Shigella boydii,gates_gems
EUPATH_0015320,"Shigella boydii, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_621,Shigella boydii,gates_gems1a
EUPATH_0015321,"Shigella dysenteriae, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_622,Shigella dysenteriae,gates_gems
EUPATH_0015321,"Shigella dysenteriae, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_622,Shigella dysenteriae,gates_gems1a
EUPATH_0015322,"Vibrio parahaemolyticus, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_670,Vibrio parahaemolyticus,gates_gems
EUPATH_0015322,"Vibrio parahaemolyticus, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_670,Vibrio parahaemolyticus,gates_gems1a
EUPATH_0015323,"Shigella sonnei, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_624,Shigella sonnei,gates_gems
EUPATH_0015323,"Shigella sonnei, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_624,Shigella sonnei,gates_gems1a
EUPATH_0015324,"Shigella flexneri serotype 4A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_984898,Shigella flexneri serotype 4A,gates_gems
EUPATH_0015324,"Shigella flexneri serotype 4A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_984898,Shigella flexneri serotype 4A,gates_gems1a
EUPATH_0015325,"Shigella flexneri serotype 4C, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_1617964,Shigella flexneri serotype 4C,gates_gems
EUPATH_0015325,"Shigella flexneri serotype 4C, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_1617964,Shigella flexneri serotype 4C,gates_gems1a
EUPATH_0015326,"Shigella flexneri serotype 5A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_424718,Shigella flexneri serotype 5A,gates_gems
EUPATH_0015326,"Shigella flexneri serotype 5A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_424718,Shigella flexneri serotype 5A,gates_gems1a
EUPATH_0015327,"Shigella flexneri serotype X, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_1935182,Shigella flexneri serotype X,gates_gems
EUPATH_0015327,"Shigella flexneri serotype X, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_1935182,Shigella flexneri serotype X,gates_gems1a
EUPATH_0015328,"Shigella flexneri serotype Y, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_424720,Shigella flexneri serotype Y,gates_gems
EUPATH_0015328,"Shigella flexneri serotype Y, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_424720,Shigella flexneri serotype Y,gates_gems1a
EUPATH_0015329,"Astrovirus, by RT-PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_39733,Astrovirus,gates_gems
EUPATH_0015329,"Astrovirus, by RT-PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_39733,Astrovirus,gates_gems1a
EUPATH_0015401,"Ancylostoma duodenale, by Real Time PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_51022,Ancylostoma duodenale,gates_gems1a
EUPATH_0015402,"Ascaris lumbricoides, Real Time PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_6252,Ascaris lumbricoides,gates_gems1a
EUPATH_0015407,"B. fragilis, PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_817,Bacteroides fragilis,gates_gems1a
EUPATH_0015415,Clay,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015416,"Clostridium difficile GDH neg, toxin pos, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a
EUPATH_0015417,"Clostridium difficile GDH pos, toxin neg, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a
EUPATH_0015418,"Clostridium difficile no toxin, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a
EUPATH_0015419,"Clostridium difficile toxin A/B, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a
EUPATH_0015420,"Clostridium difficile toxin, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a
EUPATH_0015421,"Clostridium GDH antigen, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a
EUPATH_0015423,"E. coli, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_gems1a
EUPATH_0015429,"Helicobacter pylori, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_210,Helicobacter pylori,gates_gems1a
EUPATH_0015431,"Hookworm, Real Time PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_33277,Ancylostomatoidea,gates_gems1a
EUPATH_0015436,Mud,value,http://purl.obolibrary.org/obo/EUPATH_0010400,Hand washing material,gates_gems1a
EUPATH_0015437,"Necator americanus, Real Time PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_51031,Necator americanus,gates_gems1a
EUPATH_0015438,"No Clostridium difficile but toxin, immunoassay",value,http://purl.obolibrary.org/obo/NCBITaxon_1496,Clostridium difficile,gates_gems1a
EUPATH_0015441,"Shigella dysenteriae serotype 1, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_622,Shigella dysenteriae,gates_gems1a
EUPATH_0015442,"Shigella flexneri serotype  7, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015443,"Shigella flexneri serotype 1A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_374923,Shigella flexneri serotype 1A,gates_gems
EUPATH_0015443,"Shigella flexneri serotype 1A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_374923,Shigella flexneri serotype 1A,gates_gems1a
EUPATH_0015444,"Shigella flexneri serotype 1B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_41434,Shigella flexneri serotype 1B,gates_gems
EUPATH_0015444,"Shigella flexneri serotype 1B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_41434,Shigella flexneri serotype 1B,gates_gems1a
EUPATH_0015445,"Shigella flexneri serotype 2A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_42897,Shigella flexneri serotype 2A,gates_gems
EUPATH_0015445,"Shigella flexneri serotype 2A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_42897,Shigella flexneri serotype 2A,gates_gems1a
EUPATH_0015446,"Shigella flexneri serotype 2B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_1288825,Shigella flexneri serotype 2B,gates_gems
EUPATH_0015446,"Shigella flexneri serotype 2B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_1288825,Shigella flexneri serotype 2B,gates_gems1a
EUPATH_0015447,"Shigella flexneri serotype 3A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_424717,Shigella flexneri serotype 3A,gates_gems
EUPATH_0015447,"Shigella flexneri serotype 3A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_424717,Shigella flexneri serotype 3A,gates_gems1a
EUPATH_0015448,"Shigella flexneri serotype 3B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_435321,Shigella flexneri serotype 3B,gates_gems
EUPATH_0015448,"Shigella flexneri serotype 3B, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_435321,Shigella flexneri serotype 3B,gates_gems1a
EUPATH_0015449,"Shigella flexneri serotype 3C, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015450,"Shigella flexneri serotype 7A, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
EUPATH_0015451,"Shigella serogroup nontypeable, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems1a
EUPATH_0015456,"Strongyloides stercoralis, Real Time PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_6248,Strongyloides stercoralis,gates_gems1a
EUPATH_0015460,"Toxin pos Bacteroides fragilis, PCR",value,http://purl.obolibrary.org/obo/NCBITaxon_817,Bacteroides fragilis,gates_gems1a
EUPATH_0015461,"Vibrio cholerae 01 El Tor, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
EUPATH_0015462,"Vibrio cholerae 01, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
