IRI,label,dataSet,mergeKey,is_temporal,hidden
http://purl.obolibrary.org/obo/EUPATH_0025099,Other,SIP | Malawi ICEMR Case-Control,,,
http://purl.obolibrary.org/obo/EUPATH_0032052,Oxygen support,SIP | PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033394,Congenital heart disease,SIP | PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033427,Meningitis,SIP | PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0033376,Pneumonia,SIP | PERCH Case Control | India ICEMR Severe P.vivax and falciparum Cohort,,,
http://purl.obolibrary.org/obo/NCIT_C16502,Diagnostic imaging,SIP | PERCH Case Control | India ICEMR Severe P.vivax and falciparum Cohort | Kalifabougou,,,
http://purl.obolibrary.org/obo/EUPATH_0042061,Delivery time,SIP | PROMOTE BC3 Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0042087,Infant count,SIP | PROMOTE BC3 Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0042103,Other lab test result,SIP | PROMOTE BC3 Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0042152,Treponema in blood,SIP | PROMOTE BC3 Cohort,,,
http://purl.obolibrary.org/obo/HP_0001787,Delivery complications,SIP | PROMOTE BC3 Cohort,,,
http://purl.obolibrary.org/obo/NCIT_C124435,Gestational age at delivery,SIP | PROMOTE BC3 Cohort,,yes,
http://purl.obolibrary.org/obo/EUPATH_0028019,Aggregated lab tests,SIP | PROMOTE BC3 Cohort | PRISM2 ICEMR Border Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0036006,Gestational age assessment,SIP | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0036022,Maternal blood test,SIP | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0036414,Gestational age score,SIP | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0021086,Systolic blood pressure,SIP | South Asia ICEMR Surveillance | India ICEMR Cross-Sectional | GANC | India ICEMR Severe P.vivax and falciparum Cohort | PRISM2 ICEMR Cohort | PROMOTE BC3 Cohort | Kalifabougou | India ICEMR Fever Surveillance | PRISM2 ICEMR Border Cohort | India ICEMR Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023002,Enrollment time,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023004,"Bacteria, by microscopy",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023006,Blantyre coma score - eye,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023007,Blantyre coma score - motor,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023008,Blantyre coma score - total,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023009,Blantyre coma score - verbal,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023010,BUN,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023012,Take 2nd antimalarial medication,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023013,Discharged,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023016,Medication timepoint,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023019,"Plasmodium gametocytemia (%), by microscopy result",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023020,Glasgow coma score - eye,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023021,Glasgow coma score - motor,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023022,Glasgow coma score - total,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023023,Glasgow coma score - verbal,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023024,Take 3rd antimalarial medication,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023025,"Hemoglobin, at hospital",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023026,Moved in last 12 months,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023027,Moved in last month,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023028,"Plasmodium falciparum parasitemia (%), by microscopy result",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023029,"Plasmodium malariae parasitemia (%), by microscopy result",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023030,"Plasmodium vivax parasitemia (%), by microscopy result",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023031,"Plasmodium species, by FalciVax RDT at hospital",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023032,"Plasmodium species, by thick smear microscopy",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023034,"Plasmodium species, by microscopy at hospital",South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023035,Partial pressure of oxygen,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023036,Participant inpatient or outpatient,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023042,State moved from in last month,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023043,State visited in last month,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023044,States moved from in last 12 months,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023045,Take 4th antimalarial medication,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023046,Take 5th antimalarial medication,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023047,States visited in last 12 months,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023051,Treatment start time,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0023055,Traveled in last 12 months,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/HP_0001892,Abnormal bleeding,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/HP_0100598,Pulmonary edema,South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0000387,Traveled in last month,South Asia ICEMR Surveillance | Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023056,Tribal affiliation,South Asia ICEMR Surveillance | ELICIT,,,
http://www.ebi.ac.uk/efo/EFO_0004348,Hematocrit (%),South Asia ICEMR Surveillance | ELICIT | PROVIDE Randomized Controlled Trial | SIP | India ICEMR Severe P.vivax and falciparum Cohort,,,
http://purl.obolibrary.org/obo/OBI_0600005,Sample collection process,South Asia ICEMR Surveillance | GEMS1 Case Control | SIP | PERCH Case Control | West Africa ICEMR | GEMS1A Case Control | GAMIN RCT | PROMOTE BC3 Cohort | India ICEMR Severe P.vivax and falciparum Cohort | Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort | LLINE UP Cluster Randomized Trial | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial | India ICEMR Behavior Cross-sectional | Kalifabougou | India ICEMR Fever Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0000442,State of birth,South Asia ICEMR Surveillance | India ICEMR Cross-Sectional | India ICEMR Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0033293,Bacteria in blood,South Asia ICEMR Surveillance | India ICEMR Fever Surveillance | India ICEMR Severe P.vivax and falciparum Cohort | PERCH Case Control | SIP | PROMOTE BC3 Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023014,Medication dose,South Asia ICEMR Surveillance | India ICEMR Severe P.vivax and falciparum Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023017,Fasting blood sugar,South Asia ICEMR Surveillance | India ICEMR Severe P.vivax and falciparum Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023050,Treatment start date,South Asia ICEMR Surveillance | India ICEMR Severe P.vivax and falciparum Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023054,Total bilirubin,South Asia ICEMR Surveillance | India ICEMR Severe P.vivax and falciparum Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023038,Sample collection time,South Asia ICEMR Surveillance | Kalifabougou,,,
http://purl.obolibrary.org/obo/EUPATH_0022270,Raw eukaryota data for blood,South Asia ICEMR Surveillance | Kalifabougou | India ICEMR Fever Surveillance | GAMIN RCT | Southern Africa ICEMR Cross-sectional | LLINE UP Cluster Randomized Trial | PRISM2 ICEMR Border Cohort | Amazonia ICEMR Peru Cohort | PRISM ICEMR Cohort | PROMOTE BC3 Cohort | PRISM2 ICEMR Cohort | Amazonia ICEMR Brazil Cohort | India ICEMR Cohort | Malawi ICEMR Case-Control | West Africa ICEMR | India ICEMR Cross-Sectional | India ICEMR Behavior Cross-sectional,,,
http://purl.obolibrary.org/obo/OBIB_0000236,Blood sample volume,South Asia ICEMR Surveillance | PERCH Case Control | GAMIN RCT | Kalifabougou,,,
http://purl.obolibrary.org/obo/EUPATH_0021143,Raw test result for blood,South Asia ICEMR Surveillance | PROMOTE BC3 Cohort | West Africa ICEMR | PRISM2 ICEMR Cohort | PERCH Case Control | India ICEMR Fever Surveillance | Southern Africa ICEMR Cross-sectional | Amazonia ICEMR Brazil Cohort | India ICEMR Cross-Sectional | PRISM ICEMR Cohort | Malawi ICEMR Case-Control | GAMIN RCT | Amazonia ICEMR Peru Cohort | Kalifabougou | India ICEMR Cohort | India ICEMR Behavior Cross-sectional | PRISM2 ICEMR Border Cohort | LLINE UP Cluster Randomized Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0023033,"Plasmodium species, by thin smear microscopy",South Asia ICEMR Surveillance | Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0000544,Temperature measurement method,South Asia ICEMR Surveillance | West Africa ICEMR,,,
http://purl.obolibrary.org/obo/EUPATH_0026001,Citizenship,Southeast Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0026002,Subdistrict in Thailand,Southeast Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0026003,"Plasmodium species, by control lab microscopy",Southeast Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0026004,Cohort member,Southeast Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0026006,District in Thailand,Southeast Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0026007,Province in Thailand,Southeast Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,Southeast Asia ICEMR Surveillance | India ICEMR Meghalaya Cohort | India ICEMR Fever Surveillance | South Asia ICEMR Surveillance | India ICEMR Cohort | India ICEMR Severe P.vivax and falciparum Cohort | India ICEMR Cross-Sectional | Amazonia ICEMR Brazil Cohort | SCORE S. mansoni Cluster Randomized Trial | India ICEMR Behavior Cross-sectional | Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0024001,Always stay at location,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024004,Move regularly,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024005,Normal month to move out,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024006,Normal month to return,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024007,Farming,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024008,Fishing,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024009,Work on tea plantation,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024010,Other work,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024011,Symptoms in past day,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024012,Reason for moving,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024013,Visitor in last 4 weeks,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024016,Reason for relocation,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024017,Caregiver ID,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024021,Vomiting,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024022,Diarrhea,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024024,Cough,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024025,Weakness or fatigue,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024026,Flu-like symptoms,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024027,Thirst,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024028,Loss of appetite,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024029,Yellow eyes or skin,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024030,Do not know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024034,Mosquito bites,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024035,Breathing bad air,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024036,Eating bad food,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024037,Eating fresh corn,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024038,Eating fresh fruits,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024039,Eating sugar cane,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024040,Drinking bad water,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024041,Sleeping in the same room as someone who is sick,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024042,Breathing the same air as someone who is sick,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024043,Disobeying your elders,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024044,Bad luck,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024045,A cut in the skin,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024046,A curse/punishment,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024047,Dirty surroundings,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024048,Flies,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024049,Do not know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024050,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024051,Malaria causes knowledge,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024052,Burn a fire in the house,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024053,Charms,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024054,Do not go outside at certain times of day,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024055,Have a screen on the windows,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024056,Keep skin covered,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024057,Sleep under a mosquito net,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024058,Spray insecticide inside the house,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024059,Take medicine to prevent malaria,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024060,Wear insect repellent,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024061,Drink and eat clean water and food,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024062,Bury mosquito breeding sites,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024063,Keep surroundings clean,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024064,Seek early treatment,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024065,Do not know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024066,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024067,Malaria prevention knowledge,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024068,Never learned about it,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024069,Community health worker,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024070,Health care worker at clinic or hospital,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024071,Posters in Health Post or Health Center,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024072,Friends or relatives,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024073,Traditional healer,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024074,School,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024075,Non-governmental organization (NGO),Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024076,ICEMR study team,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024077,Radio,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024078,Newspaper,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024079,Do not know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024080,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024081,Malaria knowledge source,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024082,Fever,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024083,Headache,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024084,Chills,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024085,Vomiting,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024086,Diarrhea,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024087,Cough,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024089,Fever,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024090,Headache,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024091,Chills,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024092,Vomiting,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024093,Diarrhea,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024094,Cough,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024095,Symptoms in past two weeks,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024096,When antimalarial drugs were used,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024097,Herbal or traditional medicine,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024098,Chloroquine,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024099,Coartem,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024100,Quinine,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024101,Sulphadoxine/pyrimethamine (Fansidar),Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024102,Don't know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024103,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024104,Antimalarial medications in past month,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024105,Health post,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024106,Health center,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024107,Hospital,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024108,Traditional healer,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024109,Had it in the home,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024110,Relative or friend,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024111,"Local chemist, shop or market",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024112,Don't know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024113,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024114,Antimalarial medication source,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024121,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024122,Last visit to health post,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024124,Household bednet count,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024126,It is too hot under the net,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024127,There is not enough space under the next,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024128,It does not protect against mosquitoes,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024129,No mosquitoes around,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024130,It is only for children/pregnant women,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024131,It is too expensive,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024132,Bed nets are not available,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024133,I do not know where to get a bed net,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024134,There are not enough bed nets for everyone,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024135,It is not the rainy or malaria season,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024136,Cannot hang it over my sleeping place,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024137,Sleep outside,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024138,Change my sleeping place too often,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024139,Don't know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024140,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024141,Reason for no household bednets,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024143,It is too hot under the net,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024144,"Net is old, dirty or needs to be retreated",Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024145,There is not enough space under the net,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024146,There are not enough bed nets for everyone,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024147,It does not protect against mosquitoes,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024148,No mosquitoes around,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024149,It is for only children and pregnant women,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024150,It is too expensive,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024151,It is not the rainy or malaria season,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024152,Cannot hang it over my sleeping place,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024153,Sleep outside,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024154,Change my sleeping place too often,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024155,Net is itchy,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024156,Don't know,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024157,Other,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024161,Number of times bednet washed,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024164,Bednet brand,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024165,Bednet condition,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024166,Bednet holes <2 cm count,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024167,Bednet holes <10 cm count,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024168,Bednet holes <25 cm count,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024169,Bednet holes >25 cm count,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024170,Bednet repaired,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024171,Indoor residual spraying (IRS),Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024172,Last indoor residual spraying (IRS) date,Southern Africa ICEMR Cross-sectional,,,
http://purl.obolibrary.org/obo/EUPATH_0024173,IRS refused,Southern Africa ICEMR Cross-sectional,,,
