IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0033443,"Organism, by culture",4,lrf01org_2,_lab_rev_de,Organism code does not reflect confirmatory testing or clinical review.,Sample,Lung aspirate microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032017,Organism 1 code,,variable
http://purl.obolibrary.org/obo/EUPATH_0032021,Raw test result for lung aspirate,11,,,,Sample,Lung aspirate microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032017,,,category
http://purl.obolibrary.org/obo/EUPATH_0032020,Virus in lung aspirate,10,,,,Sample,Lung aspirate microbiology test,http://purl.obolibrary.org/obo/EUPATH_0032017,,,multifilter
http://purl.obolibrary.org/obo/EUPATH_0036021,Maternal blood raw antibody titer test result,,,,,Sample,Maternal blood antibody test,http://purl.obolibrary.org/obo/EUPATH_0036013,,,category
http://purl.obolibrary.org/obo/EUPATH_0036527,"Log2 polio serotype 1 titer, by microneutralization result",,ext_lab_bv_polsna_mother_st::p1titer,ext_lab_bv_polsna_mother_st,Assessed at 6 weeks in participant's mothers. A value less than 3 is considered seronegative.,Sample,Maternal blood raw antibody titer test result,http://purl.obolibrary.org/obo/EUPATH_0036021,Titer Sabin 1 Log base 2 values ( <3 =seronegative ),,variable
http://purl.obolibrary.org/obo/EUPATH_0036528,"Log2 polio serotype 2 titer, by microneutralization result",,ext_lab_bv_polsna_mother_st::p2titer,ext_lab_bv_polsna_mother_st,Assessed at 6 weeks in participant's mothers.,Sample,Maternal blood raw antibody titer test result,http://purl.obolibrary.org/obo/EUPATH_0036021,Titer Sabin 2 Log base 2 values,,variable
http://purl.obolibrary.org/obo/EUPATH_0036529,"Log2 polio serotype 3 titer, by microneutralization result",,ext_lab_bv_polsna_mother_st::p3titer,ext_lab_bv_polsna_mother_st,Assessed at 6 weeks in participant's mothers.,Sample,Maternal blood raw antibody titer test result,http://purl.obolibrary.org/obo/EUPATH_0036021,Titer Sabin 3 Log base 2 values,,variable
http://purl.obolibrary.org/obo/EUPATH_0036354,Maternal blood quantity sufficient,,ext_lab_bv_speclog_mb_st::qtty,ext_lab_bv_speclog_mb_st,,Sample,Maternal blood sample,http://purl.obolibrary.org/obo/EUPATH_0036014,Sample sufficient or not?,,variable
http://purl.obolibrary.org/obo/EUPATH_0036353,Maternal blood collection comment,3,ext_lab_bv_speclog_mb_st::comment,ext_lab_bv_speclog_mb_st,Comment,Sample,Maternal blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0036015,,,variable
http://purl.obolibrary.org/obo/EUPATH_0036289,Maternal blood collection date,2,ext_lab_bv_speclog_mb_st::specdt | ext_lab_bv_polsna_mother_st::specdt | ext_lab_bv_cytmp::specdt,ext_lab_bv_cytmp | ext_lab_bv_polsna_mother_st | ext_lab_bv_speclog_mb_st,,Sample,Maternal blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0036015,Date of Specimen Collection dd/mm/yy,,variable
http://purl.obolibrary.org/obo/EUPATH_0036145,Maternal blood sample collected,1,ext_bv_mfu_st::mcode,ext_bv_mfu_st,,Sample,Maternal blood sample collection process,http://purl.obolibrary.org/obo/EUPATH_0036015,4b. Blood  (BVM-SID-66-01,1=Yes; 2=No; 9=Missing,variable
http://purl.obolibrary.org/obo/EUPATH_0036495,Granulocyte-colony stimulating factor (pg/mL),1,ext_lab_bv_cytmp::gcsf,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,G-CSF Conc  (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036497,Granulocyte-macrophage colony stimulating factor (pg/mL),2,ext_lab_bv_cytmp::gmcsf,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,GM-CSF Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036499,Interferon gamma (pg/mL),3,ext_lab_bv_cytmp::ifng,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IFNG Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036509,Interleukin 1 beta (pg/mL),4,ext_lab_bv_cytmp::il1b,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-1b Conc (pg/ml),#NAME?,variable
http://purl.obolibrary.org/obo/EUPATH_0036501,Interleukin 10 (pg/mL),11,ext_lab_bv_cytmp::il10,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-10 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036503,"Interleukin 12, p70 (pg/mL)",12,ext_lab_bv_cytmp::il12p70,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-12p70 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036505,Interleukin 13 (pg/mL),13,ext_lab_bv_cytmp::il13,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-13 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036507,Interleukin 17A (pg/mL),14,ext_lab_bv_cytmp::il17a,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-17A Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036533,Interleukin 2 (pg/mL),5,ext_lab_bv_cytmp::il2,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-2 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036511,Interleukin 4 (pg/mL),6,ext_lab_bv_cytmp::il4,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-4 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036513,Interleukin 5 (pg/mL),7,ext_lab_bv_cytmp::il5,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-5 Conc (pg/ml),#NAME?,variable
http://purl.obolibrary.org/obo/EUPATH_0036515,Interleukin 6 (pg/mL),8,ext_lab_bv_cytmp::il6,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-6 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036518,Interleukin 7 (pg/mL),9,ext_lab_bv_cytmp::il7,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-7 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036520,Interleukin 8 (pg/mL),10,ext_lab_bv_cytmp::il8,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,IL-8 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036524,Macrophage inflammatory protein 1 beta (pg/mL),15,ext_lab_bv_cytmp::mip1b,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,MIP1b Conc (pg/ml),#NAME?,variable
http://purl.obolibrary.org/obo/EUPATH_0036522,Monocyte chemoattractant protein 1 (pg/mL),16,ext_lab_bv_cytmp::mcp1,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,MCP-1(MCAF) Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036526,Tumor necrosis factor alpha (pg/mL),17,ext_lab_bv_cytmp::tnfa,ext_lab_bv_cytmp,Assessed at 6 weeks.,Sample,Maternal blood test,http://purl.obolibrary.org/obo/EUPATH_0036022,TNFAConc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036018,Maternal breast milk raw antibody titer test result,,,,,Sample,Maternal breast milk antibody test,http://purl.obolibrary.org/obo/EUPATH_0036016,,,category
http://purl.obolibrary.org/obo/EUPATH_0036335,"Rotavirus IgA titer, by ELISA result",,ext_lab_bv_rbmiga::nortit,ext_lab_bv_rbmiga,Assessed at 6 weeks.,Sample,Maternal breast milk raw antibody titer test result,http://purl.obolibrary.org/obo/EUPATH_0036018,Normalized Titer (AVETIT-CONTRL),#NAME?,variable
http://purl.obolibrary.org/obo/EUPATH_0036345,Maternal breast milk quantity sufficient,,ext_lab_bv_speclog_bm_st::qtty,ext_lab_bv_speclog_bm_st,,Sample,Maternal breast milk sample,http://purl.obolibrary.org/obo/EUPATH_0036017,Sample sufficient or not?,,variable
http://purl.obolibrary.org/obo/EUPATH_0036146,Maternal breast milk sample collected,1,ext_bv_mfu_st::mdtm,ext_bv_mfu_st,,Sample,Maternal breast milk sample collection process,http://purl.obolibrary.org/obo/EUPATH_0036019,4a. Breast Milk (BVM-SID-55-01),1=Yes; 2=No; 9=Missing,variable
http://purl.obolibrary.org/obo/EUPATH_0036254,Maternal breast milk sample collection date,2,ext_lab_bv_speclog_bm_st::specdt | ext_lab_bv_mfge8::specdt | ext_lab_bv_rbmiga::specdt | ext_lab_bv_egf::specdt | ext_lab_bv_bml_st::doc | ext_lab_bv_cytbm::specdt,ext_lab_bv_cytbm | ext_lab_bv_bml_st | ext_lab_bv_mfge8 | ext_lab_bv_rbmiga | ext_lab_bv_speclog_bm_st | ext_lab_bv_egf,Collected at 6 weeks.,Sample,Maternal breast milk sample collection process,http://purl.obolibrary.org/obo/EUPATH_0036019,Date of Specimen Collection dd/mm/yy | DOC,,variable
http://purl.obolibrary.org/obo/EUPATH_0036530,Alpha-linolenic acid (%),44,ext_lab_bv_bml_st::ala,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Alpha-linolenic,C18:3n3,variable
http://purl.obolibrary.org/obo/EUPATH_0036229,Arachidic acid (%),41,ext_lab_bv_bml_st::ara,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Arachidic,C20:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036230,Arachidonic acid (%),48,ext_lab_bv_bml_st::aa,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Arachidonic,C20:4n6,variable
http://purl.obolibrary.org/obo/EUPATH_0036231,Behenic acid (%),46,ext_lab_bv_bml_st::beh,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Behenic,C22:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036232,Capric acid (%),30,ext_lab_bv_bml_st::cap,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Capric,C10:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036233,Dihomo-gamma-linolenic acid (%),47,ext_lab_bv_bml_st::dgla,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Dihomo-g-linolenic,C20:3n6,variable
http://purl.obolibrary.org/obo/EUPATH_0036234,Docosahexaenoic acid (%),55,ext_lab_bv_bml_st::dha,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Docosahexaenoic,C22:6n3,variable
http://purl.obolibrary.org/obo/EUPATH_0036235,Docosapentaenoic acid (5n3) (%),54,ext_lab_bv_bml_st::dpa,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Docosapentaenoic - n3,C22:5n3,variable
http://purl.obolibrary.org/obo/EUPATH_0036236,Docosapentaenoic acid (5n6) (%),53,ext_lab_bv_bml_st::dpa6,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Docosapentaenoic - n6,C22:5n6,variable
http://purl.obolibrary.org/obo/EUPATH_0036237,Docosatetraenoic acid (%),52,ext_lab_bv_bml_st::dta,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Docosatetraenoic,C22:4n6,variable
http://purl.obolibrary.org/obo/EUPATH_0036238,Eicosadienoic acid (%),45,ext_lab_bv_bml_st::eda,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Eicosadienoic,C20:2n6,variable
http://purl.obolibrary.org/obo/EUPATH_0036239,Eicosapentaenoic acid (%),50,ext_lab_bv_bml_st::epa,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Eicosapentaenoic,C20:5n3,variable
http://purl.obolibrary.org/obo/EUPATH_0036240,Eicosenoic acid (%),43,ext_lab_bv_bml_st::eic9,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Eicosenoic,C20:1n9,variable
http://purl.obolibrary.org/obo/EUPATH_0036241,Elaidic acid (%),37,ext_lab_bv_bml_st::ela,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Elaidic,C18:1t,variable
http://purl.obolibrary.org/obo/EUPATH_0036273,Eotaxin concentration (pg/mL),1,ext_lab_bv_cytbm::eotaxin,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Eotaxin Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036292,Epidermal growth factor (pg/mL),2,ext_lab_bv_egf::egf,ext_lab_bv_egf,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Epidermal growth factor (EGF) pg/mL,,variable
http://purl.obolibrary.org/obo/EUPATH_0036272,Fibroblast growth factor (pg/mL),3,ext_lab_bv_cytbm::fgf,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Basic FGF Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036242,Gamma-linolenic acid (%),42,ext_lab_bv_bml_st::gla,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,gamma-Linolenic,C18:3n6,variable
http://purl.obolibrary.org/obo/EUPATH_0036274,Granulocyte-colony stimulating factor (pg/mL),4,ext_lab_bv_cytbm::gcsf,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,G-CSF Conc  (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036275,Granulocyte-macrophage colony stimulating factor (pg/mL),5,ext_lab_bv_cytbm::gmcsf,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,GM-CSF Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036498,Interferon gamma (pg/mL),6,ext_lab_bv_cytbm::ifng,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IFNG Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036283,Interferon gamma-induced protein 10 (pg/mL),7,ext_lab_bv_cytbm::ip10,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IP-10 Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036508,Interleukin 1 beta (pg/mL),8,ext_lab_bv_cytbm::il1b,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-1b Conc (pg/ml),-9.999 = Missing',variable
http://purl.obolibrary.org/obo/EUPATH_0036280,Interleukin 1 receptor agonist (pg/mL),21,ext_lab_bv_cytbm::il1ra,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-1ra Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036500,Interleukin 10 (pg/mL),16,ext_lab_bv_cytbm::il10,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-10 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036276,"Interleukin 12, p70 (pg/mL)",17,ext_lab_bv_cytbm::il12p70,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-12p70 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036277,Interleukin 13 (pg/mL),18,ext_lab_bv_cytbm::il13,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-13 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036278,Interleukin 15 (pg/mL),19,ext_lab_bv_cytbm::il15,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-15 Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036279,Interleukin 17A (pg/mL),20,ext_lab_bv_cytbm::il17a,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-17A Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036281,Interleukin 2 (pg/mL),9,ext_lab_bv_cytbm::il2,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-2 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036510,Interleukin 4 (pg/mL),10,ext_lab_bv_cytbm::il4,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-4 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036512,Interleukin 5 (pg/mL),11,ext_lab_bv_cytbm::il5,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-5 Conc (pg/ml),-9.999 = Missing',variable
http://purl.obolibrary.org/obo/EUPATH_0036514,Interleukin 6 (pg/mL),12,ext_lab_bv_cytbm::il6,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-6 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036516,Interleukin 7 (pg/mL),13,ext_lab_bv_cytbm::il7,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-7 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036519,Interleukin 8 (pg/mL),14,ext_lab_bv_cytbm::il8,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-8 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036282,Interleukin 9 (pg/mL),15,ext_lab_bv_cytbm::il9,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,IL-9 Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036243,Lauric acid (%),31,ext_lab_bv_bml_st::lau,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Lauric,C12:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036244,Lignoceric acid (%),49,ext_lab_bv_bml_st::lig,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Lignoceric,C24:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036245,Linoelaidic acid (%),39,ext_lab_bv_bml_st::lla,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Linoelaidic,C18:2n6t,variable
http://purl.obolibrary.org/obo/EUPATH_0036246,Linoleic acid (%),40,ext_lab_bv_bml_st::la,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Linoleic,C18:2n6,variable
http://purl.obolibrary.org/obo/EUPATH_0036285,Macrophage inflammatory protein 1 alpha (pg/mL),22,ext_lab_bv_cytbm::mip1a,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,MIP-1<U+03B1> Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036523,Macrophage inflammatory protein 1 beta (pg/mL),23,ext_lab_bv_cytbm::mip1b,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,MIP1b Conc (pg/ml),-9.999 = Missing',variable
http://purl.obolibrary.org/obo/EUPATH_0036308,Milk fat globule-EGF factor 8 (ng/mL),24,ext_lab_bv_mfge8::mfge8,ext_lab_bv_mfge8,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,MFGE8 ng/mL,,variable
http://purl.obolibrary.org/obo/EUPATH_0036284,Monocyte chemoattractant protein 1 (pg/mL),25,ext_lab_bv_cytbm::mcp1,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,MCP-1(MCAF) Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036247,Myristic acid (%),32,ext_lab_bv_bml_st::myr,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Myristic,C14:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036248,Nervonic acid (%),51,ext_lab_bv_bml_st::ner,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Nervonic,C24:1n9,variable
http://purl.obolibrary.org/obo/EUPATH_0036249,Oleic acid (%),38,ext_lab_bv_bml_st::ole,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Oleic,C18:1n9,variable
http://purl.obolibrary.org/obo/EUPATH_0036250,Palmitelaidic acid (%),34,ext_lab_bv_bml_st::pla,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Palmitelaidic,C16:1n7t,variable
http://purl.obolibrary.org/obo/EUPATH_0036251,Palmitic acid (%),33,ext_lab_bv_bml_st::pal,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Palmitic,C16:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036252,Palmitoleic acid (%),35,ext_lab_bv_bml_st::ple,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Palmitoleic,C16:1n7,variable
http://purl.obolibrary.org/obo/EUPATH_0036286,Platelet derived growth factor (pg/mL),26,ext_lab_bv_cytbm::pdgfbb,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,PDGF-BB Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036287,RANTES (pg/mL),27,ext_lab_bv_cytbm::rantes,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Rantes Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036253,Stearic acid (%),36,ext_lab_bv_bml_st::ste,ext_lab_bv_bml_st,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,Stearic,C18:0,variable
http://purl.obolibrary.org/obo/EUPATH_0036525,Tumor necrosis factor alpha (pg/mL),28,ext_lab_bv_cytbm::tnfa,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,TNFAConc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0036288,Vascular endothelial growth factor (pg/mL),29,ext_lab_bv_cytbm::vegf,ext_lab_bv_cytbm,Assessed at 6 weeks.,Sample,Maternal breast milk test,http://purl.obolibrary.org/obo/EUPATH_0036020,VEGF Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable
http://purl.obolibrary.org/obo/EUPATH_0020054,Blood leaking from feeders,11,leaking,PRISM 2 expanded database through February 28th 2019.dta,,Sample,Membrane feeding,http://purl.obolibrary.org/obo/EUPATH_0020239,Blood leaking from feeders,"1- Yes
0- No",variable
