colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
327,mb_l32_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,L32: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l32_measurement_value,SW PACIFIC,mb_l32_measurement_value,dbl,0.00180454,NA,NA,1.95e-05 to 0.02,3272,7.15E-04,NA
328,mb_l34_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L34: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_plasmodb_id,SW PACIFIC,mb_l34_plasmodb_id,chr,PVX_097625,NA,NA,PVX_097625,1,0,NA
329,mb_l34_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L34: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_internal_id,SW PACIFIC,mb_l34_internal_id,chr,"W30, L34",NA,NA,"W30, L34",1,0,NA
330,mb_l34_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L34: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_annotation,SW PACIFIC,mb_l34_annotation,chr,"merozoite surface protein 8 (MSP8), putative",NA,NA,"merozoite surface protein 8 (MSP8), putative",1,0,NA
331,mb_l34_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L34: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_construct,SW PACIFIC,mb_l34_construct,chr,24-463 (440),NA,NA,24-463 (440),1,0,NA
332,mb_l34_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L34: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_ig_type,SW PACIFIC,mb_l34_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
333,mb_l34_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L34: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_measurement_platform,SW PACIFIC,mb_l34_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
334,mb_l34_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L34: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_measurement_type,SW PACIFIC,mb_l34_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
335,mb_l34_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,L34: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l34_measurement_value,SW PACIFIC,mb_l34_measurement_value,dbl,0.00018213,NA,NA,1.95e-05 to 0.02,1771,7.15E-04,NA
336,mb_l36_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L36: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_plasmodb_id,SW PACIFIC,mb_l36_plasmodb_id,chr,PVX_082670,NA,NA,PVX_082670,1,0,NA
337,mb_l36_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L36: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_internal_id,SW PACIFIC,mb_l36_internal_id,chr,"W31, L36",NA,NA,"W31, L36",1,0,NA
338,mb_l36_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L36: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_annotation,SW PACIFIC,mb_l36_annotation,chr,"merozoite surface protein 7 (MSP7), putative",NA,NA,"merozoite surface protein 7 (MSP7), putative",1,0,NA
339,mb_l36_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L36: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_construct,SW PACIFIC,mb_l36_construct,chr,24-end (388),NA,NA,24-end (388),1,0,NA
340,mb_l36_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L36: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_ig_type,SW PACIFIC,mb_l36_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
341,mb_l36_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L36: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_measurement_platform,SW PACIFIC,mb_l36_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
342,mb_l36_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L36: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_measurement_type,SW PACIFIC,mb_l36_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
343,mb_l36_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,L36: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l36_measurement_value,SW PACIFIC,mb_l36_measurement_value,dbl,0.00015517,NA,NA,1.95e-05 to 0.015360275,1371,7.15E-04,NA
344,mb_l54_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L54: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_plasmodb_id,SW PACIFIC,mb_l54_plasmodb_id,chr,PVX_097720,NA,NA,PVX_097720,1,0,NA
345,mb_l54_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L54: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_internal_id,SW PACIFIC,mb_l54_internal_id,chr,"W39, L54",NA,NA,"W39, L54",1,0,NA
346,mb_l54_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L54: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_annotation,SW PACIFIC,mb_l54_annotation,chr,merozoite surface protein 3 (MSP3.10),NA,NA,merozoite surface protein 3 (MSP3.10),1,0,NA
347,mb_l54_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L54: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_construct,SW PACIFIC,mb_l54_construct,chr,25-end (828),NA,NA,25-end (828),1,0,NA
348,mb_l54_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L54: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_ig_type,SW PACIFIC,mb_l54_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
349,mb_l54_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L54: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_measurement_platform,SW PACIFIC,mb_l54_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
350,mb_l54_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L54: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_measurement_type,SW PACIFIC,mb_l54_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
351,mb_l54_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,L54: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l54_measurement_value,SW PACIFIC,mb_l54_measurement_value,dbl,0.00108153,NA,NA,1.95e-05 to 0.02,2277,7.15E-04,NA
352,mb_l55_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L55: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_plasmodb_id,SW PACIFIC,mb_l55_plasmodb_id,chr,PVX_000930,NA,NA,PVX_000930,1,0,NA
353,mb_l55_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L55: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_internal_id,SW PACIFIC,mb_l55_internal_id,chr,"W40, L55",NA,NA,"W40, L55",1,0,NA
354,mb_l55_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L55: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_annotation,SW PACIFIC,mb_l55_annotation,chr,"sexual stage antigen s16, putative",NA,NA,"sexual stage antigen s16, putative",1,0,NA
355,mb_l55_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L55: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_construct,SW PACIFIC,mb_l55_construct,chr,31-end (110),NA,NA,31-end (110),1,0,NA
356,mb_l55_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L55: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_ig_type,SW PACIFIC,mb_l55_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
357,mb_l55_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L55: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_measurement_platform,SW PACIFIC,mb_l55_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
358,mb_l55_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,L55: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_measurement_type,SW PACIFIC,mb_l55_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
359,mb_l55_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,L55: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_l55_measurement_value,SW PACIFIC,mb_l55_measurement_value,dbl,0.00099508,NA,NA,1.95e-05 to 0.02,2623,7.15E-04,NA
360,mb_f2_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,F2: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_plasmodb_id,SW PACIFIC,mb_f2_plasmodb_id,chr,PVX_094255B,NA,NA,PVX_094255B,1,0,NA
361,mb_f2_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,F2: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_internal_id,SW PACIFIC,mb_f2_internal_id,chr,"W50, RBP2b P25, RBP2b",NA,NA,"W50, RBP2b P25, RBP2b",1,0,NA
362,mb_f2_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,F2: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_annotation,SW PACIFIC,mb_f2_annotation,chr,reticulocyte binding protein 2b (RBP2b),NA,NA,reticulocyte binding protein 2b (RBP2b),1,0,NA
363,mb_f2_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,F2: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_construct,SW PACIFIC,mb_f2_construct,chr,161-1454 (1294),NA,NA,161-1454 (1294),1,0,NA
364,mb_f2_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,F2: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_ig_type,SW PACIFIC,mb_f2_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
365,mb_f2_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,F2: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_measurement_platform,SW PACIFIC,mb_f2_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
366,mb_f2_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,F2: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_measurement_type,SW PACIFIC,mb_f2_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
367,mb_f2_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,F2: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_f2_measurement_value,SW PACIFIC,mb_f2_measurement_value,dbl,0.00092008,NA,NA,1.95e-05 to 0.02,2228,7.15E-04,NA
368,mb_pvebp_plasmodb_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,PvEBP: Corresponding PlasmoDB ID,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_plasmodb_id,SW PACIFIC,mb_pvebp_plasmodb_id,chr,KMZ83376.1b,NA,NA,KMZ83376.1b,1,0,NA
369,mb_pvebp_internal_id,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,PvEBP: Other known internal protein IDs,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_internal_id,SW PACIFIC,mb_pvebp_internal_id,chr,"W58, EBP, EBPII, PvEBP",NA,NA,"W58, EBP, EBPII, PvEBP",1,0,NA
370,mb_pvebp_annotation,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,PvEBP: Gene annotation,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_annotation,SW PACIFIC,mb_pvebp_annotation,chr,erythrocyte binding protein II (PvEBPII),NA,NA,erythrocyte binding protein II (PvEBPII),1,0,NA
371,mb_pvebp_construct,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,PvEBP: Construct region (aa),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_construct,SW PACIFIC,mb_pvebp_construct,chr,109-432 (324),NA,NA,109-432 (324),1,0,NA
372,mb_pvebp_ig_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,PvEBP: Type of immunoglobulin,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_ig_type,SW PACIFIC,mb_pvebp_ig_type,chr,IgG,NA,NA,IgG,1,0,NA
373,mb_pvebp_measurement_platform,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,PvEBP: Immunoglobulin measurement platform,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_measurement_platform,SW PACIFIC,mb_pvebp_measurement_platform,chr,Luminex Magpix,NA,NA,Luminex Magpix,1,0,NA
374,mb_pvebp_measurement_type,icemrcambodiaprevalence_data_2022-06-06_2029_sak,discard,,,PvEBP: Immunoglobulin measdurement type (RAU or MFI),NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_measurement_type,SW PACIFIC,mb_pvebp_measurement_type,chr,RAU,NA,NA,RAU,1,0,NA
375,mb_pvebp_measurement_value,icemrcambodiaprevalence_data_2022-06-06_2029_sak,keep,,,PvEBP: Immuglobulin measurement value,NA,,,,NA,icemrcambodiaprevalence_data_2022-06-06_2029_sak::mb_pvebp_measurement_value,SW PACIFIC,mb_pvebp_measurement_value,dbl,0.00081107,NA,NA,1.95e-05 to 0.02,1598,7.15E-04,NA
1,x...record_id,icemrcambodiacensus_data_2022-05-13_1304_sak,discard,,,NA,NA,,,,NA,icemrcambodiacensus_data_2022-05-13_1304_sak::x...record_id,SW PACIFIC,x...record_id,int,1,NA,NA,1 to 2362,2351,0,duplicated variable
20,gps_nosignal___1,icemrcambodiacensus_data_2022-05-13_1304_sak,keep,,,NA,NA,,,,NA,icemrcambodiacensus_data_2022-05-13_1304_sak::gps_nosignal___1,SW PACIFIC,gps_nosignal___1,int,1,NA,NA,0 to 1,2,0,NA
23,census_form_complete,icemrcambodiacensus_data_2022-05-13_1304_sak,keep,,,NA,NA,,,,NA,icemrcambodiacensus_data_2022-05-13_1304_sak::census_form_complete,SW PACIFIC,census_form_complete,int,1,NA,NA,0 to 1,2,0,NA
1,x...record_id,icemrcambodiahousehold_data_2022-05-13_1307_sak,discard,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::x...record_id,SW PACIFIC,x...record_id,int,1,NA,NA,1 to 1150,1148,0,duplicated variable
12,toilet___1,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___1,SW PACIFIC,toilet___1,int,1,NA,NA,0 to 1,2,0,NA
13,toilet___2,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___2,SW PACIFIC,toilet___2,int,0,NA,NA,0 to 1,2,0,NA
14,toilet___3,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___3,SW PACIFIC,toilet___3,int,0,NA,NA,0 to 1,2,0,NA
15,toilet___4,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___4,SW PACIFIC,toilet___4,int,0,NA,NA,0 to 1,2,0,NA
16,toilet___5,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___5,SW PACIFIC,toilet___5,int,0,NA,NA,0 to 1,2,0,NA
17,toilet___6,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___6,SW PACIFIC,toilet___6,int,0,NA,NA,0 to 0,1,0,NA
18,toilet___7,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___7,SW PACIFIC,toilet___7,int,0,NA,NA,0 to 1,2,0,NA
19,toilet___8,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___8,SW PACIFIC,toilet___8,int,0,NA,NA,0 to 1,2,0,NA
20,toilet___99,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::toilet___99,SW PACIFIC,toilet___99,int,0,NA,NA,0 to 0,1,0,NA
35,mal_info_media___1,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___1,SW PACIFIC,mal_info_media___1,int,0,NA,NA,0 to 1,2,0,NA
36,mal_info_media___2,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___2,SW PACIFIC,mal_info_media___2,int,0,NA,NA,0 to 1,2,0,NA
37,mal_info_media___3,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___3,SW PACIFIC,mal_info_media___3,int,0,NA,NA,0 to 1,2,0,NA
38,mal_info_media___4,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___4,SW PACIFIC,mal_info_media___4,int,0,NA,NA,0 to 1,2,0,NA
39,mal_info_media___5,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___5,SW PACIFIC,mal_info_media___5,int,0,NA,NA,0 to 1,2,0,NA
40,mal_info_media___6,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___6,SW PACIFIC,mal_info_media___6,int,0,NA,NA,0 to 1,2,0,NA
41,mal_info_media___7,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___7,SW PACIFIC,mal_info_media___7,int,0,NA,NA,0 to 1,2,0,NA
42,mal_info_media___8,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___8,SW PACIFIC,mal_info_media___8,int,0,NA,NA,0 to 1,2,0,NA
43,mal_info_media___9,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___9,SW PACIFIC,mal_info_media___9,int,0,NA,NA,0 to 1,2,0,NA
44,mal_info_media___10,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___10,SW PACIFIC,mal_info_media___10,int,0,NA,NA,0 to 1,2,0,NA
45,mal_info_media___99,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_info_media___99,SW PACIFIC,mal_info_media___99,int,0,NA,NA,0 to 1,2,0,NA
47,mal_prev_measures___01,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___01,SW PACIFIC,mal_prev_measures___01,int,1,NA,NA,0 to 1,2,0,NA
48,mal_prev_measures___02,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___02,SW PACIFIC,mal_prev_measures___02,int,0,NA,NA,0 to 0,1,0,NA
49,mal_prev_measures___03,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___03,SW PACIFIC,mal_prev_measures___03,int,0,NA,NA,0 to 0,1,0,NA
50,mal_prev_measures___04,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___04,SW PACIFIC,mal_prev_measures___04,int,0,NA,NA,0 to 1,2,0,NA
51,mal_prev_measures___05,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___05,SW PACIFIC,mal_prev_measures___05,int,0,NA,NA,0 to 1,2,0,NA
52,mal_prev_measures___06,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___06,SW PACIFIC,mal_prev_measures___06,int,0,NA,NA,0 to 1,2,0,NA
53,mal_prev_measures___07,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___07,SW PACIFIC,mal_prev_measures___07,int,0,NA,NA,0 to 1,2,0,NA
54,mal_prev_measures___08,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___08,SW PACIFIC,mal_prev_measures___08,int,0,NA,NA,0 to 0,1,0,NA
55,mal_prev_measures___09,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___09,SW PACIFIC,mal_prev_measures___09,int,0,NA,NA,0 to 1,2,0,NA
56,mal_prev_measures___10,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___10,SW PACIFIC,mal_prev_measures___10,int,0,NA,NA,0 to 1,2,0,NA
57,mal_prev_measures___11,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___11,SW PACIFIC,mal_prev_measures___11,int,0,NA,NA,0 to 1,2,0,NA
58,mal_prev_measures___12,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___12,SW PACIFIC,mal_prev_measures___12,int,0,NA,NA,0 to 1,2,0,NA
59,mal_prev_measures___13,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___13,SW PACIFIC,mal_prev_measures___13,int,0,NA,NA,0 to 1,2,0,NA
60,mal_prev_measures___14,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___14,SW PACIFIC,mal_prev_measures___14,int,0,NA,NA,0 to 1,2,0,NA
61,mal_prev_measures___15,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___15,SW PACIFIC,mal_prev_measures___15,int,1,NA,NA,0 to 1,2,0,NA
62,mal_prev_measures___16,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___16,SW PACIFIC,mal_prev_measures___16,int,0,NA,NA,0 to 1,2,0,NA
63,mal_prev_measures___98,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___98,SW PACIFIC,mal_prev_measures___98,int,0,NA,NA,0 to 1,2,0,NA
64,mal_prev_measures___99,icemrcambodiahousehold_data_2022-05-13_1307_sak,keep,,,NA,NA,,,,NA,icemrcambodiahousehold_data_2022-05-13_1307_sak::mal_prev_measures___99,SW PACIFIC,mal_prev_measures___99,int,0,NA,NA,0 to 0,1,0,NA
