IRI,label,parentIRI,parentLabel,replaces,dataSet
http://purl.obolibrary.org/obo/EUPATH_0053558,Increase staff providing PrEP,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053565,Others,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053564,Provide PrEP through hotspots  pharmacies etc,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053563,Provide more than one month refills,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053551,Provision of more information,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053562,Reduce the questions being asked,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053553,Reduce wait time,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053555,Support from peer educators,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053554,Train more providers,http://purl.obolibrary.org/obo/EUPATH_0053596,Reason to adhere to PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0054017,Allergic reaction to latex,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054053,Condoms are not always available,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054082,Fear of violence if I insist on condom use,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054144,I am intoxicated during sex and am not aware whether a condom was/is always used,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054145,I am unable to negotiate condom use with my partners,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054134,I fear losing my partner(s) if I insist on condom use,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054136,I get better gifts or favors if I dont use a condom,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054187,My partners don't like using condoms and refuse,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054215,Other,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054265,Refused to answer,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054294,Taboos/cultural beliefs around condoms,http://purl.obolibrary.org/obo/EUPATH_0054245,Reason to have condomless sex with partners (AGYW),,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0055141,Affordable,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055139,Convenient to use,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055140,Discreet/I can take it in hiding,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055138,Dont want to get infected with HIV,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055142,Easy to obtain,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055143,Easy to use,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055136,It is effective,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055144,Many people use it,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055145,Other,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055137,Safe/few or no side effects,http://purl.obolibrary.org/obo/EUPATH_0054529,Reason to like PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0058429,Asked but unknown,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055081,I feared people will think I have HIV,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055080,I lacked transport to the facility,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055083,Other,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0058430,Other,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055079,The facility is too far,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055082,Too busy/no time to pick up medicine,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0058431,Unknown,http://purl.obolibrary.org/obo/EUPATH_0054531,Reason to miss refill,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058677,Asked but unknown,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058678,I dont use condoms at all,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058679,I dont use condoms consistently,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058680,I have more than one sex partner,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058681,Ive had blood transfusions/injections,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058682,My partner has other sex partners,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058683,My partner is HIV positive,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058684,Other,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058685,Unknown,http://purl.obolibrary.org/obo/EUPATH_0058368,Reason to think having moderate or high chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058686,Asked but unknown,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058687,I had only one sex partner,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058688,I have few sex partners,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058690,I use PrEP,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058689,I use condoms correctly and consistently,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058691,Im not having sex,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058692,My partner has no other sex partners,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058693,Other,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058694,Unknown,http://purl.obolibrary.org/obo/EUPATH_0058370,Reason to think having no risk or small chance of getting HIV,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0061710,Ability,http://purl.obolibrary.org/obo/EUPATH_0061157,Reason vaginal exam not performed on admission,,BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0061711,Motivation,http://purl.obolibrary.org/obo/EUPATH_0061157,Reason vaginal exam not performed on admission,,BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0061712,Opportunity,http://purl.obolibrary.org/obo/EUPATH_0061157,Reason vaginal exam not performed on admission,,BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0061713,Supplies,http://purl.obolibrary.org/obo/EUPATH_0061157,Reason vaginal exam not performed on admission,,BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0058217,Asked but unknown,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0053578,Bad clinic experience,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053574,Did not find a place where to keep it,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055060,Difficult to take pills everyday,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0053581,Drugs were unavailable,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055068,Experienced intimate partner violence,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0053584,Experienced stigma from the community,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053585,Experienced stigma from the provider,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053577,Fear adverse events,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055069,Fear of intimate partner violence,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055061,Fear of partner rejection,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0053569,Friend/family member found out I was taking PrEP and I decided to quit to keep it a secret,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053572,HIV positive partner died,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053566,I forgot,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055067,I lost clients,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055062,I was labelled HIV positive,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055055,I was no longer at risk,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0053568,Inconvenience,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0054147,Inconvenient follow-up schedule,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0055058,Labelling of the pill bottle similar to ARVs,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055063,Long distance to health facility,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0053579,Long wait times,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055066,Long waiting time at the clinic,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054185,My partner or family members found out about my PrEP use and wanted me to stop taking it,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054188,My provider advised me to stop taking PrEP,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0053582,Myths and misconceptions,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0054190,No longer at risk/no longer needed PrEP,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0055056,Not my preferred prevention option,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054206,Other,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0055070,Other,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0053586,Others (specify),http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053570,Partner found out,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053583,Perceived stigma,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053580,Poor quality services,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055057,Rattling of the pill bottle,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0054256,Refused to answer,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0053571,Separated from relationship,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053573,Seroconversion,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0053567,Side effects,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort | Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055059,Side effects were unbearable,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0053576,Stopped sex work,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0055065,Too many clinic visits,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054318,Unable to satisfactorily adhere to the daily use of PrEP so I decided to,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0055064,Unfriendly service providers,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0058218,Unknown,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0053575,Virally suppressed partner,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason you stopped taking PrEP,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0047534,Allows mother to use LAM as FP method,http://purl.obolibrary.org/obo/EUPATH_0047528,Reasons for exclusive breastfeeding until 6 months,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047529,Best nutrition,http://purl.obolibrary.org/obo/EUPATH_0047528,Reasons for exclusive breastfeeding until 6 months,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047533,Make baby smarter,http://purl.obolibrary.org/obo/EUPATH_0047528,Reasons for exclusive breastfeeding until 6 months,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047535,Other,http://purl.obolibrary.org/obo/EUPATH_0047528,Reasons for exclusive breastfeeding until 6 months,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047531,Other foods can damage baby's stomach,http://purl.obolibrary.org/obo/EUPATH_0047528,Reasons for exclusive breastfeeding until 6 months,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047532,Other foods or drinks can increase risk of HIV transmission,http://purl.obolibrary.org/obo/EUPATH_0047528,Reasons for exclusive breastfeeding until 6 months,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047530,Prevents infections,http://purl.obolibrary.org/obo/EUPATH_0047528,Reasons for exclusive breastfeeding until 6 months,,GANC
http://purl.obolibrary.org/obo/EUPATH_0058695,Asked but unknown,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058696,Benefits of using PrEP,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058697,Contact information of nearest facility,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058698,How does PrEP work,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058699,How to store PrEP,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058700,How to use PrEP well (Adherence,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058701,Other,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058702,Reminder of clinic appointment,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058703,Side effects,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058704,Unknown,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058705,What is PrEP,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058706,When to stop using PrEP,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058707,Where can I access PrEP,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058708,Where to get PrEP,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0058709,Who can use PrEP,http://purl.obolibrary.org/obo/EUPATH_0058333,Received information during PrEP event,,Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0015412,Completely rehydrated 4 hours after starting rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0010318,Completely rehydrated in hospital,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0010314,Continued to purge watery stool after starting rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0010299,Evaluated after 4 hours,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0031101,IV or oral rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/EUPATH_0010300,Reason not evaluated after rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0010298,Received recommended rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0010319,Rehydration date,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0010320,Rehydration time,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0010317,Required additional oral or IV rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0010297,Required rehydration,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0010295,Staff observed stool sample,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0010316,Stool volume,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0010315,Total stool output measured during rehydration therapy,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0031145,Vesikari rehydration treatment,http://purl.obolibrary.org/obo/EUPATH_0010024,Rehydration therapy,,PROVIDE Randomized Controlled Trial | NIH Crypto
http://purl.obolibrary.org/obo/EUPATH_0022334,Always lived in dwelling,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,ICEMR2_cross_sectional
http://purl.obolibrary.org/obo/EUPATH_0022326,Always lived in settlement,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,ICEMR2_cross_sectional
http://purl.obolibrary.org/obo/EUPATH_0054023,Away from home >1 week in last 6 months,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0022182,First dwelling settlement,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0053075,Length of residence,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,,Namibia_RACD_rfMDA_RAVC
