IRI,label,variable,dataset,definition,codebookValues,parentIRI,parentLabel,termType,replaces,category,ISA_Type,ISA_Parent
http://purl.obolibrary.org/obo/EUPATH_0009234,Pathogens per month,pathogens per month,MALED_diarrhea.txt,mean number of enteropathogens detected per surveillance stool in the observation window,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,variable,EuPathDB_0009050,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009240,Pathogens per month excluding Campylobacter,pathogens per month excluding campylobacter,MALED_diarrhea.txt,"mean number of enteropathogens detected per surveillance stool in the observation window, excluding Campylobacter",,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,variable,EuPathDB_0009056,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009235,Percentage of diarrheal samples for Campylobacter-pos,percentage of diarrheal samples positive for campylobacter,MALED_diarrhea.txt,percentage of diarrheal samples in the observation window that were tested positive for Campylobacter,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,variable,EuPathDB_0009051,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009236,Percentage of surveillance samples for pathogens-pos excluding Campylobacter,percentage of surveillance samples positive for pathogens excluding campylobacter,MALED_diarrhea.txt,"percentage of surveillance samples in the observation window that were tested positive for pathogens, excluding Campylobacter",,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,variable,EuPathDB_0009052,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009237,Percentage of surveillance stools for Campylobacter-pos,percentage of surveillance stools positive for campylobacter,MALED_diarrhea.txt,percentage of surveillance stools in the observation window that were tested positive for Campylobacter,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,variable,EuPathDB_0009053,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,clinepi_sample,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,MALED_diarrhea.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009217,Severely stunted at sampling,severely stunted at sampling,MALED_diarrhea.txt,whether the individual was found severely stunted at sampling (LAZ less than -3),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009033,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009218,Stunted 3 months after sampling,stunted 3 months after sampling,MALED_diarrhea.txt,whether the individual was found stunted 3 months after sampling (LAZ less than -2),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009034,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009219,Stunted at sampling,stunted at sampling,MALED_diarrhea.txt,whether the individual was found severely stunted at sampling (LAZ less than -3),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009035,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009029,Age at sample collection (months),Age (months),MALED_healthy.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0011894,Height-for-age z-score,HAZ,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,MALED_healthy.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,MALED_healthy.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,MALED_healthy.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,MALED_healthy.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009027,SRA Experiment ID,Experiment,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/OBI_0600047,Sequencing assay,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009026,SRA Run ID,Run,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009025,SRA Sample ID,SRA_Sample,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,Child ID,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000733,Weight-for-age z-score,WAZ,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0011895,Weight-for-height z-score,WHZ,MALED_healthy.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009194,Acyclovir,sample_acyclovir,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009094,Age at sample collection (days),Age at sample collection (days),NICUNEC.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009212,Age at study (days),birth_study_day,NICUNEC.txt,date of birth relative to the beginning of study,1 to 1491,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009187,Amnionicity,amnionicity,NICUNEC.txt,,"diamniotic, monoamniotic, triamniotic",http://purl.obolibrary.org/obo/EUPATH_0009185,Plurality,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009195,Amoxicillin,sample_amoxicillin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009196,Ampicillin,sample_ampicillin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000581,Baby's delivery mode,baby_delivery_mode,NICUNEC.txt,Method of delivery (newborn),,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009186,Birth plurality,birth_plurality,NICUNEC.txt,,"double, single, triple",http://purl.obolibrary.org/obo/EUPATH_0009185,Plurality,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009216,Born stunted,Intrauterine Growth Restriction (IUGR),NICUNEC.txt,whether the individual was born stunted (LAZ less than -2),,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,EuPathDB_0009032,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009197,Cefazolin,sample_cefazolin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009198,Cefepime,sample_cefepime,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009199,Cefotaxime,sample_cefotaxime,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009175,Chorioamnionitis,chorioamnionitis,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009188,Chorionicity,chorionicity,NICUNEC.txt,,"dichorionic, monochorionic, trichorionic",http://purl.obolibrary.org/obo/EUPATH_0009185,Plurality,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009200,Claforan,sample_claforan,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009201,Clindamycin,sample_clindamycin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,NICUNEC.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009213,Days of period NEC diagnosed,day_of_NEC,NICUNEC.txt,"number of days since NEC was diagnosed, until end of NEC was also diagnosed",1 to 72,http://purl.obolibrary.org/obo/EUPATH_0022067,Diagnosis history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009202,Fluconazole,sample_fluconazole,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009203,Gentamycin,sample_gentamycin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009095,Gestational age at birth (days),gestational_age,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009172,Group B Streptococcus infection,mother_group_b_streptococcus,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,NICUNEC.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,NICUNEC.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,NICUNEC.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,NICUNEC.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000590,Host diet,diet,NICUNEC.txt,"type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009022,Host weight (g),birth_weight,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009191,Maternal antepartum antibiotics administered,maternal_antepartum_antibiotics,NICUNEC.txt,,"No, Yes",http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009192,Maternal antepartum antibiotics administered time,maternal_antepartum_antibiotics_timing_prior_to_delivery,NICUNEC.txt,,"12-24 hours prior to delivery, less than 12 hours prior to delivery, more than 24 hours prior to delivery",http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ARO_3004306,Methicillin resistant Staphylococcus aureus,Methicillin-resistant Staphylococcus aureus (MRSA) screen,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009104,Bacteria detected,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009204,Nafcillin,sample_nafcillin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009177,Necrotizing enterocolitis,Nectrotizing Enterocolitis (NEC),NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009205,Nystatin,sample_nystatin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009206,Ofloxacin,sample_ofloxacin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009209,Season of birth,season_of_birth,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009210,Sepsis diagnosed,Sepsis,NICUNEC.txt,whether the baby was diagnosed with sepsis,"No, Yes",http://purl.obolibrary.org/obo/EUPATH_0022067,Diagnosis history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/PATO_0000047,Sex,sex,NICUNEC.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009215,Sibling set ID,sibling_set_id,NICUNEC.txt,,1 to 37,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000639,Study group,Study cohort,NICUNEC.txt,"Describes treatment, infection status, etc.","Co-housed Naive, Infected",http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,subject_id,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009211,Survived,survived,NICUNEC.txt,whether the baby has survived the NICU,"No, Yes",http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009189,Twin type,fraternal_or_identical_twins,NICUNEC.txt,,"fraternal, identical",http://purl.obolibrary.org/obo/EUPATH_0009185,Plurality,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009207,Vancomycin,sample_vancomycin,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009208,Zosyn,sample_zosyn,NICUNEC.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,value,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009029,Age at sample collection (months),age_at_collection_months,PIH_Uganda.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000452,"City, village, or region",location,PIH_Uganda.txt,"The geographical origin of the sample as defined by the country or sea name followed by specific region name. Country or sea names should be chosen from the INSDC country list (http://insdc.org/country.html), or the GAZ ontology (v 1.512)  (http://purl.bioontology.org/ontology/GAZ)",,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,PIH_Uganda.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,PIH_Uganda.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,PIH_Uganda.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,PIH_Uganda.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,PIH_Uganda.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,PIH_Uganda.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/HP_0000238,Hydrocephalus,hydrocephalus,PIH_Uganda.txt,Hydrocephalus is an active distension of the ventricular system of the brain resulting from inadequate passage of CSF from its point of production within the cerebral ventricles to its point of absorption into the systemic circulation.,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,PIH_Uganda.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,PIH_Uganda.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/PATO_0000047,Sex,sex,PIH_Uganda.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009094,Age at sample collection (days),Age at sample collection (days),ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009130,Ampicillin administered (days),Ampicillin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009176,Antenatal steroids,antenatal_steroids,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009126,Antibiotic medication indication,Indication,ResistomeAmplicon.txt,clinical indication for antibiotic used,,http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009125,Antibiotic medication related to sample collection,Antibiotic_Treatment,ResistomeAmplicon.txt,Antibiotic treatments for which samples were collected directly before initiation and directly after termination of treatment.,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000581,Baby's delivery mode,baby_delivery_mode,ResistomeAmplicon.txt,Method of delivery (newborn),,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009156,Caffeine administered (days),Caffeine,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009129,Cefazolin administered (days),Cefazolin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009136,Cefotaxime administered (days),Cefotaxime,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009175,Chorioamnionitis,chorioamnionitis,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009135,Clindamycin administered (days),Clindamycin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009174,Duration of membrane rupture (hrs),dur_membrane_rupture,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009153,Formula with cows-milk-based fortifications fed,Formula with cows-milk-based fortifications,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009152,Formula without cows-milk-based fortifications fed,Formula without cows-milk-based fortifications,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009158,Furosemide lasix administered (days),Furosemide_Lasix,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009128,Gentamicin administered (days),Gentamicin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009095,Gestational age at birth (days),Gestational age at birth (days),ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009172,Group B Streptococcus infection,GBS,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009147,Hospital bed number,Bed_Number,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009146,Hospital room,Room,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009099,Hospital room type,Room_Type,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,ResistomeAmplicon.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,ResistomeAmplicon.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,ResistomeAmplicon.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,ResistomeAmplicon.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009022,Host weight (g),Weight_to_use,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source
