Term Ontology ID	Display Label	Term Parent Ontology ID	Term Parent display Label	Data Dictionary Label (en)	Column Name (en)	Term Type	Data Dictionary ID	PRISM Preferred Label (en)	Prism Description	
http://purl.obolibrary.org/obo/DOID_3650	Lactic acidosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lactic acidosis		value	PRISM_1000291			
http://purl.obolibrary.org/obo/DOID_2615	Laryngeal papillomatosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Laryngeal papillomatosis		value	PRISM_1000292			
http://purl.obolibrary.org/obo/DOID_9395	Laryngeo-tracheo bronchitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Laryngeo-tracheo bronchitis		value	PRISM_1000293			
http://purl.obolibrary.org/obo/DOID_811	Lipodystrophy	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lipodystrophy		value	PRISM_1000294			
http://purl.obolibrary.org/obo/DOID_409	Liver disease	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Liver disease		value	PRISM_1000295			
http://purl.obolibrary.org/obo/DOID_0060317	Lung abscess	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lung abscess		value	PRISM_1000296			
http://purl.obolibrary.org/obo/DOID_850	"Lung Disease, Chronic HIV Associated"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Lung Disease, Chronic HIV Associated"		value	PRISM_1000297			
http://purl.obolibrary.org/obo/DOID_1602	Lymphadenitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lymphadenitis		value	PRISM_1000298			
http://purl.obolibrary.org/obo/DOID_552	Lymphocytic Interstitial Pneumonia (LIP)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lymphocytic Interstitial Pneumonia (LIP)		value	PRISM_1000299			
http://purl.obolibrary.org/obo/DOID_8567	Lymphoma - Hodgkins	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lymphoma - Hodgkins		value	PRISM_1000300			
http://purl.bioontology.org/ontology/MEDDRA/10029547	Lymphoma - Non Hodgkins	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lymphoma - Non Hodgkins		value	PRISM_1000301			
http://purl.obolibrary.org/obo/DOID_0060058	Lymphoma - Primary CNS	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Lymphoma - Primary CNS		value	PRISM_1000302			
http://purl.obolibrary.org/obo/HP_0000692	Mal-aligned teeth	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Mal-aligned teeth		value	PRISM_1000303			
http://purl.obolibrary.org/obo/DOID_12365	Malaria	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Malaria		value	PRISM_1000304			
http://purl.obolibrary.org/obo/DOID_8452	Malnutrition	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Malnutrition - moderate		value	PRISM_1000305			
http://purl.obolibrary.org/obo/DOID_8452	Malnutrition	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Malnutrition - severe		value	PRISM_1000305			
http://purl.obolibrary.org/obo/DOID_13579	Marasmic- Kwashiorkor	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Marasmic- Kwashiorkor		value	PRISM_1000307			
http://purl.obolibrary.org/obo/DOID_12328	Marasmus	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Marasmus		value	PRISM_1000308			
http://purl.obolibrary.org/obo/DOID_10690	Mastitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Mastitis		value	PRISM_1000309			
http://purl.obolibrary.org/obo/DOID_0060322	Mastoiditis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Mastoiditis		value	PRISM_1000310			
http://purl.obolibrary.org/obo/DOID_8622	Measles	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Measles		value	PRISM_1000311			
http://purl.obolibrary.org/obo/DOID_8622	Measles	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Measles-like illness		value	PRISM_1000311			
http://purl.obolibrary.org/obo/DOID_9471	Meningitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Meningitis - bacterial		value	PRISM_1000313			
http://purl.obolibrary.org/obo/DOID_9471	Meningitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Meningitis - Cryptococcal		value	PRISM_1000313			
http://purl.obolibrary.org/obo/DOID_9471	Meningitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Meningitis - nonbacterial		value	PRISM_1000313			
http://purl.obolibrary.org/obo/HP_0000132	Menorrhagia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Menorrhagia		value	PRISM_1000316			
http://purl.obolibrary.org/obo/DOID_10907	Microcephaly	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Microcephaly		value	PRISM_1000317			
http://purl.obolibrary.org/obo/DOID_4271	Microsporidiosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Microsporidiosis		value	PRISM_1000318			
http://purl.bioontology.org/ontology/SNOMEDCT/16607004	Missed abortion	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Missed abortion		value	PRISM_1000319			
http://purl.obolibrary.org/obo/DOID_8867	Molluscum contangiosum	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Molluscum contangiosum (mild)		value	PRISM_1000320			
http://purl.obolibrary.org/obo/DOID_8867	Molluscum contangiosum	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Molluscum contangiosum (severe)		value	PRISM_1000320			
http://purl.obolibrary.org/obo/DOID_10264	Mumps	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Mumps		value	PRISM_1000322			
http://purl.obolibrary.org/obo/DOID_2755	Mycobacterial avium complex	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Mycobacterial avium complex - disseminated		value	PRISM_1000323			
http://purl.obolibrary.org/obo/DOID_2755	Mycobacterial avium complex	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Mycobacterial avium complex - localized		value	PRISM_1000323			
http://purl.obolibrary.org/obo/DOID_2757	Mycobacterial Infection	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Mycobacterial Infection - Non-TB		value	PRISM_1000325			
http://purl.obolibrary.org/obo/DOID_2757	Mycobacterial Infection	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Mycobacterial Infection- Non-TB, disseminated"		value	PRISM_1000325			
http://purl.obolibrary.org/obo/DOID_5844	Myocardial infarction	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Myocardial infarction		value	PRISM_1000327			
http://purl.obolibrary.org/obo/DOID_633	Myositis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Myositis		value	PRISM_1000328			
http://purl.obolibrary.org/obo/DOID_13117	"Nail infection, Fungal"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Nail infection, Fungal"		value	PRISM_1000329			
http://purl.obolibrary.org/obo/DOID_585	Nephrolithiasis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Nephrolithiasis		value	PRISM_1000330			
http://purl.obolibrary.org/obo/DOID_557	Nephropathy	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Nephropathy		value	PRISM_1000331			
http://purl.obolibrary.org/obo/DOID_1184	Nephrotic syndrome	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Nephrotic syndrome		value	PRISM_1000332			
http://purl.bioontology.org/ontology/SNOMEDCT/16269008	Neuralgia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Neuralgia		value	PRISM_1000333			
http://purl.obolibrary.org/obo/DOID_1227	Neutropenia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Neutropenia  - general		value	PRISM_1000334			
http://purl.obolibrary.org/obo/DOID_1227	Neutropenia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Neutropenia  - HIV Related		value	PRISM_1000334			
http://purl.bioontology.org/ontology/SNOMEDCT/85548006	Non-healing episiotomy (non-infected)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Non-healing episiotomy (non-infected)		value	PRISM_1000336			
http://purl.obolibrary.org/obo/DOID_9970	Obesity	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Obesity		value	PRISM_1000337			
http://purl.obolibrary.org/obo/DOID_12215	Oligohydramnios	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Oligohydramnios		value	PRISM_1000338			
http://purl.obolibrary.org/obo/HP_0000876	Oligomenorrhea	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Oligomenorrhea		value	PRISM_1000339			
http://purl.obolibrary.org/obo/DOID_9699	Ophthalmia Neonatorum	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Ophthalmia Neonatorum		value	PRISM_1000340			
http://purl.obolibrary.org/obo/DOID_0060315	Oral hairy leukoplakia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Oral hairy leukoplakia		value	PRISM_1000341			
http://purl.obolibrary.org/obo/DOID_9663	Oral ulcers	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Oral ulcers - recurrent		value	PRISM_1000342			
http://purl.obolibrary.org/obo/DOID_9663	Oral ulcers	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Oral ulcers - single episode		value	PRISM_1000342			
http://purl.obolibrary.org/obo/DOID_1019	Osteomyelitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Osteomyelitis		value	PRISM_1000344			
http://purl.obolibrary.org/obo/DOID_9463	Otitis externa	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Otitis externa		value	PRISM_1000345			
http://purl.obolibrary.org/obo/DOID_10754	Otitis media	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Otitis media - nonsuppurative		value	PRISM_1000346			
http://purl.obolibrary.org/obo/DOID_10754	Otitis media	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Otitis media - suppurative		value	PRISM_1000346			
http://purl.obolibrary.org/obo/HP_0012531	Pain	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pain		value	PRISM_1000348			
http://purl.obolibrary.org/obo/DOID_4989	Pancreatitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pancreatitis		value	PRISM_1000349			
http://purl.obolibrary.org/obo/HP_0003470	Paralysis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Paralysis		value	PRISM_1000350			
http://purl.obolibrary.org/obo/SYMP_0000659	Paresis (impaired strength)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Paresis (impaired strength)		value	PRISM_1000351			
http://purl.obolibrary.org/obo/DOID_13117	Paronychia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Paronychia		value	PRISM_1000352			
http://purl.obolibrary.org/obo/HP_0011801	Parotid enlargement	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Parotid enlargement		value	PRISM_1000353			
http://purl.obolibrary.org/obo/HP_0011801	Parotid enlargement	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Parotid enlargement - HIV related		value	PRISM_1000353			
http://purl.obolibrary.org/obo/DOID_10301	Parotitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Parotitis		value	PRISM_1000355			
http://purl.obolibrary.org/obo/DOID_1003	Pelvic Inflammatory Disease	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pelvic Inflammatory Disease		value	PRISM_1000356			
http://purl.obolibrary.org/obo/DOID_8506	Pemphigoid	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pemphigoid		value	PRISM_1000357			
http://purl.obolibrary.org/obo/DOID_9182	Pemphigus	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pemphigus		value	PRISM_1000358			
http://purl.obolibrary.org/obo/DOID_0050288	Penicilliosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Penicilliosis		value	PRISM_1000359			
http://purl.obolibrary.org/obo/DOID_750	Peptic ulcer disease	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Peptic ulcer disease		value	PRISM_1000360			
http://purl.obolibrary.org/obo/DOID_1787	Pericarditis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pericarditis		value	PRISM_1000361			
http://purl.obolibrary.org/obo/DOID_824	Periodontitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Periodontitis - acute necrotizing ulcerative		value	PRISM_1000362			
http://purl.obolibrary.org/obo/DOID_824	Periodontitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Periodontitis - unspecified		value	PRISM_1000362			
http://purl.obolibrary.org/obo/DOID_0060053	Peripheral neuropathy	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Peripheral neuropathy		value	PRISM_1000364			
http://purl.obolibrary.org/obo/DOID_12765	Peritonsillar abscess	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Peritonsillar abscess		value	PRISM_1000365			
http://purl.obolibrary.org/obo/DOID_0060314	Persistent generalized lymphadenopathy (PGL)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Persistent generalized lymphadenopathy (PGL)		value	PRISM_1000366			
http://purl.obolibrary.org/obo/DOID_2275	Pharyngitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pharyngitis		value	PRISM_1000367			
http://purl.obolibrary.org/obo/DOID_2712	Phimosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Phimosis		value	PRISM_1000368			
http://purl.obolibrary.org/obo/DOID_11060	Placenta previa	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Placenta previa		value	PRISM_1000369			
http://purl.obolibrary.org/obo/DOID_11339	Pneumocystis jiroveci (carinii) infection	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pneumocystis jiroveci (carinii) infection		value	PRISM_1000370			
http://purl.obolibrary.org/obo/DOID_552	Pneumonia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pneumonia		value	PRISM_1000371			
http://purl.obolibrary.org/obo/DOID_552	Pneumonia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pneumonia - severe		value	PRISM_1000371			
http://purl.bioontology.org/ontology/SNOMEDCT/75478009	Poisoning	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Poisoning		value	PRISM_1000373			
http://purl.obolibrary.org/obo/DOID_8488	Polyhydramnios	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Polyhydramnios		value	PRISM_1000374			
http://purl.obolibrary.org/obo/DOID_0060325	"Polyp, cervical"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Polyp, cervical"		value	PRISM_1000375			
http://purl.bioontology.org/ontology/MEDDRA/10036250	Post coital bleeding	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Post coital bleeding		value	PRISM_1000376			
http://purl.bioontology.org/ontology/MEDDRA/10048038	Wound infection	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Post-cesarean wound infection		value	PRISM_1000377			
http://purl.bioontology.org/ontology/MEDDRA/10048038	Wound infection	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Post-cesarean wound separation		value	PRISM_1000377			
http://purl.obolibrary.org/obo/HP_0011891	Postpartum hemorrhage	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Postpartum hemorrhage		value	PRISM_1000379			
http://purl.obolibrary.org/obo/DOID_1002	Postpartum/postoperative endometritis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Postpartum/postoperative endometritis		value	PRISM_1000380			
http://purl.obolibrary.org/obo/DOID_10591	Pre-eclampsia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Pre-eclampsia, Mild"		value	PRISM_1000381			
http://purl.obolibrary.org/obo/DOID_10591	Pre-eclampsia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Pre-eclampsia, Severe"		value	PRISM_1000381			
http://purl.obolibrary.org/obo/HP_0001788	Premature rupture of membranes	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Premature rupture of membranes (PROM)		value	PRISM_1000383			
http://purl.bioontology.org/ontology/SNOMEDCT/289733005	Preterm contractions	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Preterm contractions		value	PRISM_1000384			
http://purl.obolibrary.org/obo/HP_0001622	Preterm delivery	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Preterm delivery		value	PRISM_1000385			
http://purl.bioontology.org/ontology/SNOMEDCT/6383007	Preterm labor	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Preterm labor		value	PRISM_1000386			
http://purl.obolibrary.org/obo/HP_0001788	Premature rupture of membranes	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Preterm premature rupture of membranes (PPROM)		value	PRISM_1000383			
http://purl.obolibrary.org/obo/DOID_643	Progressive multifocal leukoenchephalopathy (PML)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Progressive multifocal leukoenchephalopathy (PML)		value	PRISM_1000388			
http://purl.obolibrary.org/obo/HP_0000989	Pruritis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pruritis		value	PRISM_1000389			
http://purl.obolibrary.org/obo/DOID_2468	Psychosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Psychosis		value	PRISM_1000390			
http://purl.obolibrary.org/obo/DOID_9477	Pulmonary embolus	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pulmonary embolus		value	PRISM_1000391			
http://purl.obolibrary.org/obo/DOID_5330	Pulp space infection	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pulp space infection		value	PRISM_1000392			
http://purl.obolibrary.org/obo/DOID_3326	Purpura	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Purpura		value	PRISM_1000393			
http://purl.obolibrary.org/obo/DOID_11400	Pyelonephritis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pyelonephritis		value	PRISM_1000394			
http://purl.obolibrary.org/obo/DOID_4223	Pyoderma	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pyoderma		value	PRISM_1000395			
http://purl.obolibrary.org/obo/DOID_876	Pyomyositis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Pyomyositis		value	PRISM_1000396			
http://purl.obolibrary.org/obo/DOID_0050486	"Rash, allergic"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Rash, allergic"		value	PRISM_1000397			
http://purl.obolibrary.org/obo/DOID_6196	Reactive arthritis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Reactive arthritis		value	PRISM_1000398			
http://purl.obolibrary.org/obo/DOID_9307	Rectal prolapse	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Rectal prolapse		value	PRISM_1000399			
http://purl.obolibrary.org/obo/SYMP_0000623	Renal failure - acute	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Renal failure - acute		value	PRISM_1000400			
http://purl.bioontology.org/ontology/MEDDRA/10009119	Renal failure - chronic	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Renal failure - chronic		value	PRISM_1000401			
http://purl.obolibrary.org/obo/DOID_11162	Respiratory failure	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Respiatory Distress Syndrome		value	PRISM_1000402			
http://purl.obolibrary.org/obo/DOID_11162	Respiratory failure	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Respiratory failure		value	PRISM_1000402			
http://purl.obolibrary.org/obo/DOID_1586	Rheumatic fever	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Rheumatic fever		value	PRISM_1000404			
http://purl.obolibrary.org/obo/DOID_9814	Rheumatic heart disease	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Rheumatic heart disease		value	PRISM_1000405			
http://purl.obolibrary.org/obo/DOID_7148	Rheumatoid arthritis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Rheumatoid arthritis		value	PRISM_1000406			
http://purl.obolibrary.org/obo/DOID_8781	"Rubella, congenital"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Rubella, congenital"		value	PRISM_1000407			
http://purl.obolibrary.org/obo/DOID_8295	Scabies	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Scabies		value	PRISM_1000408			
http://purl.obolibrary.org/obo/DOID_9063	Scalded skin syndrome	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Scalded skin syndrome		value	PRISM_1000409			
http://purl.obolibrary.org/obo/DOID_1395	Schistosomiasis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Schistosomiasis		value	PRISM_1000410			
http://purl.obolibrary.org/obo/DOID_11446	Sciatica	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sciatica		value	PRISM_1000411			
http://purl.obolibrary.org/obo/HP_0100806	Sepsis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sepsis		value	PRISM_1000412			
http://purl.obolibrary.org/obo/SYMP_0019148	Septicaemia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Septicaemia		value	PRISM_1000413			
http://purl.bioontology.org/ontology/SNOMEDCT/38013005	Severe immunosuppression	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Severe immunosuppression		value	PRISM_1000414			
http://purl.obolibrary.org/obo/DOID_10922	Sickle cell crisis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sickle cell crisis - acute chest syndrome		value	PRISM_1000415			
http://purl.obolibrary.org/obo/DOID_10922	Sickle cell crisis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sickle cell crisis - dactylitis		value	PRISM_1000415			
http://purl.obolibrary.org/obo/DOID_10922	Sickle cell crisis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sickle cell crisis - mesenteric		value	PRISM_1000415			
http://purl.obolibrary.org/obo/DOID_10922	Sickle cell crisis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sickle cell crisis - painful		value	PRISM_1000415			
http://purl.obolibrary.org/obo/DOID_10922	Sickle cell crisis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sickle cell crisis - sequestration		value	PRISM_1000415			
http://purl.obolibrary.org/obo/DOID_4	Sickle cell disease	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sickle cell disease		value	PRISM_1000420			
http://purl.obolibrary.org/obo/DOID_0050127	Sinusitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sinusitis - acute		value	PRISM_1000421			
http://purl.obolibrary.org/obo/DOID_0050127	Sinusitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sinusitis - chronic		value	PRISM_1000421			
http://purl.obolibrary.org/obo/DOID_0050134	"Skin Infection, Fungal"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Skin Infection, Fungal"		value	PRISM_1000423			
http://purl.bioontology.org/ontology/SNOMEDCT/282026002	Soft tissue injury	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Soft tissue injury		value	PRISM_1000424			
http://purl.obolibrary.org/obo/HP_0008443	Spinal deformities	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Spinal deformities		value	PRISM_1000425			
http://purl.obolibrary.org/obo/HP_0001744	Splenomegaly	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Splenomegaly		value	PRISM_1000426			
http://purl.obolibrary.org/obo/DOID_722	Spontaneous abortion/miscarriage	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Spontaneous abortion/miscarriage		value	PRISM_1000427			
http://purl.obolibrary.org/obo/DOID_0050426	Stevens - Johnson syndrome	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Stevens - Johnson syndrome		value	PRISM_1000428			
http://purl.obolibrary.org/obo/DOID_9637	Stomatitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Stomatis		value	PRISM_1000429			
http://purl.obolibrary.org/obo/DOID_9637	Stomatitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Stomatitis, aphthous"		value	PRISM_1000429			
http://purl.obolibrary.org/obo/DOID_6713	Stroke	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Stroke		value	PRISM_1000431			
http://purl.obolibrary.org/obo/DOID_9909	Stye	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Stye		value	PRISM_1000432			
http://purl.obolibrary.org/obo/HP_0011896	Subconjuctival Haemorrhages	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Subconjuctival Haemorrhages		value	PRISM_1000433			
http://purl.obolibrary.org/obo/DOID_9007	Sudden infant death syndorme (SIDS)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Sudden infant death syndorme (SIDS)		value	PRISM_1000434			
http://purl.obolibrary.org/obo/DOID_4166	Syphillis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Syphillis		value	PRISM_1000435			
http://purl.obolibrary.org/obo/DOID_11338	Tetanus	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tetanus		value	PRISM_1000436			
http://purl.bioontology.org/ontology/SNOMEDCT/53638009	Therapeutic abortion (elective/induced)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Therapeutic abortion (elective/induced)		value	PRISM_1000437			
http://purl.bioontology.org/ontology/SNOMEDCT/54048003	Threatened abortion	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Threatened abortion		value	PRISM_1000438			
http://purl.obolibrary.org/obo/DOID_1588	Thrombocytopenia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Thrombocytopenia - general		value	PRISM_1000439			
http://purl.obolibrary.org/obo/DOID_1588	Thrombocytopenia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Thrombocytopenia - HIV related		value	PRISM_1000439			
http://purl.obolibrary.org/obo/HP_0010518	Thyroglossal cyst	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Thyroglossal cyst		value	PRISM_1000441			
http://purl.obolibrary.org/obo/DOID_4337	Tinea Capitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tinea Capitis		value	PRISM_1000442			
http://purl.obolibrary.org/obo/HP_0000360	Tinnitus	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tinnitus		value	PRISM_1000443			
http://purl.obolibrary.org/obo/DOID_10456	Tonsillitis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tonsillitis		value	PRISM_1000444			
http://purl.obolibrary.org/obo/DOID_0050840	Torticolis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Torticolis		value	PRISM_1000445			
