IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0011607,Sanitation score,1,wami_0_5y::newsanitation,wami_0_5y,"Whether the household sanitation facilities were classified as improved or unimproved, based on WHO definitions. Sanitation facilities categorized as 'Improved' include those classified as 'Other,' 'Pit latrine without flush/with slab,''Flush to piped sewer system,' 'Flush to septic tank,' 'Flush to pit latrine,' or 'Flush to somewhere else.' 'No facility/bush/field or bucket toilet/pit latrine without slab' was considered 'Unimproved.' Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,"Score of sanitation; 0 for unimproved categories, 4 for improved categories. Source=FSE(derived). if fsetoiletmod = ''01'' then newsanitation=0, unimproved;if fsetoiletmod = ''02'',''03'',''04'',''05'',''06'',''07'' then newsanitation=4, improved",", 0, 4",variable
http://purl.obolibrary.org/obo/EUPATH_0011611,Toilet or latrine,2,wami_0_5y::q3,wami_0_5y,"Whether the household had a flush toilet or pit latrine. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,Do you have a toilet in your household ?. Source=SAV Latrine. yes = 01; no = 00,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011613,Toilet or latrine concrete floor before 11/2009,7,wami_0_5y::q5,wami_0_5y,"For households with toilets or latrines that had a concrete floor, whether this concrete floor was available before November 2009. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,Was the concrete floor available before November 2009?. Source=SAV Latrine. yes = 01; no = 00,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011615,Toilet or latrine concrete floor between 11/2009-02/2014,8,wami_0_5y::q7,wami_0_5y,"For households with toilets or latrines that did NOT have a concrete floor, whether the household toilet or latrine had a concrete floor at any time between November 2009 and February 2014. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,"If your answer to Question 04 is ‘No’, did your toilet/latrine have a concrete floor any time between November 2009 and February 2014? . Source=SAV Latrine. yes = 01; no = 00",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011614,Toilet or latrine concrete floor date,9,wami_0_5y::q6,wami_0_5y,"Installation date for the household toilet or latrine's concrete floor, if after November 2009. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,When after November 2009 did your toilet/latrine; have a concrete floor. Source=SAV Latrine. date,2010-01-03 to 2015-01-11,variable
http://purl.obolibrary.org/obo/EUPATH_0011612,Toilet or latrine has concrete floor,6,wami_0_5y::q4,wami_0_5y,"Whether the household toilet or latrine had a concrete floor. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,Does your household toilet/latrine have a concrete floor?. Source=SAV Latrine. yes = 01; no = 00,", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011744,Toilet or latrine type,3,wami_0_5y::fsetoiletmod,wami_0_5y,"Type of toilet or latrine facility usually used by members of the household. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,"What kind of toilet facility do members of your household usually use? Equal to FSE toilet except when new data provided by TZH, SAV, and PEL conflict. It is preferable to use this variable than the raw variable as correct accounting for type of latrine has been made. . Source=Derived. no facility/bush/field or bucket toilet/pit latrine without slab = 01(unimproved);pit latrine without flush/with slab(improved) = 02;flush to piped sewer system = 03 flush to septic tank = 04 ;flush to pit latrine = 05 ;flush to somewhere else = 06;other = 07",", 1, 2, 3, 4, 5, 6, 7",variable
http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,,,,Observation,,http://www.w3.org/2002/07/owl#Thing,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0011961,Dietary intake,1,,,,Observation,24hr food recall,http://www.enpadasi.eu/ontology/release/v1/ons/ONS_0000106,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0011067,Meal count during recall,3,diet::num_meal,diet,"Total number of meals consumed by the child on this day of food recall. Quantitative dietary intake based on 24hr food recall was assessed on a monthly basis from 9-24 months of age, with an optional extension up to 60 months of age.",Observation,24hr food recall,http://www.enpadasi.eu/ontology/release/v1/ons/ONS_0000106,Total number of meals consumed by the child on this day of food recall. Source=Calculated.,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011740,Nutrient intake,2,,,,Observation,24hr food recall,http://www.enpadasi.eu/ontology/release/v1/ons/ONS_0000106,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0010509,1st day of ALRI episode,6,illnessfull::aint3,illnessfull,"Whether this was the first day of an acute lower respiratory Infection (ALRI) episode. ALRI episodes were separated by 14 ALRI-free days. Days when data are missing were classified as ALRI-free (if there were 14 missing days before a day with ALRI, the episode started on day with ALRI). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"1 if first day of episode, 0 if not. calculated, ALRI",0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0010508,ALRI episode #,4,illnessfull::anum3,illnessfull,"All days of observation that fall within an acute lower respiratory Infection (ALRI) episode are coded with the ALRI episode count. ALRI episodes were separated by 14 ALRI-free days. Days when data are missing were classified as ALRI-free (if there were 14 missing days before a day with ALRI, the episode started on day with ALRI). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"All days in episode coded with number of episode. calculated, ALRI",0 to 23,variable
http://purl.obolibrary.org/obo/EUPATH_0010507,ALRI episode status,5,illnessfull::aepi3,illnessfull,"Whether this day of observation marked the beginning of a acute lower respiratory infection (ALRI) episode or was within an ALRI episode. ALRI episodes were separated by 14 ALRI-free days. Days when data are missing were classified as ALRI-free (if there were 14 missing days before a day with ALRI, the episode started on day with ALRI). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"2 at beginning of episode, 1 within episode. ALRI episodes are separated by 14 ALRI-free days. In this dataset, days when data are missing are thought to be ALRI-free (so if there are 14 missing days before a day with ALRI, the episode starts on the ALRI",0 to 2,variable
http://purl.obolibrary.org/obo/EUPATH_0010543,"ALRI, fieldworker assessment",2,illnessfull::safalri,illnessfull,"Whether the field worker determined that the participant had an acute lower respiratory Infection (ALRI) during the surveillance visit. Participants who had a cough or shortness of breath PLUS rapid respiratory rate (defined as: >60 breaths/min in participants aged 0 to <2 months, >50 breaths/min in participants aged 2 to <12 months and >40 breaths/min in participants aged 12 months to three years) were determined to have ALRI and were referred to the nearest health center for assessment and treatment. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"Fieldworker assessment of ALRI, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010516,Cumulative ALRI episode count,8,illnessfull::csumaep,illnessfull,"Cumulative count of acute lower respiratory Infection (ALRI) episodes since beginning of follow-up. ALRI episodes were separated by 14 ALRI-free days. Days when data are missing were classified as ALRI-free (if there were 14 missing days before a day with ALRI, the episode started on day with ALRI). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"Cumulative number of ALRI episodes. calculated, ALRI",0 to 23,variable
http://purl.obolibrary.org/obo/EUPATH_0010518,Cumulative days in this ALRI episode,7,illnessfull::adayep,illnessfull,"Cumulative count of days that fall within the current acute lower respiratory Infection (ALRI) episode. ALRI episodes were separated by 14 ALRI-free days. Days when data are missing were classified as ALRI-free (if there were 14 missing days before a day with ALRI, the episode started on day with ALRI). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"Day of ALRI episode. calculated, ALRI",>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010511,Cumulative days with ALRI,9,illnessfull::cumalri,illnessfull,Cumulative count of days where an acute lower respiratory Infection (ALRI) was identified since beginning of follow-up. Days when data are missing were classified as ALRI-free. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"Cumulative number of days when ALRI was identified. calculated, ALRI",0 to 191,variable
http://purl.obolibrary.org/obo/EUPATH_0010514,Cumulative days within ALRI episodes,10,illnessfull::csumalrinew,illnessfull,"Cumulative count of days that fall within any acute lower respiratory Infection (ALRI) episode since beginning of follow-up. ALRI episodes were separated by 14 ALRI-free days. Days when data are missing were classified as ALRI-free (if there were two missing days before a day with ALRI, the episode started on day with ALRI). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"Cumulative number of days in ALRI episode (episodes separated by 14 ALRI-'free' days). calculated, ALRI",0 to 870,variable
http://purl.obolibrary.org/obo/EUPATH_0010510,Day in ALRI episode,3,illnessfull::aprev3,illnessfull,"Whether this day of observation falls within an acute lower respiratory Infection (ALRI) episode. ALRI episodes were separated by 14 ALRI-free days. Days when data are missing were classified as ALRI-free (if there were 14 missing days before a day with ALRI, the episode started on day with ALRI). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"1 for all days in episode (all days with ""ALRI""). calculated, ALRI",0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0010506,Study-defined ALRI,1,illnessfull::alri,illnessfull,"Whether the participant had an acute lower respiratory Infection (ALRI). Participants who had a cough or shortness of breath (today or yesterday) PLUS a rapid respiratory rate (defined as: >60 breaths/min in participants aged 0 to <2 months, >50 breaths/min in participants aged 2 to <12 months and >40 breaths/min in participants aged 12 months to three years) were determined to have ALRI. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0011756,"1 if ALRI, 0 if no ALRI. ALRI definition met when 1) Child had cough or shortness of breath (today or yesterday) & 2) Rapid respiration rate today (average of two measurements) as defined by a) >60 when child is <60 days old, b) >50 when child is >60-<365",0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0000662,BMI-for-age z-score,10,zscores_all::zbmi,zscores_all,"Body Mass Index (BMI)-for-age z-score, measured in participants 24m and older. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Body Mass Index (BMI)-for-age Z-score for children 2+ years old. calculated,NA,variable
http://purl.obolibrary.org/obo/EUPATH_0000683,Head circumference (cm),16,zscores_all::head,zscores_all,"Head circumference in cm. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Head circumference in cm. CAF/MOA/MOB/MOC,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0000682,Head circumference-for-age z-score,9,zscores_all::zhc,zscores_all,"Head circumference z-score. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Head circumference Z-score. calculated,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010075,Height (cm),14,zscores_all::height,zscores_all,"Height in cm, measured in participants 24m and older. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Height in cm (after 2y). MOC/AVF,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011894,Height-for-age z-score,4,zscores_all::zhei,zscores_all,"Height-for-age z-score. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Height-for-age Z-score (height from MOC/AVF). calculated,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0015710,Length- or height-for-age z-score,2,zscores_all::haz,zscores_all,"Length-for-age or height-for-age z-score, as appropriate by age. Length used when younger than 24m, height used when older than 24m. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"Length-for-age z-score or Height-for-age Z-score, as appropriate by age (length<2y, height>2y). calculated",NA,variable
