overallOrder,variable,dataFile,dataSet,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,multifilter,notesForOnt
139,opvdate13,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
142,opvdate14,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
144,rubdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
147,ipvdate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
148,rubdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
150,ipvdate2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
152,rubdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
153,ipvdate3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
156,ipvdate4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
157,meadate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
161,meadate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
165,meadate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
169,meadate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
174,mmrdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
178,mmrdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
182,mmrdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
187,ipvdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
189,bcgdate1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
191,ipvdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
192,bcgdate2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
195,ipvdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
199,ipvdate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
203,ipvdate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
208,opvdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
212,opvdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
216,opvdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
220,opvdate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
224,opvdate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
228,opvdate6,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
232,opvdate7,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
236,opvdate8,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
240,opvdate9,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
244,opvdate10,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
248,opvdate11,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
252,opvdate12,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
256,opvdate13,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
260,opvdate14,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
264,opvdate15,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
268,opvdate16,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
272,opvdate17,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
276,opvdate18,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
280,opvdate19,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
284,opvdate20,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
288,opvdate21,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
292,opvdate22,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
296,opvdate23,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
300,opvdate24,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
304,opvdate25,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
309,hibdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
313,hibdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
317,hibdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
321,hibdate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
325,hibdate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
330,rotadate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
334,rotadate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
338,rotadate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
343,hepbdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
347,hepbdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
351,hepbdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
355,hepbdate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
359,hepbdate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
364,tetadate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
368,tetadate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
372,tetadate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
376,tetadate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
380,tetadate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
384,tetadate6,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
388,tetadate7,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
392,tetadate8,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
396,tetadate9,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
401,dptdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
405,dptdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
409,dptdate3,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
413,dptdate4,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
417,dptdate5,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
422,bcgdate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
426,bcgdate2,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
40,vifsource_mea1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
43,vifsource_mea2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
46,vifsource_mea3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
51,vifsource_tet1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
54,vifsource_tet2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
57,vifsource_tet3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
60,vifsource_tet4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
63,vifsource_tet5,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
66,vifsource_tet6,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
69,vifsource_tet7,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
80,vifsource_dpt1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
83,vifsource_dpt2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
86,vifsource_dpt3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
89,vifsource_dpt4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
94,vifsource_rota1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
97,vifsource_rota2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
100,vifsource_rota3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
105,vifsource_opv1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
108,vifsource_opv2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
111,vifsource_opv3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
114,vifsource_opv4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
117,vifsource_opv5,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
120,vifsource_opv6,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
123,vifsource_opv7,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
126,vifsource_opv8,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
129,vifsource_opv9,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
132,vifsource_opv10,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
135,vifsource_opv11,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
138,vifsource_opv12,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
141,vifsource_opv13,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
144,vifsource_opv14,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
149,vifsource_ipv1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
152,vifsource_ipv2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
155,vifsource_ipv3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
158,vifsource_ipv4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
191,vifsource_bcg1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
194,vifsource_bcg2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
163,vifsource_vita1,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
166,vifsource_vita2,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
169,vifsource_vita3,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
172,vifsource_vita4,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
175,vifsource_vita5,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
178,vifsource_vita6,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
181,vifsource_vita7,vax_and_titer_wdates.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
49,vitadate1,Vaccine_wide_moa.csv,"MAL-ED, 0 to 36 months",http://purl.obolibrary.org/obo/EUPATH_0011520,Vitamin A supplementation date,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,
