colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
28,healthcare_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A19. What do you typically use for health care? [Heiwon I thaw juh lai e sumar phi?],"1, Public health clinic [Thaw e sumar ha sorkar] | 2, Private health clinic [Jaka e sumar chimet] | 3, Community health worker [U/ka nongkreh wa iatoh wa ka koit ka khiah ha chnong] | 4, Other [Kiwi kiwi]",,,,NA,healthcare_rad,khasi_data_2021-01-22_1310visits1_2_hh::healthcare_rad,int,1,NA,NA,1 to 4,4,NA,0.0078125,duplicated variable
29,healthcareother,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A20. Specify other health care option [Batai shai],NA,,,,NA,healthcareother,khasi_data_2021-01-22_1310visits1_2_hh::healthcareother,chr,Private clinic and civil Nongstoin,NA,NA,", Private clinic and civil Nongstoin",1,NA,0.997395833,duplicated variable
30,dist2clinic,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A21. What is the distance to this typical source of health care? [Katwon ka jingjngai cha ka thaw e dawai heini?],NA,,,,"enter a NUMBER, or enter 'DK' if answer is ""Don't know""",dist2clinic,khasi_data_2021-01-22_1310visits1_2_hh::dist2clinic,chr,6,NA,NA,>10 unique values,35,NA,0.0078125,duplicated variable
31,dist2clinicunits,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A22. units,"1, meters | 2, kilometers | 3, Don't know",,,,NA,dist2clinicunits,khasi_data_2021-01-22_1310visits1_2_hh::dist2clinicunits,int,2,NA,NA,2 to 3,2,NA,0.09375,duplicated variable
32,transport2clinic_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A23. What type of transport would you usually use to go there? [Dei I ii juh pynemkam ioh u lai cheite?],"1, Walking [Lai kjat] | 2, Bicycle [Bisikil] | 3, Motorcycle [Motorcycle] | 4, Car [kari] | 5, Public transport (bus, auto-rickshaw, taxi) [(bus, auto-rickshaw, taxi) Kari Paitbah] | 6, Other [Kiwi kiwi] | 7, Don't know [Ym tip)",,,,NA,transport2clinic_rad,khasi_data_2021-01-22_1310visits1_2_hh::transport2clinic_rad,int,5,NA,NA,1 to 7,6,NA,0.0078125,duplicated variable
33,transport2clinicother,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A24. Specify other type of transport [Batai shai],NA,,,,NA,transport2clinicother,khasi_data_2021-01-22_1310visits1_2_hh::transport2clinicother,chr,Ym Tip,NA,NA,", Ym Tip",1,NA,0.997395833,duplicated variable
34,transport2clinictime,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A25. How long would it usually take you to get there using that type of transport? (minutes),NA,,,,"enter a NUMBER of MINUTES, or enter 'DK' if answer is ""Don't know""",transport2clinictime,khasi_data_2021-01-22_1310visits1_2_hh::transport2clinictime,chr,30,NA,NA,>10 unique values,30,NA,0.010416667,duplicated variable
35,pig,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A26. Pig [Sniang],"1, Yes | 2, No",,,,NA,pig,khasi_data_2021-01-22_1310visits1_2_hh::pig,int,2,NA,NA,1 to 2,2,NA,0.010416667,duplicated variable
36,buffalo_cow,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A27. Buffalo/cow [Muit/Masi],"1, Yes | 2, No",,,,NA,buffalo_cow,khasi_data_2021-01-22_1310visits1_2_hh::buffalo_cow,int,2,NA,NA,1 to 2,2,NA,0.010416667,duplicated variable
37,goat,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A28. Goat [Blang],"1, Yes | 2, No",,,,NA,goat,khasi_data_2021-01-22_1310visits1_2_hh::goat,int,2,NA,NA,1 to 2,2,NA,0.013020833,duplicated variable
38,poultry,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A29. Poultry [Syiar],"1, Yes | 2, No",,,,NA,poultry,khasi_data_2021-01-22_1310visits1_2_hh::poultry,int,2,NA,NA,1 to 2,2,NA,0.0078125,duplicated variable
39,animsinhouse_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A30. Are there animals living with you inside the house? [Em phi ki mrad ki wa sah lang hapoh iung?],NA,,,,NA,animsinhouse_yn,khasi_data_2021-01-22_1310visits1_2_hh::animsinhouse_yn,int,0,NA,NA,0 to 1,2,NA,0.041666667,duplicated variable
40,animsinhouseyes,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"A31. If yes, which animals? [Lada hooid, mrad aiu?] ",NA,,,,NA,animsinhouseyes,khasi_data_2021-01-22_1310visits1_2_hh::animsinhouseyes,chr,Cats and Dogs,NA,NA,>10 unique values,19,NA,0.596354167,duplicated variable
41,mosquitoesinhouse_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,A32. Are there mosquitoes in your house? [Don skain pyrjong ha iing jong phi?] ,"1, Yes, always [Hooid, barobor] | 2, Yes, sometimes [Hooid, teng teng] | 3, Only in the rainy season [Tang ha ka por slap] | 4, No [Em] | 5, Other [Kiwei kiwei]",,,,NA,mosquitoesinhouse_rad,khasi_data_2021-01-22_1310visits1_2_hh::mosquitoesinhouse_rad,int,1,NA,NA,1 to 4,4,NA,0.0078125,duplicated variable
42,mosquitoesinhouseother,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,A33. Specify other time when mosquitoes are in house [Batai shai],NA,,,,NA,mosquitoesinhouseother,khasi_data_2021-01-22_1310visits1_2_hh::mosquitoesinhouseother,lgl,NA,NA,NA,n/a,0,NA,1,no data
43,net_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B1. Does your household have a net? [Em musari phi ha iung?],NA,,,,NA,net_yn,khasi_data_2021-01-22_1310visits1_2_hh::net_yn,int,1,NA,NA,0 to 1,2,NA,0.0078125,duplicated variable
44,net_number,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B2. If yes, number of nets in the household [Katwon tylli ki musari em phi ha iung]",NA,,,,NA,net_number,khasi_data_2021-01-22_1310visits1_2_hh::net_number,int,2,NA,NA,1 to 10,9,NA,0.026041667,duplicated variable
45,itn_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B3. Are any of the nets ITNs? [Em na kini ki musari kiwa toh ki ITNs?],NA,,,,NA,itn_yn,khasi_data_2021-01-22_1310visits1_2_hh::itn_yn,int,1,NA,NA,0 to 1,2,NA,0.026041667,duplicated variable
46,itnwhyno,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B4. If no, is there a specific reason why there is no ITN? [Lada em, don kino kino ki daw ba phim don ITN?] ",NA,,,,NA,itnwhyno,khasi_data_2021-01-22_1310visits1_2_hh::itnwhyno,chr,Not registered on the census as they recently moved out to another house.,NA,NA,", Just recently married and moved out of the house, New to village, No supply from government, Not registered on the census as they recently moved out to another house.",4,NA,0.989583333,duplicated variable
47,itn_number,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B5. How many nets are ITNs? [Katwon ITN?],NA,,,,NA,itn_number,khasi_data_2021-01-22_1310visits1_2_hh::itn_number,int,2,NA,NA,1 to 22,8,NA,0.036458333,duplicated variable
48,itngetwhen,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B6. How long ago did you get the ITN? (How many years ago?) [La katnu snem ioh phi ia ka ITN?],NA,,,,NA,itngetwhen,khasi_data_2021-01-22_1310visits1_2_hh::itngetwhen,int,2,NA,NA,1 to 2016,8,NA,0.044270833,duplicated variable
49,itnwash_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B7. Do you wash your ITN? [Juh sait phi ka ITN?],NA,,,,NA,itnwash_yn,khasi_data_2021-01-22_1310visits1_2_hh::itnwash_yn,int,1,NA,NA,0 to 1,2,NA,0.036458333,duplicated variable
50,itnwashnum,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B8. If yes, how many times have you washed it since you got the ITN? [Katwon sien da dep sait phi ka naduh I por wa ioh phi ka, ka ITN?]",NA,,,,NA,itnwashnum,khasi_data_2021-01-22_1310visits1_2_hh::itnwashnum,int,2,NA,NA,1 to 24,13,NA,0.268229167,duplicated variable
51,itnhole_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B9. Does the ITN have holes or other defects? [Don kino kino ki thliew lymne jingthut ha ka ITN jong phi?] ,NA,,,,NA,itnhole_yn,khasi_data_2021-01-22_1310visits1_2_hh::itnhole_yn,int,1,NA,NA,0 to 1,2,NA,0.041666667,duplicated variable
52,itnholerepair_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B10. If the ITN has holes, does somebody repair the net? [Lada pai thlu ka ITN iong phi, em mo ki wa juh pynchna ia ki?]",NA,,,,NA,itnholerepair_yn,khasi_data_2021-01-22_1310visits1_2_hh::itnholerepair_yn,int,1,NA,NA,0 to 1,2,NA,0.34375,duplicated variable
53,coil_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B11. Does your household use coils? [Juh pynemkam phi u coil ha iung?],NA,,,,NA,coil_yn,khasi_data_2021-01-22_1310visits1_2_hh::coil_yn,int,0,NA,NA,0 to 1,2,NA,0.0078125,duplicated variable
54,coilusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"1, Daytime [Mynsngi]",NA,,,,NA,coilusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh::coilusewhen_chk___1,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
55,coilusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"2, Evening [Janmiet]",NA,,,,NA,coilusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh::coilusewhen_chk___2,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
56,coilusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"3, Night  time [Mynmiet]",NA,,,,NA,coilusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh::coilusewhen_chk___3,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
57,coilusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"4, Other [Kiwei kiwei]",NA,,,,NA,coilusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh::coilusewhen_chk___4,int,0,NA,NA,0 to 0,1,NA,0,duplicated variable
58,coilusewhenother,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,B13. Specify other time of coil use [Batai shai],NA,,,,NA,coilusewhenother,khasi_data_2021-01-22_1310visits1_2_hh::coilusewhenother,lgl,NA,NA,NA,n/a,0,NA,1,no data
59,coilusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B14. If yes, how often do you use them? [Katwon sien juh pynemkam phi ki?]","1, Always [Man I por] | 2, Sometimes [Tein tein] | 3, Rarely [Duna Bha]",,,,NA,coilusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh::coilusefreq_rad,int,3,NA,NA,1 to 3,3,NA,0.713541667,duplicated variable
60,mat_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B15. Does your household use mats? [Ka long iing jong phi ka pyndonkam ia ki (mat) ban pynduna ia u skain pyrjong?] ,NA,,,,NA,mat_yn,khasi_data_2021-01-22_1310visits1_2_hh::mat_yn,int,0,NA,NA,0 to 1,2,NA,0.0078125,duplicated variable
61,matusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,matusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh::matusewhen_chk___1,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
62,matusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,matusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh::matusewhen_chk___2,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
63,matusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,matusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh::matusewhen_chk___3,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
64,matusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,matusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh::matusewhen_chk___4,int,0,NA,NA,0 to 0,1,NA,0,duplicated variable
65,matusewhenother,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,B17. Specify other time of mat use [Batai shai],NA,,,,NA,matusewhenother,khasi_data_2021-01-22_1310visits1_2_hh::matusewhenother,lgl,NA,NA,NA,n/a,0,NA,1,no data
66,matusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B18. If yes, how often do you use them? [Lada hooid, katno sein phi ju pyndonkam ia ki?] ","1, Always [Barobor] | 2, Sometimes [Teng teng] | 3, Rarely [Kham niar]",,,,NA,matusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh::matusefreq_rad,int,2,NA,NA,1 to 2,2,NA,0.942708333,duplicated variable
67,vape_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B19. Does your household use vaporizers? [Ha iung iong phi juh pynemkam phi ia ki vaporizers?],NA,,,,NA,vape_yn,khasi_data_2021-01-22_1310visits1_2_hh::vape_yn,int,0,NA,NA,0 to 1,2,NA,0.010416667,duplicated variable
68,vapeusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,vapeusewhen_chk___1,khasi_data_2021-01-22_1310visits1_2_hh::vapeusewhen_chk___1,int,0,NA,NA,0 to 0,1,NA,0,duplicated variable
69,vapeusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,vapeusewhen_chk___2,khasi_data_2021-01-22_1310visits1_2_hh::vapeusewhen_chk___2,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
70,vapeusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,vapeusewhen_chk___3,khasi_data_2021-01-22_1310visits1_2_hh::vapeusewhen_chk___3,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
71,vapeusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,vapeusewhen_chk___4,khasi_data_2021-01-22_1310visits1_2_hh::vapeusewhen_chk___4,int,0,NA,NA,0 to 0,1,NA,0,duplicated variable
72,vapeusewhenother,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,B21. Specify other time of vaporizer use [Batai che],NA,,,,NA,vapeusewhenother,khasi_data_2021-01-22_1310visits1_2_hh::vapeusewhenother,lgl,NA,NA,NA,n/a,0,NA,1,no data
73,vapeusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B22. If yes, how often do you use them? [Katwon sien juh pynemkam phi ki?]","1, Always [Man I por] | 2, Sometimes [Tein tein] | 3, Rarely [Duna Bha]",,,,NA,vapeusefreq_rad,khasi_data_2021-01-22_1310visits1_2_hh::vapeusefreq_rad,int,1,NA,NA,1 to 2,2,NA,0.96875,duplicated variable
74,antimozspray_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B23. Use Insecticide spray? [Pyndonkam dawai synreit?],"1, Yes | 2, No",,,,NA,antimozspray_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozspray_myn,int,2,NA,NA,1 to 2,2,NA,0.010416667,duplicated variable
75,antimozdung_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B24. Use burning neem leaves or cow dung? [Juh thang phi deisla neem lane ka ait masi],"1, Yes | 2, No",,,,NA,antimozdung_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozdung_myn,int,2,NA,NA,1 to 2,2,NA,0.010416667,duplicated variable
76,antimozbushes_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B25. Clear bushes around house [Pynkhuid yei I nuit ha pchem iung],"1, Yes | 2, No",,,,NA,antimozbushes_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozbushes_myn,int,1,NA,NA,1 to 2,2,NA,0.013020833,duplicated variable
77,antimozstagnant_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B26. Clear stagnant water pools around house [Juh pynkhuid yei um wa lang hajan iung],"1, Yes | 2, No",,,,NA,antimozstagnant_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozstagnant_myn,int,1,NA,NA,1 to 2,2,NA,0.013020833,duplicated variable
78,antimozlarvicide_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B27. Use larvicide in ponds around the house [Pyndonkam dawai ban synreit ha ki pung ha jan iing],"1, Yes | 2, No",,,,NA,antimozlarvicide_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozlarvicide_myn,int,1,NA,NA,1 to 2,2,NA,0.013020833,duplicated variable
79,antimozwindows_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B28. Keep windows/door closed in evening [Khang yei jingkhang/ jingkhang-iit ha I por janmiet],"1, Yes | 2, No",,,,NA,antimozwindows_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozwindows_myn,int,1,NA,NA,1 to 2,2,NA,0.010416667,duplicated variable
80,antimozscreening_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B29. Screening of windows [Kah pyrda yei jingkhang-iit],"1, Yes | 2, No",,,,NA,antimozscreening_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozscreening_myn,int,2,NA,NA,1 to 2,2,NA,0.015625,duplicated variable
81,antimozother_myn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B30. Other [Kiwei kiwei],"1, Yes | 2, No",,,,NA,antimozother_myn,khasi_data_2021-01-22_1310visits1_2_hh::antimozother_myn,int,2,NA,NA,1 to 2,2,NA,0.015625,duplicated variable
82,antimozother,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B31. Specify mosquito prevention method [Batai shai],NA,,,,NA,antimozother,khasi_data_2021-01-22_1310visits1_2_hh::antimozother,chr,Burn egg tray and jute bag,NA,NA,>10 unique values,21,NA,0.8984375,duplicated variable
83,chalkmark_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B32. Are there chalk markings on the house indicating that DDT spraying was performed? (DO NOT ASK this, just observe, and choose Yes or No.)",NA,,,,NA,chalkmark_yn,khasi_data_2021-01-22_1310visits1_2_hh::chalkmark_yn,int,0,NA,NA,0 to 1,2,NA,0.317708333,duplicated variable
84,chalkmarkdate,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B33. If Yes, What is the most recent date indicated?",NA,,,,NA,chalkmarkdate,khasi_data_2021-01-22_1310visits1_2_hh::chalkmarkdate,chr,3/22/18,date?,%d/%m/%Y,>10 unique values,41,NA,0.666666667,duplicated variable
85,sprayedhouse_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B34. Has your house been sprayed with insecticide within the last 12 months? [Lah synreit dawai ia ka iing jong phi 12 bnai mynshwa?] ,"1, Yes | 2, No | 3, Don't know",,,,NA,sprayedhouse_rad,khasi_data_2021-01-22_1310visits1_2_hh::sprayedhouse_rad,int,2,NA,NA,1 to 3,3,NA,0.0078125,duplicated variable
86,notsprayedreason___1,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,notsprayedreason___1,khasi_data_2021-01-22_1310visits1_2_hh::notsprayedreason___1,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
87,notsprayedreason___2,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,notsprayedreason___2,khasi_data_2021-01-22_1310visits1_2_hh::notsprayedreason___2,int,1,NA,NA,0 to 1,2,NA,0,duplicated variable
88,notsprayedreason___3,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,notsprayedreason___3,khasi_data_2021-01-22_1310visits1_2_hh::notsprayedreason___3,int,0,NA,NA,0 to 0,1,NA,0,duplicated variable
89,notsprayedreason___4,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,notsprayedreason___4,khasi_data_2021-01-22_1310visits1_2_hh::notsprayedreason___4,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
90,notsprayedreason___5,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,NA,NA,,,,NA,notsprayedreason___5,khasi_data_2021-01-22_1310visits1_2_hh::notsprayedreason___5,int,0,NA,NA,0 to 1,2,NA,0,duplicated variable
91,notsprayedreasonother,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B36. Specify other reason why house was not sprayed [Batai che],NA,,,,NA,notsprayedreasonother,khasi_data_2021-01-22_1310visits1_2_hh::notsprayedreasonother,chr,No one at home during spraying time,NA,NA,>10 unique values,66,NA,0.6640625,duplicated variable
92,sprayedhousewhen,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B37. What was the Month and Year of the last time spray? [Naduh ii u bnai wa u snem dep synreit?],NA,,,,NA,sprayedhousewhen,khasi_data_2021-01-22_1310visits1_2_hh::sprayedhousewhen,chr,"June, 2017",NA,NA,>10 unique values,39,NA,0.5546875,duplicated variable
93,walltreat_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B38. Since the time of spraying, have you done anything to the walls (e.g. washing)? [Naduh ka por ba synreit phi lah ju leh eiei ia ka kynroh iing (e.g. sait)?] ",NA,,,,NA,walltreat_yn,khasi_data_2021-01-22_1310visits1_2_hh::walltreat_yn,int,0,NA,NA,0 to 1,2,NA,0.5546875,duplicated variable
94,walltreatyes,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B39. if Yes, please describe what and when (after the IRS) [ Lada hooid, sngewbha batai]",NA,,,,NA,walltreatyes,khasi_data_2021-01-22_1310visits1_2_hh::walltreatyes,chr,Wash,NA,NA,", Wash, Washed",2,NA,0.96875,duplicated variable
95,sprayedcompound_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B40. Has any other place on your compound been sprayed within the last year? [Lah synreit dawai ia kino kino ki jaka ha ka compound jong phi?] ,"1, Yes | 2, No | 3, Don't know",,,,NA,sprayedcompound_rad,khasi_data_2021-01-22_1310visits1_2_hh::sprayedcompound_rad,int,2,NA,NA,1 to 3,3,NA,0.010416667,duplicated variable
96,antimmed_yn,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B41. Do you know any antimalarial medicine? [Phi ju tip ia ki dawai khie-shoh ha iing?] ,NA,,,,NA,antimmed_yn,khasi_data_2021-01-22_1310visits1_2_hh::antimmed_yn,int,0,NA,NA,0 to 1,2,NA,0.0078125,duplicated variable
97,antimmedyes,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B42. If yes, which ones? [Kiyi kite?]",NA,,,,NA,antimmedyes,khasi_data_2021-01-22_1310visits1_2_hh::antimmedyes,chr,Quinnine,NA,NA,>10 unique values,20,NA,0.903645833,duplicated variable
98,antimmedathome_rad,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,B43. Do you keep antimalarial medicine at home? [Juhbuh phi yei dawai khai-rih ha iung?],"1, Yes, always [Hao,man I por] | 2, Yes, sometimes [Hao,teintein] | 3, No [Lada ohoh]",,,,NA,antimmedathome_rad,khasi_data_2021-01-22_1310visits1_2_hh::antimmedathome_rad,int,3,NA,NA,1 to 3,3,NA,0.0078125,duplicated variable
99,antimmedathomeyes,khasi_data_2021-01-22_1310visits1_2_hh,keep,,,"B44. If yes, which medicines? [Lada hooid, ki dawai aiu?]",NA,,,,NA,antimmedathomeyes,khasi_data_2021-01-22_1310visits1_2_hh::antimmedathomeyes,chr,Chloroquine,NA,NA,", Chloroquine, Chloroquine and quinine, Chloroquine, Primaquine, Quinine",4,NA,0.984375,duplicated variable
100,notes,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,"Any Field worker remarks about the interview in general, or about specific questions or answers?",NA,,,,NA,notes,khasi_data_2021-01-22_1310visits1_2_hh::notes,chr,record reformatted from Khasi-Household and Khasi-Individual data,NA,NA,>10 unique values,17,NA,0.846354167,duplicated variable
101,interviewer,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,Interviewer Name,NA,,,,NA,interviewer,khasi_data_2021-01-22_1310visits1_2_hh::interviewer,chr,Jurysha,NA,NA,>10 unique values,14,NA,0.013020833,duplicated variable
102,interviewerdate,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,Interviewer signed date,NA,,,,NA,interviewerdate,khasi_data_2021-01-22_1310visits1_2_hh::interviewerdate,chr,8/2/18,date?,NA,>10 unique values,51,NA,0.010416667,duplicated variable
103,checkedby,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,Checked by,NA,,,,NA,checkedby,khasi_data_2021-01-22_1310visits1_2_hh::checkedby,chr,Christine,NA,NA,>10 unique values,20,NA,0.015625,duplicated variable
104,checkedbydate,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,Checked by signed date,NA,,,,NA,checkedbydate,khasi_data_2021-01-22_1310visits1_2_hh::checkedbydate,chr,8/2/18,date?,NA,>10 unique values,51,NA,0.013020833,duplicated variable
105,household_complete,khasi_data_2021-01-22_1310visits1_2_hh,discard,,,NA,NA,,,,NA,household_complete,khasi_data_2021-01-22_1310visits1_2_hh::household_complete,int,2,NA,NA,1 to 2,2,NA,0,duplicated variable
1,cenid,khasi_data_2021-01-22_1310visits1_2_part,discard,,,1. Census (household) number,NA,,,,NA,cenid,khasi_data_2021-01-22_1310visits1_2_part::cenid,chr,khyl002,NA,NA,>10 unique values,382,NA,0,duplicated variable
2,redcap_repeat_instrument,khasi_data_2021-01-22_1310visits1_2_part,discard,,,NA,NA,,,,NA,redcap_repeat_instrument,khasi_data_2021-01-22_1310visits1_2_part::redcap_repeat_instrument,chr,occupant_1,NA,NA,>10 unique values,15,NA,0,duplicated variable
3,redcap_repeat_instance,khasi_data_2021-01-22_1310visits1_2_part,keep,,,NA,NA,,,,NA,redcap_repeat_instance,khasi_data_2021-01-22_1310visits1_2_part::redcap_repeat_instance,int,1,NA,NA,1 to 2,2,NA,0,duplicated variable
4,part_id,khasi_data_2021-01-22_1310visits1_2_part,discard,,,NA,NA,,,,NA,part_id,khasi_data_2021-01-22_1310visits1_2_part::part_id,chr,_o1,NA,NA,>10 unique values,15,NA,0,duplicated variable
5,occdate,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Date of Interview,NA,,,,NA,occdate,khasi_data_2021-01-22_1310visits1_2_part::occdate,chr,8/2/18,date?,NA,>10 unique values,82,NA,0.176699717,duplicated variable
6,respondent_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O1. Is this Occupant the person who answered the Household questions? [Toh hi phi wa jubab ia ki jingkylli iong iung?],NA,,,,NA,respondent_yn,khasi_data_2021-01-22_1310visits1_2_part::respondent_yn,int,1,NA,NA,0 to 1,2,NA,0.011331445,duplicated variable
7,initials,khasi_data_2021-01-22_1310visits1_2_part,discard,,,O2. Full Name,NA,,,,NA,initials,khasi_data_2021-01-22_1310visits1_2_part::initials,chr,TT,NA,NA,>10 unique values,1058,NA,0.015934844,duplicated variable
8,age,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O3. Age,NA,,,,NA,age,khasi_data_2021-01-22_1310visits1_2_part::age,chr,50,NA,NA,>10 unique values,136,NA,0.018413598,duplicated variable
9,sex,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O4. Gender,"1, Male | 2, Female | 3, Other | 999, Unknown",,,,NA,sex,khasi_data_2021-01-22_1310visits1_2_part::sex,int,2,NA,NA,1 to 999,4,NA,0.014872521,duplicated variable
