overallOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,displayOrder,notesForOnt
225,breeding,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025097,Mosquito breeding sites,,Household,Specific dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0025164,Are there potential breeding sites around the house? <i>(Observe)</i>,"0, No | 1, Yes",variable,,
227,stwater,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025144,Standing water,,Household,Specific dwelling environment,http://purl.obolibrary.org/obo/EUPATH_0025164,"If yes, what types of potential breeding sites are around the house? Standing water in the ground","0, No | 1, Yes",value,,
213,toilet,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,"<font color=""blue"">Kodi muli ndi chimbudzi chotani?</font> 
Do you have a toilet?","1, Flush or pour flush toilet | 2, Pit latrine | 31, Composting toilet | 41, Bucket toilet | 51, Hanging toilet/hanging latrine | 61, No facility/bush/field | 96, Other | -9, Unknown",variable,1,
215,pit,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025085,Latrine type,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,Select the type of pit latrine,"21, Ventilated improved pit latrine (VIP) | 22, Pit latrine with slab | 23, Pit latrine without slab/open pit",variable,3,
216,toiletsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025107,Other human waste facilities,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,"<font color=""blue"">Ngati pali zina tchulani</font>",,variable,2,
214,flush,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025150,Toilet type,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,Select the type of flush or pour flush toilet,"11, Flush to piped sewer system | 12, Flush to septic tank | 13, Flush to pit latrine | 14, Flush to somewhere else | 15, Flush, don't know where",variable,4,
198,windowmatsp___3,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025057,Curtain or shutters,,Household,Window material,http://purl.obolibrary.org/obo/EUPATH_0025049,Windows with curtains or shutters,,value,1,
196,windowmatsp___1,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025070,Glass,,Household,Window material,http://purl.obolibrary.org/obo/EUPATH_0025049,What are the windows of the building made? Windows with glass,,value,3,
197,windowmatsp___2,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025140,Screen,,Household,Window material,http://purl.obolibrary.org/obo/EUPATH_0025049,Windows with screens ,,value,2,
,,,http://purl.obolibrary.org/obo/PCO_0000024,Household,,Household,,http://www.w3.org/2002/07/owl#Thing,,,category,,
120,anti_maldrug___3,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025033,Artesunate (injectable),,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,"3, Artesunate (injectable)",,value,1,
119,anti_maldrug___2,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025034,Artesunate-amodiaquine,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,"2, Artesunate-amodiaquine (ASAQ)",,value,2,
122,anti_maldrug___5,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025011,Bactrim,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,"5, Bactrim",,value,3,
126,anti_maldrug___9,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025168,Blood transfusion,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,Blood transfusion,,value,4,
124,anti_maldrug___7,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025035,Doxycycline or erythromycin,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,Doxycycline or erythromycin,,value,5,
125,anti_maldrug___8,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025036,Iron,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,iron,,value,6,
118,anti_maldrug___1,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025037,Lumefantrine-artemether,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,"1, Lumefantrine Artemether (LA)",,value,7,
127,anti_maldrug___10,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025038,Other medication or treatment,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,Other drugs/interventions,,value,10,
121,anti_maldrug___4,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025039,Quinine,,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,"4, Quinine",,value,8,
123,anti_maldrug___6,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025040,"Sulfadoxine-pyrimethamine (SP, Fansidar, or Novidar)",,Observation,Antimalarial treatment in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0025017,"6, Sulphadoxine Pyrimethamine (SP)/Fansidar/Novidar",,value,9,
63,diagnossp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000317,Other diagnosis,,Observation,Diagnosis,http://purl.obolibrary.org/obo/OGMS_0000073,"If other, specify",,variable,2,
,,,http://purl.obolibrary.org/obo/EUPATH_0025163,Specific diagnosis,,Observation,Diagnosis,http://purl.obolibrary.org/obo/OGMS_0000073,,,,1,
,,,http://purl.obolibrary.org/obo/EUPATH_0025017,Antimalarial treatment in last 2 weeks,Information collected at household visit,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,,,multifilter,4,
115,fever,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0021096,Fever in last 2 weeks,Information collected at household visit,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,"<font color=""blue"">Kodi (tchulani dzina la odwala) anatenthako thupi pamasabata awiri apitawa?</font> Did (name) have fever in the last two weeks","0, No | 1, Yes | -9, Unknown",variable,1,
116,feverst,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025065,Fever in last 2 weeks duration (days),Information collected at household visit,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,"<font color=""blue"">Ngati anatentha thupi, anatenga nthawi yotalika bwanji?</font> duration of fever",,variable,2,
128,otherintsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025101,Other antimalarial treatment in last 2 weeks,Other antimalarial treatment used in the last 2 weeks. Information collected at household visit,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,"<font color=""blue"">Makhwala ena ndi ati pambali pa makhwala omwe tatchulawa amene analandila?</font>What are some of the medicines besides these mentioned medicines?",,variable,5,
117,antimal,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025135,Received antimalarial treatment in last 2 weeks,Information collected at household visit,Observation,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,"<font color=""blue"">Kodi odwalayu analandira mankhwala amalungo kapena chithandizo chilichonse pamasabata awiri apitawa?</font> did (name) receive any anti-malarial drug or treatment in the last two weeks?","0, No | 1, Yes | -9, Unknown",variable,3,
,,,http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,,Observation,Laboratory test,http://purl.obolibrary.org/obo/OGMS_0000056,,,category,,
66,treatt___2,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025054,Artesunate,,Observation,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,artesunate (injectable),,value,1,
65,treatt___3,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025008,Artesunate-amodiaquine,,Observation,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,artesunate-amodiaquine (ASAQ),,value,2,
67,treatt___7,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025021,Cotrimoxazole acute therapy (COT or Bactrim or Cotrim or Septrim or TMP),,Observation,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,cotrimoxazole acute therapy (COT or Bactrim or Cotrim or Septrim or TMP),,value,3,
68,treatt___31,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025082,Iron,,Observation,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,iron,,value,4,
64,treatt___18,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025087,Lumefantrine-artemether,,Observation,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,What treatment(s) has the participant been prescribed today? lumefantrine-artemether (LA),,value,5,
70,treatt___30,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025099,Other,,Observation,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,other,,value,7,
69,treatt___25,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025130,Quinine,,Observation,Medication,http://purl.obolibrary.org/obo/EUPATH_0025092,quinine (QN),,value,6,
75,treatpsp___2,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025160,Artesunate,,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,artesunate (injectable),,value,1,
74,treatpsp___3,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025055,Artesunate-amodiaquine,,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,artesunate-amodiaquine (ASAQ) ,,value,2,
77,treatpsp___7,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025022,Cotrimoxazole acute therapy (COT or Bactrim or Cotrim or Septrim or TMP),,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,cotrimoxazole acute therapy (COT or Bactrim or Cotrim or Septrim or TMP),,value,3,
78,treatpsp___31,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025083,Iron,,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,iron,,value,4,
73,treatpsp___18,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025088,Lumefantrine-artemether,,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,"If yes, what treatment(s) has the participant received prior to this clinic visit?  lumefantrine-artemether (LA)",,value,5,
80,treatpsp___30,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025100,Other,,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,other,,value,8,
79,treatpsp___25,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025131,Quinine,,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,quinine (QN),,value,6,
76,treatpsp___28,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025146,Sulfadoxine-pyrimethamine (SP or Fansidar),,Observation,Medication taken before visit,http://purl.obolibrary.org/obo/EUPATH_0025094,sulfadoxine-pyrimethamine (SP or Fansidar),,value,7,
,,,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,5,
,,,http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,2,
,,,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,1,
,,,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,8,
,,,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,3,
,,,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,4,
,,,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,7,
,,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,,,category,6,
110,mosnet,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0024142,Always use bednet,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color = ""blue"">Kodi (tchulani dzina la odwala) amagona mumasikito nthawi zonse?</font> Does (name) always sleep in a bed net","0, No | 1, Yes | -9, Unknown",variable,2,
101,last_net,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color=""blue"">Kodi (<i>tchulani dzina la odwala</i>) anagona mu masikito usiku wathawu?</font> Did the patient sleep in a net last night","0, No | 1, Yes | -9, Unknown",variable,3,
106,net_typ,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025014,Bednet originally treated,Bednet was already treated with insecticide when it was obtained,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color=""blue"">Kodi nthawi imene mumapeza masikito amene(tchulani dzina la odwala) akugwiritsa ntchito, Kodi anali onyikidwa kale mu mankhwala kufakitale?</font> Was the net that (Name) is using already treated when you got it?","0, No | 1, Yes | -9, Unknown",variable,11,
240,nethang,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0024163,Bednet over bed,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color=""blue"">Ndingathe kuona nawo pamene (tchulani dzina laodwala) anagona usiku wathawu?</font>
<i>Observe if the net has been hanged.</i>","0, Not hanged | 1, Hanged no holes | 2, Hanged with holes | 3, Refused to show net | -9, Unknown",variable,4,
104,net_sorc,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025015,Bednet source,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color=""blue"">Kodi masikito amene (tchulani dzina la odwala) akugwiritsa ntchito munawapeza kuti?</font> Where did you get the net that (name) is using?","1, Government clinic/hospital | 2, CHAM facility | 3, Neighborhood Health Committee (NHC) | 4, Community Health Worker (CHW)/Agent | 5, Retail shop | 6, Workplace | 7, Campaign | 8, Other | -9, Unknown",variable,9,
241,nettype,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025016,Bednet type,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Observe the type of net,"1, Permanent net | 2, Pretreated net | 7, Other | -9, Unknown",variable,5,
100,netpos,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0024123,Bednets,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color=""blue"">Kodi mnyumba mwanu muli ndi masikito amene mungagwiritsa ntchito mukamagona?</font> Do you have a mosquito net in your house?","0, No | 1, Yes | -9, Unknown",variable,1,
108,net_soak,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0024160,Last personal bednet treatment,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color =""blue"">Ngati munanyikako mumakhwala papita nthawi yotalika bwanji chinyikireni?</font> If you treated the net how long ago?","0, Less than a month | 1, 1 month to 2 years ago | 2, More than 2 years ago | -9, Unknown",variable,13,
109,net_soaksp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025084,Last personal bednet treatment (months),Only specified if between 1 month - 2 years ago. Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"If between 1 month to 2 years ago, specify the number of months",,variable,14,
105,net_sorcother,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025102,Other bednet source,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color=""blue"">Ngati kuli kwina nenani</font> If other Source then Specify",,variable,10,
244,nettypesp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025103,Other bednet type,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"If other, specify",,variable,6,
113,prev_methodsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025112,Other personal mosquito repellent,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color = ""blue"">Ngati pali njira zina nenani?</font> If other method then specify",,variable,19,
242,netperm,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025119,Permanent bednet brand,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"If permanent net, observe the brand of net","1, Permanet | 2, Olyset",variable,7,
112,prev_method,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color = ""blue"">Ngati inde, ndi njira zina ziti zotetezera ku udzudzu pambali pa neti zomwe munagwiritsa ntchito usiku wathawu?</font> If yes what other method are you using?","1, Coils | 2, Canister sprays | 3, Mosquito repellent creams | 4, Other",variable,18,
114,prev_freq,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025120,Personal mosquito repellent use frequency,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color = ""blue"">Kodi njira zimenezi mumazigwiritsa ntchito kangati pa sabata?</font> how many times do you use these methods in a week?","1, Every day |2, 1-2 days |3, 3-6 days",variable,20,
243,netpretreat,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025127,Pretreated bednet brand,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"If pretreated net, observe the brand of the net","3, ICONET | 4, Fennet | 5, KO Nets | 6, Safinet",variable,8,
102,net_obtain,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0024266,Time owned personal bednet,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color=""blue"">Kodi papita nthawi yayitali bwanji chipezezereni masikito amene (tchulani dzina laodwala) akugwiritsa ntchito?</font> How long ago did you obtain the net that (name) used?","0, Less than a month | 1, 1 month to 3 years ago | 2, More than 3 years ago | -9, Unknown",variable,15,
103,net_obtainsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025148,Time owned personal bednet (months),Only specified if owned 1 month - 3 years. Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"If between 1 month to 3 years ago, specify the number of months",,variable,16,
107,net_treat,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025153,Treated bednet,Bednet has been insecticide treated since it was obtained,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color =""blue"">Kodi chipezeleni masikito a (tchulani dzina la odwala), munawawanyikako m`makhwala ophera udzudzu kapena tizirombo?</font> Have you ever treated the net?","0, No | 1, Yes | -9, Unknown",variable,12,
111,mos_prev,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025158,Use personal mosquito repellent,Information collected at household visit,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,"<font color = ""blue"">Kodi munagwiritsa ntchito njira zina zotetezera ku udzudzu pambali pa neti usiku wathawu?</font> Are you using any other method to protect your self from mosquitos apart from nets?","0, No | 1, Yes | -9, Unknown",variable,17,
57,temp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,What is the recorded body temperature for the participant today?,,variable,,
44,bpaindur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025009,Back pain duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of body pains,,variable,2,
43,bpaindur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025010,Back pain duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of body pains?,"1, Days | 2, Weeks",variable,3,
42,chilldur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025018,Chills duration ,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of chills,,variable,4,
41,chilldur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025019,Chills duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of chills?,"1, Days | 2, Weeks",variable,5,
48,coughdur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025165,Cough duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of cough,,variable,6,
47,coughdur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025023,Cough duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of cough?,"1, Days | 2, Weeks",variable,7,
50,dbreathdur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025058,Difficulty breathing duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of difficulty breathing,,variable,8,
49,dbreathdur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025059,Difficulty breathing duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of difficulty breathing?,"1, Days | 2, Weeks",variable,9,
