colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
31,timeofdeath,form12a,keep,,,,,,,,,Timeofdeath,form12a::timeofdeath,chr,11:30:00 PM,NA,NA,>10 unique values,83,NA,0.871055005,duplicated variable
32,hypoglycaemia,form12a,keep,,,contributing cause of death,,value,,,,HYPOGLYCAEMIA,form12a::hypoglycaemia,chr,No,NA,NA,"No, Yes, yes",3,NA,0,duplicated variable
33,dic,form12a,keep,,,contributing cause of death,,value,,,,DIC,form12a::dic,chr,No,NA,NA,"No, Yes",2,NA,0,duplicated variable
34,obstructedlabor1,form12a,keep,,,maternal risk factors,,value,,,,Obstructedlabor1,form12a::obstructedlabor1,chr,No,NA,NA,"No, Yes",2,NA,0,NA
35,cordprolapsecomplication1,form12a,keep,,,maternal risk factors,,value,,,,Cordprolapsecomplication1,form12a::cordprolapsecomplication1,chr,No,NA,NA,"No, Yes",2,NA,0,NA
36,signsoffetaldistress1,form12a,keep,,,maternal risk factors,,value,,,,Signsoffetaldistress1,form12a::signsoffetaldistress1,chr,No,NA,NA,"No, Yes",2,NA,0,NA
37,antenatalhemorrhage1,form12a,keep,,,maternal risk factors,,value,,,,Antenatalhemorrhage1,form12a::antenatalhemorrhage1,chr,No,NA,NA,"No, Yes",2,NA,0,NA
38,preeclampsiaeclampsia1,form12a,keep,,,maternal risk factors,,value,,,,Preeclampsiaeclampsia1,form12a::preeclampsiaeclampsia1,chr,No,NA,NA,"No, Yes",2,NA,0,NA
39,maternalsignsofinfection1,form12a,keep,,,maternal risk factors,,value,,,,Maternalsignsofinfection1,form12a::maternalsignsofinfection1,chr,No,NA,NA,"No, Yes",2,NA,0,NA
40,chorioamnionitis1,form12a,keep,,,maternal risk factors,,value,,,,Chorioamnionitis1,form12a::chorioamnionitis1,chr,No,NA,NA,"No, Yes",2,NA,0,NA
41,other3,form12a,keep,,,maternal risk factors,,value,,,,Other3,form12a::other3,chr,No,NA,NA,"No, Yes",2,NA,0,duplicated variable
42,specify5,form12a,keep,,,other maternal risk factors specified,,variable,,,,specify5,form12a::specify5,chr,DIC,NA,NA,>10 unique values,206,NA,0.663660956,duplicated variable
43,formcompletedby,form12a,discard,,,,,,,,,Formcompletedby,form12a::formcompletedby,chr,Ho .Tilahun Tebikew,NA,NA,>10 unique values,132,NA,0.264201984,duplicated variable
44,dateofcompletion,form12a,discard,,,,,,,,,DateofCompletion,form12a::dateofcompletion,chr,26/06/2016,date?,%d/%m/%Y,>10 unique values,445,NA,0.267808837,duplicated variable
45,clinicalsummaryinformationnecessaryforthepathologist,form12a,keep,,,,,,,,,ClinicalSummaryinformationnecessaryforthePathologist,form12a::clinicalsummaryinformationnecessaryforthepathologist,chr,#NAME?,NA,NA,>10 unique values,308,NA,0.691614067,NA
46,asphyxia2,form12a,keep,,,contributing cause of death,,value,,,,Asphyxia2,form12a::asphyxia2,chr,No,NA,NA,"No, Yes",2,NA,0,NA
1,uniquekey,form12b,discard,,,,,,,,,UniqueKey,form12b::uniquekey,int,1,NA,NA,1 to 615,606,NA,0.045987376,duplicated variable
2,hospitalid,form12b,discard,,,,,,,,,HOSPITALID,form12b::hospitalid,chr,TAH,NA,NA,"GMH, GUH, JUH, SPH, TAH",5,NA,0,duplicated variable
3,studyid,form12b,discard,,,,,,,,,StudyID,form12b::studyid,chr,TA1070-1,NA,NA,>10 unique values,1109,NA,0,duplicated variable
4,medicalrecord,form12b,discard,,,,,,,,,MEDICALRECORD,form12b::medicalrecord,dbl,485915,NA,NA,17913 to 6184066,1019,NA,0.065825068,duplicated variable
5,gestationalageweeks,form12b,discard,,,,,,,,,GestationalageWeeks,form12b::gestationalageweeks,int,36,NA,NA,20 to 36,14,NA,0.284039675,duplicated variable
6,days,form12b,discard,,,,,,,,,days,form12b::days,int,5,NA,NA,0 to 6,7,NA,0.450856628,duplicated variable
7,days1,form12b,discard,,,postnatal age in days,,,,,,days1,form12b::days1,int,1,NA,NA,0 to 31,22,NA,0.3128945,duplicated variable
8,postnatalageweeks,form12b,discard,,,,,,,,,PostnatalageWeeks,form12b::postnatalageweeks,int,2,NA,NA,0 to 37,22,NA,0.455365194,duplicated variable
9,ifinfantdiedatorpriortoday28dateofdeath,form12b,keep,,,,,,,,,IfInfantdiedatorpriortoday28DateofDeath,form12b::ifinfantdiedatorpriortoday28dateofdeath,chr,13/09/2017 0:00,date?,NA,>10 unique values,601,NA,0.110009017,duplicated variable
10,causeaccordingtopanelconsensus,form12b,keep,,,,,,,,,CAUSEACCORDINGTOPANELCONSENSUS,form12b::causeaccordingtopanelconsensus,int,3,NA,NA,1 to 18,14,NA,0,NA
11,specify,form12b,keep,,,other primary cause of death specified,,,,,,specify,form12b::specify,chr,washiue aspiration,NA,NA,>10 unique values,28,NA,0.972948602,duplicated variable
12,degreeofcertaintyforprimarycause,form12b,keep,,,,,,,,,Degreeofcertaintyforprimarycause,form12b::degreeofcertaintyforprimarycause,int,1,NA,NA,1 to 2,2,NA,0.230838593,NA
13,congenitalmalformation,form12b,keep,,,contributing cause of death,,value,,,,Congenitalmalformation,form12b::congenitalmalformation,chr,No,NA,NA,"No, Yes, yes",3,NA,0,duplicated variable
14,hyaliniemembranedisease,form12b,keep,,,contributing cause of death,,value,,,,Hyaliniemembranedisease,form12b::hyaliniemembranedisease,chr,Yes,NA,NA,"No, YES, Yes, yes",4,NA,0,NA
15,asphyxia,form12b,keep,,,contributing cause of death,,value,,,,Asphyxia,form12b::asphyxia,chr,No,NA,NA,"No, YES, Yes",3,NA,0,NA
16,pphn,form12b,keep,,,contributing cause of death,,value,,,,PPHN,form12b::pphn,chr,No,NA,NA,"No, Yes",2,NA,0,NA
17,pph,form12b,keep,,,contributing cause of death,,value,,,,PPH,form12b::pph,chr,No,NA,NA,"No, Yes",2,NA,0,NA
18,ttn,form12b,keep,,,contributing cause of death,,value,,,,TTN,form12b::ttn,chr,No,NA,NA,"No, Yes, no",3,NA,0,NA
19,nec,form12b,keep,,,contributing cause of death,,value,,,,NEC,form12b::nec,chr,No,NA,NA,"No, Yes",2,NA,0,NA
20,meningitis,form12b,keep,,,contributing cause of death,,value,,,,Meningitis,form12b::meningitis,chr,No,NA,NA,"No, Yes",2,NA,0,duplicated variable
21,hypothermia,form12b,keep,,,contributing cause of death,,value,,,,Hypothermia,form12b::hypothermia,chr,Yes,NA,NA,"No, YES, Yes",3,NA,0,duplicated variable
22,apnea,form12b,keep,,,contributing cause of death,,value,,,,Apnea,form12b::apnea,chr,No,NA,NA,"No, YES, Yes",3,NA,0,NA
23,jaundice,form12b,keep,,,contributing cause of death,,value,,,,Jaundice,form12b::jaundice,chr,No,NA,NA,"No, Yes",2,NA,0,NA
24,anemia,form12b,keep,,,contributing cause of death,,value,,,,Anemia,form12b::anemia,chr,No,NA,NA,"No, Yes",2,NA,0,NA
25,renalfailure,form12b,keep,,,contributing cause of death,,value,,,,Renalfailure,form12b::renalfailure,chr,No,NA,NA,"No, Yes",2,NA,0,duplicated variable
26,tetanus,form12b,keep,,,contributing cause of death,,value,,,,Tetanus,form12b::tetanus,chr,No,NA,NA,No,1,NA,0,NA
27,other,form12b,keep,,,contributing cause of death,,value,,,,Other,form12b::other,chr,Yes,NA,NA,"No, Yes",2,NA,0,duplicated variable
28,cordprolapsecomplication,form12b,keep,,,maternal risk factors,,value,,,,Cordprolapsecomplication,form12b::cordprolapsecomplication,chr,Yes,NA,NA,"No, Yes",2,NA,0,NA
29,signsoffetaldistress,form12b,keep,,,maternal risk factors,,value,,,,Signsoffetaldistress,form12b::signsoffetaldistress,chr,No,NA,NA,"No, Yes",2,NA,0,NA
30,antenatalhemorrhage,form12b,keep,,,maternal risk factors,,value,,,,Antenatalhemorrhage,form12b::antenatalhemorrhage,chr,No,NA,NA,"No, Yes",2,NA,0,NA
31,preeclampsiaeclampsia,form12b,keep,,,maternal risk factors,,value,,,,Preeclampsiaeclampsia,form12b::preeclampsiaeclampsia,chr,No,NA,NA,"No, YES, Yes, yes",4,NA,0,duplicated variable
32,maternalsignsofinfection,form12b,keep,,,maternal risk factors,,value,,,,Maternalsignsofinfection,form12b::maternalsignsofinfection,chr,No,NA,NA,"No, Yes",2,NA,0,NA
33,chorioamnionitis,form12b,keep,,,maternal risk factors,,value,,,,Chorioamnionitis,form12b::chorioamnionitis,chr,No,NA,NA,"No, Yes",2,NA,0,duplicated variable
34,other1,form12b,keep,,,maternal risk factors,,value,,,,Other1,form12b::other1,chr,Yes,NA,NA,"No, YES, Yes",3,NA,0,duplicated variable
35,specify2,form12b,keep,,,other maternal risk factors specified,,variable,,,,specify2,form12b::specify2,chr,HYPOGLCYMIAY,NA,NA,>10 unique values,110,NA,0.816050496,duplicated variable
36,specify1,form12b,keep,,,other contributing cause of death specified,,variable,,,,specify1,form12b::specify1,chr,TWIN,NA,NA,>10 unique values,181,NA,0.748422002,duplicated variable
37,data,form12b,keep,,,data quality,,variable,,,,Data,form12b::data,int,1,NA,NA,1 to 4,4,NA,0.398557259,NA
38,formcompletedby,form12b,discard,,,,,,,,,Formcompletedby,form12b::formcompletedby,chr,Dr. Hailu Berita and Robert,NA,NA,>10 unique values,98,NA,0.448151488,duplicated variable
39,dateofcompletion,form12b,discard,,,,,,,,,Dateofcompletion,form12b::dateofcompletion,chr,30/10/2017 0:00,date?,NA,>10 unique values,55,NA,0.452660054,duplicated variable
40,obstructedlabor,form12b,keep,,,maternal risk factors,,value,,,,Obstructedlabor,form12b::obstructedlabor,chr,No,NA,NA,"No, Yes",2,NA,0,NA
41,ivh,form12b,keep,,,contributing cause of death,,value,,,,IVH,form12b::ivh,chr,No,NA,NA,"No, YES, Yes",3,NA,0,NA
42,sepsis,form12b,keep,,,contributing cause of death,,value,,,,Sepsis,form12b::sepsis,chr,No,NA,NA,"No, YES, Yes",3,NA,0,duplicated variable
43,pneumonia,form12b,keep,,,contributing cause of death,,value,,,,Pneumonia,form12b::pneumonia,chr,No,NA,NA,"No, YES, Yes",3,NA,0,duplicated variable
44,hypoglycaemia,form12b,keep,,,contributing cause of death,,value,,,,HYPOGLYCAEMIA,form12b::hypoglycaemia,chr,No,NA,NA,"No, YES, Yes",3,NA,0,duplicated variable
45,dic,form12b,keep,,,contributing cause of death,,value,,,,DIC,form12b::dic,chr,No,NA,NA,"No, YES, Yes",3,NA,0,duplicated variable
1,x...,moniteringcleaned,discard,,,,,,,,,X...,moniteringcleaned::x...,int,1134,NA,NA,1134 to 3179,2024,NA,0.933882726,NA
2,hospitalname,moniteringcleaned,discard,,,,,,,,,HOSPITALNAME,moniteringcleaned::hospitalname,chr,TAH,NA,NA,>10 unique values,16,NA,0.851473851,duplicated variable
3,monitoringid,moniteringcleaned,discard,,,,,,,,,MonitoringID,moniteringcleaned::monitoringid,chr,TA0016,NA,NA,>10 unique values,3490,NA,0.846212361,NA
4,mid,moniteringcleaned,discard,,,,,,,,use for PID,MID,moniteringcleaned::mid,chr,TA0016,NA,NA,>10 unique values,3469,NA,0,NA
5,medicalrecord,moniteringcleaned,discard,,,,,,,,,MEDICALRECORD,moniteringcleaned::medicalrecord,chr,426372,NA,NA,>10 unique values,3515,NA,0.852678288,duplicated variable
6,enterdayofexam1,moniteringcleaned,discard,,,,,,,,,Enterdayofexam1,moniteringcleaned::enterdayofexam1,dbl,1,NA,NA,1 to 72,32,NA,0.055245642,NA
7,edn,moniteringcleaned,keep,,,day of exam,,,,,,EDN,moniteringcleaned::edn,dbl,1,NA,NA,1 to 72,32,NA,0.000158479,NA
8,enterdateofexam1,moniteringcleaned,keep,,,,,,,,format is day.month. Need to add year,Enterdateofexam1,moniteringcleaned::enterdateofexam1,dbl,1.08,date?,NA,0 to 99.1,445,NA,0.003011094,NA
9,color1,moniteringcleaned,keep,,,,,,,,,Color1,moniteringcleaned::color1,chr,1,NA,NA,>10 unique values,12,NA,0.003359746,NA
10,absent,moniteringcleaned,keep,,,Jaundice,,value,,,,ABSENT,moniteringcleaned::absent,chr,Yes,NA,NA,", 1, 3, Missing, No, Yes",5,NA,0.000380349,NA
11,face,moniteringcleaned,keep,,,Jaundice,,value,,,,FACE,moniteringcleaned::face,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000380349,duplicated variable
12,chest,moniteringcleaned,keep,,,Jaundice,,value,,,,CHEST,moniteringcleaned::chest,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000380349,NA
13,abdomen,moniteringcleaned,keep,,,Jaundice,,value,,,,ABDOMEN,moniteringcleaned::abdomen,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000380349,duplicated variable
14,sole,moniteringcleaned,keep,,,Jaundice,,value,,,,SOLE,moniteringcleaned::sole,chr,No,NA,NA,", 1, Missing, No, Yes",4,NA,0.000380349,NA
15,wakefulness1,moniteringcleaned,keep,,,,,,,,,Wakefulness1,moniteringcleaned::wakefulness1,chr,2,NA,NA,", 1, 2, 3, No",4,NA,0.003074485,NA
16,movementactivity1,moniteringcleaned,keep,,,,,,,,,Movementactivity1,moniteringcleaned::movementactivity1,int,1,NA,NA,1 to 3,3,NA,0.004469097,NA
17,resuscitationdone1,moniteringcleaned,keep,,,,,,,,,Resuscitationdone1,moniteringcleaned::resuscitationdone1,int,2,NA,NA,1 to 3,3,NA,0.005800317,NA
18,chestindrawing1,moniteringcleaned,keep,,,,,,,,,Chestindrawing1,moniteringcleaned::chestindrawing1,int,2,NA,NA,1 to 3,3,NA,0.008462758,NA
19,patencyofairway1,moniteringcleaned,keep,,,,,,,,,Patencyofairway1,moniteringcleaned::patencyofairway1,chr,1,NA,NA,", 1, 2, 3, 4, No",5,NA,0.014326466,NA
20,seizurespresent1,moniteringcleaned,keep,,,,,,,,,Seizurespresent1,moniteringcleaned::seizurespresent1,chr,No,NA,NA,", 1, Missing, No, Yes",4,NA,0.000380349,NA
21,vomiting1,moniteringcleaned,keep,,,,,,,,,Vomiting1,moniteringcleaned::vomiting1,chr,1,NA,NA,", 1, 2, 3, 4, 5, 55, No",7,NA,0.010522979,NA
22,respiratoryrateam1,moniteringcleaned,keep,,,,,,,,,RespiratoryrateAM1,moniteringcleaned::respiratoryrateam1,int,36,NA,NA,0 to 116,102,NA,0.055816165,NA
23,respiratoryratepm1,moniteringcleaned,keep,,,,,,,,,RespiratoryratePM1,moniteringcleaned::respiratoryratepm1,int,44,NA,NA,0 to 130,104,NA,0.197527734,NA
24,apicalheartrateam1,moniteringcleaned,keep,,,,,,,,,ApicalheartrateAM1,moniteringcleaned::apicalheartrateam1,int,184,NA,NA,0 to 356,173,NA,0.059017433,NA
25,apicalheartratepm1,moniteringcleaned,keep,,,,,,,,,ApicalheartratePM1,moniteringcleaned::apicalheartratepm1,dbl,160,NA,NA,0 to 752,188,NA,0.201394612,NA
26,temperaturecam1,moniteringcleaned,keep,,,,,,,,,TemperatureCAM1,moniteringcleaned::temperaturecam1,dbl,37,NA,NA,0 to 156,154,NA,0.061045959,NA
27,temperaturepm1,moniteringcleaned,keep,,,,,,,,,TemperaturePM1,moniteringcleaned::temperaturepm1,dbl,34.8,NA,NA,0 to 99,130,NA,0.203074485,NA
28,saturationam1,moniteringcleaned,keep,,,,,,,,,SaturationAM1,moniteringcleaned::saturationam1,dbl,98,NA,NA,0 to 100,91,NA,0.19866878,NA
29,saturationpm1,moniteringcleaned,keep,,,,,,,,,SaturationPM1,moniteringcleaned::saturationpm1,int,95,NA,NA,0 to 1400,93,NA,0.357432647,NA
30,dailyweightg1,moniteringcleaned,keep,,,,,,,,,Dailyweightg1,moniteringcleaned::dailyweightg1,int,2000,NA,NA,21 to 9849,957,NA,0.102091918,NA
31,weeklyheadcircumferencecm,moniteringcleaned,keep,,,,,,,,,Weeklyheadcircumferencecm,moniteringcleaned::weeklyheadcircumferencecm,dbl,38,NA,NA,1 to 2150,133,NA,0.733946117,NA
32,weeklylengthcm,moniteringcleaned,keep,,,,,,,,,Weeklylengthcm,moniteringcleaned::weeklylengthcm,chr,48,NA,NA,>10 unique values,37,NA,0.770237718,NA
33,bowelsounds1,moniteringcleaned,keep,,,,,,,,,Bowelsounds1,moniteringcleaned::bowelsounds1,chr,Yes,NA,NA,", 43, Missing, No, Yes",4,NA,0.000982567,NA
34,stoolpresent1,moniteringcleaned,keep,,,,,,,,,Stoolpresent1,moniteringcleaned::stoolpresent1,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.000855784,NA
35,urineoutput1,moniteringcleaned,keep,,,,,,,,,Urineoutput1,moniteringcleaned::urineoutput1,chr,Yes,NA,NA,", 1, Missing, No, Yes",4,NA,0.000855784,NA
36,oxygen1,moniteringcleaned,keep,,,,,,,,,Oxygen1,moniteringcleaned::oxygen1,chr,1,NA,NA,", 1, 2, 3, 4, Yes",5,NA,0.030713154,NA
37,ifoxygengivenflowratelitresmin1,moniteringcleaned,keep,,,,,,,,,Ifoxygengivenflowratelitresmin1,moniteringcleaned::ifoxygengivenflowratelitresmin1,chr,1,NA,NA,>10 unique values,29,NA,0.720380349,NA
38,shard,moniteringcleaned,keep,,,,,,,,,shard,moniteringcleaned::shard,chr,No,NA,NA,>10 unique values,22,NA,0.32526149,NA
39,ifoxygenconcentrationgiven1,moniteringcleaned,keep,,,,,,,,,Ifoxygenconcentrationgiven1,moniteringcleaned::ifoxygenconcentrationgiven1,chr,98,NA,NA,>10 unique values,41,NA,0.664754358,NA
40,ifcpap,moniteringcleaned,keep,,,,,,,,,IfCPAP,moniteringcleaned::ifcpap,chr,2,NA,NA,>10 unique values,26,NA,0.273534073,NA
41,anyivfluids,moniteringcleaned,keep,,,,,,,,,AnyIVfluids,moniteringcleaned::anyivfluids,int,2,NA,NA,0 to 504,147,NA,0.099524564,NA
42,ifyes,moniteringcleaned,keep,,,Amount of IV fluids,,,,,,IfYes,moniteringcleaned::ifyes,int,130,NA,NA,0 to 900,325,NA,0.471061807,duplicated variable
43,feedingmethod,moniteringcleaned,keep,,,,,,,,,Feedingmethod,moniteringcleaned::feedingmethod,int,1,NA,NA,0 to 880,155,NA,0.05977813,NA
44,inprior24hcupfeedingamountml,moniteringcleaned,keep,,,,,,,,,Inprior24hcupfeedingamountml,moniteringcleaned::inprior24hcupfeedingamountml,chr,0,NA,NA,>10 unique values,329,NA,0.578256735,NA
45,anysuckling,moniteringcleaned,keep,,,,,,,,,Anysuckling,moniteringcleaned::anysuckling,chr,Yes,NA,NA,>10 unique values,154,NA,0.012488114,NA
46,antibioticsgiven,moniteringcleaned,keep,,,,,,,,,Antibioticsgiven,moniteringcleaned::antibioticsgiven,chr,Yes,NA,NA,>10 unique values,107,NA,0.02548336,NA
47,ampicillin,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Ampicillin,moniteringcleaned::ampicillin,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.000982567,duplicated variable
48,gentamicin,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Gentamicin,moniteringcleaned::gentamicin,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
49,cephtriaxone,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Cephtriaxone,moniteringcleaned::cephtriaxone,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
50,cephotaxime,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Cephotaxime,moniteringcleaned::cephotaxime,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
51,cephtazidime,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Cephtazidime,moniteringcleaned::cephtazidime,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
52,vancomycin,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Vancomycin,moniteringcleaned::vancomycin,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,duplicated variable
53,cloxacillin,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Cloxacillin,moniteringcleaned::cloxacillin,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,duplicated variable
54,metronidazole,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Metronidazole,moniteringcleaned::metronidazole,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
55,ifother,moniteringcleaned,keep,,,Antibiotics given,,value,,,,Ifother,moniteringcleaned::ifother,chr,No,NA,NA,", Missing, No, Yes, n, neverapine",5,NA,0.040602219,NA
56,specify3,moniteringcleaned,keep,,,Specify other antibiotics,,variable,,,,specify3,moniteringcleaned::specify3,chr,No,NA,NA,>10 unique values,358,NA,0.859873217,duplicated variable
57,antibioticsstopped,moniteringcleaned,keep,,,,,,,,,Antibioticsstopped,moniteringcleaned::antibioticsstopped,chr,No,NA,NA,", Azithamycin, Missing, No, Yes",4,NA,0.02066561,NA
58,othermedications,moniteringcleaned,keep,,,,,,,,,Othermedications,moniteringcleaned::othermedications,chr,No,NA,NA,>10 unique values,128,NA,0.079207607,NA
59,ifyes1,moniteringcleaned,keep,,,"If other medications given, specified",,,,,,Ifyes1,moniteringcleaned::ifyes1,chr,No,NA,NA,>10 unique values,812,NA,0.79866878,duplicated variable
60,ampicillin1,moniteringcleaned,keep,,,,,,,,,Ampicillin1,moniteringcleaned::ampicillin1,chr,No,NA,NA,>10 unique values,24,NA,0.01977813,duplicated variable
61,gentamicin1,moniteringcleaned,keep,,,,,,,,,Gentamicin1,moniteringcleaned::gentamicin1,chr,No,NA,NA,>10 unique values,89,NA,0.04110935,NA
62,cephtriaxone1,moniteringcleaned,keep,,,,,,,,,Cephtriaxone1,moniteringcleaned::cephtriaxone1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
63,cephotaxime1,moniteringcleaned,keep,,,,,,,,,Cephotaxime1,moniteringcleaned::cephotaxime1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
64,cephtazidime1,moniteringcleaned,keep,,,,,,,,,Cephtazidime1,moniteringcleaned::cephtazidime1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
65,vancomycin1,moniteringcleaned,keep,,,,,,,,,Vancomycin1,moniteringcleaned::vancomycin1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,duplicated variable
66,cloxacillin1,moniteringcleaned,keep,,,,,,,,,Cloxacillin1,moniteringcleaned::cloxacillin1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,duplicated variable
67,metronidazole1,moniteringcleaned,keep,,,,,,,,,Metronidazole1,moniteringcleaned::metronidazole1,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.000982567,NA
68,ifother1,moniteringcleaned,keep,,,,,,,,,ifother1,moniteringcleaned::ifother1,chr,No,NA,NA,", Aminophillne, Azothromycin, Missing, No, Yes, n",6,NA,0.063201268,NA
69,specify4,moniteringcleaned,keep,,,,,,,,,Specify4,moniteringcleaned::specify4,chr,No,NA,NA,>10 unique values,39,NA,0.865832013,duplicated variable
70,wereanynewdiagnosesmade,moniteringcleaned,keep,,,,,,,,,Wereanynewdiagnosesmade,moniteringcleaned::wereanynewdiagnosesmade,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.021394612,NA
71,hypoglycemia4,moniteringcleaned,keep,,,new diagnoses,,value,,,,Hypoglycemia4,moniteringcleaned::hypoglycemia4,chr,No,NA,NA,>10 unique values,14,NA,0.047004754,NA
72,rds,moniteringcleaned,keep,,,new diagnoses,,value,,,,RDS,moniteringcleaned::rds,chr,No,NA,NA,>10 unique values,310,NA,0.015816165,NA
73,pphn,moniteringcleaned,keep,,,new diagnoses,,value,,,,PPHN,moniteringcleaned::pphn,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
74,pneumonia,moniteringcleaned,keep,,,new diagnoses,,value,,,,Pneumonia,moniteringcleaned::pneumonia,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
75,meningitis,moniteringcleaned,keep,,,new diagnoses,,value,,,,Meningitis,moniteringcleaned::meningitis,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
76,ivh,moniteringcleaned,keep,,,new diagnoses,,value,,,,IVH,moniteringcleaned::ivh,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
77,sepsis,moniteringcleaned,keep,,,new diagnoses,,value,,,,Sepsis,moniteringcleaned::sepsis,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
78,nec,moniteringcleaned,keep,,,new diagnoses,,value,,,,NEC,moniteringcleaned::nec,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
79,hypothermia365c,moniteringcleaned,keep,,,new diagnoses,,value,,,,Hypothermia365C,moniteringcleaned::hypothermia365c,chr,Yes,NA,NA,", Missing, No, Yes",3,NA,0.001711569,NA
80,apnea,moniteringcleaned,keep,,,new diagnoses,,value,,,,Apnea,moniteringcleaned::apnea,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
81,anemia,moniteringcleaned,keep,,,new diagnoses,,value,,,,Anemia,moniteringcleaned::anemia,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
82,renalfailure,moniteringcleaned,keep,,,new diagnoses,,value,,,,Renalfailure,moniteringcleaned::renalfailure,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001711569,duplicated variable
83,tetanus,moniteringcleaned,keep,,,new diagnoses,,value,,,,Tetanus,moniteringcleaned::tetanus,chr,No,NA,NA,", Missing, No, Yes",3,NA,0.001743265,duplicated variable
84,other3,moniteringcleaned,keep,,,new diagnoses,,value,,,,OTHER3,moniteringcleaned::other3,chr,No,NA,NA,>10 unique values,47,NA,0.062408875,duplicated variable
85,specify1,moniteringcleaned,keep,,,other diagonsis specified,,variable,,,,Specify1,moniteringcleaned::specify1,chr,"Neonatal,Jaundice",NA,NA,>10 unique values,855,NA,0.867955626,duplicated variable
86,locationofbaby,moniteringcleaned,keep,,,,,,,,,Locationofbaby,moniteringcleaned::locationofbaby,chr,1,NA,NA,>10 unique values,14,NA,0.105451664,NA
87,nursecompletingform,moniteringcleaned,discard,,,,,,,,,Nursecompletingform,moniteringcleaned::nursecompletingform,chr,Amina,NA,NA,>10 unique values,955,NA,0.131537242,NA
88,doctorwhoreviewed,moniteringcleaned,discard,,,,,,,,,Doctorwhoreviewed,moniteringcleaned::doctorwhoreviewed,chr,Dr.Bezawit,NA,NA,>10 unique values,170,NA,0.729984152,NA
89,x,moniteringcleaned,discard,,,,,,,,,X,moniteringcleaned::x,lgl,NA,NA,NA,n/a,0,NA,1,no data
90,x.1,moniteringcleaned,discard,,,,,,,,,X.1,moniteringcleaned::x.1,lgl,NA,NA,NA,n/a,0,NA,1,no data
91,x.2,moniteringcleaned,discard,,,,,,,,,X.2,moniteringcleaned::x.2,lgl,NA,NA,NA,n/a,0,NA,1,no data
92,x.3,moniteringcleaned,discard,,,,,,,,,X.3,moniteringcleaned::x.3,lgl,NA,NA,NA,n/a,0,NA,1,no data
93,x.4,moniteringcleaned,discard,,,,,,,,,X.4,moniteringcleaned::x.4,lgl,NA,NA,NA,n/a,0,NA,1,no data
94,x.5,moniteringcleaned,discard,,,,,,,,,X.5,moniteringcleaned::x.5,lgl,NA,NA,NA,n/a,0,NA,1,no data
95,x.6,moniteringcleaned,discard,,,,,,,,,X.6,moniteringcleaned::x.6,lgl,NA,NA,NA,n/a,0,NA,1,no data
96,x.7,moniteringcleaned,discard,,,,,,,,,X.7,moniteringcleaned::x.7,lgl,NA,NA,NA,n/a,0,NA,1,no data
