hh,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0060100,"Shigella sonnei, by TAC result",ext_crypt_cs_tac::shigella.sonnei,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015388,"Vibrio cholerae, by TAC result",ext_crypt_cs_tac::vcholerae,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015333,"Ancylostoma, by TAC result",ext_crypt_cs_tac::ancyclostoma,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015334,"Ascaris, by TAC result",ext_crypt_cs_tac::ascaris,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011854,"Blastocystis, by TAC result",ext_crypt_cs_tac::blastocystis,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015343,"Cryptosporidium hominis, by TAC result",ext_crypt_cs_tac::cryptosporidium.hominis,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015344,"Cryptosporidium parvum, by TAC result",ext_crypt_cs_tac::cryptosporidium.parvum,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060070,"Cryptosporidium, by EIA result",ext_crypto_dsmicro_3000::cry_qc | ext_crypto_dsmicro_2000::cry_qc,,ext_crypto_dsmicro_2000 | ext_crypto_dsmicro_3000,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Crypto QuiK CHEK Result,"0=negative, 1=positive, 9= not done",rapid membrane enzyme | variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015342,"Cryptosporidium, by TAC result",ext_crypt_cs_tac::cryptosporidium,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036531,"Cryptosporidium, by qPCR result",ext_crypto_ds_rt_3000::cryctrt | ext_crypto_ds_rt_2000::cryctrt | ext_crypto_ms_rt_3000::cryctrt | ext_crypto_ms_rt_2000::cryctrt,,ext_crypto_ds_rt_3000 | ext_crypto_ms_rt_2000 | ext_crypto_ms_rt_3000 | ext_crypto_ds_rt_2000,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Cryptosporidium Real time PCR value. Positive value is Cryctrt>0.0,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015345,"Cyclospora, by TAC result",ext_crypt_cs_tac::cyclospora,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",ext_crypt_cs_tac::eintesti.9lis,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015351,"Entamoeba histolytica, by TAC result",ext_crypt_cs_tac::ehistolytica,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011856,"Entamoeba, by TAC result",ext_crypt_cs_tac::pan.entamoeba,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",ext_crypt_cs_tac::ebieneusi,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036361,"Eukaryotic 18S rRNA endogenous control, by TAC result",ext_crypt_cs_tac::hs99999901_s1,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060081,"Giardia (regardless of assemblage), by TAC result",ext_crypt_cs_tac::giardia.call,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015358,"Giardia assemblage A, by TAC result",ext_crypt_cs_tac::giardia.a,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015359,"Giardia assemblage B, by TAC result",ext_crypt_cs_tac::giardia.b,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060080,"Giardia, by EIA result",ext_crypto_dsmicro_3000::gia_qc | ext_crypto_dsmicro_2000::gia_qc,,ext_crypto_dsmicro_2000 | ext_crypto_dsmicro_3000,infant,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Giardia QUICK CHEK Result,"0=negative, 1=positive, 9= not done",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015362,"Isospora, by TAC result",ext_crypt_cs_tac::isospora,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015363,"Necator, by TAC result",ext_crypt_cs_tac::necator,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011870,"Schistosoma, by TAC result",ext_crypt_cs_tac::schistosoma,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015386,"Strongyloides, by TAC result",ext_crypt_cs_tac::strongyloides,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015387,"Trichuris trichiura, by TAC result",ext_crypt_cs_tac::trichuris,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003264,Raw bacteria data for stool,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0003246,Raw test result for stool,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003265,Raw eukaryota data for stool,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0003246,Raw test result for stool,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0003246,Raw test result for stool,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015331,"Adenovirus 40/41, by TAC result",ext_crypt_cs_tac::adenovirus.40.41,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015330,"Adenovirus, by TAC result",ext_crypt_cs_tac::adenovirus.pan,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015335,"Astrovirus, by TAC result",ext_crypt_cs_tac::astrovirus,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036359,"Enterobacteria phage MS2, by TAC result",ext_crypt_cs_tac::ms2_repeat | ext_crypt_cs_tac::ms2,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015364,"Norovirus GI, by TAC result",ext_crypt_cs_tac::norovirus.gi,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011866,"Norovirus GI.1, by TAC result",ext_crypt_cs_tac::norovirus.gi1,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015365,"Norovirus GII, by TAC result",ext_crypt_cs_tac::norovirus.gii,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011867,"Norovirus GII.4, by TAC result",ext_crypt_cs_tac::norovirus.gii4,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036363,"Phocine herpesvirus (positive control), by TAC result",ext_crypt_cs_tac::phhv_repeat | ext_crypt_cs_tac::phhv,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015369,"Rotavirus genotype G1, by TAC result",ext_crypt_cs_tac::rotavirus_g1,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015368,"Rotavirus genotype G12, by TAC result",ext_crypt_cs_tac::rotavirus_g12,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015370,"Rotavirus genotype G2, by TAC result",ext_crypt_cs_tac::rotavirus_g2,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015371,"Rotavirus genotype G3, by TAC result",ext_crypt_cs_tac::rotavirus_g3,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015372,"Rotavirus genotype G4, by TAC result",ext_crypt_cs_tac::rotavirus.g4,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015373,"Rotavirus genotype G8, by TAC result",ext_crypt_cs_tac::rotavirus_g8,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015374,"Rotavirus genotype G9, by TAC result",ext_crypt_cs_tac::rotavirus_g9,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015377,"Rotavirus genotype P4, by TAC result",ext_crypt_cs_tac::rotavirus.p4,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015378,"Rotavirus genotype P6, by TAC result",ext_crypt_cs_tac::rotavirus.p6,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015379,"Rotavirus genotype P8, by TAC result",ext_crypt_cs_tac::rotavirus.p8,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015366,"Rotavirus, by TAC result",ext_crypt_cs_tac::rotavirus,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015382,"Sapovirus, by TAC result",ext_crypt_cs_tac::sapovirus,,ext_crypt_cs_tac,,Sample,http://purl.obolibrary.org/obo/OBI_0003266,Raw virus data for stool,Target name,Ct Value 40 = 'Not detected' ; Ct Values  >0 & < 35=Positive; -9 = not available in well,variable,yes,,,NIH Crypto,,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036112,Saliva collected,ext_crypt_sb_fuv::q8b,,ext_crypt_sb_fuv,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036026,Saliva sample collection process,Child oral fluid collected?,"1=yes, 2=no",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036349,Saliva collection date,ext_crypt_sb_fuv::q8c,,ext_crypt_sb_fuv,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036026,Saliva sample collection process,"Date of oral fluid collection. (If not collected, enter 09/09/9999)",,variable,yes,yes,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060090,Saliva collection in Oracol device,ext_crypt_sb_fuv::q8d_oc,,ext_crypt_sb_fuv,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036026,Saliva sample collection process,Oral fluid collection in Oracol device,"1= yes, 9=N/A",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060091,Saliva collection in Purwrap device,ext_crypt_sb_fuv::q8d_pw,,ext_crypt_sb_fuv,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036026,Saliva sample collection process,Oral fluid collection in Purwrap device,"1= yes, 9=N/A",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060092,Saliva collection in Salimetrics device,ext_crypt_sb_fuv::q8d_sm,,ext_crypt_sb_fuv,,Sample,http://purl.obolibrary.org/obo/EUPATH_0036026,Saliva sample collection process,Oral fluid collection in Salimetrics device,"1= yes, 9=N/A",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,,,,OGMS_0000056,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,,,,OBI_0600005,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0002503,Stool sample,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000651,Urine sample,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011482,Blood sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036003,Breath test process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036015,Maternal blood sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036019,Maternal breast milk sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060116,Maternal stool sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,category,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060114,Nasal wash specimen collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,category,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036026,Saliva sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011473,Urine sample collection process,,,,,Sample,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060102,Maternal sample ID,ext_crypto_cr_mbl_2000::specid | ext_crypto_cr_mbm_2000::specid | ext_crypto_cr_mbm_3000::specid | ext_crypto_cr_mbl_3000::specid | ext_crypto_cr_msf_3000::specid,,ext_crypto_cr_mbl_3000 | ext_crypto_cr_msf_3000 | ext_crypto_cr_mbm_2000 | ext_crypto_cr_mbl_2000 | ext_crypto_cr_mbm_3000,,Sample,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,(Breast milk code = 55) [ Site(1)-SID(4)-Specimen Code(2)-Sample Slno.(2) ] | Mother blood sample ID ( Blood code =66) [ Site(1)-SID(4)-Specimen Code(2)-Sample Slno.(2) ] | Specimen ID ( mother stool code =88)  [ Site(1)-SID(4)-Specimen Code(2)-Sample Slno.(2) ],,variable | yes,yes,,,NIH Crypto,,,,,,,,,,
