variable	variable2	values	mappedTerm
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	SOMETIMES OUTSIDE WORK WHEN HE GETS TO DO AS DAILY WAGE	Sometimes outdoor work
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	SOMETIMES THEY DO NOT GET FOREST PRODUCT THEN THEY DO NOT GO	Don't go when no forest product
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	SOMETIMES WHEN HE IS NOT WELL,DOES NOT GO	Sometimes does not go when unwell
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	SOMETIMES WORK IN FIELD	Sometimes farm work
malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	malariabehaviorindiv_data_2020-05-27_1623::activities_seasonal_yes	WHEN NO PRODUCT COLLECTION DOES FARMING	Farm work when no product collection
malariabehaviorindiv_data_2020-05-27_1623::toilet_night_yn	malariabehaviorindiv_data_2020-05-27_1623::toilet_night_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::toilet_night_yn	malariabehaviorindiv_data_2020-05-27_1623::toilet_night_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::toilet_night_yn	malariabehaviorindiv_data_2020-05-27_1623::toilet_night_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	BLOUSE AND LONG SKIRT	Long skirt and blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	BLOUSE AND LONG SKIRTS	Long skirt and blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	BLOUSE AND SKIRT	Skirt and blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FROCK	Frock
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FROCKS	Frock
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FROCKS AND SKIRT	Skirt and frock
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FROCKS AND SKIRTS	Skirt and frock
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FROCKS AND SKIRTS TOPS	Frock and blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FULL COVERED KURTA AND SALWAR	Salwar and kurta
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FULL TROUSER AND FULL SLEEVED SHIRT	Trousers and long-sleeved shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FULL TROUSER AND HALF SHIRT	Trousers and short-sleeved shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FULL TROUSERS AND FULL SHIRT	Trousers and long-sleeved shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	FULLY COVERED IN WINTER AND MINIMAL IN SUMMER	Fully covered in winter and minimal in summer
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	HALF PANT AND SHIRT	Shorts and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	HALF SHIRT AND PANT	Shorts and short-sleeved shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	HALF SHIRT AND TROUSERS	Trousers and short-sleeved shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	JUST A WRAPAROUND,UPPER BODY BARE USUALLY	Wraparound
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	LONG SKIRT AND TOP	Long skirt and top
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	PANT AND SHIRT	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR	Salwar
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR / JEANS / BLOUSE	Salwar, jeans, blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR AND KURTA	Salwar and kurta
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR AND KURTA/SKIRT	Salwar and kurta, skirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR KAMEEZ	Salwar kameez
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR KURTA	Salwar and kurta
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR KURTA/SKIRTS	Salwar and kurta, skirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR KURTA/TOP-SKIRT	Salwar and kurta, blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR KURTAS / SKIRT BLOUSE	Salwar and kurta, skirt and blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SALWAR SUIT	Salwar kameez
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SAREE	Saree
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SAREE AND SALWAR	Saree, salwar kameez
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SAREE,SALWAR KAMEEZ	Saree, salwar kameez
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT AND HALF PANTS	Shorts and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT AND PANT	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT AND SHORTS	Shorts and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT AND SKIRT	Skirt and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT AND TROUSER	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT AND TROUSERS	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT AND WRAPAROUND	Wraparound and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRT,SHORTS AND TROUSERS	Trousers or shorts and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRTS AND SHORTS	Shorts and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRTS AND TROUSERS	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHIRTS TOP AND FROCKS	Frock and top
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHORT PANTS	Shorts
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHORTS AND SHIRTS	Shorts and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SHORTS AND T-SHIRTS	Shorts and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SKIRT AND BLOUSE	Skirt and blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SKIRT AND SHIRT	Skirt and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SKIRT/FROCK	Skirt and frock
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	SKIRTS AND BLOUSE	Skirt and blouse
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T- SHIRTS AND SHORTS	Shorts and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRT	T-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRT AND HALF PANTS	Shorts and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRT AND PANT	Trousers and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRT AND SHORTS	Shorts and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRT AND TROUSERS	Trousers and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRT AND WRAPAROUND	Wraparound and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRTS	T-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRTS AND SHORT PANTS	Shorts and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRTS AND SHORTS	Shorts and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRTS AND TROUSERS	Trousers and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRTS,FROCKS	Frock and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	T-SHIRTS,TROUSERS,FROCKS	Frock or trousers and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TOP AND LONG SKIRT	Long skirt and top
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TOP AND SKIRT	Skirt and top
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TOP AND SKIRTS	Skirt and top
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TOP ANS SKIRT	Skirt and top
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TOPS AND SKIRTS	Skirt and top
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TROUSER AND SHIRT	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TROUSER AND T-SHIRT	Trousers and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TROUSER AND T-SHIRTS	Trousers and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TROUSERS AND SHIRT	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TROUSERS AND SHIRTS	Trousers and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TROUSERS AND SHORTS	Trousers or shorts
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	TROUSERS AND SKIIRTS	Trousers or skirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	VEST AND WRAPAROUND	Wraparound and vest
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	VESTS AND WRAPAROUND	Wraparound and vest
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	VESTS AND WRAPAROUNDS	Wraparound and vest
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	WRAPAROUND AND SHIRTS	Wraparound and shirt
malariabehaviorindiv_data_2020-05-27_1623::clothes	malariabehaviorindiv_data_2020-05-27_1623::clothes	WRAPAROUND AND T-SHIRTS	Wraparound and t-shirt
malariabehaviorindiv_data_2020-05-27_1623::night_itn_yn	malariabehaviorindiv_data_2020-05-27_1623::night_itn_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::night_itn_yn	malariabehaviorindiv_data_2020-05-27_1623::night_itn_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	1	Every night
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	2	Most of the time
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	3	Sometimes
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	4	Rarely
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	6	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency_other	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency_other	ONLY IN WINTER	Only in winter
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency_other	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency_other	RARELY IN SUMMER	Rarely in summer
malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency_other	malariabehaviorindiv_data_2020-05-27_1623::night_itn_frequency_other	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::itn_lastnight_yn	malariabehaviorindiv_data_2020-05-27_1623::itn_lastnight_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::itn_lastnight_yn	malariabehaviorindiv_data_2020-05-27_1623::itn_lastnight_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::itn_lastnight_yn	malariabehaviorindiv_data_2020-05-27_1623::itn_lastnight_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	CHILDREN USE IT	Children use it
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	DAMAGED	Damaged
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	DEFECTED NET,CAN NOT BUY NEW ONE	Damaged
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	DO NOT USE IN SUMMER	Don't use in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	DUE TO SUMMER SEASON ITS FEELS HOT	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	DURING WINTERS THEY USED BLANKETS TO COVER	Use blankets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	FEEL HOT ON USING NET	Feels hot
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	FEELS HOT IN SUMMER	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	FEELS UN COMFORTABLE TO USE NET	Uncomfortable
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	FEELS UNCOMFORTABLE TO USE NET	Uncomfortable
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	HAS NEVER USED IN LIFE	Never used
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	IN SUMMER ITS HOT TO USE NET	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	IN SUMMER NOT COMFORTABLE USING NETS	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	IN SUMMER NOT USED	Don't use in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	IN SUMMERS FEELS HOT ON USING MOSQUITO NETS	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NET NOT ENOUGH IN NUMBER	Not enough nets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NO GOVT SUPPLY	No government supply
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NO MOSQUITO FOUND AROUND	No mosquitoes
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT AFFORDABLE	Can't afford
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT AVAILABLE	Not available
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT BOUGHT	Didn't buy
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT COMFORTABLE USING NET	Uncomfortable
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT ENOUGH	Not enough nets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT ENOUGH FOR EACH INDIVIDUAL	Not enough nets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT ENOUGH IN NUMBER	Not enough nets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT GOVT SUPPLIED	No government supply
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT GOVT SUPPLY	No government supply
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT IN HOT WEATHER	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT IN SUMMER	Don't use in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT IN SUMMERS	Don't use in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT MORE AT HOME	Not enough nets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT SUPPLIED	Not supplied
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT SUPPLIED BY GOVT	No government supply
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT SUPPLIED BY THE GOVT	No government supply
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT SUPPLIED IN ENOUGH NUMBER	Not enough nets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT USED IN SUMMER	Don't use in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT USED IN SUMMER DUE TO HOT WEATHER	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	NOT USED IN SUMMERS AS ITS HOT	Feels hot in summer
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	SOMETIMES FORGET TO PUT	Forget to use
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	THERE IS NO MOSQUITO	No mosquitoes
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	THEY FIND NO MOSQUITOES AROUND	No mosquitoes
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	UNAFFORDABLE	Can't afford
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	UNCOMFORTABLE	Uncomfortable
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	USE BLANKETS	Use blankets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	USE ITN RARELY WITH NO SPECIFIC ANSWER	Rarely use
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	USING BLANKETS	Use blankets
malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	malariabehaviorindiv_data_2020-05-27_1623::no_itn_reason	WAS FEELING HOT	Feels hot
malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	1	Always
malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	2	Sometimes
malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	3	Rarely
malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	malariabehaviorindiv_data_2020-05-27_1623::cover_limbs_rad	4	Never
malariabehaviorindiv_data_2020-05-27_1623::cream_rad	malariabehaviorindiv_data_2020-05-27_1623::cream_rad	4	Never
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	APPLYING ANTIMALARIAL GREAM AND USING NETS	Use mosquito nets and antimalarial cream
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	AVOID WATER NEARBY HOUSE	Remove water around house
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BEING NEAT AND CLEAN	Be neat and clean
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BURN NEEM LEAVES	Burn neem leaves
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BURNING HAY	Burn hay
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BURNING NEEM LEAVES	Burn neem leaves
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BURNING NEEM LEAVES EVERY EVENING	Burn neem leaves
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BURNING SOME HOMEMADE PRODUCTS/DOING SMOKE	Burn homemade products
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BY COVERING AT NIGHT	Cover body at night
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	BY COVERING BODY ALWAYS	Cover body
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	CLEAN HOUSE AND USE NETS	Use mosquito nets and clean house
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	CLEAR BUSH,USE NETS	Use mosquito nets and clean bush
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	CLOSE DOORS AND WINDOWS WHILE SLEEPING	Close doors and windows while sleeping
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	COMPLETELY COVER THE BODY WITH BLANKET	Cover body
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	COVER BODY AND USE OF NETS	Use mosquito nets and cover body
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	COVER BODY PROPERLY	Cover body
