colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
287,drug4_dose_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 4 dose,NA,,,,NA,drug4_dose_eos,gujaratseveremalaria_data_2020-03-015_revised::drug4_dose_eos,chr,4mg,NA,NA,>10 unique values,26,repeated,0.818181818,NA
288,drug4_freq_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 4 frequency,NA,,,,NA,drug4_freq_eos,gujaratseveremalaria_data_2020-03-015_revised::drug4_freq_eos,chr,BD,NA,NA,>10 unique values,17,repeated,0.813397129,NA
289,drug4_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 4 route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,drug4_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised::drug4_route_eos_rad,int,NA,NA,NA,1 to 3,2,once,0,NA
290,drug4_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 4 length of prescription,NA,,,,NA,drug4_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised::drug4_rxlen_eos,chr,04 Days,NA,NA,", 04 Days, 1 Day, 2 Days, 3 Days, 4 Days, 5 Day, 5 Days, 8 Days",8,repeated,0.832535885,NA
291,drug5_name_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 5 name,NA,,,,NA,drug5_name_eos,gujaratseveremalaria_data_2020-03-015_revised::drug5_name_eos,chr,Chloroquine,NA,NA,>10 unique values,21,repeated,0.837320574,NA
292,drug5_dose_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 5 dose,NA,,,,NA,drug5_dose_eos,gujaratseveremalaria_data_2020-03-015_revised::drug5_dose_eos,chr,5cc 10% IV,NA,NA,>10 unique values,23,repeated,0.842105263,NA
293,drug5_freq_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 5 frequency,NA,,,,NA,drug5_freq_eos,gujaratseveremalaria_data_2020-03-015_revised::drug5_freq_eos,chr,6hrs - BD,NA,NA,>10 unique values,14,repeated,0.861244019,NA
294,drug5_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 5 route,"1, oral | 2, intramuscular | 3, intravenous | 4, rectal | 5, other | 88888, missing",,,,NA,drug5_route_eos_rad,gujaratseveremalaria_data_2020-03-015_revised::drug5_route_eos_rad,int,NA,NA,NA,1 to 3,2,once,0,NA
295,drug5_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Drug 5 length of prescription,NA,,,,NA,drug5_rxlen_eos,gujaratseveremalaria_data_2020-03-015_revised::drug5_rxlen_eos,chr,1 Day,NA,NA,", 1 Day, 2 Days, 3 Days, 4 Days, 5 Days, 7 Days",6,repeated,0.85645933,NA
296,notes_eos,gujaratseveremalaria_data_2020-03-015_revised,keep,,,Notes,NA,,,,NA,notes_eos,gujaratseveremalaria_data_2020-03-015_revised::notes_eos,chr,ORS 4 PACK Drug 6 PCM - (IV) - 4CC-130ml/hr,NA,NA,>10 unique values,29,repeated,0.861244019,NA
297,form_completed_by_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Form completed by,NA,,,,NA,form_completed_by_eos,gujaratseveremalaria_data_2020-03-015_revised::form_completed_by_eos,chr,Ankita Patel,NA,NA,", Ankita Patel, Megnesh Patel, Sanal Kumar",3,repeated,0.755980861,NA
298,date_completed_by_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Date,NA,,,,dd-mm-yyyy,date_completed_by_eos,gujaratseveremalaria_data_2020-03-015_revised::date_completed_by_eos,chr,4/7/17,date?,NA,>10 unique values,40,repeated,0.76076555,NA
299,form_checked_by_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Form checked by,NA,,,,NA,form_checked_by_eos,gujaratseveremalaria_data_2020-03-015_revised::form_checked_by_eos,chr,Dr. Suchi Tyagi,NA,NA,", Ankita Patel, Brijesh Kumar Prajapati, Dr. B. K. Prajapati, Dr. B.K. Prajapati, Dr. Suchi Tyagi",5,repeated,0.755980861,NA
300,date_checked_by_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,Date,NA,,,,dd-mm-yyyy,date_checked_by_eos,gujaratseveremalaria_data_2020-03-015_revised::date_checked_by_eos,chr,12/30/16,date?,NA,>10 unique values,35,repeated,0.755980861,NA
301,deo_notes_eos,gujaratseveremalaria_data_2020-03-015_revised,discard,,,DEO notes,NA,,,,DEO: enter any comments you have here,deo_notes_eos,gujaratseveremalaria_data_2020-03-015_revised::deo_notes_eos,lgl,NA,NA,NA,n/a,0,no data,0,NA
302,end_of_study_complete,gujaratseveremalaria_data_2020-03-015_revised,discard,,,NA,NA,,,,NA,end_of_study_complete,gujaratseveremalaria_data_2020-03-015_revised::end_of_study_complete,int,NA,NA,NA,2 to 2,1,once,0,NA
,ALP,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,ALT,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Creatinine,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Ferritin,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,G6PD,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Hemoglobin,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,PO46,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Potassium,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Total_cholesterol,gujaratseveremalaria_data_2020-03-015_revised_st,discard,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",Actually total count of WBC. Moved values to WBC,,,,,,,,,,,
,Vitamin_B12,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,AST,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Calcium,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Dengue,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,HCV,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Hepatitis_B,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,PP2BS,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Random_blood_sugar,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Total_count,gujaratseveremalaria_data_2020-03-015_revised_st,discard,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",Actually total count of WBC. Moved values to WBC,,,,,,,,,,,
,WBC,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Bilirubin,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Chikungunya,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,ESR,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,HIV,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Iron,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Peripheral_smear,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,SNPT9,gujaratseveremalaria_data_2020-03-015_revised_st,discard,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Urea,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Widal,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Creatine,gujaratseveremalaria_data_2020-03-015_revised_st,discard,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",Moved values to Creatinine,,,,,,,,,,,
,Fasting_blood_sugar,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Hematocrit,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,MP,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Platelets,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Sodium,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,Uric_acid,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived variable from ""labtest"" and corresponding ""results"" variables",,variable,,"derived variable from ""labtest"" and corresponding ""results"" variables",,,,,,,,,,,,
,systolic_bp,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived from ""bp""",,derived variable,,,,,,,,,,,,,,
,diastolic_bp,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived from ""bp""",,derived variable,,,,,,,,,,,,,,
,systolic_blood_pressure_fu,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived from ""blood_pressure_fu""",,derived variable,,,,,,,,,,,,,,
,diastolic_blood_pressure_fu,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived from ""blood_pressure_fu""",,derived variable,,,,,,,,,,,,,,
,systolic_blood_pressure_fu_v2,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived from ""blood_pressure_fu_v2""",,derived variable,,,,,,,,,,,,,,
,diastolic_blood_pressure_fu_v2,gujaratseveremalaria_data_2020-03-015_revised_st,keep,,,"derived from ""blood_pressure_fu_v2""",,derived variable,,,,,,,,,,,,,,
