entity,label,displayOrder,plabel,newLabel,
http://purl.obolibrary.org/obo/EUPATH_0015372,"Rotavirus genotype G4 Ct value, by TAC result",22,Raw virus data,,
http://purl.obolibrary.org/obo/EUPATH_0015373,"Rotavirus genotype G8 Ct value, by TAC result",23,Raw virus data,,
http://purl.obolibrary.org/obo/EUPATH_0015374,"Rotavirus genotype G9 Ct value, by TAC result",24,Raw virus data,,
http://purl.obolibrary.org/obo/EUPATH_0015377,"Rotavirus genotype P4 Ct value, by TAC result",25,Raw virus data,,
http://purl.obolibrary.org/obo/EUPATH_0015378,"Rotavirus genotype P6 Ct value, by TAC result",26,Raw virus data,,
http://purl.obolibrary.org/obo/EUPATH_0015379,"Rotavirus genotype P8 Ct value, by TAC result",27,Raw virus data,,
http://purl.obolibrary.org/obo/EUPATH_0015382,"Sapovirus Ct value, by TAC result",28,Raw virus data,,
http://purl.obolibrary.org/obo/EUPATH_0010793,"Rotavirus, by ELISA",,Rotavirus,,
http://purl.obolibrary.org/obo/EUPATH_0010794,Cumulative sum Rotavirus-pos stools,1,Rotavirus aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010796,Cumulative sum Rotavirus-pos 1st monthly stools,2,Rotavirus aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010795,Cumulative sum Rotavirus-pos 1st diarrheal stools,3,Rotavirus aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010797,"Salmonella, by bacteriology",,Salmonella,,
http://purl.obolibrary.org/obo/EUPATH_0010798,Cumulative sum Salmonella-pos stools,1,Salmonella aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010800,Cumulative sum Salmonella-pos 1st monthly stools,2,Salmonella aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010799,Cumulative sum Salmonella-pos 1st diarrheal stools,3,Salmonella aggregate data,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,1,Sample,,
http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,2,Sample,,
http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,3,Sample,,
http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,4,Sample,,
http://purl.obolibrary.org/obo/OBI_0000651,Urine sample,5,Sample,,
http://purl.obolibrary.org/obo/EUPATH_0011165,Sample arrival to laboratory date,6,Sample,,
http://purl.obolibrary.org/obo/EUPATH_0011283,Lactulose and mannitol analysis lab,7,Sample,,
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,8,Sample,,
http://purl.obolibrary.org/obo/EUPATH_0010857,1st sample ID if recollection,,Sample,,
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,,Sample,,
http://purl.obolibrary.org/obo/EUPATH_0010859,Sample ID for 1st recollection,,Sample,,
http://purl.obolibrary.org/obo/EUPATH_0010860,Sample ID for 2nd recollection,,Sample,,
http://purl.obolibrary.org/obo/EUPATH_0010861,Sample ID for 3rd recollection,,Sample,,
http://purl.obolibrary.org/obo/OBI_0001619,Sample collection date,1,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0011851,Target month for sample collection,2,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0011189,Usable sample,3,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0011550,Recollection requested,4,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0011482,Blood sample collection process,5,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,6,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0011473,Urine sample collection process,7,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0011438,Target date for sample collection,,Sample collection,,
http://purl.obolibrary.org/obo/EUPATH_0010801,"Schistosoma, by microscopy",,Schistosoma,,
http://purl.obolibrary.org/obo/EUPATH_0011590,Ever attended school,1,Schooling,Maternal education,
http://purl.obolibrary.org/obo/EUPATH_0011591,Schooling completed (years),2,Schooling,Maternal education (years),
http://purl.obolibrary.org/obo/EUPATH_0011605,Maternal education (years),3,Schooling,Maternal education divided by 2 (years),
http://purl.obolibrary.org/obo/EUPATH_0010818,Cumulative sum STEC-pos stools,1,Shigatoxin producing Escherichia coli (STEC) aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010820,Cumulative sum STEC-pos 1st monthly stools,2,Shigatoxin producing Escherichia coli (STEC) aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010819,Cumulative sum STEC-pos 1st diarrheal stools,3,Shigatoxin producing Escherichia coli (STEC) aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0011829,Virulence factor genes stx1 and stx2 aggregate data,4,Shigatoxin producing Escherichia coli (STEC) aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010805,"Shigella, by bacteriology",,Shigella,,
http://purl.obolibrary.org/obo/EUPATH_0010806,Cumulative sum Shigella-pos stools,1,Shigella aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010808,Cumulative sum Shigella-pos 1st monthly stools,2,Shigella aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010807,Cumulative sum Shigella-pos 1st diarrheal stools,3,Shigella aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010802,Cumulative sum Shistosoma-pos stools,1,Shistosoma aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010804,Cumulative sum Shistosoma-pos 1st monthly stools,2,Shistosoma aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010803,Cumulative sum Shistosoma-pos 1st diarrheal stools,3,Shistosoma aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010499,Fever at episode,1,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010494,"Fever at episode, more than 37.5C",2,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010492,"Fever at episode, max temp (C)",3,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010487,Blood in stool at episode,4,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010497,"Days with vomiting at episode, level",5,Signs and symptoms,,Vomiting at episode
http://purl.obolibrary.org/obo/EUPATH_0010486,Days with vomiting at episode,6,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010491,Max dehydration level at episode,7,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010498,"Max dehydration level at episode, corrected",8,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010488,Decreased appetite at episode,9,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010489,Days with decreased appetite at episode,10,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0010540,"Indrawing, fieldworker assessment",11,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,12,Signs and symptoms,,
http://purl.obolibrary.org/obo/EUPATH_0011587,Follow-up socioeconomic status survey date,1,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011920,Target month for follow-up socioeconomic status survey,2,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011608,Overall socioeconomic score,3,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011620,WAMI,4,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0000014,"Household wealth index, numerical",5,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011680,Income,6,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011708,Schooling,7,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,8,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011683,Food security,9,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0000714,Persons sleeping in dwelling,10,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011604,Mean people per room,11,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011609,Mean people per room categorization,12,Socioeconomic factors,,
http://purl.obolibrary.org/obo/EUPATH_0011654,"Semi solid, mashed, or solid foods",1,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011661,Meat,2,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011079,Meat count,3,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011665,Organ meats,4,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011081,Organ meat count,5,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011653,Fish or shellfish,6,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011077,Fish or shellfish count,7,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011651,Eggs,8,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011076,Egg count,9,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011644,Legumes,10,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011078,Legume count,11,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011659,Grains,12,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011096,Grain count,13,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011667,Roots or tubers,14,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011110,Roots or tubers count,15,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011668,Dark green leafy vegetables,16,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011075,Dark green leafy vegetable count,17,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011673,Yellow vegetables,18,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011120,Yellow vegetables count,19,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011672,Yellow fruits,20,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011119,Yellow fruits count,21,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011658,Other fruits or vegetables,22,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011080,Other fruit or vegetable count,23,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011669,Sweets,24,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011082,Sweets count,25,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011677,Vitamin A fruits or vegetables,26,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011627,"Animal proteins (meat, organ meat, fish)",27,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011623,"Animal proteins (meat, eggs, fish)",28,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011628,Animal proteins (including grains and roots),29,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011637,"Organ meat, any meat, eggs, fish",30,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011635,"Organ meat, any meat, fish",31,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011633,"Organ meat, any meat, eggs",32,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011631,"Organ meat, any meat",33,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011636,"Dark green leafy vegetables, organ meat, any meat, eggs, fish",34,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011634,"Dark green leafy vegetables, organ meat, any meat, fish",35,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011632,"Dark green leafy vegetables, organ meat, any meat, eggs",36,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0011630,"Dark green leafy vegetables, organ meat, any meat",37,Solids for consumption,,
http://purl.obolibrary.org/obo/EUPATH_0010217,Stool consistency,1,Stool characteristics,,
http://purl.obolibrary.org/obo/EUPATH_0015217,Blood in stool,2,Stool characteristics,,
http://purl.obolibrary.org/obo/EUPATH_0000711,Mucus in stool,3,Stool characteristics,,
http://purl.obolibrary.org/obo/EUPATH_0011275,Results from all 3 intestinal inflammation tests available,1,Stool intestinal inflammation test,,
http://purl.obolibrary.org/obo/EUPATH_0011276,Alpha-1-antitrypsin (mg/g),2,Stool intestinal inflammation test,,
http://purl.obolibrary.org/obo/EUPATH_0011364,"Alpha-1-antitrypsin (natural log, mg/g)",3,Stool intestinal inflammation test,,
http://purl.obolibrary.org/obo/EUPATH_0011277,Myeloperoxidase (ng/mL),4,Stool intestinal inflammation test,,
http://purl.obolibrary.org/obo/EUPATH_0011365,"Myeloperoxidase (natural log, ng/mL)",5,Stool intestinal inflammation test,,
http://purl.obolibrary.org/obo/EUPATH_0011278,Neopterin (nmol/L),6,Stool intestinal inflammation test,,
http://purl.obolibrary.org/obo/EUPATH_0011366,"Neopterin (natural log, nmol/L)",7,Stool intestinal inflammation test,,
http://purl.obolibrary.org/obo/EUPATH_0011800,Microbiology tests performed,1,Stool microbiology test,,
http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,2,Stool microbiology test,,
http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,3,Stool microbiology test,,
http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,4,Stool microbiology test,,
http://purl.obolibrary.org/obo/EUPATH_0010985,Raw test result,5,Stool microbiology test,,
http://purl.obolibrary.org/obo/EUPATH_0011876,Test result summary,6,Stool microbiology test,,
http://purl.obolibrary.org/obo/EUPATH_0010983,Aggregate organism detection data,7,Stool microbiology test,,
http://purl.obolibrary.org/obo/EUPATH_0010852,Cumulative stool sample count,1,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010869,Stool type,2,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010853,"Stool type, severe diarrhea",3,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010849,"Stool type, based on surveillance",4,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010872,"Stool type, 7 day window",5,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010870,"Stool type, 14 day window",6,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010871,"Stool type, 28 day window",7,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0011745,"Stool type, gut function",8,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0011803,Monthly stool samples,9,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,10,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0011747,Per protocol stool collection,11,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010038,Stool characteristics,12,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0015454,Stool weight (g),13,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010836,Quantity enough for bacteriology,14,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010834,Quantity enough for Campylobacter ELISA test,15,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010835,Quantity enough for Cryptosporidium and Giardia ELISA tests,16,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010837,Quantity enough for Entamoeba histolytica ELISA test,17,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010839,Quantity enough for ova and parasite concentrate wet prep microscopy,18,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010841,Quantity enough for viral tests,19,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010838,Quantity enough for Norovirus RT-PCR test,20,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010840,Quantity enough to archive,21,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010558,Quantity not sufficient,22,Stool sample,,
http://purl.obolibrary.org/obo/EUPATH_0010561,Time zero stool sample,1,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0010559,Stool collected 1 day after surveillance ended,2,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011363,Lactulose-to-mannitol excretion test 1 day before stool collection,3,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0010554,Lost to follow-up within 7 days of stool collection,4,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0010552,Lost to follow-up within 14 days of stool collection,5,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0010553,Lost to follow-up within 28 days of stool collection,6,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0010873,Stool collected in window,,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011925,Stool sample collected in target window,,Stool sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0010809,"Strongyloides stercoralis, by microscopy",,Strongyloides stercoralis,,
http://purl.obolibrary.org/obo/EUPATH_0010810,Cumulative sum Strongyloides stercoralis-pos stools,1,Strongyloides stercoralis aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010812,Cumulative sum Strongyloides stercoralis-pos 1st monthly stools,2,Strongyloides stercoralis aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010811,Cumulative sum Strongyloides stercoralis-pos 1st diarrheal stools,3,Strongyloides stercoralis aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010525,"Any illness, maternal report",1,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010493,"Fever at episode, maternal report",2,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010544,"Fever, maternal report",3,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010532,"Diarrhea, maternal report",4,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010534,"Blood in stool, maternal report",5,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010528,"Vomiting, maternal report",6,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/HP_0001944,"Dehydration, maternal report",7,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010538,"Cough, maternal report",8,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010539,"Shortness of breath, maternal report",9,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010529,"Ear pain or pulling, maternal report",10,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010526,"Activity level, maternal report",11,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010527,"Appetite, maternal report",12,Symptoms by maternal report,,
http://purl.obolibrary.org/obo/EUPATH_0010821,"Taenia, by microscopy",,Taenia,,
http://purl.obolibrary.org/obo/EUPATH_0010822,Cumulative sum Taenia-pos stools,1,Taenia aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010824,Cumulative sum Taenia-pos 1st monthly stools,2,Taenia aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010823,Cumulative sum Taenia-pos 1st diarrheal stools,3,Taenia aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010905,Unique pathogen species count in stool samples,1,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010911,Unique pathogen species count in stool samples (ex NRV),2,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010910,Unique pathogen species count in monthly stool,3,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010909,Unique pathogen species count in diarrheal stool,4,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010889,"Any pathogen, by any method",5,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010890,"Any pathogen, by any method (ex NRV)",6,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010915,Pathogen species count,7,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010919,Pathogen species count (ex NRV),8,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010875,"Any bacteria, by any method",9,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010897,Bacteria species count,10,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010923,Virus species count,11,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010927,Virus species count (ex NRV),12,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010931,"Any virus, by any method",13,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010935,"Any virus, by any method (ex NRV)",14,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010882,"Any parasites, by any method",15,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010760,"Any parasites, by wet prep microscopy",16,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010997,"Any parasites, by modified acid stain microscopy",17,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010901,Parasite species count,18,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0011006,"Any other organisms, by modified acid stain microscopy",19,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0010761,Modified acid stain microscopy result,,Test result summary,,
http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,1,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0010536,ORT administered,2,Treatment,,
http://purl.obolibrary.org/obo/VO_0000001,Vaccine,3,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011213,Vaccination date,4,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011486,Vaccine dose #,5,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011470,Vaccine information source,6,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011220,Deworming date,7,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011488,Deworming dose #,8,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011520,Vitamin A supplementation date,9,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011487,Vitamin A supplementation dose #,10,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0011507,Vitamin A information source,11,Treatment,,
http://purl.obolibrary.org/obo/EUPATH_0010615,"Trichuris trichiura, by microscopy",,Trichuris trichiura,,
http://purl.obolibrary.org/obo/EUPATH_0010616,Cumulative sum Trichuris trichiura-pos stools,1,Trichuris trichiura aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010618,Cumulative sum Trichuris trichiura-pos 1st monthly stools,2,Trichuris trichiura aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010617,Cumulative sum Trichuris trichiura-pos 1st diarrheal stools,3,Trichuris trichiura aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0011194,Urine volume,1,Urine sample,,
http://purl.obolibrary.org/obo/EUPATH_0011437,Urine included in lactulose-mannitol analysis,2,Urine sample,,
http://purl.obolibrary.org/obo/EUPATH_0011467,Urine collection status,1,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011923,Urine sample collected in target window,2,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011465,Urine collected in 14 day window,3,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011466,Urine collected in 30 day window,4,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011235,Duration of urine collection (hrs),5,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011469,Duration of urine collection less than 4.5 hrs,6,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011468,Duration of urine collection greater than 5.5 hrs,7,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0011333,Other reason urine sample excluded,8,Urine sample collection process,,
http://purl.obolibrary.org/obo/EUPATH_0000687,Urine iodine (ug/L),1,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011175,Urine iodine level,2,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011404,Lactulose z-score,3,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011405,Mannitol z-score,4,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011439,Lactulose-to-mannitol excretion ratio z-score,5,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011215,Lactulose dosage (mg),6,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011475,Adjusted lactulose excreted (mg),7,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011198,Adjusted lactulose (mmol/L),8,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011199,Adjusted lactulose excreted (%),9,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011284,Adjusted lactulose excreted (%) greater than 90th percentile in Brazil,10,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011331,Lactulose not detected,11,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011285,Greater than 100% lactulose excreted,12,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011216,Mannitol dosage (mg),13,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011203,Adjusted mannitol excreted (mg),14,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011202,Adjusted mannitol (mmol/L),15,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011477,Adjusted mannitol excreted (%),16,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011296,Adjusted mannitol excreted (%) greater than 90th percentile in Brazil,17,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011332,Mannitol not detected,18,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011297,Greater than 100% mannitol excreted,19,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011286,Adjusted lactulose-to-mannitol excretion ratio,20,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0011476,Adjusted lactulose-to-mannitol excretion ratio greater than 90th percentile in Brazil,21,Urine test,,
http://purl.obolibrary.org/obo/EUPATH_0010825,"Vibrio, by bacteriology",,Vibrio,,
http://purl.obolibrary.org/obo/EUPATH_0010826,Cumulative sum Vibrio-pos stools,1,Vibrio aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010828,Cumulative sum Vibrio-pos 1st monthly stools,2,Vibrio aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010827,Cumulative sum Vibrio-pos 1st diarrheal stools,3,Vibrio aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010676,Cumulative sum ipaH-pos stools,1,Virulence factor gene ipaH aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010678,Cumulative sum ipaH-pos 1st monthly stools,2,Virulence factor gene ipaH aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010677,Cumulative sum ipaH-pos 1st diarrheal stools,3,Virulence factor gene ipaH aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010596,Cumulative aaiC-pos and aatA-pos stool count,1,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aaiC-pos and aatA-pos stools,
http://purl.obolibrary.org/obo/EUPATH_0010598,Cumulative aaiC-pos and aatA-pos 1st monthly stool count,2,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aaiC-pos and aatA-pos 1st monthly stools,
http://purl.obolibrary.org/obo/EUPATH_0010597,Cumulative aaiC-pos and aatA-pos 1st diarrheal stool count,3,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aaiC-pos and aatA-pos 1st diarrheal stools,
http://purl.obolibrary.org/obo/EUPATH_0010660,Cumulative aaiC-pos stool count,4,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aaiC-pos stools,
http://purl.obolibrary.org/obo/EUPATH_0010662,Cumulative aaiC-pos 1st monthly stool count,5,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aaiC-pos 1st monthly stools,
http://purl.obolibrary.org/obo/EUPATH_0010661,Cumulative aaiC-pos 1st diarrheal stool count,6,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aaiC-pos 1st diarrheal stools,
http://purl.obolibrary.org/obo/EUPATH_0010664,Cumulative aatA-pos stool count,7,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aatA-pos stools,
http://purl.obolibrary.org/obo/EUPATH_0010666,Cumulative aatA-pos 1st monthly stool count,8,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aatA-pos 1st monthly stools,
