"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"chld_temp_results","","Q42. Measure and record participant’s temperature:","http://purl.obolibrary.org/obo/EUPATH_0005002","Parental and clone","Organism under investigation","http://purl.obolibrary.org/obo/EUPATH_0000104","5.1043625"
"chld_temp_results","","Q42. Measure and record participant’s temperature:","http://purl.obolibrary.org/obo/EUPATH_0011275","Results from all 3 intestinal inflammation tests available","Stool intestinal inflammation test","http://purl.obolibrary.org/obo/EUPATH_0011748","4.9300323"
"chld_temp_results","","Q42. Measure and record participant’s temperature:","http://purl.obolibrary.org/obo/EUPATH_0022011","Black and white television","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","4.592737"
"chld_temp_results","","Q42. Measure and record participant’s temperature:","http://purl.obolibrary.org/obo/EUPATH_0000338","Malaria diagnosis and parasite status","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","4.1743326"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0000732","Weight (kg)","Anthropometry","http://purl.obolibrary.org/obo/EUPATH_0000649","13.406571"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0010071","Caretaker weight (kg)","Anthropometry","http://purl.obolibrary.org/obo/EUPATH_0000649","11.913098"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0015454","Stool weight (g)","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","11.913098"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0000733","Weight-for-age z-score","Anthropometry","http://purl.obolibrary.org/obo/EUPATH_0000649","9.7424965"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0010070","Caretaker plus participant weight (kg)","Anthropometry","http://purl.obolibrary.org/obo/EUPATH_0000649","9.7424965"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0000607","Weight loss in last three months","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","8.929046"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0000541","RDT results","Parasite detection","http://purl.obolibrary.org/obo/EUPATH_0000538","8.638325"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0000734","Weight-for-length or -height z-score","Anthropometry","http://purl.obolibrary.org/obo/EUPATH_0000649","8.240968"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0015121","Weight-for-age z-score below -6 or above 5","Anthropometry flag","http://purl.obolibrary.org/obo/EUPATH_0010383","6.693539"
"chld_weight_results","","Q43. Measure and record participant?s weight:","http://purl.obolibrary.org/obo/EUPATH_0010083","Weight-for-length or -height z-score, using median length or height","Anthropometry","http://purl.obolibrary.org/obo/EUPATH_0000649","5.948851"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0000594","Mother or child","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","17.309256"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0000595","Child occupants","Household information","http://purl.obolibrary.org/obo/EUPATH_0000087","15.786023"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0000722","Child waste disposal","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","14.027481"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0000541","RDT results","Parasite detection","http://purl.obolibrary.org/obo/EUPATH_0000538","12.999945"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0000545","Type of RDT","Parasite detection","http://purl.obolibrary.org/obo/EUPATH_0000538","11.551768"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0021056","FalciVax RDT performed","Microbiology tests performed","http://purl.obolibrary.org/obo/EUPATH_0011800","11.551768"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0021060","OptiMAL RDT performed","Microbiology tests performed","http://purl.obolibrary.org/obo/EUPATH_0011800","11.551768"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0000428","Treated with antimalarials","Days since last malaria diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000427","10.766911"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0015056","Washes hands after cleaning child who defecated","When washes hands","http://purl.obolibrary.org/obo/EUPATH_0010381","9.703607"
"chld_rdt_treat_child","","If the child is RDT positive, he or she must be treated with Coartem.","http://purl.obolibrary.org/obo/EUPATH_0000437","Plasmodium species, by FalciVax RDT","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","9.447001"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0015135","Malaria","Diagnosis at discharge","http://purl.obolibrary.org/obo/EUPATH_0000321","6.691065"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0015234","Malaria","Previous diagnosis at 60 day follow-up visit","http://purl.obolibrary.org/obo/EUPATH_0010393","6.691065"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0023032","Plasmodium species, by thick smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000040","Complicated malaria","Malaria diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000090","5.852246"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000090","Malaria diagnosis","Health status; Diagnosis","http://purl.obolibrary.org/obo/OGMS_0000073","5.852246"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000740","Malaria treatment","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.852246"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0010782","Other parasites, by microscopy","Eukaryota","http://purl.obolibrary.org/obo/NCBITaxon_2759","5.6659613"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000036","Malaria-related diagnosis","Health status; Diagnosis","http://purl.obolibrary.org/obo/OGMS_0000073","5.2003136"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000046","Severe malaria criteria","Basis of complicated diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000316","5.2003136"
"thk_par_pres_ex1","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000059","Non-malaria medication","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.2003136"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010782","Other parasites, by microscopy","Eukaryota","http://purl.obolibrary.org/obo/NCBITaxon_2759","11.331923"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010882","Any parasites, by any method","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","10.299569"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010883","Cumulative sum stools with parasites","Eukaryote detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011810","10.299569"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000048","Microscopy result; Asexual Plasmodium parasites present, by microscopy; Asexual parasites present, microscopy","Sample source; Plasmodium; Parasite detection","http://purl.obolibrary.org/obo/EUPATH_0000611; http://purl.obolibrary.org/obo/NCBITaxon_5820; http://purl.obolibrary.org/obo/EUPATH_0000538","10.016352"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010760","Any parasites, by wet prep microscopy","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","9.439606"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010884","Cumulative sum 1st monthly stools with parasites","Eukaryote detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011810","8.712183"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010885","Cumulative sum 1st diarrheal stools with parasites","Eukaryote detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011810","8.712183"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010997","Any parasites, by modified acid stain microscopy","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","8.712183"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0023032","Plasmodium species, by thick smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"asex_par_ex1","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000550","Plasmodium falciparum asexual stage density (per uL blood), by microscopy; P. falciparum asexual stage density (per uL blood), microscopy","Plasmodium; Parasite detection","http://purl.obolibrary.org/obo/NCBITaxon_5820; http://purl.obolibrary.org/obo/EUPATH_0000538","4.597734"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000519","Gametocytes","Gametocyte detection","http://purl.obolibrary.org/obo/EUPATH_0000528","9.38868"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000529","Gametocytes detection method","Gametocyte detection","http://purl.obolibrary.org/obo/EUPATH_0000528","7.2969074"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0023032","Plasmodium species, by thick smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000207","Plasmodium gametocytes present, by microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","5.967389"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/ENVO_01000615","Motorcycle or scooter","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","3.281775"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000171","Car or truck","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","3.281775"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000594","Mother or child","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","3.281775"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000612","Human or Animal","Host information","http://purl.obolibrary.org/obo/EUPATH_0000589","3.281775"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0011653","Fish or shellfish","Solids for consumption","http://purl.obolibrary.org/obo/FOODON_03430151","3.281775"
"gametocyt_ex1","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0011667","Roots or tubers","Solids for consumption","http://purl.obolibrary.org/obo/FOODON_03430151","3.281775"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000492","Courses of antibiotics","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.19166"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000134","Count of collections performed","Aggregated entomological measurement","http://purl.obolibrary.org/obo/EUPATH_0000312","10.772384"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0011067","Meal count during recall","Diet","http://purl.obolibrary.org/obo/EUPATH_0011732","7.008648"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000640","Animal cage num for experiment","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","6.277432"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0009010","Animal cage num for maintenance","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","6.277432"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0023032","Plasmodium species, by thick smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","6.1159024"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000427","Days since last malaria diagnosis","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","6.1159024"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000219","Timing of enrollment","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","4.1830115"
"num_wbc_ex1","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000442","State of birth","Demographics","http://purl.obolibrary.org/obo/EUPATH_0010981","4.1830115"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0015135","Malaria","Diagnosis at discharge","http://purl.obolibrary.org/obo/EUPATH_0000321","6.691065"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0015234","Malaria","Previous diagnosis at 60 day follow-up visit","http://purl.obolibrary.org/obo/EUPATH_0010393","6.691065"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0023033","Plasmodium species, by thin smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000040","Complicated malaria","Malaria diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000090","5.852246"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000090","Malaria diagnosis","Health status; Diagnosis","http://purl.obolibrary.org/obo/OGMS_0000073","5.852246"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000740","Malaria treatment","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.852246"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0010782","Other parasites, by microscopy","Eukaryota","http://purl.obolibrary.org/obo/NCBITaxon_2759","5.6659613"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000036","Malaria-related diagnosis","Health status; Diagnosis","http://purl.obolibrary.org/obo/OGMS_0000073","5.2003136"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000046","Severe malaria criteria","Basis of complicated diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000316","5.2003136"
"thn_par_pres_ex1","","Section Header: Thin FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000059","Non-malaria medication","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.2003136"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0023033","Plasmodium species, by thin smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","9.247078"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0010897","Bacteria species count","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","4.0858183"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0010901","Parasite species count","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","4.0858183"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0010915","Pathogen species count","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","4.0858183"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0010923","Virus species count","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","4.0858183"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0000423","Plasmodium species, by microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","3.6762846"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0000433","Plasmodium species, by PCR","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","3.6762846"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0000523","Presence of parasite species","Laboratory findings","http://purl.obolibrary.org/obo/OGMS_0000018","3.6762846"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0000425","Plasmodium species in last year","Days since last malaria diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000427","3.3413699"
"thn_species_ex1","","Section Header: Thin FilmSpecies:","http://purl.obolibrary.org/obo/EUPATH_0000437","Plasmodium species, by FalciVax RDT","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","3.3413699"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0015135","Malaria","Diagnosis at discharge","http://purl.obolibrary.org/obo/EUPATH_0000321","6.691065"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0015234","Malaria","Previous diagnosis at 60 day follow-up visit","http://purl.obolibrary.org/obo/EUPATH_0010393","6.691065"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0023032","Plasmodium species, by thick smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000040","Complicated malaria","Malaria diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000090","5.852246"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000090","Malaria diagnosis","Health status; Diagnosis","http://purl.obolibrary.org/obo/OGMS_0000073","5.852246"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000740","Malaria treatment","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.852246"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0010782","Other parasites, by microscopy","Eukaryota","http://purl.obolibrary.org/obo/NCBITaxon_2759","5.6659613"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000036","Malaria-related diagnosis","Health status; Diagnosis","http://purl.obolibrary.org/obo/OGMS_0000073","5.2003136"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000046","Severe malaria criteria","Basis of complicated diagnosis","http://purl.obolibrary.org/obo/EUPATH_0000316","5.2003136"
"thk_par_pres_ex2","","Section Header: Thick FilmAre malaria parasites present?","http://purl.obolibrary.org/obo/EUPATH_0000059","Non-malaria medication","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.2003136"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010782","Other parasites, by microscopy","Eukaryota","http://purl.obolibrary.org/obo/NCBITaxon_2759","11.331923"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010882","Any parasites, by any method","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","10.299569"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010883","Cumulative sum stools with parasites","Eukaryote detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011810","10.299569"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000048","Microscopy result; Asexual Plasmodium parasites present, by microscopy; Asexual parasites present, microscopy","Sample source; Plasmodium; Parasite detection","http://purl.obolibrary.org/obo/EUPATH_0000611; http://purl.obolibrary.org/obo/NCBITaxon_5820; http://purl.obolibrary.org/obo/EUPATH_0000538","10.016352"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010760","Any parasites, by wet prep microscopy","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","9.439606"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010884","Cumulative sum 1st monthly stools with parasites","Eukaryote detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011810","8.712183"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010885","Cumulative sum 1st diarrheal stools with parasites","Eukaryote detection aggregate data","http://purl.obolibrary.org/obo/EUPATH_0011810","8.712183"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0010997","Any parasites, by modified acid stain microscopy","Test result summary","http://purl.obolibrary.org/obo/EUPATH_0011876","8.712183"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0023032","Plasmodium species, by thick smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"asex_par_ex2","","Section Header: Thick FilmAsexual parasites: parasites/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000550","Plasmodium falciparum asexual stage density (per uL blood), by microscopy; P. falciparum asexual stage density (per uL blood), microscopy","Plasmodium; Parasite detection","http://purl.obolibrary.org/obo/NCBITaxon_5820; http://purl.obolibrary.org/obo/EUPATH_0000538","4.597734"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000519","Gametocytes","Gametocyte detection","http://purl.obolibrary.org/obo/EUPATH_0000528","9.38868"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000529","Gametocytes detection method","Gametocyte detection","http://purl.obolibrary.org/obo/EUPATH_0000528","7.2969074"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0023032","Plasmodium species, by thick smear microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","6.1846957"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000207","Plasmodium gametocytes present, by microscopy","Plasmodium","http://purl.obolibrary.org/obo/NCBITaxon_5820","5.967389"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/ENVO_01000615","Motorcycle or scooter","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","3.281775"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000171","Car or truck","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","3.281775"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000594","Mother or child","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","3.281775"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0000612","Human or Animal","Host information","http://purl.obolibrary.org/obo/EUPATH_0000589","3.281775"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0011653","Fish or shellfish","Solids for consumption","http://purl.obolibrary.org/obo/FOODON_03430151","3.281775"
"gametocyt_ex2","","Section Header: Thick FilmGametocytes: gametocytes/ 500 WBC","http://purl.obolibrary.org/obo/EUPATH_0011667","Roots or tubers","Solids for consumption","http://purl.obolibrary.org/obo/FOODON_03430151","3.281775"
"num_wbc_ex2","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000492","Courses of antibiotics","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.19166"
"num_wbc_ex2","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000134","Count of collections performed","Aggregated entomological measurement","http://purl.obolibrary.org/obo/EUPATH_0000312","10.772384"
"num_wbc_ex2","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0011067","Meal count during recall","Diet","http://purl.obolibrary.org/obo/EUPATH_0011732","7.008648"
"num_wbc_ex2","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0000640","Animal cage num for experiment","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","6.277432"
"num_wbc_ex2","","Section Header: Thick FilmNumber of WBC counted","http://purl.obolibrary.org/obo/EUPATH_0009010","Animal cage num for maintenance","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","6.277432"
